,home_team_name,away_team_name,home_score,away_score,Matchweek,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H,HomePlayer1_Overall,AwayPlayer1_Overall,HomePlayer2_Overall,AwayPlayer2_Overall,HomePlayer3_Overall,AwayPlayer3_Overall,HomePlayer4_Overall,AwayPlayer4_Overall,HomePlayer5_Overall,AwayPlayer5_Overall,HomePlayer6_Overall,AwayPlayer6_Overall,HomePlayer7_Overall,AwayPlayer7_Overall,HomePlayer8_Overall,AwayPlayer8_Overall,HomePlayer9_Overall,AwayPlayer9_Overall,HomePlayer10_Overall,AwayPlayer10_Overall,HomePlayer11_Overall,AwayPlayer11_Overall
725,Bologna,Genoa,2,0,Matchweek 35,-13.0,-2.0,-8.0,3.0,37.0,43.0,1.0,9.0,3.4,3.2,2.25,77,71,75,79,75,76,76.0,72,72,58,67,71,75,72,68,57,75,72,70,75,54,70
726,Fiorentina,Juventus,1,2,Matchweek 35,17.0,48.0,-1.0,9.0,59.0,82.0,5.0,15.0,2.15,3.3,3.5,75,84,80,83,77,86,74.0,78,71,84,79,83,82,75,77,83,75,78,75,82,78,81
727,Roma,Napoli,1,0,Matchweek 35,35.0,43.0,4.0,5.0,68.0,73.0,9.0,9.0,2.9,3.4,2.45,79,80,76,75,76,81,83.0,81,80,77,80,84,84,82,79,83,77,78,82,78,80,81
728,Hellas Verona,Milan,2,1,Matchweek 35,-29.0,8.0,-4.0,-1.0,22.0,53.0,3.0,5.0,1.75,3.6,5.0,59,78,72,76,68,72,67.0,81,77,77,77,75,68,78,76,80,73,78,73,82,68,82
729,Carpi,Empoli,1,0,Matchweek 35,-18.0,-8.0,0.0,0.0,32.0,42.0,7.0,7.0,4.5,3.6,1.83,64,65,70,69,71,74,69.0,70,73,74,59,71,59,73,69,76,71,76,71,71,73,69
730,Udinese,Torino,1,5,Matchweek 36,-20.0,-5.0,-3.0,-1.0,38.0,42.0,7.0,9.0,4.2,3.4,1.95,78,76,78,75,73,74,75.0,74,75,71,75,74,75,74,61,75,71,75,78,73,77,79
731,Chievo,Fiorentina,0,0,Matchweek 36,1.0,16.0,4.0,-2.0,48.0,59.0,10.0,4.0,2.05,3.3,3.8,74,75,65,80,77,77,76.0,79,73,74,77,79,73,77,72,82,72,77,67,75,76,75
732,Juventus,Carpi,2,0,Matchweek 36,49.0,-17.0,9.0,3.0,85.0,35.0,15.0,7.0,13.0,5.5,1.25,84,64,81,71,86,73,81.0,71,82,71,82,71,83,59,83,71,79,70,78,72,81,73
733,Milan,Frosinone,3,3,Matchweek 36,7.0,-36.0,-1.0,-6.0,53.0,30.0,4.0,3.0,15.0,6.0,1.22,78,69,76,68,72,68,77.0,64,75,69,80,68,78,68,81,65,82,72,80,68,82,68
734,Palermo,Sampdoria,2,0,Matchweek 36,-30.0,-3.0,-5.0,2.0,32.0,40.0,4.0,8.0,4.0,3.5,1.95,77,78,75,75,64,76,75.0,74,68,71,72,71,75,72,70,74,79,76,75,77,56,78
735,Sassuolo,Hellas Verona,1,0,Matchweek 36,5.0,-28.0,-1.0,-4.0,52.0,25.0,7.0,6.0,7.5,4.0,1.5,79,59,69,72,71,68,59.0,67,65,68,75,76,75,73,75,77,80,73,75,72,70,73
736,Empoli,Bologna,0,0,Matchweek 36,-9.0,-11.0,0.0,-5.0,42.0,40.0,6.0,4.0,3.3,3.2,2.25,65,77,74,76,62,72,73.0,57,57,75,75,61,74,68,71,77,73,75,76,70,76,54
737,Lazio,Inter,2,0,Matchweek 36,-2.0,15.0,1.0,4.0,48.0,64.0,6.0,9.0,2.9,3.3,2.5,80,83,80,78,81,79,81.0,81,76,81,77,77,78,84,82,75,75,81,75,72,83,75
738,Genoa,Roma,2,3,Matchweek 36,-4.0,36.0,-3.0,2.0,43.0,71.0,9.0,11.0,1.67,3.75,5.5,71,79,72,76,76,76,76.0,83,71,80,72,80,72,80,72,80,75,83,75,82,70,80
739,Napoli,Atalanta,2,1,Matchweek 36,42.0,-6.0,6.0,0.0,73.0,41.0,6.0,8.0,17.0,7.5,1.17,80,75,75,74,81,74,81.0,69,77,69,84,78,83,75,81,75,78,76,78,78,81,75
740,Inter,Empoli,2,1,Matchweek 37,13.0,-9.0,1.0,-2.0,64.0,43.0,9.0,7.0,8.5,5.0,1.36,83,65,79,69,78,74,79.0,73,81,74,84,71,75,73,81,76,72,77,75,71,81,69
741,Bologna,Milan,0,1,Matchweek 37,-11.0,7.0,-5.0,0.0,41.0,54.0,5.0,5.0,2.1,3.4,3.6,71,78,74,60,75,76,75.0,72,76,79,57,79,75,77,68,75,75,80,70,82,54,82
742,Roma,Chievo,3,0,Matchweek 37,37.0,1.0,3.0,3.0,74.0,49.0,11.0,8.0,13.0,6.5,1.22,79,74,76,65,76,77,83.0,73,80,77,80,73,84,73,83,72,77,72,82,76,80,77
743,Carpi,Lazio,1,3,Matchweek 37,-19.0,0.0,2.0,0.0,35.0,51.0,7.0,9.0,2.88,3.4,2.4,64,80,70,75,73,80,71.0,79,69,81,73,81,59,81,69,78,71,82,71,75,73,83
744,Frosinone,Sassuolo,0,1,Matchweek 37,-36.0,6.0,-5.0,1.0,31.0,55.0,4.0,7.0,1.91,3.8,3.8,69,79,68,71,70,59,69.0,75,68,75,68,72,72,75,68,75,69,80,68,75,68,70
745,Fiorentina,Palermo,0,0,Matchweek 37,16.0,-28.0,0.0,0.0,60.0,35.0,4.0,7.0,3.75,3.5,2.0,75,77,80,64,77,75,79.0,68,74,72,71,75,79,77,82,70,77,79,75,75,78,56
746,Atalanta,Udinese,1,1,Matchweek 37,-7.0,-24.0,0.0,-5.0,41.0,38.0,5.0,4.0,2.05,3.3,3.8,75,78,74,72,69,78,69.0,73,69,76,78,75,75,75,75,75,76,73,73,71,78,77
747,Sampdoria,Genoa,0,3,Matchweek 37,-5.0,-5.0,-2.0,-5.0,40.0,43.0,7.0,6.0,3.1,3.25,2.38,78,71,75,79,76,76,71.0,72,72,76,74,76,74,71,74,75,76,72,77,75,81,70
748,Hellas Verona,Juventus,2,1,Matchweek 37,-29.0,51.0,-2.0,10.0,25.0,88.0,3.0,15.0,1.53,4.33,6.0,59,79,72,78,68,78,73.0,82,77,84,77,82,68,75,73,83,72,79,73,78,77,77
749,Torino,Napoli,1,2,Matchweek 37,-1.0,43.0,2.0,4.0,45.0,76.0,9.0,9.0,1.4,5.0,7.5,76,80,75,75,74,81,74.0,81,71,77,74,84,74,83,75,81,75,78,73,78,79,81
750,Juventus,Sampdoria,5,0,Matchweek 38,50.0,-8.0,5.0,-4.0,88.0,40.0,12.0,4.0,10.0,6.0,1.25,79,68,87,81,78,76,86.0,71,81,74,84,71,83,72,83,74,82,74,81,76,81,78
751,Napoli,Frosinone,4,0,Matchweek 38,44.0,-37.0,7.0,-7.0,79.0,31.0,9.0,4.0,26.0,10.0,1.1,80,66,75,68,81,68,81.0,64,77,69,84,68,83,69,77,68,81,68,78,72,78,68
752,Sassuolo,Inter,3,1,Matchweek 38,7.0,14.0,4.0,0.0,58.0,67.0,10.0,9.0,4.0,3.8,1.85,79,74,71,79,59,78,75.0,80,72,81,75,76,67,81,75,77,67,75,75,75,70,81
753,Milan,Roma,1,3,Matchweek 38,8.0,40.0,0.0,6.0,57.0,77.0,8.0,13.0,2.1,3.6,3.25,78,79,76,76,79,76,77.0,83,75,80,81,80,82,84,80,83,82,77,80,82,77,80
754,Chievo,Bologna,0,0,Matchweek 38,-2.0,-12.0,0.0,-5.0,49.0,41.0,5.0,4.0,3.4,3.4,2.15,69,77,65,69,65,73,77.0,75,77,76,66,75,72,61,72,68,76,77,76,70,77,54
755,Genoa,Atalanta,1,2,Matchweek 38,-2.0,-7.0,1.0,0.0,46.0,42.0,6.0,6.0,4.2,3.6,1.85,71,61,79,60,72,74,76.0,69,76,75,71,75,72,69,75,75,72,63,75,73,70,78
756,Empoli,Torino,2,1,Matchweek 38,-10.0,-2.0,-1.0,0.0,43.0,45.0,4.0,6.0,2.7,3.5,2.55,62,76,69,74,74,78,73.0,71,75,77,74,74,71,75,73,72,76,78,76,82,71,79
757,Udinese,Carpi,1,2,Matchweek 38,-24.0,-21.0,-5.0,-3.0,39.0,35.0,5.0,7.0,3.1,3.4,2.3,78,71,78,71,73,71,75.0,71,76,69,75,71,73,70,61,59,71,69,77,70,75,72
758,Palermo,Hellas Verona,3,2,Matchweek 38,-28.0,-28.0,4.0,0.0,36.0,28.0,8.0,6.0,13.0,7.0,1.2,77,59,64,72,75,68,68.0,73,72,77,75,77,77,68,70,73,79,72,75,73,56,77
759,Lazio,Fiorentina,2,4,Matchweek 38,2.0,16.0,0.0,-2.0,54.0,61.0,9.0,5.0,3.5,3.4,2.1,80,62,81,80,81,77,76.0,79,81,73,77,71,78,79,75,77,75,77,73,75,83,75
760,Bayern Munich,Hamburger SV,5,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,11.0,1.08,90,79,84,75,87,79,90.0,76,81,74,84,76,87,73,87,67,86,75,86,73,85,60
761,Augsburg,Hertha BSC,0,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,3.4,2.0,75,76,77,76,77,75,76.0,76,74,77,79,74,72,78,74,76,73,74,72,74,77,75
762,Leverkusen,Hoffenheim,2,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,4.33,1.5,84,78,73,73,79,78,80.0,78,82,75,79,77,80,73,77,74,77,79,79,78,83,80
763,Darmstadt 98,Hannover 96,2,2,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3.3,2.5,69,80,73,72,67,77,68.0,75,70,76,70,72,72,75,69,75,70,75,74,63,73,76
764,Mainz 05,Ingolstadt 04,0,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.4,2.05,78,71,73,70,75,70,76.0,73,76,72,74,68,74,75,75,70,77,67,74,68,72,74
765,Werder Bremen,Schalke 04,0,3,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,3.4,3.0,74,81,73,79,77,74,73.0,79,71,78,79,78,61,77,76,82,75,72,76,79,74,80
766,Dortmund,Gladbach,4,0,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.75,1.73,80,82,82,63,81,77,86.0,81,86,79,82,78,82,76,83,61,81,76,77,80,69,81
767,Wolfsburg,Eint Frankfurt,2,1,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.75,1.44,73,70,77,75,80,77,78.0,75,81,78,79,73,73,77,78,77,85,76,77,75,83,75
768,Stuttgart,Köln,1,3,Matchweek 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.3,2.05,76,79,79,71,68,74,77.0,75,71,75,76,77,74,75,77,75,78,78,70,72,77,75
769,Hertha BSC,Werder Bremen,1,1,Matchweek 2,1.0,-3.0,1.0,-3.0,3.0,0.0,3.0,0.0,3.6,3.5,2.05,76,74,76,73,75,77,76.0,73,77,74,74,79,78,61,76,76,74,76,72,59,75,74
770,Eint Frankfurt,Augsburg,1,1,Matchweek 2,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,3.25,3.4,2.25,70,75,75,77,77,71,75.0,77,78,76,77,79,77,72,76,74,75,73,75,72,60,71
771,Hannover 96,Leverkusen,0,1,Matchweek 2,0.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.83,3.75,4.2,80,84,72,71,77,73,75.0,82,76,79,75,80,75,77,75,77,63,77,73,74,76,79
772,Schalke 04,Darmstadt 98,1,1,Matchweek 2,3.0,0.0,3.0,0.0,3.0,1.0,3.0,1.0,7.5,4.5,1.44,81,69,76,73,79,71,79.0,68,78,70,77,72,78,70,77,72,82,70,80,74,75,73
773,Hoffenheim,Bayern Munich,1,2,Matchweek 2,-1.0,5.0,-1.0,5.0,0.0,3.0,0.0,3.0,1.25,6.0,9.5,78,90,73,84,78,90,78.0,81,75,84,77,87,73,84,74,87,79,86,78,86,80,85
774,Köln,Wolfsburg,1,1,Matchweek 2,2.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,1.83,3.8,4.2,79,73,71,77,74,80,75.0,78,75,79,70,81,77,79,75,73,75,83,78,85,75,83
775,Hamburger SV,Stuttgart,3,2,Matchweek 2,-5.0,-2.0,-5.0,-2.0,0.0,0.0,0.0,0.0,2.4,3.5,2.88,79,76,75,79,79,68,76.0,77,74,71,76,76,73,74,67,77,75,78,73,70,60,77
776,Ingolstadt 04,Dortmund,0,4,Matchweek 2,1.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,1.45,4.5,7.0,73,80,70,80,70,82,73.0,81,72,86,68,86,75,82,70,82,73,77,67,77,68,69
777,Gladbach,Mainz 05,1,2,Matchweek 2,-4.0,-1.0,-4.0,-1.0,0.0,0.0,0.0,0.0,5.0,4.0,1.67,82,78,81,72,78,75,81.0,76,79,76,78,74,76,74,61,75,80,62,75,77,81,74
778,Wolfsburg,Schalke 04,3,0,Matchweek 3,1.0,3.0,1.0,3.0,4.0,4.0,4.0,4.0,3.5,3.8,2.0,73,81,77,79,78,75,80.0,78,81,78,79,77,76,70,83,82,78,72,85,80,83,75
779,Darmstadt 98,Hoffenheim,0,0,Matchweek 3,0.0,-2.0,0.0,-2.0,2.0,0.0,2.0,0.0,2.4,3.3,3.0,69,78,73,73,67,78,68.0,78,70,77,72,73,70,72,72,74,70,79,74,78,73,80
780,Augsburg,Ingolstadt 04,0,1,Matchweek 3,-1.0,-3.0,-1.0,-3.0,1.0,3.0,1.0,3.0,3.8,3.4,2.0,75,71,77,69,77,70,76.0,70,79,73,74,72,73,68,72,75,77,70,71,68,69,74
781,Köln,Hamburger SV,2,1,Matchweek 3,2.0,-4.0,2.0,-4.0,4.0,3.0,4.0,3.0,4.5,3.5,1.83,79,79,71,75,74,74,75.0,79,75,74,70,76,77,73,75,67,75,75,78,73,75,60
782,Mainz 05,Hannover 96,3,0,Matchweek 3,0.0,-1.0,0.0,-1.0,3.0,1.0,3.0,1.0,3.8,3.5,2.0,78,80,69,72,73,77,72.0,75,75,76,76,72,76,71,74,75,75,75,77,75,74,73
783,Stuttgart,Eint Frankfurt,1,4,Matchweek 3,-3.0,-1.0,-3.0,-1.0,0.0,1.0,0.0,1.0,3.8,3.6,1.95,76,70,79,75,74,77,68.0,75,77,78,76,77,77,77,78,75,70,74,75,73,77,75
784,Bayern Munich,Leverkusen,3,0,Matchweek 3,6.0,2.0,6.0,2.0,6.0,6.0,6.0,6.0,9.0,5.25,1.33,90,84,83,73,87,79,90.0,82,81,79,84,80,79,77,87,77,86,77,86,79,85,83
785,Dortmund,Hertha BSC,3,1,Matchweek 3,8.0,1.0,8.0,1.0,6.0,4.0,6.0,4.0,17.0,6.5,1.2,80,76,82,76,81,75,86.0,76,86,78,82,76,82,74,83,70,77,72,77,76,69,75
786,Werder Bremen,Gladbach,2,1,Matchweek 3,-3.0,-5.0,-3.0,-5.0,1.0,0.0,1.0,0.0,2.25,3.4,3.2,74,82,74,76,73,76,77.0,81,73,78,74,81,79,79,61,76,76,61,76,80,74,81
787,Gladbach,Hamburger SV,0,3,Matchweek 4,-6.0,-5.0,-6.0,-5.0,0.0,3.0,0.0,3.0,5.0,4.0,1.67,82,76,76,75,76,76,78.0,74,81,76,79,76,76,60,80,75,75,73,77,74,81,72
788,Bayern Munich,Augsburg,2,1,Matchweek 4,9.0,-2.0,9.0,-2.0,9.0,1.0,9.0,1.0,19.0,9.5,1.13,90,75,83,77,87,77,81.0,74,78,79,84,72,87,74,87,74,86,73,86,72,85,77
789,Leverkusen,Darmstadt 98,0,1,Matchweek 4,-1.0,0.0,-1.0,0.0,6.0,3.0,6.0,3.0,13.0,6.0,1.25,84,69,73,73,79,68,82.0,70,79,71,80,72,77,70,77,72,74,70,79,74,83,73
790,Ingolstadt 04,Wolfsburg,0,0,Matchweek 4,-2.0,4.0,-2.0,4.0,6.0,7.0,6.0,7.0,1.91,3.6,4.0,71,81,69,78,70,77,70.0,79,73,76,72,80,68,81,75,83,70,78,68,85,74,83
791,Hertha BSC,Stuttgart,2,1,Matchweek 4,-1.0,-6.0,-1.0,-6.0,4.0,0.0,4.0,0.0,2.8,3.4,2.5,76,64,75,79,76,75,77.0,77,78,76,76,74,74,77,71,78,72,70,74,75,75,77
792,Hannover 96,Dortmund,2,4,Matchweek 4,-4.0,10.0,-4.0,10.0,1.0,9.0,1.0,9.0,1.44,4.5,7.5,80,80,76,76,72,82,72.0,81,77,86,75,82,73,82,76,83,74,77,75,77,75,69
793,Eint Frankfurt,Köln,6,2,Matchweek 4,2.0,3.0,2.0,3.0,4.0,7.0,4.0,7.0,3.2,3.3,2.3,70,79,75,71,75,74,78.0,75,77,75,79,70,76,77,75,75,74,75,73,78,75,75
794,Hoffenheim,Werder Bremen,1,3,Matchweek 4,-2.0,-2.0,-2.0,-2.0,1.0,4.0,1.0,4.0,3.75,3.75,1.95,78,74,73,74,78,73,78.0,77,77,73,73,74,72,79,74,72,79,61,78,76,80,76
795,Schalke 04,Mainz 05,2,1,Matchweek 4,0.0,3.0,0.0,3.0,4.0,6.0,4.0,6.0,4.2,3.75,1.85,81,78,76,69,79,70,78.0,73,74,72,79,75,78,76,77,76,82,74,80,77,75,74
796,Mainz 05,Hoffenheim,3,1,Matchweek 5,2.0,-4.0,2.0,-4.0,6.0,1.0,6.0,1.0,3.3,3.5,2.15,78,78,73,73,74,78,72.0,77,75,78,76,78,76,75,74,77,77,74,74,78,75,80
797,Köln,Gladbach,1,0,Matchweek 5,-1.0,-9.0,-1.0,-9.0,7.0,0.0,7.0,0.0,3.0,3.3,2.4,79,82,71,63,74,76,75.0,60,75,77,73,78,77,81,75,78,75,76,78,80,75,81
798,Wolfsburg,Hertha BSC,2,0,Matchweek 5,4.0,0.0,4.0,0.0,8.0,7.0,8.0,7.0,6.5,4.33,1.5,81,76,75,75,75,76,78.0,78,77,76,81,74,76,71,80,74,81,71,78,72,85,75
799,Hamburger SV,Eint Frankfurt,0,0,Matchweek 5,-2.0,6.0,-2.0,6.0,6.0,7.0,6.0,7.0,2.75,3.5,2.5,76,70,75,75,79,75,76.0,78,74,77,76,79,76,76,60,75,73,74,74,73,72,75
800,Werder Bremen,Ingolstadt 04,0,1,Matchweek 5,0.0,-2.0,0.0,-2.0,7.0,7.0,7.0,7.0,3.6,3.5,2.05,74,71,74,69,73,70,77.0,70,73,73,74,72,61,75,76,69,75,70,76,68,74,74
801,Darmstadt 98,Bayern Munich,0,3,Matchweek 5,1.0,10.0,1.0,10.0,6.0,12.0,6.0,12.0,1.17,7.0,19.0,69,90,73,81,68,78,70.0,87,69,79,72,84,70,79,72,86,70,85,74,69,73,70
802,Stuttgart,Schalke 04,0,1,Matchweek 5,-7.0,1.0,-7.0,1.0,0.0,7.0,0.0,7.0,2.6,3.5,2.63,76,81,79,76,75,79,68.0,78,74,74,77,79,72,77,78,70,75,82,77,80,77,75
803,Augsburg,Hannover 96,2,0,Matchweek 5,-3.0,-6.0,-3.0,-6.0,1.0,1.0,1.0,1.0,3.75,3.5,2.0,75,80,77,76,71,72,77.0,72,76,77,72,75,74,73,73,76,73,75,72,75,72,75
804,Dortmund,Leverkusen,3,0,Matchweek 5,12.0,-2.0,12.0,-2.0,12.0,6.0,12.0,6.0,4.5,4.0,1.73,80,84,76,73,82,79,81.0,80,86,79,82,80,82,77,83,79,77,73,77,83,69,77
805,Ingolstadt 04,Hamburger SV,0,1,Matchweek 6,-1.0,-2.0,-2.0,3.0,10.0,7.0,10.0,7.0,3.25,3.3,2.3,71,76,69,75,70,79,70.0,76,73,74,72,76,75,76,69,60,70,73,68,74,74,72
806,Bayern Munich,Wolfsburg,5,1,Matchweek 6,13.0,6.0,8.0,5.0,15.0,11.0,15.0,11.0,12.0,6.0,1.25,90,81,83,78,81,77,84.0,81,87,79,79,76,84,81,87,83,86,78,86,85,85,83
807,Hertha BSC,Köln,2,0,Matchweek 6,-2.0,0.0,-3.0,-2.0,7.0,10.0,7.0,10.0,3.1,3.25,2.38,69,79,75,71,71,74,76.0,75,77,75,78,73,71,77,74,75,71,75,72,78,75,75
808,Darmstadt 98,Werder Bremen,2,1,Matchweek 6,-2.0,-1.0,-2.0,2.0,6.0,7.0,6.0,7.0,2.8,3.25,2.63,69,74,73,74,68,76,71.0,73,72,77,69,73,70,74,72,76,70,75,74,76,73,63
809,Hoffenheim,Dortmund,1,1,Matchweek 6,-6.0,15.0,-5.0,11.0,1.0,15.0,1.0,15.0,1.44,4.75,7.0,78,80,73,76,77,86,77.0,86,78,82,78,82,75,83,69,81,77,77,78,77,80,69
810,Hannover 96,Stuttgart,1,3,Matchweek 6,-8.0,-8.0,-8.0,-6.0,1.0,0.0,1.0,0.0,2.4,3.5,2.88,80,76,76,79,72,75,72.0,68,77,76,73,74,76,77,75,72,75,78,75,75,63,77
811,Leverkusen,Mainz 05,1,0,Matchweek 6,-5.0,4.0,-6.0,5.0,6.0,9.0,6.0,9.0,6.0,4.33,1.53,84,78,71,73,73,74,80.0,72,82,75,79,76,77,76,79,74,73,77,83,74,77,75
812,Gladbach,Augsburg,4,2,Matchweek 6,-10.0,-1.0,-6.0,0.0,0.0,4.0,0.0,4.0,3.4,3.4,2.15,82,75,63,77,81,71,60.0,77,81,79,79,72,78,73,76,73,76,72,75,71,81,72
813,Schalke 04,Eint Frankfurt,2,0,Matchweek 6,2.0,6.0,-1.0,7.0,10.0,8.0,10.0,8.0,4.2,3.8,1.83,81,70,79,75,75,77,78.0,75,74,78,77,77,78,79,82,75,72,74,80,73,75,75
814,Köln,Ingolstadt 04,1,1,Matchweek 7,-2.0,-2.0,-4.0,1.0,10.0,10.0,7.0,7.0,3.8,3.3,2.05,79,71,71,69,74,70,75.0,70,70,73,73,72,77,75,75,69,78,70,72,68,75,74
815,Augsburg,Hoffenheim,1,3,Matchweek 7,-3.0,-6.0,-2.0,-4.0,4.0,2.0,4.0,2.0,3.1,3.5,2.25,75,78,77,73,71,77,77.0,77,76,78,79,78,72,75,73,69,73,77,72,78,77,80
816,Wolfsburg,Hannover 96,1,1,Matchweek 7,2.0,-10.0,1.0,-9.0,11.0,1.0,8.0,0.0,8.0,4.75,1.4,81,80,78,76,77,72,81.0,77,79,76,76,73,80,76,81,75,78,75,85,75,83,63
817,Stuttgart,Gladbach,1,3,Matchweek 7,-6.0,-8.0,-3.0,-3.0,3.0,3.0,3.0,3.0,3.4,3.5,2.1,76,82,79,63,75,76,68.0,81,76,60,74,81,77,79,72,76,78,76,75,75,77,81
818,Mainz 05,Bayern Munich,0,3,Matchweek 7,3.0,17.0,3.0,11.0,9.0,18.0,9.0,15.0,1.25,6.0,12.0,78,90,70,83,73,84,72.0,87,75,81,76,78,76,84,74,87,77,86,74,85,75,69
819,Werder Bremen,Leverkusen,0,3,Matchweek 7,-2.0,-4.0,1.0,-6.0,7.0,9.0,7.0,6.0,1.95,3.6,3.8,74,84,74,73,73,79,77.0,82,73,80,71,77,74,71,79,74,72,79,76,73,76,83
820,Hamburger SV,Schalke 04,0,1,Matchweek 7,-1.0,4.0,3.0,1.0,10.0,13.0,10.0,10.0,2.4,3.5,2.88,76,81,75,76,79,79,76.0,78,76,74,76,79,67,77,60,78,75,77,74,80,73,75
821,Eint Frankfurt,Hertha BSC,1,1,Matchweek 7,4.0,0.0,5.0,-1.0,8.0,10.0,8.0,7.0,4.0,3.5,1.95,70,69,75,75,75,71,78.0,76,72,77,79,74,77,71,76,74,75,71,74,72,73,75
822,Dortmund,Darmstadt 98,2,2,Matchweek 7,15.0,-1.0,7.0,-1.0,16.0,9.0,13.0,8.0,17.0,8.5,1.14,80,69,82,73,81,68,86.0,71,86,72,82,69,82,73,83,70,77,72,77,74,69,73
823,Darmstadt 98,Mainz 05,2,3,Matchweek 8,-1.0,0.0,-1.0,-3.0,10.0,9.0,8.0,6.0,2.4,3.25,3.1,69,78,73,71,68,70,71.0,72,72,75,69,76,73,76,70,74,72,74,74,77,73,75
824,Gladbach,Wolfsburg,2,0,Matchweek 8,-6.0,2.0,0.0,-2.0,6.0,12.0,6.0,8.0,2.7,3.4,2.6,73,81,63,75,60,77,81.0,78,79,81,78,80,78,78,76,77,76,85,75,77,81,83
825,Hoffenheim,Stuttgart,2,2,Matchweek 8,-4.0,-8.0,-2.0,-2.0,5.0,3.0,5.0,3.0,2.65,3.75,2.45,78,76,73,79,77,75,77.0,68,78,77,78,71,75,76,69,74,77,72,78,75,80,77
826,Hannover 96,Werder Bremen,1,0,Matchweek 8,-10.0,-5.0,-6.0,-3.0,2.0,7.0,1.0,6.0,2.7,3.4,2.6,80,74,76,74,72,76,77.0,77,76,73,73,79,76,61,75,76,75,75,75,76,63,59
827,Hertha BSC,Hamburger SV,3,0,Matchweek 8,0.0,-2.0,1.0,3.0,11.0,10.0,7.0,7.0,3.5,3.2,2.2,69,76,75,75,71,79,76.0,76,77,76,74,76,71,60,74,75,71,74,72,73,75,74
828,Ingolstadt 04,Eint Frankfurt,2,0,Matchweek 8,-2.0,4.0,0.0,2.0,11.0,9.0,8.0,8.0,2.9,3.25,2.5,71,70,69,75,70,77,73.0,75,72,78,68,79,75,77,70,75,63,74,68,73,74,75
829,Schalke 04,Köln,0,3,Matchweek 8,5.0,-2.0,5.0,-5.0,16.0,11.0,12.0,7.0,4.8,3.8,1.73,81,79,76,71,79,74,78.0,75,74,73,79,77,77,75,70,75,82,78,80,72,75,75
830,Leverkusen,Augsburg,1,1,Matchweek 8,-1.0,-5.0,0.0,-3.0,12.0,4.0,6.0,3.0,8.0,4.75,1.4,84,75,73,77,79,71,80.0,77,82,76,79,79,77,72,79,74,73,73,83,72,77,77
831,Bayern Munich,Dortmund,5,1,Matchweek 8,20.0,15.0,11.0,5.0,21.0,17.0,15.0,11.0,6.5,4.33,1.5,90,80,83,80,84,82,87.0,81,81,86,84,82,87,82,84,83,87,81,86,81,85,69
832,Mainz 05,Dortmund,0,2,Matchweek 9,1.0,11.0,-1.0,-1.0,12.0,17.0,6.0,8.0,1.5,4.75,5.75,78,80,70,66,73,82,72.0,81,75,86,76,86,76,82,74,82,74,83,77,77,75,69
833,Werder Bremen,Bayern Munich,0,1,Matchweek 9,-6.0,24.0,-6.0,14.0,7.0,24.0,3.0,15.0,1.18,7.0,17.0,74,90,74,83,76,87,73.0,78,73,84,79,87,76,79,75,87,76,86,63,86,74,85
834,Augsburg,Darmstadt 98,0,2,Matchweek 9,-5.0,-2.0,-2.0,-3.0,5.0,10.0,4.0,7.0,4.75,3.5,1.8,75,69,77,73,77,68,76.0,71,79,72,72,69,74,73,74,70,72,72,71,74,69,73
835,Wolfsburg,Hoffenheim,4,2,Matchweek 9,0.0,-4.0,-4.0,0.0,12.0,6.0,5.0,5.0,5.0,4.33,1.62,81,78,78,73,77,77,81.0,77,79,78,76,78,81,75,83,74,78,69,85,78,83,80
836,Schalke 04,Hertha BSC,2,1,Matchweek 9,2.0,3.0,1.0,3.0,16.0,14.0,12.0,10.0,4.75,3.75,1.75,81,69,83,75,79,76,78.0,77,74,76,79,74,78,71,77,74,70,71,72,72,80,75
837,Hamburger SV,Leverkusen,0,0,Matchweek 9,-5.0,-1.0,-3.0,1.0,10.0,13.0,7.0,7.0,1.8,3.5,4.75,79,84,75,73,79,79,76.0,80,74,80,76,71,76,74,60,81,75,79,73,73,74,83
838,Eint Frankfurt,Gladbach,1,5,Matchweek 9,2.0,-4.0,-4.0,5.0,9.0,9.0,5.0,9.0,2.88,3.4,2.45,70,82,75,63,75,60,78.0,81,77,79,79,78,73,78,76,76,74,76,73,75,75,81
