,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
117,Freiburg,Alexander Schwolow,Çağlar Söyüncü,Marco Terrazzino,Pascal Stenzel,Yoric Ravet,Nils Petersen,Janik Haberer,Julian Schuster,Robin Koch,Nicolas Höfler,Christian Günter,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Bobby Wood,Kyriakos Papadopoulos,Aaron Hunt,Filip Kostić,Gōtoku Sakai,Gideon Jung,Jann-Fiete Arp,0,0,Matchweek 14
118,Bayern Munich,Sven Ulreich,Mats Hummels,Javi Martínez,Robert Lewandowski,James Rodríguez,Rafinha,Jérôme Boateng,Arturo Vidal,Thomas Müller,Kingsley Coman,Joshua Kimmich,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Manuel Schmiedebach,Felix Klaus,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Oliver Sorg,Waldemar Anton,Charlison Benschop,3,1,Matchweek 14
119,Leverkusen,Bernd Leno,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Wendell,Charles Aránguiz,Kai Havertz,Kevin Volland,Benjamin Henrichs,Dortmund,Roman Bürki,Neven Subotić,Nuri Şahin,Andriy Yarmolenko,Raphaël Guerreiro,Maximilian Philipp,Christian Pulisic,Sokratis Papastathopoulos,Gonzalo Castro,Marcel Schmelzer,Julian Weigl,1,1,Matchweek 14
120,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Lukas Rupp,Steven Zuber,Nadiem Amiri,Mark Uth,Benjamin Hübner,Kevin Akpoguma,Serge Gnabry,Dennis Geiger,Stefan Posch,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Ibrahima Konaté,Naby Keïta,Yussuf Poulsen,Emil Forsberg,Timo Werner,Lukas Klostermann,Marcel Halstenberg,Diego Demme,Kevin Kampl,4,0,Matchweek 14
121,Mainz 05,Robin Zentner,Giulio Donati,Abdou Diallo,Danny Latza,Levin Öztunalı,Alexandru Maxim,Stefan Bell,Kenan Kodro,Jean-Philippe Gbamin,Pablo de Blasis,Gerrit Holtmann,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Erik Thommy,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,1,3,Matchweek 14
122,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Max Kruse,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Theodor Gebre Selassie,Maximilian Eggestein,Philipp Bargfrede,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Josip Brekalo,Takuma Asano,Christian Gentner,Benjamin Pavard,Holger Badstuber,Berkay Özcan,Andreas Beck,1,0,Matchweek 14
123,Schalke 04,Ralf Fährmann,Weston McKennie,Matija Nastasić,Max Meyer,Yevhen Konoplyanka,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Bastian Oczipka,Amine Harit,Naldo,Köln,Timo Horn,Frederik Sørensen,Miloš Jojić,Yuya Osako,Paweł Olkowski,Serhou Guirassy,Salih Özcan,Jorge Meré,Jannes Horn,Matthias Lehmann,Konstantin Rausch,2,2,Matchweek 14
124,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Mathew Leckie,Sebastian Langkamp,Maximilian Mittelstädt,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Arne Maier,Davie Selke,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,David Abraham,Makoto Hasebe,Marius Wolf,1,2,Matchweek 14
125,Wolfsburg,Koen Casteels,Paul Verhaegh,Yunus Mallı,Daniel Didavi,Yannick Gerhardt,Divock Origi,Ohis Felix Uduokhai,Josuha Guilavogui,John Brooks,Mario Gómez,Gian-Luca Itter,Gladbach,Yann Sommer,Jannik Vestergaard,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Tony Jantschke,Matthias Ginter,Nico Elvedi,Vincenzo Grifo,3,0,Matchweek 14
126,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Simon Terodde,Anastasios Donis,Christian Gentner,Benjamin Pavard,Holger Badstuber,Berkay Özcan,Marcin Kamiński,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Admir Mehmedi,Dominik Kohr,Kai Havertz,Kevin Volland,0,2,Matchweek 15
127,RB Leipzig,Péter Gulácsi,Bernardo,Willi Orban,Yussuf Poulsen,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Dominik Kaiser,Konrad Laimer,Diego Demme,Kevin Kampl,Mainz 05,Robin Zentner,Giulio Donati,Leon Balogun,Abdou Diallo,Danny Latza,Robin Quaison,Daniel Brosinski,Fabian Frei,Suat Serdar,Jean-Philippe Gbamin,Gerrit Holtmann,2,2,Matchweek 15
128,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Kyriakos Papadopoulos,Walace,Aaron Hunt,Filip Kostić,Gideon Jung,Jann-Fiete Arp,Tatsuya Ito,Wolfsburg,Koen Casteels,William,Paul Verhaegh,Yunus Mallı,Daniel Didavi,Divock Origi,Ohis Felix Uduokhai,Josuha Guilavogui,John Brooks,Maximilian Arnold,Mario Gómez,0,0,Matchweek 15
129,Dortmund,Roman Bürki,Neven Subotić,Marc Bartra,Andriy Yarmolenko,Raphaël Guerreiro,Pierre-Emerick Aubameyang,Mahmoud Dahoud,Christian Pulisic,Shinji Kagawa,Sokratis Papastathopoulos,Marcel Schmelzer,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Max Kruse,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Fin Bartels,Theodor Gebre Selassie,Maximilian Eggestein,Philipp Bargfrede,1,2,Matchweek 15
130,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Gelson Fernandes,Sébastien Haller,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,David Abraham,Marius Wolf,Aymen Barkok,Bayern Munich,Tom Starke,Niklas Süle,Franck Ribéry,Javi Martínez,James Rodríguez,Rafinha,Jérôme Boateng,Arturo Vidal,Thomas Müller,Kingsley Coman,Joshua Kimmich,0,1,Matchweek 15
131,Gladbach,Yann Sommer,Jannik Vestergaard,Christoph Kramer,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Matthias Ginter,Nico Elvedi,Vincenzo Grifo,Schalke 04,Ralf Fährmann,Weston McKennie,Matija Nastasić,Max Meyer,Franco Di Santo,Daniel Caligiuri,Thilo Kehrer,Bastian Oczipka,Amine Harit,Naldo,Breel Embolo,1,1,Matchweek 15
132,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Miloš Jojić,Paweł Olkowski,Serhou Guirassy,Salih Özcan,Jannes Horn,Lukas Klünter,Matthias Lehmann,Konstantin Rausch,Freiburg,Alexander Schwolow,Philipp Lienhart,Marco Terrazzino,Pascal Stenzel,Yoric Ravet,Nils Petersen,Janik Haberer,Julian Schuster,Robin Koch,Nicolas Höfler,Christian Günter,3,4,Matchweek 15
133,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Felix Klaus,Ihlas Bebou,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Pirmin Schwegler,Waldemar Anton,Charlison Benschop,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Lukas Rupp,Steven Zuber,Nadiem Amiri,Mark Uth,Benjamin Hübner,Kevin Vogt,Andrej Kramarić,Serge Gnabry,Dennis Geiger,2,0,Matchweek 15
134,Augsburg,Marwin Hitz,Jeffrey Gouweleeuw,Marcel Heller,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Alfreð Finnbogason,Caiuby,Philipp Max,Raphael Framberger,Martin Hinteregger,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Mathew Leckie,Sebastian Langkamp,Maximilian Mittelstädt,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Davie Selke,1,1,Matchweek 15
135,Wolfsburg,Koen Casteels,William,Paul Verhaegh,Yunus Mallı,Daniel Didavi,Yannick Gerhardt,Ohis Felix Uduokhai,Josuha Guilavogui,John Brooks,Maximilian Arnold,Mario Gómez,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Ibrahima Konaté,Naby Keïta,Yussuf Poulsen,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Bruma,Marcel Halstenberg,Kevin Kampl,1,1,Matchweek 16
136,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Kyriakos Papadopoulos,Walace,Aaron Hunt,Luca Waldschmidt,Filip Kostić,Gideon Jung,Jann-Fiete Arp,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Gelson Fernandes,Luka Jović,Mijat Gaćinović,David Abraham,Timothy Chandler,Marco Russ,Marius Wolf,Taleb Tawatha,1,2,Matchweek 16
137,Mainz 05,Robin Zentner,Giulio Donati,Leon Balogun,Abdou Diallo,Danny Latza,Robin Quaison,Emil Berggreen,Daniel Brosinski,Fabian Frei,Suat Serdar,Jean-Philippe Gbamin,Dortmund,Roman Bürki,Andriy Yarmolenko,Raphaël Guerreiro,Jeremy Toljan,Pierre-Emerick Aubameyang,Christian Pulisic,Shinji Kagawa,Sokratis Papastathopoulos,Marcel Schmelzer,Julian Weigl,Ömer Toprak,0,2,Matchweek 16
138,Freiburg,Alexander Schwolow,Çağlar Söyüncü,Marco Terrazzino,Pascal Stenzel,Yoric Ravet,Nils Petersen,Janik Haberer,Robin Koch,Nicolas Höfler,Christian Günter,Tim Kleindienst,Gladbach,Yann Sommer,Reece Oxford,Jannik Vestergaard,Christoph Kramer,Denis Zakaria,Thorgan Hazard,Lars Stindl,Oscar Wendt,Josip Drmić,Matthias Ginter,Vincenzo Grifo,1,0,Matchweek 16
139,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Lukas Rupp,Kerem Demirbay,Nico Schulz,Mark Uth,Benjamin Hübner,Kevin Vogt,Serge Gnabry,Dennis Geiger,Stefan Posch,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Timo Baumgartl,Santiago Ascacíbar,Anastasios Donis,Chadrac Akolo,Christian Gentner,Benjamin Pavard,Holger Badstuber,Berkay Özcan,Andreas Beck,1,0,Matchweek 16
140,Schalke 04,Ralf Fährmann,Weston McKennie,Matija Nastasić,Max Meyer,Franco Di Santo,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Bastian Oczipka,Amine Harit,Naldo,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,Kevin Danso,3,2,Matchweek 16
141,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Leon Bailey,Lucas Alario,Julian Baumgartlinger,Dominik Kohr,Kevin Volland,Karim Bellarabi,Benjamin Henrichs,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Thomas Delaney,Florian Kainz,Max Kruse,Miloš Veljković,Ole Käuper,Niklas Moisander,Theodor Gebre Selassie,Lamine Sané,Maximilian Eggestein,1,0,Matchweek 16
142,Hertha BSC,Rune Jarstein,Peter Pekarík,Karim Rekik,Niklas Stark,Salomon Kalou,Valentino Lazaro,Marvin Plattenhardt,Mitchell Weiser,Arne Maier,Davie Selke,Fabian Lustenberger,Hannover 96,Philipp Tschauner,Julian Korb,Marvin Bakalorz,Felix Klaus,Ihlas Bebou,Martin Harnik,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Oliver Sorg,Waldemar Anton,3,1,Matchweek 16
143,Bayern Munich,Tom Starke,Niklas Süle,Franck Ribéry,Robert Lewandowski,Rafinha,Jérôme Boateng,Sebastian Rudy,Arturo Vidal,Corentin Tolisso,Thomas Müller,David Alaba,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Miloš Jojić,Paweł Olkowski,Salih Özcan,Jorge Meré,Jannes Horn,Lukas Klünter,Tim Handwerker,Matthias Lehmann,1,0,Matchweek 16
144,Gladbach,Yann Sommer,Reece Oxford,Jannik Vestergaard,Patrick Herrmann,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Mickaël Cuisance,Matthias Ginter,Nico Elvedi,Hamburger SV,Christian Mathenia,Rick van Drongelen,Mërgim Mavraj,Douglas Santos,Kyriakos Papadopoulos,André Hahn,Aaron Hunt,Filip Kostić,Albin Ekdal,Gōtoku Sakai,Gideon Jung,3,1,Matchweek 17
145,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Simon Terodde,Chadrac Akolo,Christian Gentner,Benjamin Pavard,Holger Badstuber,Berkay Özcan,Andreas Beck,Bayern Munich,Sven Ulreich,Mats Hummels,Javi Martínez,Robert Lewandowski,James Rodríguez,Rafinha,Jérôme Boateng,Arturo Vidal,Corentin Tolisso,Kingsley Coman,Joshua Kimmich,0,1,Matchweek 17
146,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Marcel Heller,Rani Khedira,Daniel Baier,Michael Gregoritsch,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,Freiburg,Alexander Schwolow,Çağlar Söyüncü,Marco Terrazzino,Yoric Ravet,Lukas Kübler,Nils Petersen,Janik Haberer,Robin Koch,Nicolas Höfler,Christian Günter,Tim Kleindienst,3,3,Matchweek 17
147,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Gelson Fernandes,Luka Jović,Mijat Gaćinović,Carlos Salcedo,Jetro Willems,Kevin-Prince Boateng,Marco Russ,Marius Wolf,Schalke 04,Ralf Fährmann,Matija Nastasić,Max Meyer,Yevhen Konoplyanka,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Bastian Oczipka,Amine Harit,Alessandro Schöpf,Naldo,2,2,Matchweek 17
148,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Miloš Jojić,Salih Özcan,Jorge Meré,Jannes Horn,Lukas Klünter,Chris Führich,Birk Risa,Matthias Lehmann,Wolfsburg,Koen Casteels,William,Paul Verhaegh,Jeffrey Bruma,Yunus Mallı,Daniel Didavi,Yannick Gerhardt,Divock Origi,Josuha Guilavogui,Robin Knoche,Mario Gómez,1,0,Matchweek 17
149,Werder Bremen,Jiří Pavlenka,Robert Bauer,Ludwig Augustinsson,Thomas Delaney,Florian Kainz,Miloš Veljković,Niklas Moisander,Theodor Gebre Selassie,Ishak Belfodil,Maximilian Eggestein,Philipp Bargfrede,Mainz 05,Robin Zentner,Giulio Donati,Leon Balogun,Abdou Diallo,Danny Latza,Levin Öztunalı,Yoshinori Mutō,Daniel Brosinski,Fabian Frei,Pablo de Blasis,Gerrit Holtmann,2,2,Matchweek 17
150,Dortmund,Roman Bürki,Andriy Yarmolenko,Raphaël Guerreiro,Jeremy Toljan,Pierre-Emerick Aubameyang,Christian Pulisic,Shinji Kagawa,Sokratis Papastathopoulos,Marcel Schmelzer,Julian Weigl,Ömer Toprak,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Kerem Demirbay,Florian Grillitsch,Steven Zuber,Nadiem Amiri,Mark Uth,Benjamin Hübner,Kevin Vogt,Serge Gnabry,Stefan Posch,2,1,Matchweek 17
151,Hannover 96,Philipp Tschauner,Julian Korb,Felix Klaus,Ihlas Bebou,Iver Fossum,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,Leverkusen,Bernd Leno,Panagiotis Retsos,Jonathan Tah,Sven Bender,Lars Bender,Julian Brandt,Lucas Alario,Admir Mehmedi,Kai Havertz,Karim Bellarabi,Benjamin Henrichs,4,4,Matchweek 17
152,RB Leipzig,Péter Gulácsi,Willi Orban,Ibrahima Konaté,Naby Keïta,Yussuf Poulsen,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Bruma,Marcel Halstenberg,Kevin Kampl,Hertha BSC,Rune Jarstein,Peter Pekarík,Niklas Stark,Alexander Esswein,Salomon Kalou,Valentino Lazaro,Marvin Plattenhardt,Jordan Torunarigha,Arne Maier,Davie Selke,Fabian Lustenberger,2,3,Matchweek 17
153,Leverkusen,Bernd Leno,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Wendell,Dominik Kohr,Kai Havertz,Kevin Volland,Karim Bellarabi,Bayern Munich,Sven Ulreich,Niklas Süle,Franck Ribéry,Javi Martínez,Arjen Robben,James Rodríguez,Rafinha,Jérôme Boateng,Arturo Vidal,Thomas Müller,David Alaba,1,3,Matchweek 18
154,Eint Frankfurt,Lukáš Hrádecký,Sébastien Haller,Mijat Gaćinović,Carlos Salcedo,Kevin-Prince Boateng,Makoto Hasebe,Timothy Chandler,Marco Russ,Marius Wolf,Branimir Hrgota,Omar Mascarell,Freiburg,Alexander Schwolow,Çağlar Söyüncü,Manuel Gulde,Amir Abrashi,Lucas Höler,Lukas Kübler,Nils Petersen,Janik Haberer,Robin Koch,Christian Günter,Bartosz Kapustka,1,1,Matchweek 18
155,Stuttgart,Ron-Robert Zieler,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Anastasios Donis,Chadrac Akolo,Christian Gentner,Benjamin Pavard,Mario Gómez,Berkay Özcan,Marcin Kamiński,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Salomon Kalou,Mathew Leckie,Valentino Lazaro,Marvin Plattenhardt,Mitchell Weiser,Arne Maier,Davie Selke,Fabian Lustenberger,1,0,Matchweek 18
156,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Florian Kainz,Max Kruse,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Theodor Gebre Selassie,Ishak Belfodil,Maximilian Eggestein,Philipp Bargfrede,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Lukas Rupp,Florian Grillitsch,Steven Zuber,Mark Uth,Benjamin Hübner,Kevin Vogt,Serge Gnabry,Dennis Geiger,1,1,Matchweek 18
157,Hannover 96,Michael Esser,Julian Korb,Marvin Bakalorz,Felix Klaus,Ihlas Bebou,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,Mainz 05,Robin Zentner,Nigel de Jong,Robin Quaison,Yoshinori Mutō,Alexandru Maxim,Stefan Bell,Daniel Brosinski,Jean-Philippe Gbamin,Pablo de Blasis,Gerrit Holtmann,Alexander Hack,3,2,Matchweek 18
158,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Sergio Córdova,Caiuby,Philipp Max,Martin Hinteregger,Hamburger SV,Julian Pollersbeck,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Bobby Wood,Kyriakos Papadopoulos,André Hahn,Vasilije Janjicic,Filip Kostić,Sejad Salihović,Gideon Jung,1,0,Matchweek 18
159,RB Leipzig,Péter Gulácsi,Bernardo,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Naby Keïta,Bruma,Konrad Laimer,Jean-Kévin Augustin,Diego Demme,Kevin Kampl,Schalke 04,Ralf Fährmann,Matija Nastasić,Max Meyer,Franco Di Santo,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Bastian Oczipka,Amine Harit,Alessandro Schöpf,Naldo,3,1,Matchweek 18
160,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Marco Höger,Miloš Jojić,Simon Terodde,Simon Zoller,Jonas Hector,Salih Özcan,Jorge Meré,Lukas Klünter,Gladbach,Yann Sommer,Jannik Vestergaard,Christoph Kramer,Patrick Herrmann,Denis Zakaria,Thorgan Hazard,Lars Stindl,Oscar Wendt,Matthias Ginter,Nico Elvedi,Vincenzo Grifo,2,1,Matchweek 18
161,Dortmund,Roman Bürki,Jadon Sancho,Andriy Yarmolenko,Mario Götze,Alexander Isak,Jeremy Toljan,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Julian Weigl,Ömer Toprak,Wolfsburg,Koen Casteels,William,Paul Verhaegh,Yunus Mallı,Daniel Didavi,Divock Origi,Ohis Felix Uduokhai,Josip Brekalo,Josuha Guilavogui,Maximilian Arnold,Marcel Tisserand,0,0,Matchweek 18
162,Hertha BSC,Thomas Kraft,Per Ciljan Skjelbred,Niklas Stark,Salomon Kalou,Ondrej Duda,Valentino Lazaro,Marvin Plattenhardt,Mitchell Weiser,Arne Maier,Davie Selke,Fabian Lustenberger,Dortmund,Roman Bürki,Jadon Sancho,Mario Götze,Jeremy Toljan,André Schürrle,Christian Pulisic,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Julian Weigl,Ömer Toprak,1,1,Matchweek 19
163,Wolfsburg,Koen Casteels,William,Paul Verhaegh,Landry Dimata,Yunus Mallı,Divock Origi,Ohis Felix Uduokhai,Josip Brekalo,Josuha Guilavogui,Maximilian Arnold,Marcel Tisserand,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Carlos Salcedo,Kevin-Prince Boateng,Makoto Hasebe,Timothy Chandler,Marius Wolf,Omar Mascarell,1,3,Matchweek 19
164,Mainz 05,Robin Zentner,Abdou Diallo,Nigel de Jong,Danny Latza,Robin Quaison,Yoshinori Mutō,Daniel Brosinski,Suat Serdar,Jean-Philippe Gbamin,Gerrit Holtmann,Alexander Hack,Stuttgart,Ron-Robert Zieler,Emiliano Insúa,Dennis Aogo,Timo Baumgartl,Santiago Ascacíbar,Anastasios Donis,Christian Gentner,Benjamin Pavard,Mario Gómez,Holger Badstuber,Berkay Özcan,3,2,Matchweek 19
165,Gladbach,Yann Sommer,Jannik Vestergaard,Patrick Herrmann,Denis Zakaria,Thorgan Hazard,Raffael,Lars Stindl,Oscar Wendt,Mickaël Cuisance,Matthias Ginter,Nico Elvedi,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,2,0,Matchweek 19
166,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Lukas Rupp,Florian Grillitsch,Steven Zuber,Benjamin Hübner,Kevin Vogt,Ádám Szalai,Serge Gnabry,Dennis Geiger,Leverkusen,Bernd Leno,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Julian Brandt,Lucas Alario,Julian Baumgartlinger,Wendell,Charles Aránguiz,Kevin Volland,1,4,Matchweek 19
167,Freiburg,Alexander Schwolow,Çağlar Söyüncü,Manuel Gulde,Amir Abrashi,Lucas Höler,Pascal Stenzel,Nils Petersen,Janik Haberer,Marc-Oliver Kempf,Robin Koch,Christian Günter,RB Leipzig,Péter Gulácsi,Bernardo,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Timo Werner,Bruma,Konrad Laimer,Jean-Kévin Augustin,Diego Demme,Kevin Kampl,2,1,Matchweek 19
168,Hamburger SV,Julian Pollersbeck,Dennis Diekmeier,Mërgim Mavraj,Douglas Santos,Lewis Holtby,Kyriakos Papadopoulos,André Hahn,Aaron Hunt,Vasilije Janjicic,Filip Kostić,Gideon Jung,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Marco Höger,Miloš Jojić,Simon Terodde,Yuya Osako,Jonas Hector,Christian Clemens,Salih Özcan,Jorge Meré,0,2,Matchweek 19
169,Bayern Munich,Sven Ulreich,Niklas Süle,Franck Ribéry,Javi Martínez,Robert Lewandowski,Arjen Robben,James Rodríguez,Juan Bernat,Jérôme Boateng,Thomas Müller,Joshua Kimmich,Werder Bremen,Jiří Pavlenka,Robert Bauer,Ludwig Augustinsson,Thomas Delaney,Jérôme Gondorf,Max Kruse,Miloš Veljković,Zlatko Junuzović,Niklas Moisander,Maximilian Eggestein,Philipp Bargfrede,4,2,Matchweek 19
170,Schalke 04,Ralf Fährmann,Matija Nastasić,Max Meyer,Leon Goretzka,Guido Burgstaller,Thilo Kehrer,Marko Pjaca,Bastian Oczipka,Amine Harit,Alessandro Schöpf,Naldo,Hannover 96,Philipp Tschauner,Julian Korb,Felix Klaus,Ihlas Bebou,Iver Fossum,Salif Sané,Matthias Ostrzolek,Niclas Füllkrug,Oliver Sorg,Pirmin Schwegler,Waldemar Anton,1,1,Matchweek 19
171,Eint Frankfurt,Lukáš Hrádecký,Simon Falette,Ante Rebić,Sébastien Haller,Mijat Gaćinović,Carlos Salcedo,Kevin-Prince Boateng,Makoto Hasebe,Timothy Chandler,Marius Wolf,Omar Mascarell,Gladbach,Yann Sommer,Jannik Vestergaard,Christoph Kramer,Patrick Herrmann,Denis Zakaria,Thorgan Hazard,Lars Stindl,Oscar Wendt,Mickaël Cuisance,Matthias Ginter,Nico Elvedi,2,0,Matchweek 20
172,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Timo Werner,Lukas Klostermann,Bruma,Konrad Laimer,Jean-Kévin Augustin,Diego Demme,Kevin Kampl,Hamburger SV,Christian Mathenia,Dennis Diekmeier,Rick van Drongelen,Douglas Santos,Bobby Wood,Kyriakos Papadopoulos,Walace,Aaron Hunt,Filip Kostić,Gōtoku Sakai,Gideon Jung,1,1,Matchweek 20
173,Dortmund,Roman Bürki,Jadon Sancho,Nuri Şahin,Jeremy Toljan,Pierre-Emerick Aubameyang,Christian Pulisic,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Gonzalo Castro,Ömer Toprak,Freiburg,Rafał Gikiewicz,Çağlar Söyüncü,Manuel Gulde,Amir Abrashi,Lucas Höler,Lukas Kübler,Nils Petersen,Janik Haberer,Marc-Oliver Kempf,Robin Koch,Christian Günter,2,2,Matchweek 20
174,Bayern Munich,Sven Ulreich,Niklas Süle,Robert Lewandowski,Arjen Robben,Jérôme Boateng,Sebastian Rudy,Arturo Vidal,Corentin Tolisso,David Alaba,Kingsley Coman,Joshua Kimmich,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Lukas Rupp,Florian Grillitsch,Steven Zuber,Mark Uth,Benjamin Hübner,Kevin Vogt,Serge Gnabry,Dennis Geiger,5,2,Matchweek 20
175,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Marco Höger,Miloš Jojić,Simon Terodde,Yuya Osako,Jonas Hector,Christian Clemens,Salih Özcan,Jorge Meré,Augsburg,Marwin Hitz,Daniel Opare,Jeffrey Gouweleeuw,Rani Khedira,Daniel Baier,Michael Gregoritsch,Koo Ja-cheol,Alfreð Finnbogason,Caiuby,Philipp Max,Martin Hinteregger,1,1,Matchweek 20
