,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
57,RB Leipzig,Péter Gulácsi,Angeliño,Willi Orban,Ibrahima Konaté,Marcel Sabitzer,Amadou Haidara,Yussuf Poulsen,Emil Forsberg,Christopher Nkunku,Nordi Mukiele,Kevin Kampl,Freiburg,Florian Müller,Philipp Lienhart,Manuel Gulde,Baptiste Santamaria,Lucas Höler,Lukas Kübler,Roland Sallai,Dominique Heintz,Nicolas Höfler,Christian Günter,Lino Tempelmann,3,0,Matchweek 7
58,Stuttgart,Gregor Kobel,Wataru Endo,Marc-Oliver Kempf,Gonzalo Castro,Silas Katompa,Pascal Stenzel,Atakan Karazor,Nicolás González,Orel Mangala,Borna Sosa,Mateo Klimowicz,Eint Frankfurt,Kevin Trapp,Stefan Ilsanker,Bas Dost,Steven Zuber,Martin Hinteregger,Daichi Kamada,Almamy Touré,David Abraham,Makoto Hasebe,Dominik Kohr,André Silva,2,2,Matchweek 7
59,Mainz 05,Robin Zentner,Jerry St. Juste,Jean-Paul Boëtius,Danny Latza,Jean-Philippe Mateta,Luca Kilian,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Jonathan Burkardt,Leandro Barreiro Martins,Schalke 04,Frederik Rønnow,Kilian Ludewig,Ozan Kabak,Matija Nastasić,Omar Mascarell,Mark Uth,Gonçalo Paciência,Bastian Oczipka,Amine Harit,Salif Sané,Alessandro Schöpf,2,2,Matchweek 7
60,Dortmund,Roman Bürki,Thomas Delaney,Jadon Sancho,Erling Haaland,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Thomas Meunier,Axel Witsel,Gio Reyna,Bayern Munich,Manuel Neuer,Joshua Kimmich,Serge Gnabry,Robert Lewandowski,Jérôme Boateng,Leon Goretzka,Bouna Sarr,Lucas Hernández,Thomas Müller,David Alaba,Kingsley Coman,2,3,Matchweek 7
61,Wolfsburg,Koen Casteels,Maxence Lacroix,Josip Brekalo,Renato Steffen,Wout Weghorst,Jérôme Roussillon,Maximilian Philipp,Ridle Baku,Xaver Schlager,John Brooks,Maximilian Arnold,Hoffenheim,Oliver Baumann,Moanes Dabbur,Florian Grillitsch,Christoph Baumgartner,Sebastian Rudy,Ryan Sessegnon,Diadie Samassékou,Ishak Belfodil,Kevin Vogt,Kevin Akpoguma,Melayro Bogarde,2,1,Matchweek 7
62,Leverkusen,Lukáš Hrádecký,Sven Bender,Lars Bender,Leon Bailey,Nadiem Amiri,Edmond Tapsoba,Lucas Alario,Julian Baumgartlinger,Wendell,Moussa Diaby,Florian Wirtz,Gladbach,Yann Sommer,Christoph Kramer,Marcus Thuram,Lars Stindl,Stefan Lainer,Jonas Hofmann,Ramy Bensebaini,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Breel Embolo,4,3,Matchweek 7
63,Gladbach,Yann Sommer,Christoph Kramer,Patrick Herrmann,Hannes Wolf,Lars Stindl,Oscar Wendt,Stefan Lainer,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Breel Embolo,Augsburg,Rafał Gikiewicz,Robert Gumny,Jeffrey Gouweleeuw,Florian Niederlechner,Rani Khedira,Ruben Vargas,Ohis Felix Uduokhai,Daniel Caligiuri,Iago,Alfreð Finnbogason,Tobias Strobl,1,1,Matchweek 8
64,Hoffenheim,Oliver Baumann,Håvard Nordtveit,Dennis Geiger,Ihlas Bebou,Florian Grillitsch,Christoph Baumgartner,Ryan Sessegnon,Diadie Samassékou,Kevin Akpoguma,Andrej Kramarić,Stefan Posch,Stuttgart,Gregor Kobel,Waldemar Anton,Wataru Endo,Marc-Oliver Kempf,Tanguy Coulibaly,Gonzalo Castro,Daniel Didavi,Silas Katompa,Pascal Stenzel,Nicolás González,Orel Mangala,3,3,Matchweek 8
65,Arminia,Stefan Ortega,Amos Pieper,Mike van der Hoorn,Ritsu Doan,Fabian Klos,Reinhold Yabo,Manuel Prietl,Nils Seufert,Anderson Lucoqui,Cédric Brunner,Marcel Hartel,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Nadiem Amiri,Lucas Alario,Julian Baumgartlinger,Moussa Diaby,Daley Sinkgraven,Florian Wirtz,1,2,Matchweek 8
66,Schalke 04,Frederik Rønnow,Kilian Ludewig,Matija Nastasić,Omar Mascarell,Mark Uth,Suat Serdar,Benjamin Stambouli,Gonçalo Paciência,Bastian Oczipka,Amine Harit,Malick Thiaw,Wolfsburg,Koen Casteels,Maxence Lacroix,Josip Brekalo,Renato Steffen,Wout Weghorst,Admir Mehmedi,Jérôme Roussillon,Ridle Baku,Xaver Schlager,John Brooks,Maximilian Arnold,0,2,Matchweek 8
67,Bayern Munich,Manuel Neuer,Benjamin Pavard,Javi Martínez,Robert Lewandowski,Douglas Costa,Jérôme Boateng,Lucas Hernández,Thomas Müller,David Alaba,Kingsley Coman,Jamal Musiala,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Kevin Möhwald,Milot Rashica,Leonardo Bittencourt,Josh Sargent,Ömer Toprak,Theodor Gebre Selassie,Marco Friedl,Maximilian Eggestein,Christian Groß,1,1,Matchweek 8
68,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Stefan Ilsanker,Djibril Sow,Filip Kostić,Martin Hinteregger,Daichi Kamada,David Abraham,Erik Durm,Aymen Barkok,André Silva,RB Leipzig,Péter Gulácsi,Angeliño,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Amadou Haidara,Tyler Adams,Christopher Nkunku,Alexander Sørloth,Dani Olmo,Kevin Kampl,1,1,Matchweek 8
69,Hertha BSC,Alexander Schwolow,Peter Pekarík,Niklas Stark,Vladimír Darida,Mattéo Guendouzi,Krzysztof Piątek,Matheus Cunha,Dodi Lukebakio,Omar Alderete,Dedryck Boyata,Marvin Plattenhardt,Dortmund,Roman Bürki,Mahmoud Dahoud,Erling Haaland,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Julian Brandt,Emre Can,Thomas Meunier,Axel Witsel,2,5,Matchweek 8
70,Freiburg,Florian Müller,Philipp Lienhart,Jonathan Schmid,Baptiste Santamaria,Lucas Höler,Nils Petersen,Roland Sallai,Dominique Heintz,Christian Günter,Vincenzo Grifo,Lino Tempelmann,Mainz 05,Robin Zentner,Jerry St. Juste,Jean-Paul Boëtius,Robin Quaison,Levin Öztunalı,Jean-Philippe Mateta,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Leandro Barreiro Martins,Alexander Hack,1,3,Matchweek 8
71,Köln,Timo Horn,Noah Katterbach,Rafael Czichos,Ismail Jakobs,Sebastian Andersson,Ondrej Duda,Salih Özcan,Jorge Meré,Dominick Drexler,Ellyes Skhiri,Marius Wolf,Union Berlin,Andreas Luthe,Marvin Friedrich,Max Kruse,Taiwo Awoniyi,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robert Andrich,Robin Knoche,Marcus Ingvartsen,Sebastian Griesbeck,1,2,Matchweek 8
72,Wolfsburg,Koen Casteels,Maxence Lacroix,Josip Brekalo,Renato Steffen,Wout Weghorst,Admir Mehmedi,Jérôme Roussillon,Ridle Baku,Xaver Schlager,John Brooks,Maximilian Arnold,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Milot Rashica,Yuya Osako,Leonardo Bittencourt,Ömer Toprak,Theodor Gebre Selassie,Marco Friedl,Jean-Manuel Mbom,Maximilian Eggestein,Christian Groß,5,3,Matchweek 9
73,Stuttgart,Gregor Kobel,Waldemar Anton,Wataru Endo,Marc-Oliver Kempf,Konstantinos Mavropanos,Tanguy Coulibaly,Gonzalo Castro,Silas Katompa,Philipp Förster,Orel Mangala,Borna Sosa,Bayern Munich,Manuel Neuer,Benjamin Pavard,Serge Gnabry,Robert Lewandowski,Jérôme Boateng,Leon Goretzka,Lucas Hernández,Corentin Tolisso,Thomas Müller,David Alaba,Kingsley Coman,1,3,Matchweek 9
74,RB Leipzig,Péter Gulácsi,Angeliño,Willi Orban,Dayot Upamecano,Tyler Adams,Alexander Sørloth,Lazar Samardzic,Nordi Mukiele,Marcel Halstenberg,Dani Olmo,Kevin Kampl,Arminia,Stefan Ortega,Amos Pieper,Mike van der Hoorn,Ritsu Doan,Fabian Klos,Reinhold Yabo,Manuel Prietl,Nils Seufert,Anderson Lucoqui,Cédric Brunner,Marcel Hartel,2,1,Matchweek 9
75,Union Berlin,Andreas Luthe,Marvin Friedrich,Max Kruse,Taiwo Awoniyi,Grischa Prömel,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robert Andrich,Robin Knoche,Marcus Ingvartsen,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Stefan Ilsanker,Djibril Sow,Bas Dost,Filip Kostić,Martin Hinteregger,Daichi Kamada,David Abraham,Erik Durm,André Silva,3,3,Matchweek 9
76,Dortmund,Roman Bürki,Jadon Sancho,Erling Haaland,Marco Reus,Mats Hummels,Manuel Akanji,Julian Brandt,Emre Can,Thomas Meunier,Axel Witsel,Felix Passlack,Köln,Timo Horn,Rafael Czichos,Ismail Jakobs,Ondrej Duda,Elvis Rexhbeçaj,Salih Özcan,Sava Cestic,Ellyes Skhiri,Jan Thielmann,Marius Wolf,Sebastiaan Bornauw,1,2,Matchweek 9
77,Augsburg,Rafał Gikiewicz,Robert Gumny,Jeffrey Gouweleeuw,Florian Niederlechner,Rani Khedira,Ruben Vargas,Ohis Felix Uduokhai,Daniel Caligiuri,Iago,André Hahn,Tobias Strobl,Freiburg,Florian Müller,Philipp Lienhart,Manuel Gulde,Jonathan Schmid,Baptiste Santamaria,Lucas Höler,Ermedin Demirović,Nicolas Höfler,Christian Günter,Keven Schlotterbeck,Vincenzo Grifo,1,1,Matchweek 9
78,Gladbach,Yann Sommer,Patrick Herrmann,Denis Zakaria,Marcus Thuram,Alassane Pléa,Oscar Wendt,Valentino Lazaro,Tony Jantschke,Matthias Ginter,Florian Neuhaus,Breel Embolo,Schalke 04,Frederik Rønnow,Kilian Ludewig,Ozan Kabak,Matija Nastasić,Omar Mascarell,Mark Uth,Suat Serdar,Benito Raman,Steven Skrzybski,Malick Thiaw,Matthew Hoppe,4,1,Matchweek 9
79,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Aleksandar Dragović,Lars Bender,Leon Bailey,Kerem Demirbay,Patrik Schick,Julian Baumgartlinger,Moussa Diaby,Daley Sinkgraven,Florian Wirtz,Hertha BSC,Alexander Schwolow,Peter Pekarík,Niklas Stark,Vladimír Darida,Mattéo Guendouzi,Krzysztof Piątek,Matheus Cunha,Dodi Lukebakio,Omar Alderete,Dedryck Boyata,Marvin Plattenhardt,0,0,Matchweek 9
80,Mainz 05,Robin Zentner,Jerry St. Juste,Jean-Paul Boëtius,Robin Quaison,Levin Öztunalı,Jean-Philippe Mateta,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Leandro Barreiro Martins,Alexander Hack,Hoffenheim,Oliver Baumann,Dennis Geiger,Ihlas Bebou,Florian Grillitsch,Christoph Baumgartner,Kasim Nuhu,Ryan Sessegnon,Diadie Samassékou,Kevin Akpoguma,Andrej Kramarić,Stefan Posch,1,1,Matchweek 9
81,Hertha BSC,Alexander Schwolow,Peter Pekarík,Niklas Stark,Vladimír Darida,Mattéo Guendouzi,Matheus Cunha,Dodi Lukebakio,Dedryck Boyata,Marvin Plattenhardt,Jordan Torunarigha,Lucas Tousart,Union Berlin,Andreas Luthe,Marvin Friedrich,Julian Ryerson,Max Kruse,Taiwo Awoniyi,Grischa Prömel,Christopher Lenz,Christopher Trimmel,Robert Andrich,Robin Knoche,Marcus Ingvartsen,3,1,Matchweek 10
82,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Djibril Sow,Filip Kostić,Martin Hinteregger,Daichi Kamada,Sebastian Rode,David Abraham,Erik Durm,Aymen Barkok,André Silva,Dortmund,Roman Bürki,Mateu Morey,Dan-Axel Zagadou,Jadon Sancho,Mahmoud Dahoud,Nico Schulz,Mats Hummels,Julian Brandt,Emre Can,Axel Witsel,Gio Reyna,1,1,Matchweek 10
83,Köln,Timo Horn,Ismail Jakobs,Ondrej Duda,Elvis Rexhbeçaj,Salih Özcan,Jannes Horn,Sava Cestic,Ellyes Skhiri,Jan Thielmann,Marius Wolf,Sebastiaan Bornauw,Wolfsburg,Koen Casteels,Maxence Lacroix,Josip Brekalo,Renato Steffen,Wout Weghorst,Jérôme Roussillon,Maximilian Philipp,Ridle Baku,Xaver Schlager,John Brooks,Maximilian Arnold,2,2,Matchweek 10
84,Arminia,Stefan Ortega,Joakim Nilsson,Mike van der Hoorn,Ritsu Doan,Fabian Klos,Reinhold Yabo,Manuel Prietl,Anderson Lucoqui,Cédric Brunner,Marcel Hartel,Sven Schipplock,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Robin Quaison,Jean-Philippe Mateta,Moussa Niakhate,Edimilson Fernandes,Jonathan Burkardt,Leandro Barreiro Martins,Alexander Hack,2,1,Matchweek 10
85,Freiburg,Florian Müller,Philipp Lienhart,Manuel Gulde,Jonathan Schmid,Baptiste Santamaria,Lucas Höler,Ermedin Demirović,Nicolas Höfler,Christian Günter,Keven Schlotterbeck,Vincenzo Grifo,Gladbach,Yann Sommer,Christoph Kramer,Denis Zakaria,Hannes Wolf,Lars Stindl,Alassane Pléa,Oscar Wendt,Stefan Lainer,Matthias Ginter,Florian Neuhaus,Breel Embolo,2,2,Matchweek 10
86,Bayern Munich,Manuel Neuer,Niklas Süle,Benjamin Pavard,Javi Martínez,Robert Lewandowski,Leroy Sané,Jérôme Boateng,Leon Goretzka,Thomas Müller,David Alaba,Kingsley Coman,RB Leipzig,Péter Gulácsi,Angeliño,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Amadou Haidara,Emil Forsberg,Tyler Adams,Christopher Nkunku,Justin Kluivert,Nordi Mukiele,3,3,Matchweek 10
87,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Yuya Osako,Leonardo Bittencourt,Josh Sargent,Ömer Toprak,Tahith Chong,Theodor Gebre Selassie,Marco Friedl,Maximilian Eggestein,Christian Groß,Stuttgart,Gregor Kobel,Waldemar Anton,Wataru Endo,Marc-Oliver Kempf,Konstantinos Mavropanos,Tanguy Coulibaly,Gonzalo Castro,Sasa Kalajdzic,Silas Katompa,Orel Mangala,Borna Sosa,1,2,Matchweek 10
88,Schalke 04,Michael Langer,Ozan Kabak,Omar Mascarell,Mark Uth,Suat Serdar,Benito Raman,Nassim Boujellab,Benjamin Stambouli,Steven Skrzybski,Bastian Oczipka,Malick Thiaw,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Aleksandar Dragović,Lars Bender,Leon Bailey,Nadiem Amiri,Patrik Schick,Julian Baumgartlinger,Moussa Diaby,Daley Sinkgraven,Florian Wirtz,0,3,Matchweek 10
89,Hoffenheim,Oliver Baumann,Håvard Nordtveit,Ihlas Bebou,Florian Grillitsch,Christoph Baumgartner,Sebastian Rudy,Ryan Sessegnon,Diadie Samassékou,Kevin Vogt,Andrej Kramarić,Stefan Posch,Augsburg,Rafał Gikiewicz,Marek Suchý,Jeffrey Gouweleeuw,Florian Niederlechner,Michael Gregoritsch,Ruben Vargas,Ohis Felix Uduokhai,Daniel Caligiuri,Carlos Gruezo,Raphael Framberger,Tobias Strobl,3,1,Matchweek 10
90,Wolfsburg,Koen Casteels,Maxence Lacroix,Josip Brekalo,Wout Weghorst,Jérôme Roussillon,Maximilian Philipp,Kevin Mbabu,Ridle Baku,Xaver Schlager,John Brooks,Maximilian Arnold,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Stefan Ilsanker,Djibril Sow,Bas Dost,Filip Kostić,Martin Hinteregger,Daichi Kamada,Sebastian Rode,David Abraham,Erik Durm,2,1,Matchweek 11
91,Mainz 05,Robin Zentner,Jerry St. Juste,Jean-Paul Boëtius,Danny Latza,Jean-Philippe Mateta,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Karim Onisiwo,Jonathan Burkardt,Alexander Hack,Köln,Timo Horn,Ismail Jakobs,Ondrej Duda,Elvis Rexhbeçaj,Salih Özcan,Jannes Horn,Sava Cestic,Ellyes Skhiri,Jan Thielmann,Marius Wolf,Sebastiaan Bornauw,0,1,Matchweek 11
92,Freiburg,Florian Müller,Philipp Lienhart,Manuel Gulde,Jonathan Schmid,Baptiste Santamaria,Lucas Höler,Nils Petersen,Nicolas Höfler,Christian Günter,Keven Schlotterbeck,Vincenzo Grifo,Arminia,Stefan Ortega,Joakim Nilsson,Mike van der Hoorn,Ritsu Doan,Fabian Klos,Cebio Soukou,Manuel Prietl,Anderson Lucoqui,Cédric Brunner,Marcel Hartel,Sven Schipplock,2,0,Matchweek 11
93,Dortmund,Roman Bürki,Mateu Morey,Jadon Sancho,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Jude Bellingham,Emre Can,Axel Witsel,Gio Reyna,Stuttgart,Gregor Kobel,Waldemar Anton,Wataru Endo,Marc-Oliver Kempf,Konstantinos Mavropanos,Tanguy Coulibaly,Silas Katompa,Philipp Förster,Orel Mangala,Borna Sosa,Mateo Klimowicz,1,5,Matchweek 11
94,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Amadou Haidara,Yussuf Poulsen,Justin Kluivert,Nordi Mukiele,Marcel Halstenberg,Dani Olmo,Kevin Kampl,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Kevin Möhwald,Leonardo Bittencourt,Josh Sargent,Romano Schmid,Ömer Toprak,Theodor Gebre Selassie,Marco Friedl,Maximilian Eggestein,Christian Groß,2,0,Matchweek 11
95,Gladbach,Tobias Sippel,Patrick Herrmann,Denis Zakaria,Hannes Wolf,Ibrahima Traoré,Oscar Wendt,Valentino Lazaro,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Breel Embolo,Hertha BSC,Alexander Schwolow,Peter Pekarík,Niklas Stark,Vladimír Darida,Mattéo Guendouzi,Krzysztof Piątek,Dodi Lukebakio,Javairô Dilrosun,Dedryck Boyata,Marvin Plattenhardt,Jordan Torunarigha,1,1,Matchweek 11
96,Union Berlin,Andreas Luthe,Marvin Friedrich,Taiwo Awoniyi,Marius Bülter,Grischa Prömel,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Marcus Ingvartsen,Sebastian Griesbeck,Bayern Munich,Manuel Neuer,Benjamin Pavard,Serge Gnabry,Robert Lewandowski,Jérôme Boateng,Leon Goretzka,Alphonso Davies,Thomas Müller,David Alaba,Kingsley Coman,Jamal Musiala,1,1,Matchweek 11
97,Augsburg,Rafał Gikiewicz,Robert Gumny,Jeffrey Gouweleeuw,Florian Niederlechner,Rani Khedira,Ruben Vargas,Ohis Felix Uduokhai,Daniel Caligiuri,Carlos Gruezo,Raphael Framberger,Tobias Strobl,Schalke 04,Ralf Fährmann,Ozan Kabak,Omar Mascarell,Mark Uth,Suat Serdar,Benito Raman,Nassim Boujellab,Benjamin Stambouli,Bastian Oczipka,Salif Sané,Alessandro Schöpf,2,2,Matchweek 11
98,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Lars Bender,Leon Bailey,Nadiem Amiri,Edmond Tapsoba,Patrik Schick,Julian Baumgartlinger,Moussa Diaby,Daley Sinkgraven,Florian Wirtz,Hoffenheim,Oliver Baumann,Håvard Nordtveit,Ihlas Bebou,Florian Grillitsch,Christoph Baumgartner,Sebastian Rudy,Ryan Sessegnon,Diadie Samassékou,Kevin Vogt,Andrej Kramarić,Stefan Posch,4,1,Matchweek 11
99,Eint Frankfurt,Kevin Trapp,Djibril Sow,Filip Kostić,Martin Hinteregger,Sebastian Rode,David Abraham,Makoto Hasebe,Erik Durm,Aymen Barkok,Amin Younes,André Silva,Gladbach,Yann Sommer,Christoph Kramer,Marcus Thuram,Hannes Wolf,Lars Stindl,Alassane Pléa,Oscar Wendt,Stefan Lainer,László Bénes,Matthias Ginter,Nico Elvedi,3,3,Matchweek 12
100,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Kevin Möhwald,Yuya Osako,Josh Sargent,Ömer Toprak,Theodor Gebre Selassie,Marco Friedl,Jean-Manuel Mbom,Maximilian Eggestein,Christian Groß,Dortmund,Roman Bürki,Mateu Morey,Jadon Sancho,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Youssoufa Moukoko,Jude Bellingham,Axel Witsel,Gio Reyna,1,2,Matchweek 12
101,Stuttgart,Gregor Kobel,Waldemar Anton,Wataru Endo,Marc-Oliver Kempf,Konstantinos Mavropanos,Gonzalo Castro,Silas Katompa,Philipp Förster,Nicolás González,Borna Sosa,Mateo Klimowicz,Union Berlin,Andreas Luthe,Marvin Friedrich,Taiwo Awoniyi,Grischa Prömel,Niko Gießelmann,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Sebastian Griesbeck,Cedric Teuchert,2,2,Matchweek 12
102,Hertha BSC,Alexander Schwolow,Niklas Stark,Mattéo Guendouzi,Krzysztof Piątek,Matheus Cunha,Javairô Dilrosun,Dedryck Boyata,Marvin Plattenhardt,Jordan Torunarigha,Lucas Tousart,Deyovaisio Zeefuik,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Robin Quaison,Pierre Kunde,Kevin Stöger,Moussa Niakhate,Edimilson Fernandes,Karim Onisiwo,Leandro Barreiro Martins,Alexander Hack,0,0,Matchweek 12
103,Schalke 04,Ralf Fährmann,Ozan Kabak,Omar Mascarell,Suat Serdar,Benito Raman,Rabbi Matondo,Nassim Boujellab,Benjamin Stambouli,Bastian Oczipka,Amine Harit,Salif Sané,Freiburg,Florian Müller,Philipp Lienhart,Manuel Gulde,Jonathan Schmid,Baptiste Santamaria,Nils Petersen,Roland Sallai,Nicolas Höfler,Christian Günter,Keven Schlotterbeck,Vincenzo Grifo,0,2,Matchweek 12
104,Hoffenheim,Oliver Baumann,Moanes Dabbur,Christoph Baumgartner,Kasim Nuhu,Sebastian Rudy,Ryan Sessegnon,Diadie Samassékou,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Robert Skov,RB Leipzig,Péter Gulácsi,Angeliño,Willi Orban,Dayot Upamecano,Ibrahima Konaté,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Nordi Mukiele,Dani Olmo,Kevin Kampl,0,1,Matchweek 12
105,Arminia,Stefan Ortega,Joakim Nilsson,Mike van der Hoorn,Ritsu Doan,Fabian Klos,Nathan de Medina,Fabian Kunze,Sergio Córdova,Cédric Brunner,Marcel Hartel,Sven Schipplock,Augsburg,Rafał Gikiewicz,Jeffrey Gouweleeuw,Rani Khedira,Michael Gregoritsch,Ohis Felix Uduokhai,Daniel Caligiuri,Marco Richter,Carlos Gruezo,Raphael Framberger,Tobias Strobl,Reece Oxford,0,1,Matchweek 12
106,Köln,Timo Horn,Ismail Jakobs,Sebastian Andersson,Elvis Rexhbeçaj,Salih Özcan,Jannes Horn,Sava Cestic,Ellyes Skhiri,Jan Thielmann,Marius Wolf,Sebastiaan Bornauw,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Aleksandar Dragović,Leon Bailey,Nadiem Amiri,Patrik Schick,Julian Baumgartlinger,Wendell,Moussa Diaby,Mitchell Weiser,Florian Wirtz,0,4,Matchweek 12
107,Bayern Munich,Manuel Neuer,Niklas Süle,Serge Gnabry,Robert Lewandowski,Leroy Sané,Jérôme Boateng,Lucas Hernández,Corentin Tolisso,Thomas Müller,David Alaba,Kingsley Coman,Wolfsburg,Koen Casteels,Maxence Lacroix,Josip Brekalo,Wout Weghorst,Jérôme Roussillon,Maximilian Philipp,Kevin Mbabu,Ridle Baku,Xaver Schlager,Maximilian Arnold,Marin Pongračić,2,1,Matchweek 12
108,Union Berlin,Andreas Luthe,Marvin Friedrich,Taiwo Awoniyi,Marius Bülter,Grischa Prömel,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Sebastian Griesbeck,Cedric Teuchert,Dortmund,Roman Bürki,Jadon Sancho,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Youssoufa Moukoko,Emre Can,Thomas Meunier,Axel Witsel,Gio Reyna,2,1,Matchweek 13
109,Augsburg,Rafał Gikiewicz,Jeffrey Gouweleeuw,Florian Niederlechner,Rani Khedira,Ohis Felix Uduokhai,Daniel Caligiuri,Iago,Marco Richter,Carlos Gruezo,Alfreð Finnbogason,Raphael Framberger,Eint Frankfurt,Kevin Trapp,Djibril Sow,Filip Kostić,Martin Hinteregger,Sebastian Rode,Makoto Hasebe,Erik Durm,Aymen Barkok,Amin Younes,André Silva,Tuta,0,2,Matchweek 13
110,RB Leipzig,Péter Gulácsi,Angeliño,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Amadou Haidara,Yussuf Poulsen,Tyler Adams,Nordi Mukiele,Marcel Halstenberg,Kevin Kampl,Köln,Timo Horn,Noah Katterbach,Ondrej Duda,Elvis Rexhbeçaj,Salih Özcan,Jorge Meré,Dominick Drexler,Ellyes Skhiri,Jan Thielmann,Marius Wolf,Sebastiaan Bornauw,0,0,Matchweek 13
111,Schalke 04,Ralf Fährmann,Hamza Mendyl,Ozan Kabak,Omar Mascarell,Suat Serdar,Benito Raman,Nassim Boujellab,Benjamin Stambouli,Bastian Oczipka,Salif Sané,Alessandro Schöpf,Arminia,Stefan Ortega,Amos Pieper,Mike van der Hoorn,Christian Gebauer,Ritsu Doan,Fabian Klos,Nathan de Medina,Sergio Córdova,Manuel Prietl,Cédric Brunner,Marcel Hartel,0,1,Matchweek 13
112,Gladbach,Yann Sommer,Christoph Kramer,Patrick Herrmann,Marcus Thuram,Lars Stindl,Stefan Lainer,Valentino Lazaro,Matthias Ginter,Nico Elvedi,Florian Neuhaus,Breel Embolo,Hoffenheim,Oliver Baumann,Håvard Nordtveit,Dennis Geiger,Florian Grillitsch,Christoph Baumgartner,Ryan Sessegnon,Ishak Belfodil,Kevin Vogt,Andrej Kramarić,Robert Skov,Stefan Posch,1,2,Matchweek 13
113,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Robin Quaison,Jean-Philippe Mateta,Pierre Kunde,Kevin Stöger,Moussa Niakhate,Edimilson Fernandes,Alexander Hack,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Kevin Möhwald,Yuya Osako,Josh Sargent,Romano Schmid,Ömer Toprak,Theodor Gebre Selassie,Marco Friedl,Maximilian Eggestein,Christian Groß,0,1,Matchweek 13
114,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Aleksandar Dragović,Leon Bailey,Nadiem Amiri,Edmond Tapsoba,Patrik Schick,Julian Baumgartlinger,Moussa Diaby,Daley Sinkgraven,Florian Wirtz,Bayern Munich,Manuel Neuer,Niklas Süle,Serge Gnabry,Robert Lewandowski,Jérôme Boateng,Alphonso Davies,Lucas Hernández,Corentin Tolisso,Thomas Müller,David Alaba,Kingsley Coman,1,2,Matchweek 13
