,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
58,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Nadiem Amiri,Julian Baumgartlinger,Charles Aránguiz,Daley Sinkgraven,Mitchell Weiser,Kai Havertz,Kevin Volland,Karim Bellarabi,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Emil Forsberg,Timo Werner,Lukas Klostermann,Matheus Cunha,Marcel Halstenberg,Konrad Laimer,Diego Demme,1,1,Matchweek 7
59,Schalke 04,Alexander Nübel,Omar Mascarell,Mark Uth,Suat Serdar,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Salif Sané,Köln,Timo Horn,Rafael Czichos,Simon Terodde,Kingsley Schindler,Louis Schaub,Jonas Hector,Kingsley Ehizibue,Ellyes Skhiri,Florian Kainz,Sebastiaan Bornauw,Noah Katterbach,1,1,Matchweek 7
60,Gladbach,Yann Sommer,Christoph Kramer,Patrick Herrmann,Denis Zakaria,Marcus Thuram,Alassane Pléa,Stefan Lainer,László Bénes,Tony Jantschke,Ramy Bensebaini,Matthias Ginter,Augsburg,Tomáš Koubek,Stephan Lichtsteiner,Florian Niederlechner,Rani Khedira,Michael Gregoritsch,Jan Morávek,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,André Hahn,Philipp Max,5,1,Matchweek 7
61,Wolfsburg,Pavao Pervan,William,Jeffrey Bruma,Renato Steffen,Wout Weghorst,Admir Mehmedi,Josuha Guilavogui,Maximilian Arnold,Robin Knoche,Marcel Tisserand,João Victor Santos Sá,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Sebastian Andersson,Marius Bülter,Christopher Lenz,Sheraldo Becker,Christopher Trimmel,Robert Andrich,Keven Schlotterbeck,Christian Gentner,1,0,Matchweek 7
62,Eint Frankfurt,Frederik Rønnow,Djibril Sow,Filip Kostić,Martin Hinteregger,Daichi Kamada,Sebastian Rode,Almamy Touré,Makoto Hasebe,Danny da Costa,André Silva,Gonçalo Paciência,Werder Bremen,Jiří Pavlenka,Milot Rashica,Leonardo Bittencourt,Miloš Veljković,Nuri Şahin,Josh Sargent,Theodor Gebre Selassie,Davy Klaassen,Marco Friedl,Maximilian Eggestein,Christian Groß,2,2,Matchweek 7
63,Eint Frankfurt,Frederik Rønnow,Gelson Fernandes,Djibril Sow,Bas Dost,Filip Kostić,Martin Hinteregger,Sebastian Rode,Almamy Touré,Makoto Hasebe,Danny da Costa,Gonçalo Paciência,Leverkusen,Lukáš Hrádecký,Sven Bender,Aleksandar Dragović,Kerem Demirbay,Nadiem Amiri,Lucas Alario,Julian Baumgartlinger,Wendell,Mitchell Weiser,Kai Havertz,Kevin Volland,3,0,Matchweek 8
64,Werder Bremen,Jiří Pavlenka,Milot Rashica,Leonardo Bittencourt,Miloš Veljković,Nuri Şahin,Josh Sargent,Theodor Gebre Selassie,Davy Klaassen,Marco Friedl,Maximilian Eggestein,Christian Groß,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Vladimír Darida,Lukas Klünter,Marko Grujić,Javairô Dilrosun,Maximilian Mittelstädt,Vedad Ibišević,Dedryck Boyata,Marius Wolf,1,1,Matchweek 8
65,RB Leipzig,Péter Gulácsi,Marcelo Saracchi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Lukas Klostermann,Christopher Nkunku,Konrad Laimer,Diego Demme,Wolfsburg,Pavao Pervan,William,Jeffrey Bruma,Josip Brekalo,Wout Weghorst,Jérôme Roussillon,Kevin Mbabu,Josuha Guilavogui,Maximilian Arnold,Marcel Tisserand,João Victor Santos Sá,1,1,Matchweek 8
66,Augsburg,Tomáš Koubek,Stephan Lichtsteiner,Florian Niederlechner,Rani Khedira,Jan Morávek,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,Marco Richter,Philipp Max,Reece Oxford,Bayern Munich,Manuel Neuer,Niklas Süle,Benjamin Pavard,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Philippe Coutinho,Lucas Hernández,Serge Gnabry,Kingsley Coman,Joshua Kimmich,2,2,Matchweek 8
67,Düsseldorf,Zack Steffen,André Hoffmann,Kasim Nuhu,Kaan Ayhan,Kenan Karaman,Adam Bodzek,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Bernard Tekpetey,Jean Zimmer,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Levin Öztunalı,Pierre Kunde,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Karim Onisiwo,Taiwo Awoniyi,1,0,Matchweek 8
68,Union Berlin,Rafał Gikiewicz,Marvin Friedrich,Sebastian Andersson,Marius Bülter,Christopher Lenz,Christopher Trimmel,Michael Parensen,Robert Andrich,Keven Schlotterbeck,Marcus Ingvartsen,Christian Gentner,Freiburg,Alexander Schwolow,Philipp Lienhart,Amir Abrashi,Jonathan Schmid,Lucas Höler,Luca Waldschmidt,Janik Haberer,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,2,0,Matchweek 8
69,Dortmund,Roman Bürki,Achraf Hakimi,Thomas Delaney,Marco Reus,Nico Schulz,Mats Hummels,Manuel Akanji,Julian Brandt,Thorgan Hazard,Axel Witsel,Julian Weigl,Gladbach,Yann Sommer,Christoph Kramer,Denis Zakaria,Marcus Thuram,Alassane Pléa,Oscar Wendt,Stefan Lainer,László Bénes,Tony Jantschke,Nico Elvedi,Breel Embolo,1,0,Matchweek 8
70,Köln,Timo Horn,Rafael Czichos,Simon Terodde,Kingsley Schindler,Louis Schaub,Jonas Hector,Kingsley Ehizibue,Ellyes Skhiri,Florian Kainz,Sebastiaan Bornauw,Noah Katterbach,Paderborn 07,Leopold Zingerle,Klaus Gjasula,Kai Pröger,Cauly Oliveira Souza,Sebastian Schonlau,Luca Kilian,Christopher Antwi-Adjei,Mohamed Dräger,Babacar Guèye,Gerrit Holtmann,Sebastian Vasiliadis,3,0,Matchweek 8
71,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Dennis Geiger,Sebastian Rudy,Benjamin Hübner,Kevin Vogt,Sargis Adamyan,Kevin Akpoguma,Andrej Kramarić,Robert Skov,Stefan Posch,Schalke 04,Alexander Nübel,Omar Mascarell,Rabbi Matondo,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Salif Sané,Alessandro Schöpf,2,0,Matchweek 8
72,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Robin Quaison,Levin Öztunalı,Pierre Kunde,Daniel Brosinski,Moussa Niakhate,Ádám Szalai,Ridle Baku,Köln,Timo Horn,Rafael Czichos,Simon Terodde,Kingsley Schindler,Louis Schaub,Jonas Hector,Kingsley Ehizibue,Ellyes Skhiri,Florian Kainz,Sebastiaan Bornauw,Noah Katterbach,3,1,Matchweek 9
73,Paderborn 07,Leopold Zingerle,Klaus Gjasula,Kai Pröger,Sebastian Schonlau,Luca Kilian,Abdelhamid Sabiri,Mohamed Dräger,Jamilu Collins,Ben Zolinski,Gerrit Holtmann,Sebastian Vasiliadis,Düsseldorf,Zack Steffen,André Hoffmann,Kasim Nuhu,Kaan Ayhan,Dawid Kownacki,Adam Bodzek,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Bernard Tekpetey,Jean Zimmer,2,0,Matchweek 9
74,Freiburg,Mark Flekken,Philipp Lienhart,Jonathan Schmid,Lucas Höler,Luca Waldschmidt,Janik Haberer,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,Lino Tempelmann,RB Leipzig,Péter Gulácsi,Willi Orban,Dayot Upamecano,Marcel Sabitzer,Amadou Haidara,Emil Forsberg,Timo Werner,Lukas Klostermann,Ademola Lookman,Marcel Halstenberg,Diego Demme,2,1,Matchweek 9
75,Bayern Munich,Manuel Neuer,Benjamin Pavard,Thiago Alcántara,Robert Lewandowski,Philippe Coutinho,Ivan Perišić,Jérôme Boateng,Alphonso Davies,Thomas Müller,Kingsley Coman,Joshua Kimmich,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Sebastian Andersson,Marius Bülter,Felix Kroos,Christopher Lenz,Christopher Trimmel,Robert Andrich,Marcus Ingvartsen,Christian Gentner,2,1,Matchweek 9
76,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Karim Rekik,Vladimír Darida,Lukas Klünter,Marko Grujić,Vedad Ibišević,Dedryck Boyata,Marvin Plattenhardt,Dodi Lukebakio,Marius Wolf,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Lukas Rupp,Florian Grillitsch,Sebastian Rudy,Benjamin Hübner,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Robert Skov,Jürgen Locadia,2,3,Matchweek 9
77,Schalke 04,Alexander Nübel,Omar Mascarell,Suat Serdar,Rabbi Matondo,Benjamin Stambouli,Daniel Caligiuri,Guido Burgstaller,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Salif Sané,Dortmund,Marwin Hitz,Achraf Hakimi,Thomas Delaney,Jadon Sancho,Mario Götze,Marco Reus,Raphaël Guerreiro,Mats Hummels,Łukasz Piszczek,Axel Witsel,Julian Weigl,0,0,Matchweek 9
78,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Kerem Demirbay,Nadiem Amiri,Lucas Alario,Julian Baumgartlinger,Mitchell Weiser,Kevin Volland,Karim Bellarabi,Werder Bremen,Jiří Pavlenka,Milot Rashica,Leonardo Bittencourt,Nuri Şahin,Josh Sargent,Ömer Toprak,Theodor Gebre Selassie,Davy Klaassen,Marco Friedl,Maximilian Eggestein,Christian Groß,2,2,Matchweek 9
79,Wolfsburg,Pavao Pervan,William,Jeffrey Bruma,Josip Brekalo,Wout Weghorst,Felix Klaus,Yannick Gerhardt,Jérôme Roussillon,Josuha Guilavogui,John Brooks,Marcel Tisserand,Augsburg,Tomáš Koubek,Stephan Lichtsteiner,Florian Niederlechner,Rani Khedira,Daniel Baier,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,Marco Richter,Alfreð Finnbogason,Philipp Max,0,0,Matchweek 9
80,Gladbach,Yann Sommer,Patrick Herrmann,Denis Zakaria,Marcus Thuram,Oscar Wendt,Stefan Lainer,László Bénes,Tony Jantschke,Nico Elvedi,Florian Neuhaus,Breel Embolo,Eint Frankfurt,Frederik Rønnow,Gelson Fernandes,Djibril Sow,Filip Kostić,Martin Hinteregger,Daichi Kamada,Sebastian Rode,David Abraham,Makoto Hasebe,Danny da Costa,Gonçalo Paciência,4,2,Matchweek 9
81,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Lukas Rupp,Ihlas Bebou,Florian Grillitsch,Sebastian Rudy,Benjamin Hübner,Kevin Vogt,Kevin Akpoguma,Robert Skov,Jürgen Locadia,Paderborn 07,Leopold Zingerle,Cauly Oliveira Souza,Sebastian Schonlau,Luca Kilian,Abdelhamid Sabiri,Christopher Antwi-Adjei,Mohamed Dräger,Jamilu Collins,Ben Zolinski,Gerrit Holtmann,Sebastian Vasiliadis,3,0,Matchweek 10
82,Dortmund,Marwin Hitz,Achraf Hakimi,Mahmoud Dahoud,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Julian Brandt,Thorgan Hazard,Łukasz Piszczek,Julian Weigl,Wolfsburg,Pavao Pervan,William,Jeffrey Bruma,Wout Weghorst,Jérôme Roussillon,Lukas Nmecha,Josuha Guilavogui,John Brooks,Maximilian Arnold,Marcel Tisserand,João Victor Santos Sá,3,0,Matchweek 10
83,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Kerem Demirbay,Lucas Alario,Julian Baumgartlinger,Wendell,Mitchell Weiser,Kai Havertz,Kevin Volland,Karim Bellarabi,Gladbach,Yann Sommer,Christoph Kramer,Patrick Herrmann,Marcus Thuram,Oscar Wendt,Stefan Lainer,Jonas Hofmann,Tony Jantschke,Matthias Ginter,Nico Elvedi,Florian Neuhaus,1,2,Matchweek 10
84,Eint Frankfurt,Frederik Rønnow,Obite N'Dicka,Gelson Fernandes,Djibril Sow,Bas Dost,Filip Kostić,Martin Hinteregger,Sebastian Rode,David Abraham,Danny da Costa,Gonçalo Paciência,Bayern Munich,Manuel Neuer,Benjamin Pavard,Thiago Alcántara,Robert Lewandowski,Philippe Coutinho,Jérôme Boateng,Alphonso Davies,Serge Gnabry,Thomas Müller,David Alaba,Joshua Kimmich,5,1,Matchweek 10
85,Werder Bremen,Jiří Pavlenka,Milot Rashica,Yuya Osako,Leonardo Bittencourt,Miloš Veljković,Nuri Şahin,Ömer Toprak,Theodor Gebre Selassie,Davy Klaassen,Marco Friedl,Maximilian Eggestein,Freiburg,Mark Flekken,Philipp Lienhart,Jonathan Schmid,Lucas Höler,Nils Petersen,Janik Haberer,Roland Sallai,Dominique Heintz,Robin Koch,Christian Günter,Vincenzo Grifo,2,2,Matchweek 10
86,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Marcel Sabitzer,Yussuf Poulsen,Timo Werner,Lukas Klostermann,Christopher Nkunku,Nordi Mukiele,Marcel Halstenberg,Konrad Laimer,Diego Demme,Mainz 05,Robin Zentner,Ronaël Pierre-Gabriel,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Robin Quaison,Levin Öztunalı,Pierre Kunde,Ádám Szalai,Ridle Baku,Alexander Hack,8,0,Matchweek 10
87,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Sebastian Andersson,Marius Bülter,Christopher Lenz,Christopher Trimmel,Robert Andrich,Keven Schlotterbeck,Marcus Ingvartsen,Christian Gentner,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Lukas Klünter,Marko Grujić,Javairô Dilrosun,Maximilian Mittelstädt,Vedad Ibišević,Dedryck Boyata,Dodi Lukebakio,Marius Wolf,1,0,Matchweek 10
88,Düsseldorf,Zack Steffen,Kasim Nuhu,Kaan Ayhan,Alfredo Morales,Oliver Fink,Adam Bodzek,Erik Thommy,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Jean Zimmer,Köln,Timo Horn,Rafael Czichos,Simon Terodde,Kingsley Schindler,Louis Schaub,Jonas Hector,Kingsley Ehizibue,Dominick Drexler,Ellyes Skhiri,Sebastiaan Bornauw,Noah Katterbach,2,0,Matchweek 10
89,Augsburg,Tomáš Koubek,Stephan Lichtsteiner,Florian Niederlechner,Rani Khedira,Daniel Baier,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,Marco Richter,Alfreð Finnbogason,Philipp Max,Schalke 04,Alexander Nübel,Weston McKennie,Ozan Kabak,Omar Mascarell,Mark Uth,Suat Serdar,Benito Raman,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Salif Sané,2,3,Matchweek 10
90,Köln,Timo Horn,Rafael Czichos,Simon Terodde,Louis Schaub,Jonas Hector,Jhon Córdoba,Kingsley Ehizibue,Jorge Meré,Ellyes Skhiri,Sebastiaan Bornauw,Ismail Jakobs,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Lukas Rupp,Ihlas Bebou,Florian Grillitsch,Sebastian Rudy,Benjamin Hübner,Kevin Vogt,Robert Skov,Jürgen Locadia,Stefan Posch,1,2,Matchweek 11
91,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Robin Quaison,Levin Öztunalı,Daniel Brosinski,Moussa Niakhate,Edimilson Fernandes,Ádám Szalai,Ridle Baku,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Sebastian Polter,Sebastian Andersson,Christopher Lenz,Christopher Trimmel,Robert Andrich,Keven Schlotterbeck,Marcus Ingvartsen,Christian Gentner,2,3,Matchweek 11
92,Hertha BSC,Rune Jarstein,Karim Rekik,Niklas Stark,Vladimír Darida,Eduard Löwen,Lukas Klünter,Javairô Dilrosun,Maximilian Mittelstädt,Dedryck Boyata,Dodi Lukebakio,Marius Wolf,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Marcel Sabitzer,Yussuf Poulsen,Emil Forsberg,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Nordi Mukiele,Konrad Laimer,Diego Demme,2,4,Matchweek 11
93,Paderborn 07,Leopold Zingerle,Klaus Gjasula,Kai Pröger,Sebastian Schonlau,Luca Kilian,Abdelhamid Sabiri,Laurent Jans,Jamilu Collins,Streli Mamba,Gerrit Holtmann,Sebastian Vasiliadis,Augsburg,Tomáš Koubek,Florian Niederlechner,Rani Khedira,Daniel Baier,Ruben Vargas,Tin Jedvaj,Ohis Felix Uduokhai,Marco Richter,Alfreð Finnbogason,Philipp Max,Raphael Framberger,0,1,Matchweek 11
94,Schalke 04,Alexander Nübel,Weston McKennie,Ozan Kabak,Omar Mascarell,Suat Serdar,Benito Raman,Daniel Caligiuri,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Alessandro Schöpf,Düsseldorf,Zack Steffen,André Hoffmann,Kasim Nuhu,Kaan Ayhan,Alfredo Morales,Dawid Kownacki,Adam Bodzek,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Jean Zimmer,3,3,Matchweek 11
95,Bayern Munich,Manuel Neuer,Benjamin Pavard,Javi Martínez,Robert Lewandowski,Leon Goretzka,Alphonso Davies,Serge Gnabry,Thomas Müller,David Alaba,Kingsley Coman,Joshua Kimmich,Dortmund,Roman Bürki,Achraf Hakimi,Jadon Sancho,Mario Götze,Nico Schulz,Mats Hummels,Manuel Akanji,Julian Brandt,Thorgan Hazard,Axel Witsel,Julian Weigl,4,0,Matchweek 11
96,Gladbach,Yann Sommer,Christoph Kramer,Patrick Herrmann,Denis Zakaria,Marcus Thuram,Alassane Pléa,Stefan Lainer,László Bénes,Ramy Bensebaini,Matthias Ginter,Nico Elvedi,Werder Bremen,Jiří Pavlenka,Milot Rashica,Yuya Osako,Leonardo Bittencourt,Miloš Veljković,Sebastian Langkamp,Nuri Şahin,Theodor Gebre Selassie,Davy Klaassen,Marco Friedl,Maximilian Eggestein,3,1,Matchweek 11
97,Wolfsburg,Pavao Pervan,William,Jeffrey Bruma,Wout Weghorst,Felix Klaus,Jérôme Roussillon,Josuha Guilavogui,Maximilian Arnold,Robin Knoche,Marcel Tisserand,João Victor Santos Sá,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Kerem Demirbay,Nadiem Amiri,Wendell,Charles Aránguiz,Mitchell Weiser,Kai Havertz,Kevin Volland,Karim Bellarabi,0,2,Matchweek 11
98,Freiburg,Mark Flekken,Philipp Lienhart,Jonathan Schmid,Lucas Höler,Nils Petersen,Roland Sallai,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,Vincenzo Grifo,Eint Frankfurt,Frederik Rønnow,Obite N'Dicka,Gelson Fernandes,Djibril Sow,Bas Dost,Filip Kostić,Martin Hinteregger,Daichi Kamada,David Abraham,Erik Durm,Gonçalo Paciência,1,0,Matchweek 11
99,Dortmund,Roman Bürki,Jadon Sancho,Mahmoud Dahoud,Paco Alcácer,Marco Reus,Raphaël Guerreiro,Nico Schulz,Mats Hummels,Łukasz Piszczek,Axel Witsel,Julian Weigl,Paderborn 07,Leopold Zingerle,Klaus Gjasula,Kai Pröger,Sebastian Schonlau,Luca Kilian,Laurent Jans,Jamilu Collins,Streli Mamba,Ben Zolinski,Gerrit Holtmann,Sebastian Vasiliadis,3,3,Matchweek 12
100,Düsseldorf,Zack Steffen,Kasim Nuhu,Kaan Ayhan,Alfredo Morales,Oliver Fink,Dawid Kownacki,Adam Bodzek,Erik Thommy,Niko Gießelmann,Matthias Zimmermann,Rouwen Hennings,Bayern Munich,Manuel Neuer,Benjamin Pavard,Javi Martínez,Robert Lewandowski,Philippe Coutinho,Alphonso Davies,Serge Gnabry,Corentin Tolisso,Thomas Müller,David Alaba,Joshua Kimmich,0,4,Matchweek 12
101,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Sebastian Andersson,Anthony Ujah,Felix Kroos,Christopher Lenz,Christopher Trimmel,Keven Schlotterbeck,Marcus Ingvartsen,Christian Gentner,Gladbach,Yann Sommer,Christoph Kramer,Patrick Herrmann,Denis Zakaria,Marcus Thuram,Alassane Pléa,Oscar Wendt,Stefan Lainer,Matthias Ginter,Nico Elvedi,Florian Neuhaus,2,0,Matchweek 12
102,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Kerem Demirbay,Nadiem Amiri,Wendell,Moussa Diaby,Charles Aránguiz,Mitchell Weiser,Kevin Volland,Karim Bellarabi,Freiburg,Mark Flekken,Philipp Lienhart,Jonathan Schmid,Lucas Höler,Nils Petersen,Janik Haberer,Brandon Borrello,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,1,1,Matchweek 12
103,Eint Frankfurt,Felix Wiedwald,Obite N'Dicka,Djibril Sow,Bas Dost,Filip Kostić,Mijat Gaćinović,Martin Hinteregger,Sebastian Rode,Makoto Hasebe,Erik Durm,Gonçalo Paciência,Wolfsburg,Koen Casteels,William,Jeffrey Bruma,Wout Weghorst,Admir Mehmedi,Jérôme Roussillon,Josuha Guilavogui,John Brooks,Maximilian Arnold,Marcel Tisserand,João Victor Santos Sá,0,2,Matchweek 12
104,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Milot Rashica,Yuya Osako,Miloš Veljković,Sebastian Langkamp,Nuri Şahin,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Philipp Bargfrede,Schalke 04,Alexander Nübel,Ozan Kabak,Matija Nastasić,Omar Mascarell,Mark Uth,Suat Serdar,Benito Raman,Daniel Caligiuri,Jonjoe Kenny,Bastian Oczipka,Amine Harit,1,2,Matchweek 12
105,RB Leipzig,Péter Gulácsi,Dayot Upamecano,Marcel Sabitzer,Emil Forsberg,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Christopher Nkunku,Marcel Halstenberg,Konrad Laimer,Diego Demme,Köln,Timo Horn,Rafael Czichos,Marco Höger,Birger Verstraete,Kingsley Schindler,Jonas Hector,Kingsley Ehizibue,Anthony Modeste,Ellyes Skhiri,Sebastiaan Bornauw,Ismail Jakobs,4,1,Matchweek 12
106,Augsburg,Tomáš Koubek,Jeffrey Gouweleeuw,Florian Niederlechner,Rani Khedira,Sergio Córdova,Daniel Baier,Ruben Vargas,Tin Jedvaj,Marco Richter,Philipp Max,Raphael Framberger,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Vladimír Darida,Lukas Klünter,Marko Grujić,Javairô Dilrosun,Maximilian Mittelstädt,Dedryck Boyata,Davie Selke,Marius Wolf,4,0,Matchweek 12
107,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ihlas Bebou,Florian Grillitsch,Sebastian Rudy,Benjamin Hübner,Kevin Vogt,Kevin Akpoguma,Robert Skov,Jürgen Locadia,Stefan Posch,Mainz 05,Robin Zentner,Aarón Martín,Jerry St. Juste,Jean-Paul Boëtius,Robin Quaison,Levin Öztunalı,Pierre Kunde,Moussa Niakhate,Edimilson Fernandes,Karim Onisiwo,Ridle Baku,1,5,Matchweek 12
108,Schalke 04,Alexander Nübel,Weston McKennie,Ozan Kabak,Matija Nastasić,Omar Mascarell,Suat Serdar,Benito Raman,Daniel Caligiuri,Jonjoe Kenny,Bastian Oczipka,Amine Harit,Union Berlin,Rafał Gikiewicz,Neven Subotić,Marvin Friedrich,Sebastian Andersson,Marius Bülter,Christopher Lenz,Christopher Trimmel,Robert Andrich,Keven Schlotterbeck,Marcus Ingvartsen,Christian Gentner,2,1,Matchweek 13
109,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Florian Grillitsch,Sebastian Rudy,Kevin Vogt,Sargis Adamyan,Andrej Kramarić,Robert Skov,Jürgen Locadia,Stefan Posch,Düsseldorf,Zack Steffen,Markus Suttner,André Hoffmann,Kasim Nuhu,Kaan Ayhan,Alfredo Morales,Matthias Zimmermann,Rouwen Hennings,Marcel Sobottka,Bernard Tekpetey,Jean Zimmer,1,1,Matchweek 13
110,Köln,Timo Horn,Benno Schmitz,Rafael Czichos,Marco Höger,Birger Verstraete,Simon Terodde,Jonas Hector,Dominick Drexler,Anthony Modeste,Sebastiaan Bornauw,Ismail Jakobs,Augsburg,Tomáš Koubek,Jeffrey Gouweleeuw,Florian Niederlechner,Rani Khedira,Sergio Córdova,Daniel Baier,Ruben Vargas,Tin Jedvaj,André Hahn,Philipp Max,Raphael Framberger,1,1,Matchweek 13
111,Hertha BSC,Thomas Kraft,Per Ciljan Skjelbred,Karim Rekik,Niklas Stark,Vladimír Darida,Marko Grujić,Maximilian Mittelstädt,Dedryck Boyata,Davie Selke,Dodi Lukebakio,Marius Wolf,Dortmund,Roman Bürki,Dan-Axel Zagadou,Achraf Hakimi,Jadon Sancho,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Julian Brandt,Thorgan Hazard,Axel Witsel,1,2,Matchweek 13
112,Paderborn 07,Leopold Zingerle,Klaus Gjasula,Kai Pröger,Sebastian Schonlau,Luca Kilian,Laurent Jans,Jamilu Collins,Streli Mamba,Ben Zolinski,Gerrit Holtmann,Sebastian Vasiliadis,RB Leipzig,Yvon Mvogo,Dayot Upamecano,Marcel Sabitzer,Timo Werner,Stefan Ilsanker,Lukas Klostermann,Christopher Nkunku,Patrik Schick,Nordi Mukiele,Konrad Laimer,Diego Demme,2,3,Matchweek 13
113,Bayern Munich,Manuel Neuer,Benjamin Pavard,Javi Martínez,Robert Lewandowski,Ivan Perišić,Leon Goretzka,Alphonso Davies,Serge Gnabry,Thomas Müller,David Alaba,Joshua Kimmich,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Sven Bender,Lars Bender,Leon Bailey,Nadiem Amiri,Julian Baumgartlinger,Wendell,Moussa Diaby,Charles Aránguiz,Kevin Volland,1,2,Matchweek 13
114,Gladbach,Yann Sommer,Patrick Herrmann,Denis Zakaria,Marcus Thuram,Stefan Lainer,László Bénes,Tony Jantschke,Ramy Bensebaini,Nico Elvedi,Florian Neuhaus,Breel Embolo,Freiburg,Mark Flekken,Nico Schlotterbeck,Manuel Gulde,Jonathan Schmid,Lucas Höler,Nils Petersen,Janik Haberer,Dominique Heintz,Robin Koch,Nicolas Höfler,Christian Günter,4,2,Matchweek 13
115,Wolfsburg,Koen Casteels,William,Jeffrey Bruma,Wout Weghorst,Admir Mehmedi,Jérôme Roussillon,Josuha Guilavogui,John Brooks,Maximilian Arnold,Robin Knoche,João Victor Santos Sá,Werder Bremen,Jiří Pavlenka,Ludwig Augustinsson,Milot Rashica,Yuya Osako,Leonardo Bittencourt,Miloš Veljković,Theodor Gebre Selassie,Davy Klaassen,Maximilian Eggestein,Christian Groß,Philipp Bargfrede,2,3,Matchweek 13
