,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form
49,49,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Sebastian Rudy,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Jeremy Toljan,Pirmin Schwegler,Niklas Süle,Kevin Volland,Dortmund,Roman Bürki,Jonas Hofmann,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Gonzalo Castro,Matthias Ginter,Marcel Schmelzer,Julian Weigl,1,1,Matchweek 6,6,-6.0,15.0,-5.0,11.0,1.0,15.0,1.0,15.0
50,50,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Hiroki Sakai,Salif Sané,Artur Sobiech,Hiroshi Kiyotake,Christian Schulz,Oliver Sorg,Marcelo,Kenan Karaman,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Toni Šunjić,Timo Baumgartl,Daniel Didavi,Florian Klein,Filip Kostić,Timo Werner,Christian Gentner,Serey Die,Daniel Ginczek,1,3,Matchweek 6,6,-8.0,-8.0,-8.0,-6.0,1.0,0.0,1.0,0.0
51,51,Leverkusen,Bernd Leno,André Ramalho,Jonathan Tah,Javier Hernández,Lars Bender,Hakan Çalhanoğlu,Wendell,Christoph Kramer,Giulio Donati,Karim Bellarabi,Kevin Kampl,Mainz 05,Loris Karius,Pierre Bengtsson,Christoph Moritz,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Daniel Brosinski,Niko Bungert,Christian Clemens,Pablo de Blasis,1,0,Matchweek 6,6,-5.0,4.0,-6.0,5.0,6.0,9.0,6.0,9.0
52,52,Gladbach,Yann Sommer,Andreas Christensen,Patrick Herrmann,Mahmoud Dahoud,Raffael,Lars Stindl,Álvaro Domínguez,Oscar Wendt,Fabian Johnson,Julian Korb,Granit Xhaka,Augsburg,Marwin Hitz,Paul Verhaegh,Kostas Stafylidis,Ragnar Klavan,Daniel Baier,Alexander Esswein,Koo Ja-cheol,Hong Jeong-ho,Dominik Kohr,Ji Dong-won,Tim Matavž,4,2,Matchweek 6,6,-10.0,-1.0,-6.0,0.0,0.0,4.0,0.0,4.0
53,53,Schalke 04,Ralf Fährmann,Johannes Geis,Sead Kolašinac,Max Meyer,Leon Goretzka,Marco Höger,Eric Maxim Choupo-Moting,Klaas-Jan Huntelaar,Sascha Riether,Joël Matip,Roman Neustädter,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Carlos Zambrano,Bastian Oczipka,Stefan Reinartz,Haris Seferović,Alexander Meier,Makoto Hasebe,Marc Stendera,Aleksandar Ignjovski,Luc Castaignos,2,0,Matchweek 6,6,2.0,6.0,-1.0,7.0,10.0,8.0,10.0,8.0
54,54,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Marcel Risse,Simon Zoller,Yuya Osako,Jonas Hector,Leonardo Bittencourt,Anthony Modeste,Yannick Gerhardt,Matthias Lehmann,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Alfredo Morales,Mathew Leckie,Roger,Pascal Groß,Stefan Lex,Lukas Hinterseer,Tobias Levels,Marvin Matip,1,1,Matchweek 7,7,-2.0,-2.0,-4.0,1.0,10.0,10.0,7.0,7.0
55,55,Augsburg,Marwin Hitz,Paul Verhaegh,Kostas Stafylidis,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Koo Ja-cheol,Hong Jeong-ho,Dominik Kohr,Raúl Bobadilla,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Sebastian Rudy,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Jeremy Toljan,Pirmin Schwegler,Niklas Süle,Kevin Volland,1,3,Matchweek 7,7,-3.0,-6.0,-2.0,-4.0,4.0,2.0,4.0,2.0
56,56,Wolfsburg,Diego Benaglio,Daniel Caligiuri,Julian Draxler,Max Kruse,Bas Dost,Christian Träsch,André Schürrle,Dante,Josuha Guilavogui,Naldo,Ricardo Rodríguez,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Christian Schulz,Oliver Sorg,Marcelo,Kenan Karaman,1,1,Matchweek 7,7,2.0,-10.0,1.0,-9.0,11.0,1.0,8.0,0.0
57,57,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Toni Šunjić,Timo Baumgartl,Daniel Didavi,Florian Klein,Filip Kostić,Timo Werner,Christian Gentner,Serey Die,Daniel Ginczek,Gladbach,Yann Sommer,Andreas Christensen,Håvard Nordtveit,Patrick Herrmann,Mahmoud Dahoud,Raffael,Lars Stindl,Oscar Wendt,Fabian Johnson,Julian Korb,Granit Xhaka,1,3,Matchweek 7,7,-6.0,-8.0,-3.0,-3.0,3.0,3.0,3.0,3.0
58,58,Mainz 05,Loris Karius,Danny Latza,Pierre Bengtsson,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Daniel Brosinski,Niko Bungert,Christian Clemens,Pablo de Blasis,Bayern Munich,Manuel Neuer,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Douglas Costa,Rafinha,Xabi Alonso,Philipp Lahm,Thomas Müller,David Alaba,Kingsley Coman,0,3,Matchweek 7,7,3.0,17.0,3.0,11.0,9.0,18.0,9.0,15.0
59,59,Werder Bremen,Felix Wiedwald,Santiago García,Assani Lukimya-Mulongoti,Jannik Vestergaard,Clemens Fritz,Levin Öztunalı,Claudio Pizarro,Zlatko Junuzović,Felix Kroos,Anthony Ujah,Theodor Gebre Selassie,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Lars Bender,Stefan Kießling,Admir Mehmedi,Sebastian Boenisch,Julian Brandt,Christoph Kramer,Giulio Donati,Karim Bellarabi,0,3,Matchweek 7,7,-2.0,-4.0,1.0,-6.0,7.0,9.0,7.0,6.0
60,60,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Emir Spahić,Johan Djourou,Lewis Holtby,Pierre-Michel Lasogga,Michael Gregoritsch,Aaron Hunt,Albin Ekdal,Marcelo Díaz,Matthias Ostrzolek,Schalke 04,Ralf Fährmann,Júnior Caiçara,Johannes Geis,Max Meyer,Leon Goretzka,Franco Di Santo,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Joël Matip,Roman Neustädter,0,1,Matchweek 7,7,-1.0,4.0,3.0,1.0,10.0,13.0,10.0,10.0
61,61,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Bastian Oczipka,Stefan Reinartz,Václav Kadlec,Alexander Meier,Stefan Aigner,David Abraham,Makoto Hasebe,Marc Stendera,Aleksandar Ignjovski,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Vladimír Darida,Salomon Kalou,Tolga Ciğerci,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,1,1,Matchweek 7,7,4.0,0.0,5.0,-1.0,8.0,10.0,8.0,7.0
62,62,Dortmund,Roman Bürki,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Matthias Ginter,Marcel Schmelzer,Julian Weigl,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,2,2,Matchweek 7,7,15.0,-1.0,7.0,-1.0,16.0,9.0,13.0,8.0
63,63,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,Mainz 05,Loris Karius,Gonzalo Jara,Danny Latza,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Niko Bungert,Pablo de Blasis,2,3,Matchweek 8,8,-1.0,0.0,-1.0,-3.0,10.0,9.0,8.0,6.0
64,64,Gladbach,Tobias Sippel,Andreas Christensen,Mahmoud Dahoud,Raffael,Lars Stindl,Álvaro Domínguez,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Julian Korb,Granit Xhaka,Wolfsburg,Diego Benaglio,Marcel Schäfer,Timm Klose,Daniel Caligiuri,Max Kruse,André Schürrle,Josuha Guilavogui,Sebastian Jung,Naldo,Maximilian Arnold,Ricardo Rodríguez,2,0,Matchweek 8,8,-6.0,2.0,0.0,-2.0,6.0,12.0,6.0,8.0
65,65,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Sebastian Rudy,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Jeremy Toljan,Pirmin Schwegler,Niklas Süle,Kevin Volland,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Toni Šunjić,Timo Baumgartl,Martin Harnik,Lukas Rupp,Daniel Didavi,Florian Klein,Timo Werner,Serey Die,Alexandru Maxim,2,2,Matchweek 8,8,-4.0,-8.0,-2.0,-2.0,5.0,3.0,5.0,3.0
66,66,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Christian Schulz,Marcelo,Oliver Sorg,Kenan Karaman,Werder Bremen,Felix Wiedwald,Santiago García,Álex Gálvez,Jannik Vestergaard,Clemens Fritz,Zlatko Junuzović,Ulisses Garcia,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Florian Grillitsch,1,0,Matchweek 8,8,-10.0,-5.0,-6.0,-3.0,2.0,7.0,1.0,6.0
67,67,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Niklas Stark,Vladimír Darida,Salomon Kalou,Tolga Ciğerci,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Emir Spahić,Johan Djourou,Lewis Holtby,Pierre-Michel Lasogga,Aaron Hunt,Albin Ekdal,Marcelo Díaz,Matthias Ostrzolek,Nicolai Müller,3,0,Matchweek 8,8,0.0,-2.0,1.0,3.0,11.0,10.0,7.0,7.0
68,68,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Mathew Leckie,Roger,Moritz Hartmann,Pascal Groß,Lukas Hinterseer,Max Christiansen,Tobias Levels,Marvin Matip,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Carlos Zambrano,Bastian Oczipka,Stefan Reinartz,Alexander Meier,Stefan Aigner,Makoto Hasebe,Marc Stendera,Aleksandar Ignjovski,Luc Castaignos,2,0,Matchweek 8,8,-2.0,4.0,0.0,2.0,11.0,9.0,8.0,8.0
69,69,Schalke 04,Ralf Fährmann,Júnior Caiçara,Johannes Geis,Max Meyer,Leon Goretzka,Franco Di Santo,Dennis Aogo,Leroy Sané,Klaas-Jan Huntelaar,Joël Matip,Roman Neustädter,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Marcel Risse,Yuya Osako,Jonas Hector,Paweł Olkowski,Leonardo Bittencourt,Anthony Modeste,Yannick Gerhardt,Matthias Lehmann,0,3,Matchweek 8,8,5.0,-2.0,5.0,-5.0,16.0,11.0,12.0,7.0
70,70,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Javier Hernández,Lars Bender,Hakan Çalhanoğlu,Wendell,Christoph Kramer,Giulio Donati,Karim Bellarabi,Kevin Kampl,Augsburg,Marwin Hitz,Paul Verhaegh,Kostas Stafylidis,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Jan-Ingwer Callsen-Bracker,Koo Ja-cheol,Dominik Kohr,Raúl Bobadilla,1,1,Matchweek 8,8,-1.0,-5.0,0.0,-3.0,12.0,4.0,6.0,3.0
71,71,Bayern Munich,Manuel Neuer,Thiago Alcántara,Javi Martínez,Robert Lewandowski,Douglas Costa,Xabi Alonso,Jérôme Boateng,Mario Götze,Philipp Lahm,Thomas Müller,David Alaba,Dortmund,Roman Bürki,Sven Bender,İlkay Gündoğan,Henrikh Mkhitaryan,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Gonzalo Castro,Julian Weigl,5,1,Matchweek 8,8,20.0,15.0,11.0,5.0,21.0,17.0,15.0,11.0
72,72,Mainz 05,Loris Karius,Danny Latza,Pierre Bengtsson,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Niko Bungert,Pablo de Blasis,Dortmund,Roman Bürki,Park Joo-ho,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Matthias Ginter,Julian Weigl,0,2,Matchweek 9,9,1.0,11.0,-1.0,-1.0,12.0,17.0,6.0,8.0
73,73,Werder Bremen,Felix Wiedwald,Santiago García,Álex Gálvez,Assani Lukimya-Mulongoti,Clemens Fritz,Zlatko Junuzović,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Melvyn Lorenzen,Philipp Bargfrede,Bayern Munich,Manuel Neuer,Thiago Alcántara,Robert Lewandowski,Rafinha,Xabi Alonso,Jérôme Boateng,Juan Bernat,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,0,1,Matchweek 9,9,-6.0,24.0,-6.0,14.0,7.0,24.0,3.0,15.0
74,74,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Tobias Werner,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Caiuby,Philipp Max,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,0,2,Matchweek 9,9,-5.0,-2.0,-2.0,-3.0,5.0,10.0,4.0,7.0
75,75,Wolfsburg,Diego Benaglio,Daniel Caligiuri,Julian Draxler,Max Kruse,Bas Dost,Christian Träsch,Dante,Luiz Gustavo,Josuha Guilavogui,Naldo,Ricardo Rodríguez,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ermin Bičakčić,Sebastian Rudy,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Tobias Strobl,Jeremy Toljan,Niklas Süle,Kevin Volland,4,2,Matchweek 9,9,0.0,-4.0,-4.0,0.0,12.0,6.0,5.0,5.0
76,76,Schalke 04,Ralf Fährmann,Benedikt Höwedes,Johannes Geis,Max Meyer,Leon Goretzka,Franco Di Santo,Eric Maxim Choupo-Moting,Dennis Aogo,Leroy Sané,Sascha Riether,Joël Matip,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Vladimír Darida,Salomon Kalou,Sebastian Langkamp,Tolga Ciğerci,Vedad Ibišević,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,2,1,Matchweek 9,9,2.0,3.0,1.0,3.0,16.0,14.0,12.0,10.0
77,77,Hamburger SV,René Adler,Dennis Diekmeier,Emir Spahić,Johan Djourou,Ivo Iličević,Lewis Holtby,Pierre-Michel Lasogga,Aaron Hunt,Albin Ekdal,Matthias Ostrzolek,Nicolai Müller,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Javier Hernández,Stefan Kießling,Sebastian Boenisch,Julian Brandt,Ömer Toprak,Christoph Kramer,Giulio Donati,Karim Bellarabi,0,0,Matchweek 9,9,-5.0,-1.0,-3.0,1.0,10.0,13.0,7.0,7.0
78,78,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Bastian Oczipka,Stefan Reinartz,Haris Seferović,Alexander Meier,Johannes Flum,David Abraham,Marc Stendera,Aleksandar Ignjovski,Luc Castaignos,Gladbach,Yann Sommer,Andreas Christensen,Mahmoud Dahoud,Raffael,Lars Stindl,Álvaro Domínguez,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Julian Korb,Granit Xhaka,1,5,Matchweek 9,9,2.0,-4.0,-4.0,5.0,9.0,9.0,5.0,9.0
79,79,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Marcel Risse,Yuya Osako,Jonas Hector,Paweł Olkowski,Leonardo Bittencourt,Anthony Modeste,Yannick Gerhardt,Matthias Lehmann,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Christian Schulz,Marcelo,Oliver Sorg,Kenan Karaman,0,1,Matchweek 9,9,1.0,-9.0,2.0,-3.0,14.0,5.0,7.0,4.0
80,80,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Toni Šunjić,Timo Baumgartl,Martin Harnik,Lukas Rupp,Daniel Didavi,Florian Klein,Timo Werner,Serey Die,Alexandru Maxim,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Alfredo Morales,Mathew Leckie,Pascal Groß,Stefan Lex,Lukas Hinterseer,Romain Brégerie,Tobias Levels,Marvin Matip,1,0,Matchweek 9,9,-8.0,0.0,-1.0,2.0,4.0,14.0,4.0,8.0
81,81,Hoffenheim,Oliver Baumann,Ermin Bičakčić,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Tobias Strobl,Jeremy Toljan,Pirmin Schwegler,Niklas Süle,Ádám Szalai,Kevin Volland,Hamburger SV,René Adler,Dennis Diekmeier,Cléber,Johan Djourou,Ivo Iličević,Lewis Holtby,Pierre-Michel Lasogga,Michael Gregoritsch,Albin Ekdal,Matthias Ostrzolek,Nicolai Müller,0,1,Matchweek 10,10,-6.0,-5.0,0.0,-3.0,6.0,11.0,5.0,5.0
82,82,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Marco Sailer,Jérôme Gondorf,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,Wolfsburg,Diego Benaglio,Vieirinha,Julian Draxler,Max Kruse,Bas Dost,Christian Träsch,Dante,Luiz Gustavo,Josuha Guilavogui,Naldo,Ricardo Rodríguez,0,1,Matchweek 10,10,0.0,2.0,2.0,-4.0,13.0,15.0,7.0,7.0
83,83,Mainz 05,Loris Karius,Gonzalo Jara,Leon Balogun,Danny Latza,Christoph Moritz,Yoshinori Mutō,Yunus Mallı,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Niko Bungert,Werder Bremen,Felix Wiedwald,Santiago García,Álex Gálvez,Jannik Vestergaard,Clemens Fritz,Zlatko Junuzović,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Florian Grillitsch,Philipp Bargfrede,1,3,Matchweek 10,10,-1.0,-7.0,-5.0,-6.0,12.0,7.0,6.0,0.0
84,84,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Hiroki Sakai,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Felix Klaus,Christian Schulz,Marcelo,Eint Frankfurt,Lukáš Hrádecký,Marco Russ,Carlos Zambrano,Bastian Oczipka,Stefan Reinartz,Haris Seferović,Alexander Meier,Constant Djakpa,Stefan Aigner,Makoto Hasebe,Marc Stendera,1,2,Matchweek 10,10,-8.0,-2.0,0.0,-8.0,8.0,9.0,7.0,2.0
85,85,Bayern Munich,Manuel Neuer,Robert Lewandowski,Arjen Robben,Douglas Costa,Rafinha,Jérôme Boateng,Philipp Lahm,Arturo Vidal,Thomas Müller,David Alaba,Kingsley Coman,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Dominic Maroh,Kevin Vogt,Marcel Risse,Simon Zoller,Jonas Hector,Anthony Modeste,Yannick Gerhardt,Matthias Lehmann,4,0,Matchweek 10,10,25.0,0.0,12.0,0.0,27.0,14.0,15.0,7.0
86,86,Leverkusen,Bernd Leno,Jonathan Tah,Javier Hernández,Hakan Çalhanoğlu,Stefan Kießling,Admir Mehmedi,Sebastian Boenisch,Wendell,Julian Brandt,Ömer Toprak,Kevin Kampl,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Daniel Schwaab,Toni Šunjić,Timo Baumgartl,Martin Harnik,Lukas Rupp,Daniel Didavi,Carlos Gruezo,Florian Klein,Timo Werner,4,3,Matchweek 10,10,-1.0,-7.0,4.0,1.0,14.0,7.0,8.0,7.0
87,87,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Alfredo Morales,Mathew Leckie,Pascal Groß,Lukas Hinterseer,Romain Brégerie,Max Christiansen,Tobias Levels,Marvin Matip,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Vladimír Darida,Salomon Kalou,Alexander Baumjohann,Valentin Stocker,Sebastian Langkamp,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,0,1,Matchweek 10,10,-1.0,2.0,0.0,4.0,14.0,14.0,7.0,7.0
88,88,Dortmund,Roman Bürki,Sven Bender,İlkay Gündoğan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Gonzalo Castro,Matthias Ginter,Marcel Schmelzer,Augsburg,Marwin Hitz,Ragnar Klavan,Markus Feulner,Daniel Baier,Alexander Esswein,Piotr Trochowski,Jan-Ingwer Callsen-Bracker,Koo Ja-cheol,Dominik Kohr,Raúl Bobadilla,Philipp Max,5,1,Matchweek 10,10,13.0,-7.0,-2.0,-6.0,20.0,5.0,8.0,4.0
89,89,Gladbach,Yann Sommer,Andreas Christensen,Mahmoud Dahoud,Raffael,Lars Stindl,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Tony Jantschke,Julian Korb,Granit Xhaka,Schalke 04,Ralf Fährmann,Júnior Caiçara,Benedikt Höwedes,Johannes Geis,Max Meyer,Franco Di Santo,Dennis Aogo,Leroy Sané,Pierre Højbjerg,Sascha Riether,Joël Matip,3,1,Matchweek 10,10,0.0,3.0,10.0,1.0,12.0,19.0,12.0,12.0
90,90,Eint Frankfurt,Lukáš Hrádecký,Carlos Zambrano,Bastian Oczipka,Haris Seferović,Alexander Meier,Stefan Aigner,David Abraham,Makoto Hasebe,Marc Stendera,Slobodan Medojević,Aleksandar Ignjovski,Bayern Munich,Manuel Neuer,Javi Martínez,Robert Lewandowski,Arjen Robben,Douglas Costa,Rafinha,Xabi Alonso,Jérôme Boateng,Philipp Lahm,Arturo Vidal,Kingsley Coman,0,0,Matchweek 11,11,-1.0,29.0,-5.0,12.0,12.0,30.0,4.0,15.0
91,91,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Markus Feulner,Daniel Baier,Koo Ja-cheol,Hong Jeong-ho,Ji Dong-won,Tim Matavž,Raúl Bobadilla,Caiuby,Mainz 05,Loris Karius,Gonzalo Jara,Leon Balogun,Danny Latza,Pierre Bengtsson,Yoshinori Mutō,Yunus Mallı,Stefan Bell,Jairo Samperio,Niko Bungert,Pablo de Blasis,3,3,Matchweek 11,11,-11.0,-3.0,-8.0,-6.0,5.0,12.0,1.0,3.0
92,92,Werder Bremen,Felix Wiedwald,Álex Gálvez,Jannik Vestergaard,Clemens Fritz,Zlatko Junuzović,Anthony Ujah,Fin Bartels,Theodor Gebre Selassie,Florian Grillitsch,Janek Sternberg,Philipp Bargfrede,Dortmund,Roman Bürki,Park Joo-ho,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Matthias Ginter,Julian Weigl,1,3,Matchweek 11,11,-5.0,17.0,-3.0,2.0,10.0,23.0,3.0,8.0
93,93,Schalke 04,Ralf Fährmann,Júnior Caiçara,Benedikt Höwedes,Sead Kolašinac,Max Meyer,Leon Goretzka,Franco Di Santo,Dennis Aogo,Leroy Sané,Klaas-Jan Huntelaar,Joël Matip,Ingolstadt 04,Ramazan Özcan,Markus Suttner,Benjamin Hübner,Mathew Leckie,Moritz Hartmann,Pascal Groß,Romain Brégerie,Max Christiansen,Elias Kachunga,Tobias Levels,Marvin Matip,1,1,Matchweek 11,11,1.0,-2.0,-3.0,0.0,19.0,14.0,9.0,4.0
94,94,Hertha BSC,Rune Jarstein,Per Ciljan Skjelbred,Vladimír Darida,Salomon Kalou,Valentin Stocker,Sebastian Langkamp,Tolga Ciğerci,Marvin Plattenhardt,Mitchell Weiser,Genki Haraguchi,Fabian Lustenberger,Gladbach,Yann Sommer,Andreas Christensen,Håvard Nordtveit,Mahmoud Dahoud,Raffael,Lars Stindl,Álvaro Domínguez,Ibrahima Traoré,Oscar Wendt,Fabian Johnson,Granit Xhaka,1,4,Matchweek 11,11,3.0,2.0,3.0,10.0,17.0,15.0,10.0,15.0
95,95,Köln,Timo Horn,Dominique Heintz,Frederik Sørensen,Kevin Vogt,Marcel Risse,Yuya Osako,Jonas Hector,Philipp Hosiner,Kazuki Nagasawa,Anthony Modeste,Matthias Lehmann,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Sebastian Rudy,Eugen Polanski,Eduardo Vargas,Jonathan Schmid,Tobias Strobl,Pirmin Schwegler,Mark Uth,Kim Jin-su,Niklas Süle,0,0,Matchweek 11,11,-4.0,-7.0,-2.0,-1.0,14.0,6.0,4.0,5.0
96,96,Wolfsburg,Diego Benaglio,Nicklas Bendtner,Timm Klose,Daniel Caligiuri,Vieirinha,André Schürrle,Luiz Gustavo,Sebastian Jung,Naldo,Maximilian Arnold,Ricardo Rodríguez,Leverkusen,Bernd Leno,Jonathan Tah,Kyriakos Papadopoulos,Javier Hernández,Hakan Çalhanoğlu,Admir Mehmedi,Wendell,Christoph Kramer,Giulio Donati,Karim Bellarabi,Kevin Kampl,2,1,Matchweek 11,11,3.0,0.0,1.0,4.0,18.0,17.0,7.0,11.0
97,97,Stuttgart,Przemysław Tytoń,Emiliano Insúa,Daniel Schwaab,Toni Šunjić,Timo Baumgartl,Martin Harnik,Daniel Didavi,Florian Klein,Timo Werner,Christian Gentner,Serey Die,Darmstadt 98,Christian Mathenia,Aytaç Sulu,Jérôme Gondorf,Jan Rosenthal,György Garics,Sandro Wagner,Júnior Díaz,Peter Niemeyer,Marcel Heller,Luca Caldirola,Konstantin Rausch,2,0,Matchweek 11,11,-8.0,-1.0,-2.0,0.0,7.0,13.0,7.0,7.0
98,98,Hamburger SV,René Adler,Dennis Diekmeier,Emir Spahić,Johan Djourou,Lewis Holtby,Sven Schipplock,Pierre-Michel Lasogga,Michael Gregoritsch,Marcelo Díaz,Matthias Ostrzolek,Nicolai Müller,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Hiroki Sakai,Salif Sané,Manuel Schmiedebach,Artur Sobiech,Hiroshi Kiyotake,Felix Klaus,Christian Schulz,Marcelo,1,2,Matchweek 11,11,-4.0,-9.0,-3.0,1.0,14.0,8.0,7.0,7.0
