,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
79,Hertha BSC,Oliver Christensen,Agustín Rogel,Suat Serdar,Dodi Lukebakio,Jonjoe Kenny,Stevan Jovetić,Marc-Oliver Kempf,Marvin Plattenhardt,Lucas Tousart,Ivan Šunjić,Chidera Ejuke,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Daniel Kyereh,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,2,2,Matchweek 9
80,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Serhou Guirassy,Tiago Tomás,Silas Katompa,Atakan Karazor,Hiroki Ito,Dan-Axel Zagadou,Naouirou Ahamada,Union Berlin,Frederik Rønnow,Paul Jaeckel,Danilho Doekhi,Julian Ryerson,Rani Khedira,András Schäfer,Niko Gießelmann,Genki Haraguchi,Sheraldo Becker,Robin Knoche,Jordan Pefok,0,1,Matchweek 9
81,Schalke 04,Alexander Schwolow,Thomas Ouwejan,Leo Greiml,Maya Yoshida,Tom Krauß,Simon Terodde,Marius Bülter,Florent Mollet,Dominick Drexler,Cédric Brunner,Alex Král,Hoffenheim,Oliver Baumann,Ozan Kabak,Grischa Prömel,Dennis Geiger,Moanes Dabbur,Angeliño,Christoph Baumgartner,Kevin Vogt,Robert Skov,Georginio Rutter,Stanley N'Soki,0,3,Matchweek 10
82,Wolfsburg,Koen Casteels,Maxence Lacroix,Micky van de Ven,Paulo Otávio,Lukas Nmecha,Jakub Kamiński,Ridle Baku,Maximilian Arnold,Yannick Gerhardt,Mattias Svanberg,Patrick Wimmer,Gladbach,Yann Sommer,Marvin Friedrich,Julian Weigl,Marcus Thuram,Lars Stindl,Alassane Pléa,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Nico Elvedi,2,2,Matchweek 10
83,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Daichi Kamada,Christopher Lenz,Junior Dina Ebimbe,Mario Götze,Jesper Lindstrøm,Tuta,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Jonathan Tah,Mitchel Bakker,Paulinho,Robert Andrich,Edmond Tapsoba,Patrik Schick,Moussa Diaby,Charles Aránguiz,Jeremie Frimpong,5,1,Matchweek 10
84,Werder Bremen,Jiří Pavlenka,Anthony Jung,Niklas Stark,Amos Pieper,Marvin Ducksch,Mitchell Weiser,Niclas Füllkrug,Romano Schmid,Ilia Gruev,Marco Friedl,Christian Groß,Mainz 05,Robin Zentner,Aarón Martín,Anton Stach,Lee Jae-sung,Leandro Barreiro Martins,Karim Onisiwo,Marcus Ingvartsen,Edimilson Fernandes,Danny da Costa,Dominik Kohr,Alexander Hack,0,2,Matchweek 10
85,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Enzo Millot,Tiago Tomás,Silas Katompa,Luca Pfeiffer,Dan-Axel Zagadou,Borna Sosa,Naouirou Ahamada,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Erhan Mašović,Kevin Stöger,Anthony Losilla,Simon Zoller,Philipp Förster,Gerrit Holtmann,Ivan Ordets,Philipp Hofmann,4,1,Matchweek 10
86,RB Leipzig,Janis Blaswich,Mohamed Simakan,Willi Orban,Amadou Haidara,Emil Forsberg,Dominik Szoboszlai,Christopher Nkunku,André Silva,David Raum,Xaver Schlager,Abdou Diallo,Hertha BSC,Oliver Christensen,Agustín Rogel,Suat Serdar,Dodi Lukebakio,Jonjoe Kenny,Stevan Jovetić,Marc-Oliver Kempf,Marvin Plattenhardt,Marco Richter,Lucas Tousart,Ivan Šunjić,3,2,Matchweek 10
87,Köln,Marvin Schwäbe,Benno Schmitz,Timo Hübers,Eric Martel,Denis Huseinbasic,Jonas Hector,Luca Kilian,Ondrej Duda,Steffen Tigges,Ellyes Skhiri,Linton Maina,Augsburg,Tomáš Koubek,Robert Gumny,Florian Niederlechner,Carlos Gruezo,Ermedin Demirović,Mergim Berisha,Elvis Rexhbeçaj,Ruben Vargas,Iago,Frederik Winther,Raphael Framberger,3,2,Matchweek 10
88,Union Berlin,Frederik Rønnow,Diogo Leite,Julian Ryerson,Rani Khedira,András Schäfer,Janik Haberer,Timo Baumgartl,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Jordan Pefok,Dortmund,Gregor Kobel,Nico Schlotterbeck,Salih Özcan,Raphaël Guerreiro,Mats Hummels,Youssoufa Moukoko,Jude Bellingham,Emre Can,Thomas Meunier,Niklas Süle,Karim Adeyemi,2,0,Matchweek 10
89,Bayern Munich,Sven Ulreich,Dayot Upamecano,Matthijs de Ligt,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Leroy Sané,Eric Maxim Choupo-Moting,Sadio Mané,Alphonso Davies,Noussair Mazraoui,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Kevin Schade,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,5,0,Matchweek 10
90,Mainz 05,Robin Zentner,Aarón Martín,Anton Stach,Lee Jae-sung,Karim Onisiwo,Marcus Ingvartsen,Anthony Caci,Edimilson Fernandes,Danny da Costa,Dominik Kohr,Alexander Hack,Köln,Marvin Schwäbe,Benno Schmitz,Timo Hübers,Eric Martel,Florian Kainz,Jonas Hector,Luca Kilian,Ondrej Duda,Steffen Tigges,Ellyes Skhiri,Linton Maina,5,0,Matchweek 11
91,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Mitchel Bakker,Odilon Kossonou,Robert Andrich,Kerem Demirbay,Edmond Tapsoba,Moussa Diaby,Amine Adli,Adam Hložek,Jeremie Frimpong,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Micky van de Ven,Paulo Otávio,Jakub Kamiński,Ridle Baku,Felix Nmecha,Maximilian Arnold,Yannick Gerhardt,Omar Marmoush,Kevin Paredes,2,2,Matchweek 11
92,Hoffenheim,Oliver Baumann,Ozan Kabak,Grischa Prömel,Dennis Geiger,Moanes Dabbur,Angeliño,Christoph Baumgartner,Kevin Akpoguma,Robert Skov,Georginio Rutter,Stanley N'Soki,Bayern Munich,Sven Ulreich,Dayot Upamecano,Matthijs de Ligt,Benjamin Pavard,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Kingsley Coman,Eric Maxim Choupo-Moting,Alphonso Davies,Jamal Musiala,0,2,Matchweek 11
93,Dortmund,Gregor Kobel,Nico Schlotterbeck,Salih Özcan,Gio Reyna,Raphaël Guerreiro,Mats Hummels,Youssoufa Moukoko,Julian Brandt,Jude Bellingham,Niklas Süle,Karim Adeyemi,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Enzo Millot,Serhou Guirassy,Tiago Tomás,Silas Katompa,Dan-Axel Zagadou,Borna Sosa,Naouirou Ahamada,5,0,Matchweek 11
94,Freiburg,Mark Flekken,Philipp Lienhart,Daniel Kyereh,Yannik Keitel,Lukas Kübler,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Werder Bremen,Jiří Pavlenka,Anthony Jung,Amos Pieper,Jens Stage,Marvin Ducksch,Mitchell Weiser,Niclas Füllkrug,Romano Schmid,Lee Buchanan,Ilia Gruev,Marco Friedl,2,0,Matchweek 11
95,Augsburg,Tomáš Koubek,Mads Pedersen,Jeffrey Gouweleeuw,Florian Niederlechner,Carlos Gruezo,Ermedin Demirović,Mergim Berisha,Elvis Rexhbeçaj,Ruben Vargas,Iago,Maximilian Bauer,RB Leipzig,Janis Blaswich,Willi Orban,Yussuf Poulsen,Emil Forsberg,Dominik Szoboszlai,André Silva,David Raum,Xaver Schlager,Joško Gvardiol,Benjamin Henrichs,Kevin Kampl,3,3,Matchweek 11
96,Gladbach,Tobias Sippel,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Lars Stindl,Alassane Pléa,Manu Koné,Ramy Bensebaini,Joe Scally,Nico Elvedi,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Daichi Kamada,Christopher Lenz,Junior Dina Ebimbe,Mario Götze,Jesper Lindstrøm,Tuta,1,3,Matchweek 11
97,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Erhan Mašović,Kevin Stöger,Anthony Losilla,Philipp Förster,Jordi Osei-Tutu,Ivan Ordets,Christopher Antwi-Adjei,Philipp Hofmann,Union Berlin,Frederik Rønnow,Paul Jaeckel,Diogo Leite,Rani Khedira,András Schäfer,Janik Haberer,Niko Gießelmann,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Jordan Pefok,2,1,Matchweek 11
98,Hertha BSC,Oliver Christensen,Agustín Rogel,Suat Serdar,Dodi Lukebakio,Jonjoe Kenny,Wilfried Kanga,Stevan Jovetić,Marc-Oliver Kempf,Marvin Plattenhardt,Lucas Tousart,Chidera Ejuke,Schalke 04,Alexander Schwolow,Thomas Ouwejan,Maya Yoshida,Tom Krauß,Simon Terodde,Marius Bülter,Mehmet Aydin,Dominick Drexler,Cédric Brunner,Alex Král,Henning Matriciani,2,1,Matchweek 11
99,Werder Bremen,Jiří Pavlenka,Anthony Jung,Niklas Stark,Amos Pieper,Marvin Ducksch,Mitchell Weiser,Leonardo Bittencourt,Niclas Füllkrug,Miloš Veljković,Romano Schmid,Ilia Gruev,Hertha BSC,Oliver Christensen,Agustín Rogel,Suat Serdar,Dodi Lukebakio,Jonjoe Kenny,Wilfried Kanga,Stevan Jovetić,Marc-Oliver Kempf,Marvin Plattenhardt,Marco Richter,Lucas Tousart,1,0,Matchweek 12
100,Bayern Munich,Sven Ulreich,Dayot Upamecano,Matthijs de Ligt,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Eric Maxim Choupo-Moting,Sadio Mané,Alphonso Davies,Noussair Mazraoui,Jamal Musiala,Mainz 05,Robin Zentner,Aarón Martín,Anton Stach,Lee Jae-sung,Leandro Barreiro Martins,Karim Onisiwo,Anthony Caci,Edimilson Fernandes,Jonathan Burkardt,Silvan Widmer,Alexander Hack,6,2,Matchweek 12
101,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Micky van de Ven,Paulo Otávio,Lukas Nmecha,Jakub Kamiński,Ridle Baku,Felix Nmecha,Maximilian Arnold,Yannick Gerhardt,Patrick Wimmer,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Kevin Stöger,Anthony Losilla,Philipp Förster,Jordi Osei-Tutu,Ivan Ordets,Christopher Antwi-Adjei,Dominique Heintz,Philipp Hofmann,4,0,Matchweek 12
102,RB Leipzig,Ørjan Nyland,Mohamed Simakan,Willi Orban,Timo Werner,Dominik Szoboszlai,Christopher Nkunku,David Raum,Xaver Schlager,Abdou Diallo,Benjamin Henrichs,Kevin Kampl,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Jonathan Tah,Robert Andrich,Nadiem Amiri,Edmond Tapsoba,Moussa Diaby,Amine Adli,Daley Sinkgraven,Adam Hložek,Timothy Fosu-Mensah,2,0,Matchweek 12
103,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Serhou Guirassy,Silas Katompa,Luca Pfeiffer,Hiroki Ito,Chris Führich,Dan-Axel Zagadou,Borna Sosa,Naouirou Ahamada,Augsburg,Tomáš Koubek,Mads Pedersen,Jeffrey Gouweleeuw,Florian Niederlechner,Carlos Gruezo,Ermedin Demirović,Mergim Berisha,Elvis Rexhbeçaj,Ruben Vargas,Maximilian Bauer,Fredrik Jensen,2,1,Matchweek 12
104,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Randal Kolo Muani,Daichi Kamada,Sebastian Rode,Junior Dina Ebimbe,Mario Götze,Jesper Lindstrøm,Luca Pellegrini,Tuta,Dortmund,Gregor Kobel,Nico Schlotterbeck,Salih Özcan,Thorgan Hazard,Mats Hummels,Youssoufa Moukoko,Julian Brandt,Donyell Malen,Jude Bellingham,Niklas Süle,Karim Adeyemi,1,2,Matchweek 12
105,Union Berlin,Frederik Rønnow,Diogo Leite,Danilho Doekhi,Julian Ryerson,Rani Khedira,András Schäfer,Janik Haberer,Tymoteusz Puchacz,Sheraldo Becker,Robin Knoche,Jordan Pefok,Gladbach,Tobias Sippel,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Lars Stindl,Alassane Pléa,Nathan N'Goumou,Ramy Bensebaini,Joe Scally,Nico Elvedi,2,1,Matchweek 12
106,Schalke 04,Alexander Schwolow,Thomas Ouwejan,Maya Yoshida,Tom Krauß,Marius Bülter,Kenan Karaman,Florent Mollet,Cédric Brunner,Alex Král,Sebastian Polter,Henning Matriciani,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Lukas Kübler,Nicolas Höfler,Matthias Ginter,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,0,2,Matchweek 12
107,Köln,Marvin Schwäbe,Benno Schmitz,Kristian Pedersen,Timo Hübers,Nikola Soldo,Eric Martel,Denis Huseinbasic,Florian Kainz,Ondrej Duda,Steffen Tigges,Linton Maina,Hoffenheim,Oliver Baumann,Ozan Kabak,Grischa Prömel,Jacob Bruun Larsen,Dennis Geiger,Angeliño,Christoph Baumgartner,Sebastian Rudy,Kevin Vogt,Robert Skov,Stanley N'Soki,1,1,Matchweek 12
108,Gladbach,Tobias Sippel,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Alassane Pléa,Manu Koné,Jonas Hofmann,Tony Jantschke,Ramy Bensebaini,Joe Scally,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Serhou Guirassy,Tiago Tomás,Pascal Stenzel,Luca Pfeiffer,Chris Führich,Borna Sosa,Naouirou Ahamada,3,1,Matchweek 13
109,Dortmund,Gregor Kobel,Nico Schlotterbeck,Salih Özcan,Gio Reyna,Raphaël Guerreiro,Mats Hummels,Youssoufa Moukoko,Julian Brandt,Donyell Malen,Jude Bellingham,Niklas Süle,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Kevin Stöger,Anthony Losilla,Simon Zoller,Kostas Stafylidis,Jordi Osei-Tutu,Ivan Ordets,Vassilis Lambropoulos,Philipp Hofmann,3,0,Matchweek 13
110,Mainz 05,Robin Zentner,Aarón Martín,Anton Stach,Lee Jae-sung,Karim Onisiwo,Marcus Ingvartsen,Anthony Caci,Edimilson Fernandes,Silvan Widmer,Dominik Kohr,Alexander Hack,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Micky van de Ven,Paulo Otávio,Lukas Nmecha,Jakub Kamiński,Ridle Baku,Felix Nmecha,Maximilian Arnold,Yannick Gerhardt,Patrick Wimmer,0,3,Matchweek 13
111,Augsburg,Rafał Gikiewicz,Mads Pedersen,Jeffrey Gouweleeuw,Florian Niederlechner,Ermedin Demirović,Arne Maier,Mergim Berisha,Julian Baumgartlinger,Iago,Maximilian Bauer,Fredrik Jensen,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Sebastian Rode,Junior Dina Ebimbe,Mario Götze,Jesper Lindstrøm,Luca Pellegrini,Tuta,1,2,Matchweek 13
112,Hertha BSC,Oliver Christensen,Agustín Rogel,Davie Selke,Suat Serdar,Jean-Paul Boëtius,Dodi Lukebakio,Jonjoe Kenny,Marc-Oliver Kempf,Marvin Plattenhardt,Marco Richter,Lucas Tousart,Bayern Munich,Manuel Neuer,Dayot Upamecano,Benjamin Pavard,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Eric Maxim Choupo-Moting,Sadio Mané,Alphonso Davies,Noussair Mazraoui,Jamal Musiala,2,3,Matchweek 13
113,Hoffenheim,Oliver Baumann,Grischa Prömel,Jacob Bruun Larsen,Dennis Geiger,Angeliño,Christoph Baumgartner,Kevin Vogt,Kevin Akpoguma,Robert Skov,Georginio Rutter,Stanley N'Soki,RB Leipzig,Janis Blaswich,Willi Orban,Dani Olmo,Dominik Szoboszlai,Christopher Nkunku,André Silva,David Raum,Marcel Halstenberg,Xaver Schlager,Joško Gvardiol,Abdou Diallo,1,3,Matchweek 13
114,Werder Bremen,Jiří Pavlenka,Niklas Stark,Amos Pieper,Marvin Ducksch,Mitchell Weiser,Leonardo Bittencourt,Niclas Füllkrug,Miloš Veljković,Romano Schmid,Ilia Gruev,Marco Friedl,Schalke 04,Alexander Schwolow,Maya Yoshida,Tom Krauß,Simon Terodde,Marius Bülter,Kenan Karaman,Florent Mollet,Cédric Brunner,Tobias Mohr,Alex Král,Henning Matriciani,2,1,Matchweek 13
115,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Mitchel Bakker,Odilon Kossonou,Robert Andrich,Kerem Demirbay,Nadiem Amiri,Edmond Tapsoba,Moussa Diaby,Adam Hložek,Jeremie Frimpong,Union Berlin,Lennart Grill,Morten Thorsby,Diogo Leite,Julian Ryerson,Rani Khedira,Janik Haberer,Timo Baumgartl,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Jordan Pefok,5,0,Matchweek 13
116,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Lukas Kübler,Nicolas Höfler,Matthias Ginter,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,Köln,Marvin Schwäbe,Benno Schmitz,Kristian Pedersen,Nikola Soldo,Eric Martel,Florian Kainz,Luca Kilian,Ondrej Duda,Steffen Tigges,Ellyes Skhiri,Linton Maina,2,0,Matchweek 13
117,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Micky van de Ven,Paulo Otávio,Jakub Kamiński,Ridle Baku,Felix Nmecha,Jonas Wind,Maximilian Arnold,Yannick Gerhardt,Omar Marmoush,Dortmund,Gregor Kobel,Nico Schlotterbeck,Salih Özcan,Raphaël Guerreiro,Mats Hummels,Youssoufa Moukoko,Julian Brandt,Donyell Malen,Jude Bellingham,Niklas Süle,Karim Adeyemi,2,0,Matchweek 14
118,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Serhou Guirassy,Tiago Tomás,Silas Katompa,Hiroki Ito,Borna Sosa,Lilian Egloff,Naouirou Ahamada,Hertha BSC,Oliver Christensen,Agustín Rogel,Davie Selke,Suat Serdar,Jean-Paul Boëtius,Dodi Lukebakio,Jonjoe Kenny,Marc-Oliver Kempf,Marvin Plattenhardt,Marco Richter,Lucas Tousart,2,1,Matchweek 14
119,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Kevin Stöger,Anthony Losilla,Simon Zoller,Philipp Förster,Ivan Ordets,Christopher Antwi-Adjei,Vassilis Lambropoulos,Philipp Hofmann,Gladbach,Jan Olschowsky,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Alassane Pléa,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Nico Elvedi,2,1,Matchweek 14
120,Bayern Munich,Manuel Neuer,Dayot Upamecano,Benjamin Pavard,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Eric Maxim Choupo-Moting,Sadio Mané,Lucas Hernández,Noussair Mazraoui,Jamal Musiala,Werder Bremen,Jiří Pavlenka,Anthony Jung,Amos Pieper,Marvin Ducksch,Mitchell Weiser,Oliver Burke,Leonardo Bittencourt,Miloš Veljković,Ilia Gruev,Marco Friedl,Christian Groß,6,1,Matchweek 14
121,Köln,Marvin Schwäbe,Benno Schmitz,Nikola Soldo,Eric Martel,Denis Huseinbasic,Florian Kainz,Jonas Hector,Luca Kilian,Sargis Adamyan,Ellyes Skhiri,Linton Maina,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Jonathan Tah,Mitchel Bakker,Robert Andrich,Edmond Tapsoba,Callum Hudson-Odoi,Moussa Diaby,Adam Hložek,Exequiel Palacios,Jeremie Frimpong,1,2,Matchweek 14
122,Union Berlin,Lennart Grill,Diogo Leite,Danilho Doekhi,Julian Ryerson,Rani Khedira,Paul Seguin,Kevin Behrens,Janik Haberer,Niko Gießelmann,Sheraldo Becker,Robin Knoche,Augsburg,Rafał Gikiewicz,Robert Gumny,Jeffrey Gouweleeuw,Florian Niederlechner,Ermedin Demirović,Mergim Berisha,Elvis Rexhbeçaj,Julian Baumgartlinger,Ruben Vargas,Iago,Maximilian Bauer,2,2,Matchweek 14
123,Schalke 04,Alexander Schwolow,Maya Yoshida,Tom Krauß,Simon Terodde,Marius Bülter,Kenan Karaman,Florent Mollet,Cédric Brunner,Tobias Mohr,Alex Král,Henning Matriciani,Mainz 05,Robin Zentner,Aarón Martín,Anton Stach,Lee Jae-sung,Karim Onisiwo,Marcus Ingvartsen,Anthony Caci,Edimilson Fernandes,Danny da Costa,Dominik Kohr,Alexander Hack,1,0,Matchweek 14
124,RB Leipzig,Janis Blaswich,Mohamed Simakan,Willi Orban,Dani Olmo,Dominik Szoboszlai,Christopher Nkunku,André Silva,Marcel Halstenberg,Xaver Schlager,Joško Gvardiol,Kevin Kampl,Freiburg,Mark Flekken,Philipp Lienhart,Maximilian Eggestein,Lukas Kübler,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Jeong Woo-yeong,Christian Günter,Michael Gregoritsch,Ritsu Doan,3,1,Matchweek 14
125,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Daichi Kamada,Junior Dina Ebimbe,Mario Götze,Jesper Lindstrøm,Tuta,Ansgar Knauff,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Ozan Kabak,Dennis Geiger,Angeliño,Christoph Baumgartner,Kevin Vogt,Eduardo Quaresma,Andrej Kramarić,Georginio Rutter,Muhammed Damar,4,2,Matchweek 14
126,Gladbach,Jan Olschowsky,Marvin Friedrich,Christoph Kramer,Julian Weigl,Marcus Thuram,Lars Stindl,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Nico Elvedi,Dortmund,Gregor Kobel,Nico Schlotterbeck,Gio Reyna,Raphaël Guerreiro,Mats Hummels,Youssoufa Moukoko,Julian Brandt,Donyell Malen,Jude Bellingham,Emre Can,Niklas Süle,4,2,Matchweek 15
127,Augsburg,Rafał Gikiewicz,Robert Gumny,Reece Oxford,Jeffrey Gouweleeuw,Florian Niederlechner,Carlos Gruezo,Ermedin Demirović,Mergim Berisha,Elvis Rexhbeçaj,Ohis Felix Uduokhai,Iago,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Kevin Stöger,Anthony Losilla,Simon Zoller,Kostas Stafylidis,Ivan Ordets,Christopher Antwi-Adjei,Vassilis Lambropoulos,Philipp Hofmann,0,1,Matchweek 15
128,Hoffenheim,Oliver Baumann,Ozan Kabak,Dennis Geiger,Angeliño,Angelo Stiller,Christoph Baumgartner,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Robert Skov,Georginio Rutter,Wolfsburg,Koen Casteels,Kilian Fischer,Sebastiaan Bornauw,Micky van de Ven,Paulo Otávio,Jakub Kamiński,Ridle Baku,Felix Nmecha,Maximilian Arnold,Yannick Gerhardt,Omar Marmoush,1,2,Matchweek 15
129,Werder Bremen,Jiří Pavlenka,Anthony Jung,Niklas Stark,Amos Pieper,Marvin Ducksch,Mitchell Weiser,Leonardo Bittencourt,Niclas Füllkrug,Romano Schmid,Marco Friedl,Christian Groß,RB Leipzig,Janis Blaswich,Willi Orban,Amadou Haidara,Emil Forsberg,Dominik Szoboszlai,Christopher Nkunku,André Silva,David Raum,Xaver Schlager,Joško Gvardiol,Benjamin Henrichs,1,2,Matchweek 15
130,Hertha BSC,Oliver Christensen,Agustín Rogel,Jean-Paul Boëtius,Dodi Lukebakio,Jonjoe Kenny,Wilfried Kanga,Marc-Oliver Kempf,Marvin Plattenhardt,Marco Richter,Lucas Tousart,Ivan Šunjić,Köln,Marvin Schwäbe,Benno Schmitz,Timo Hübers,Eric Martel,Florian Kainz,Jonas Hector,Luca Kilian,Ondrej Duda,Sargis Adamyan,Ellyes Skhiri,Linton Maina,2,0,Matchweek 15
131,Leverkusen,Lukáš Hrádecký,Piero Hincapié,Jonathan Tah,Mitchel Bakker,Kerem Demirbay,Nadiem Amiri,Edmond Tapsoba,Moussa Diaby,Amine Adli,Exequiel Palacios,Jeremie Frimpong,Stuttgart,Florian Müller,Waldemar Anton,Josha Vagnoman,Enzo Millot,Serhou Guirassy,Tiago Tomás,Atakan Karazor,Hiroki Ito,Chris Führich,Dan-Axel Zagadou,Naouirou Ahamada,2,0,Matchweek 15
132,Schalke 04,Alexander Schwolow,Maya Yoshida,Tom Krauß,Simon Terodde,Marius Bülter,Kenan Karaman,Dominick Drexler,Cédric Brunner,Tobias Mohr,Alex Král,Henning Matriciani,Bayern Munich,Manuel Neuer,Dayot Upamecano,Benjamin Pavard,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Leroy Sané,Kingsley Coman,Eric Maxim Choupo-Moting,Lucas Hernández,Jamal Musiala,0,2,Matchweek 15
133,Mainz 05,Robin Zentner,Aarón Martín,Anton Stach,Leandro Barreiro Martins,Karim Onisiwo,Stefan Bell,Edimilson Fernandes,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Alexander Hack,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Randal Kolo Muani,Daichi Kamada,Junior Dina Ebimbe,Mario Götze,Jesper Lindstrøm,Tuta,Ansgar Knauff,1,1,Matchweek 15
134,Freiburg,Mark Flekken,Philipp Lienhart,Yannik Keitel,Lukas Kübler,Kiliann Sildillia,Nicolas Höfler,Matthias Ginter,Christian Günter,Vincenzo Grifo,Michael Gregoritsch,Ritsu Doan,Union Berlin,Lennart Grill,Diogo Leite,Danilho Doekhi,Julian Ryerson,Paul Seguin,Kevin Behrens,Janik Haberer,Genki Haraguchi,Sheraldo Becker,Christopher Trimmel,Robin Knoche,4,1,Matchweek 15
135,RB Leipzig,Janis Blaswich,Mohamed Simakan,Willi Orban,Dani Olmo,Emil Forsberg,Dominik Szoboszlai,André Silva,Marcel Halstenberg,Xaver Schlager,Konrad Laimer,Joško Gvardiol,Bayern Munich,Yann Sommer,Dayot Upamecano,Matthijs de Ligt,Benjamin Pavard,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Leroy Sané,Eric Maxim Choupo-Moting,Alphonso Davies,Jamal Musiala,1,1,Matchweek 16
136,Union Berlin,Frederik Rønnow,Paul Jaeckel,Danilho Doekhi,Rani Khedira,Janik Haberer,Niko Gießelmann,Genki Haraguchi,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Jordan Pefok,Hoffenheim,Oliver Baumann,Ozan Kabak,Dennis Geiger,Ihlas Bebou,Angeliño,Angelo Stiller,Christoph Baumgartner,Kevin Akpoguma,Robert Skov,Stanley N'Soki,Tom Bischof,3,1,Matchweek 16
