,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
57,Hertha BSC,Alexander Schwolow,Dedryck Boyata,Niklas Stark,Davie Selke,Suat Serdar,Stevan Jovetić,Marvin Plattenhardt,Marco Richter,Kevin-Prince Boateng,Lucas Tousart,Márton Dárdai,Freiburg,Mark Flekken,Philipp Lienhart,Nico Schlotterbeck,Manuel Gulde,Maximilian Eggestein,Lucas Höler,Lukas Kübler,Nicolas Höfler,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,1,2,Matchweek 7
58,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Maxence Lacroix,Luca Waldschmidt,Wout Weghorst,Kevin Mbabu,Ridle Baku,Josuha Guilavogui,Maximilian Arnold,Dodi Lukebakio,Yannick Gerhardt,Gladbach,Yann Sommer,Denis Zakaria,Lars Stindl,Jordan Beyer,Manu Koné,Luca Netz,Jonas Hofmann,Matthias Ginter,Joe Scally,Nico Elvedi,Breel Embolo,1,3,Matchweek 7
59,RB Leipzig,Péter Gulácsi,Mohamed Simakan,Angeliño,Amadou Haidara,Yussuf Poulsen,Emil Forsberg,Tyler Adams,Lukas Klostermann,Christopher Nkunku,Joško Gvardiol,Kevin Kampl,Bochum,Manuel Riemann,Danilo Soares,Erhan Mašović,Anthony Losilla,Takuma Asano,Herbert Bockhorn,Gerrit Holtmann,Elvis Rexhbeçaj,Christopher Antwi-Adjei,Robert Tesche,Armel Bella Kotchap,3,0,Matchweek 7
60,Mainz 05,Robin Zentner,Jerry St. Juste,Leandro Barreiro Martins,Karim Onisiwo,Marcus Ingvartsen,Stefan Bell,Daniel Brosinski,Anderson Lucoqui,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Union Berlin,Andreas Luthe,Paul Jaeckel,Marvin Friedrich,Julian Ryerson,Rani Khedira,Max Kruse,Taiwo Awoniyi,Grischa Prömel,Niko Gießelmann,Genki Haraguchi,Robin Knoche,1,2,Matchweek 7
61,Bayern Munich,Manuel Neuer,Dayot Upamecano,Niklas Süle,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Robert Lewandowski,Leroy Sané,Alphonso Davies,Lucas Hernández,Thomas Müller,Eint Frankfurt,Kevin Trapp,Stefan Ilsanker,Kristijan Jakić,Djibril Sow,Filip Kostić,Martin Hinteregger,Almamy Touré,Rafael Borré,Timothy Chandler,Jesper Lindstrøm,Tuta,1,2,Matchweek 7
62,Arminia,Stefan Ortega,Amos Pieper,Joakim Nilsson,Lennart-Marten Czyborra,Alessandro Schöpf,Fabian Klos,Masaya Okugawa,Manuel Prietl,Patrick Wimmer,Robin Hack,Cédric Brunner,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Odilon Kossonou,Kerem Demirbay,Patrik Schick,Moussa Diaby,Charles Aránguiz,Florian Wirtz,Jeremie Frimpong,Amine Adli,Piero Hincapié,0,4,Matchweek 7
63,Hoffenheim,Oliver Baumann,Pavel Kadeřábek,Dennis Geiger,Ihlas Bebou,Florian Grillitsch,Christoph Baumgartner,David Raum,Diadie Samassékou,Kevin Akpoguma,Andrej Kramarić,Stefan Posch,Köln,Timo Horn,Benno Schmitz,Rafael Czichos,Salih Özcan,Sebastian Andersson,Florian Kainz,Mark Uth,Kingsley Ehizibue,Jorge Meré,Anthony Modeste,Jan Thielmann,5,0,Matchweek 8
64,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Sam Lammers,Filip Kostić,Martin Hinteregger,Makoto Hasebe,Timothy Chandler,Jens Petter Hauge,Jesper Lindstrøm,Hertha BSC,Alexander Schwolow,Peter Pekarík,Dedryck Boyata,Niklas Stark,Vladimír Darida,Suat Serdar,Krzysztof Piątek,Maximilian Mittelstädt,Santiago Ascacíbar,Marvin Plattenhardt,Marco Richter,1,2,Matchweek 8
65,Union Berlin,Andreas Luthe,Paul Jaeckel,Marvin Friedrich,Julian Ryerson,Rani Khedira,Max Kruse,Taiwo Awoniyi,Grischa Prömel,Niko Gießelmann,Genki Haraguchi,Robin Knoche,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Luca Waldschmidt,Lukas Nmecha,Jérôme Roussillon,Maximilian Philipp,Kevin Mbabu,Josuha Guilavogui,John Brooks,Maximilian Arnold,Dodi Lukebakio,2,0,Matchweek 8
66,Freiburg,Mark Flekken,Philipp Lienhart,Nico Schlotterbeck,Manuel Gulde,Maximilian Eggestein,Lucas Höler,Kiliann Sildillia,Nicolas Höfler,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,RB Leipzig,Péter Gulácsi,Mohamed Simakan,Willi Orban,Amadou Haidara,Yussuf Poulsen,Emil Forsberg,Lukas Klostermann,Dominik Szoboszlai,Christopher Nkunku,Joško Gvardiol,Kevin Kampl,1,1,Matchweek 8
67,Greuther Fürth,Marius Funk,Branimir Hrgota,Hans Nunoo Sarpei,Jetro Willems,Marco Meyerhöfer,Cedric Itten,Timmy Tillman,Sebastian Griesbeck,Nick Viergever,Jeremy Dudziak,Paul Seguin,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Erhan Mašović,Anthony Losilla,Gerrit Holtmann,Elvis Rexhbeçaj,Vassilis Lambropoulos,Miloš Pantović,Eduard Löwen,Sebastian Polter,0,1,Matchweek 8
68,Dortmund,Gregor Kobel,Erling Haaland,Marco Reus,Nico Schulz,Mats Hummels,Manuel Akanji,Julian Brandt,Donyell Malen,Jude Bellingham,Emre Can,Thomas Meunier,Mainz 05,Robin Zentner,Jean-Paul Boëtius,Anton Stach,Leandro Barreiro Martins,Karim Onisiwo,Marcus Ingvartsen,Stefan Bell,Moussa Niakhate,Anderson Lucoqui,Niklas Tauer,Silvan Widmer,3,1,Matchweek 8
69,Gladbach,Yann Sommer,Denis Zakaria,Lars Stindl,Jordan Beyer,Manu Koné,Luca Netz,Jonas Hofmann,Matthias Ginter,Joe Scally,Nico Elvedi,Breel Embolo,Stuttgart,Fabian Bredlow,Wataru Endo,Marc-Oliver Kempf,Konstantinos Mavropanos,Tanguy Coulibaly,Atakan Karazor,Omar Marmoush,Chris Führich,Borna Sosa,Nikolas Nartey,Hiroki Ito,1,1,Matchweek 8
70,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Mitchel Bakker,Odilon Kossonou,Paulinho,Kerem Demirbay,Nadiem Amiri,Patrik Schick,Moussa Diaby,Florian Wirtz,Jeremie Frimpong,Bayern Munich,Manuel Neuer,Dayot Upamecano,Niklas Süle,Joshua Kimmich,Serge Gnabry,Leon Goretzka,Robert Lewandowski,Leroy Sané,Alphonso Davies,Lucas Hernández,Thomas Müller,1,5,Matchweek 8
71,Augsburg,Rafał Gikiewicz,Robert Gumny,Mads Pedersen,Reece Oxford,Tobias Strobl,Jeffrey Gouweleeuw,Arne Maier,Ruben Vargas,Daniel Caligiuri,Andi Zeqiri,André Hahn,Arminia,Stefan Ortega,Amos Pieper,Joakim Nilsson,Jacob Barrett Laursen,Masaya Okugawa,Fabian Kunze,Manuel Prietl,Patrick Wimmer,Robin Hack,Janni Serra,Cédric Brunner,1,1,Matchweek 8
72,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Lee Jae-sung,Karim Onisiwo,Stefan Bell,Moussa Niakhate,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Alexander Hack,Augsburg,Rafał Gikiewicz,Robert Gumny,Reece Oxford,Jeffrey Gouweleeuw,Carlos Gruezo,Sergio Córdova,Arne Maier,Ruben Vargas,Daniel Caligiuri,Iago,André Hahn,4,1,Matchweek 9
73,Bayern Munich,Manuel Neuer,Dayot Upamecano,Omar Richards,Benjamin Pavard,Joshua Kimmich,Serge Gnabry,Robert Lewandowski,Marcel Sabitzer,Lucas Hernández,Thomas Müller,Jamal Musiala,Hoffenheim,Oliver Baumann,Jacob Bruun Larsen,Dennis Geiger,Ihlas Bebou,Florian Grillitsch,David Raum,Diadie Samassékou,Kevin Akpoguma,Andrej Kramarić,Chris Richards,Stefan Posch,4,0,Matchweek 9
74,Wolfsburg,Koen Casteels,Maxence Lacroix,Paulo Otávio,Aster Vranckx,Lukas Nmecha,Renato Steffen,Kevin Mbabu,Ridle Baku,Josuha Guilavogui,John Brooks,Maximilian Arnold,Freiburg,Mark Flekken,Philipp Lienhart,Nico Schlotterbeck,Manuel Gulde,Maximilian Eggestein,Lucas Höler,Lukas Kübler,Nicolas Höfler,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,0,2,Matchweek 9
75,RB Leipzig,Péter Gulácsi,Angeliño,Willi Orban,Amadou Haidara,Emil Forsberg,Christopher Nkunku,Nordi Mukiele,Joško Gvardiol,André Silva,Benjamin Henrichs,Kevin Kampl,Greuther Fürth,Marius Funk,Maximilian Bauer,Branimir Hrgota,Max Christiansen,Jetro Willems,Marco Meyerhöfer,Cedric Itten,Sebastian Griesbeck,Nick Viergever,Jeremy Dudziak,Jamie Leweling,4,1,Matchweek 9
76,Arminia,Stefan Ortega,Amos Pieper,Joakim Nilsson,Jacob Barrett Laursen,Alessandro Schöpf,Fabian Kunze,Manuel Prietl,Robin Hack,Edimilson Fernandes,Janni Serra,Cédric Brunner,Dortmund,Gregor Kobel,Thorgan Hazard,Marco Reus,Mats Hummels,Manuel Akanji,Julian Brandt,Donyell Malen,Jude Bellingham,Emre Can,Marin Pongračić,Marius Wolf,1,3,Matchweek 9
77,Hertha BSC,Alexander Schwolow,Peter Pekarík,Dedryck Boyata,Vladimír Darida,Suat Serdar,Krzysztof Piątek,Maximilian Mittelstädt,Santiago Ascacíbar,Marvin Plattenhardt,Marco Richter,Márton Dárdai,Gladbach,Yann Sommer,Denis Zakaria,Lars Stindl,Jordan Beyer,Manu Koné,Luca Netz,Jonas Hofmann,Ramy Bensebaini,Joe Scally,Nico Elvedi,Breel Embolo,1,0,Matchweek 9
78,Köln,Timo Horn,Benno Schmitz,Rafael Czichos,Salih Özcan,Dejan Ljubicic,Florian Kainz,Mark Uth,Jonas Hector,Luca Kilian,Ondrej Duda,Anthony Modeste,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Odilon Kossonou,Robert Andrich,Kerem Demirbay,Patrik Schick,Moussa Diaby,Florian Wirtz,Jeremie Frimpong,Piero Hincapié,Karim Bellarabi,2,2,Matchweek 9
79,Stuttgart,Fabian Bredlow,Wataru Endo,Marc-Oliver Kempf,Konstantinos Mavropanos,Tanguy Coulibaly,Atakan Karazor,Hamadi Al Ghaddioui,Chris Führich,Borna Sosa,Nikolas Nartey,Hiroki Ito,Union Berlin,Andreas Luthe,Paul Jaeckel,Rani Khedira,Taiwo Awoniyi,Grischa Prömel,Niko Gießelmann,Genki Haraguchi,Timo Baumgartl,Sheraldo Becker,Christopher Trimmel,Robin Knoche,1,1,Matchweek 9
80,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Erhan Mašović,Danny Blum,Anthony Losilla,Takuma Asano,Elvis Rexhbeçaj,Vassilis Lambropoulos,Eduard Löwen,Sebastian Polter,Eint Frankfurt,Kevin Trapp,Kristijan Jakić,Djibril Sow,Filip Kostić,Martin Hinteregger,Daichi Kamada,Almamy Touré,Rafael Borré,Makoto Hasebe,Tuta,Gonçalo Paciência,2,0,Matchweek 9
81,Hoffenheim,Oliver Baumann,Dennis Geiger,Ihlas Bebou,Florian Grillitsch,Angelo Stiller,Sebastian Rudy,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Robert Skov,Stefan Posch,Hertha BSC,Alexander Schwolow,Peter Pekarík,Dedryck Boyata,Niklas Stark,Vladimír Darida,Suat Serdar,Krzysztof Piątek,Maximilian Mittelstädt,Santiago Ascacíbar,Marco Richter,Deyovaisio Zeefuik,2,0,Matchweek 10
82,Freiburg,Mark Flekken,Philipp Lienhart,Nico Schlotterbeck,Maximilian Eggestein,Lucas Höler,Lukas Kübler,Kevin Schade,Nicolas Höfler,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,Greuther Fürth,Marius Funk,Simon Asta,Branimir Hrgota,Hans Nunoo Sarpei,Jetro Willems,Cedric Itten,Sebastian Griesbeck,Nick Viergever,Paul Seguin,Julian Green,Jamie Leweling,3,1,Matchweek 10
83,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Mitchel Bakker,Kerem Demirbay,Edmond Tapsoba,Lucas Alario,Exequiel Palacios,Florian Wirtz,Jeremie Frimpong,Amine Adli,Piero Hincapié,Wolfsburg,Koen Casteels,Maxence Lacroix,Aster Vranckx,Lukas Nmecha,Renato Steffen,Maximilian Philipp,Ridle Baku,Josuha Guilavogui,John Brooks,Maximilian Arnold,Yannick Gerhardt,0,2,Matchweek 10
84,Dortmund,Gregor Kobel,Thorgan Hazard,Marco Reus,Mats Hummels,Manuel Akanji,Julian Brandt,Jude Bellingham,Thomas Meunier,Axel Witsel,Marin Pongračić,Marius Wolf,Köln,Timo Horn,Benno Schmitz,Timo Hübers,Salih Özcan,Dejan Ljubicic,Mark Uth,Jonas Hector,Luca Kilian,Ondrej Duda,Anthony Modeste,Jan Thielmann,2,0,Matchweek 10
85,Union Berlin,Andreas Luthe,Paul Jaeckel,Rani Khedira,Taiwo Awoniyi,Grischa Prömel,Niko Gießelmann,Genki Haraguchi,Timo Baumgartl,Sheraldo Becker,Christopher Trimmel,Robin Knoche,Bayern Munich,Manuel Neuer,Niklas Süle,Joshua Kimmich,Robert Lewandowski,Leroy Sané,Kingsley Coman,Alphonso Davies,Lucas Hernández,Corentin Tolisso,Thomas Müller,Josip Stanišić,2,5,Matchweek 10
86,Arminia,Stefan Ortega,Amos Pieper,Jacob Barrett Laursen,Alessandro Schöpf,Fabian Klos,Bryan Lasme,Nathan de Medina,Manuel Prietl,Robin Hack,Edimilson Fernandes,Andrés Andrade Cedeño,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Lee Jae-sung,Karim Onisiwo,Stefan Bell,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,David Nemeth,Alexander Hack,1,2,Matchweek 10
87,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Ajdin Hrustic,Djibril Sow,Filip Kostić,Martin Hinteregger,Daichi Kamada,Almamy Touré,Rafael Borré,Tuta,Erik Durm,RB Leipzig,Péter Gulácsi,Mohamed Simakan,Angeliño,Willi Orban,Amadou Haidara,Yussuf Poulsen,Dominik Szoboszlai,Christopher Nkunku,Nordi Mukiele,Joško Gvardiol,Kevin Kampl,1,1,Matchweek 10
88,Augsburg,Rafał Gikiewicz,Robert Gumny,Mads Pedersen,Reece Oxford,Tobias Strobl,Jeffrey Gouweleeuw,Arne Maier,Ruben Vargas,Daniel Caligiuri,Andi Zeqiri,Alfreð Finnbogason,Stuttgart,Fabian Bredlow,Waldemar Anton,Wataru Endo,Marc-Oliver Kempf,Daniel Didavi,Hamadi Al Ghaddioui,Chris Führich,Orel Mangala,Borna Sosa,Mateo Klimowicz,Hiroki Ito,4,1,Matchweek 10
89,Gladbach,Yann Sommer,Denis Zakaria,Lars Stindl,Alassane Pléa,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Matthias Ginter,Joe Scally,Nico Elvedi,Breel Embolo,Bochum,Manuel Riemann,Cristian Gamboa,Danilo Soares,Erhan Mašović,Anthony Losilla,Takuma Asano,Gerrit Holtmann,Elvis Rexhbeçaj,Vassilis Lambropoulos,Eduard Löwen,Sebastian Polter,2,1,Matchweek 10
90,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Lee Jae-sung,Karim Onisiwo,Stefan Bell,Moussa Niakhate,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Alexander Hack,Gladbach,Yann Sommer,Denis Zakaria,Alassane Pléa,Manu Koné,Luca Netz,Jonas Hofmann,Ramy Bensebaini,Matthias Ginter,Joe Scally,Nico Elvedi,Breel Embolo,1,1,Matchweek 11
91,Bochum,Manuel Riemann,Danilo Soares,Erhan Mašović,Danny Blum,Anthony Losilla,Takuma Asano,Kostas Stafylidis,Elvis Rexhbeçaj,Vassilis Lambropoulos,Eduard Löwen,Sebastian Polter,Hoffenheim,Oliver Baumann,Ihlas Bebou,Florian Grillitsch,Angelo Stiller,Christoph Baumgartner,Sebastian Rudy,Kevin Vogt,Kevin Akpoguma,Andrej Kramarić,Robert Skov,Stefan Posch,2,0,Matchweek 11
92,Stuttgart,Fabian Bredlow,Waldemar Anton,Wataru Endo,Clinton Mola,Daniel Didavi,Atakan Karazor,Orel Mangala,Borna Sosa,Nikolas Nartey,Roberto Massimo,Hiroki Ito,Arminia,Stefan Ortega,Amos Pieper,Joakim Nilsson,Jacob Barrett Laursen,Fabian Klos,Masaya Okugawa,Florian Krüger,Manuel Prietl,Patrick Wimmer,Cédric Brunner,Sebastian Vasiliadis,0,1,Matchweek 11
93,Bayern Munich,Manuel Neuer,Dayot Upamecano,Niklas Süle,Joshua Kimmich,Leon Goretzka,Robert Lewandowski,Leroy Sané,Kingsley Coman,Alphonso Davies,Lucas Hernández,Thomas Müller,Freiburg,Mark Flekken,Philipp Lienhart,Nico Schlotterbeck,Manuel Gulde,Maximilian Eggestein,Lucas Höler,Lukas Kübler,Nicolas Höfler,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,2,1,Matchweek 11
94,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Paulo Otávio,Wout Weghorst,Lukas Nmecha,Renato Steffen,Ridle Baku,Josuha Guilavogui,John Brooks,Maximilian Arnold,Yannick Gerhardt,Augsburg,Rafał Gikiewicz,Robert Gumny,Mads Pedersen,Reece Oxford,Tobias Strobl,Jeffrey Gouweleeuw,Arne Maier,Ruben Vargas,Daniel Caligiuri,Andi Zeqiri,Alfreð Finnbogason,1,0,Matchweek 11
95,RB Leipzig,Péter Gulácsi,Mohamed Simakan,Angeliño,Amadou Haidara,Yussuf Poulsen,Tyler Adams,Dominik Szoboszlai,Christopher Nkunku,Nordi Mukiele,Joško Gvardiol,Benjamin Henrichs,Dortmund,Gregor Kobel,Thorgan Hazard,Marco Reus,Mats Hummels,Manuel Akanji,Julian Brandt,Donyell Malen,Jude Bellingham,Thomas Meunier,Axel Witsel,Marin Pongračić,2,1,Matchweek 11
96,Hertha BSC,Alexander Schwolow,Peter Pekarík,Niklas Stark,Vladimír Darida,Suat Serdar,Maximilian Mittelstädt,Santiago Ascacíbar,Stevan Jovetić,Marvin Plattenhardt,Marco Richter,Márton Dárdai,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Paulinho,Robert Andrich,Kerem Demirbay,Edmond Tapsoba,Moussa Diaby,Exequiel Palacios,Jeremie Frimpong,Amine Adli,Piero Hincapié,1,1,Matchweek 11
97,Köln,Timo Horn,Benno Schmitz,Timo Hübers,Rafael Czichos,Salih Özcan,Dejan Ljubicic,Florian Kainz,Mark Uth,Jonas Hector,Ondrej Duda,Anthony Modeste,Union Berlin,Andreas Luthe,Marvin Friedrich,Julian Ryerson,Rani Khedira,Taiwo Awoniyi,Grischa Prömel,Niko Gießelmann,Genki Haraguchi,Timo Baumgartl,Sheraldo Becker,Robin Knoche,2,2,Matchweek 11
98,Greuther Fürth,Marius Funk,Branimir Hrgota,Max Christiansen,Hans Nunoo Sarpei,Jetro Willems,Marco Meyerhöfer,Cedric Itten,Sebastian Griesbeck,Paul Seguin,Julian Green,Jamie Leweling,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Filip Kostić,Martin Hinteregger,Daichi Kamada,Rafael Borré,Jesper Lindstrøm,Tuta,Erik Durm,1,2,Matchweek 11
99,Augsburg,Rafał Gikiewicz,Robert Gumny,Mads Pedersen,Reece Oxford,Jeffrey Gouweleeuw,Arne Maier,Daniel Caligiuri,Andi Zeqiri,Iago,André Hahn,Niklas Dorsch,Bayern Munich,Manuel Neuer,Dayot Upamecano,Omar Richards,Benjamin Pavard,Serge Gnabry,Leon Goretzka,Robert Lewandowski,Leroy Sané,Marcel Sabitzer,Lucas Hernández,Thomas Müller,2,1,Matchweek 12
100,Hoffenheim,Oliver Baumann,Dennis Geiger,Ihlas Bebou,Moanes Dabbur,Florian Grillitsch,David Raum,Diadie Samassékou,Kevin Vogt,Kevin Akpoguma,Georginio Rutter,Stefan Posch,RB Leipzig,Péter Gulácsi,Angeliño,Willi Orban,Tyler Adams,Lukas Klostermann,Dominik Szoboszlai,Christopher Nkunku,Nordi Mukiele,Joško Gvardiol,André Silva,Kevin Kampl,2,0,Matchweek 12
101,Dortmund,Gregor Kobel,Thorgan Hazard,Marco Reus,Raphaël Guerreiro,Mats Hummels,Manuel Akanji,Julian Brandt,Donyell Malen,Jude Bellingham,Thomas Meunier,Axel Witsel,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Tanguy Coulibaly,Atakan Karazor,Philipp Förster,Orel Mangala,Borna Sosa,Roberto Massimo,Hiroki Ito,2,1,Matchweek 12
102,Leverkusen,Lukáš Hrádecký,Jonathan Tah,Robert Andrich,Kerem Demirbay,Nadiem Amiri,Edmond Tapsoba,Moussa Diaby,Daley Sinkgraven,Florian Wirtz,Jeremie Frimpong,Amine Adli,Bochum,Manuel Riemann,Danilo Soares,Erhan Mašović,Anthony Losilla,Takuma Asano,Kostas Stafylidis,Elvis Rexhbeçaj,Christopher Antwi-Adjei,Vassilis Lambropoulos,Eduard Löwen,Sebastian Polter,1,0,Matchweek 12
103,Arminia,Stefan Ortega,Amos Pieper,Joakim Nilsson,Jacob Barrett Laursen,Alessandro Schöpf,Fabian Klos,Masaya Okugawa,Manuel Prietl,Patrick Wimmer,Cédric Brunner,Sebastian Vasiliadis,Wolfsburg,Koen Casteels,Sebastiaan Bornauw,Paulo Otávio,Wout Weghorst,Lukas Nmecha,Renato Steffen,Kevin Mbabu,Ridle Baku,John Brooks,Maximilian Arnold,Yannick Gerhardt,2,2,Matchweek 12
104,Gladbach,Yann Sommer,Patrick Herrmann,Denis Zakaria,Lars Stindl,Alassane Pléa,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Matthias Ginter,Joe Scally,Florian Neuhaus,Greuther Fürth,Marius Funk,Branimir Hrgota,Max Christiansen,Hans Nunoo Sarpei,Jetro Willems,Håvard Nielsen,Marco Meyerhöfer,Sebastian Griesbeck,Paul Seguin,Julian Green,Jamie Leweling,4,0,Matchweek 12
105,Union Berlin,Andreas Luthe,Marvin Friedrich,Rani Khedira,Max Kruse,Taiwo Awoniyi,Grischa Prömel,Niko Gießelmann,Genki Haraguchi,Timo Baumgartl,Christopher Trimmel,Robin Knoche,Hertha BSC,Alexander Schwolow,Peter Pekarík,Niklas Stark,Suat Serdar,Krzysztof Piątek,Maximilian Mittelstädt,Santiago Ascacíbar,Marvin Plattenhardt,Marco Richter,Lucas Tousart,Márton Dárdai,2,0,Matchweek 12
106,Freiburg,Mark Flekken,Philipp Lienhart,Nico Schlotterbeck,Manuel Gulde,Maximilian Eggestein,Lucas Höler,Lukas Kübler,Nicolas Höfler,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Filip Kostić,Daichi Kamada,Rafael Borré,Makoto Hasebe,Timothy Chandler,Jesper Lindstrøm,Tuta,0,2,Matchweek 12
107,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Lee Jae-sung,Karim Onisiwo,Stefan Bell,Moussa Niakhate,Jonathan Burkardt,Silvan Widmer,Dominik Kohr,Alexander Hack,Köln,Timo Horn,Benno Schmitz,Rafael Czichos,Salih Özcan,Dejan Ljubicic,Florian Kainz,Mark Uth,Jonas Hector,Luca Kilian,Ondrej Duda,Anthony Modeste,1,1,Matchweek 12
108,Stuttgart,Florian Müller,Waldemar Anton,Wataru Endo,Konstantinos Mavropanos,Atakan Karazor,Omar Marmoush,Philipp Förster,Orel Mangala,Borna Sosa,Roberto Massimo,Hiroki Ito,Mainz 05,Robin Zentner,Aarón Martín,Jean-Paul Boëtius,Lee Jae-sung,Leandro Barreiro Martins,Karim Onisiwo,Moussa Niakhate,Jonathan Burkardt,Silvan Widmer,David Nemeth,Alexander Hack,2,1,Matchweek 13
109,Hertha BSC,Alexander Schwolow,Peter Pekarík,Niklas Stark,Suat Serdar,Jurgen Ekkelenkamp,Ishak Belfodil,Maximilian Mittelstädt,Santiago Ascacíbar,Marvin Plattenhardt,Marco Richter,Jordan Torunarigha,Augsburg,Rafał Gikiewicz,Robert Gumny,Mads Pedersen,Arne Maier,Ruben Vargas,Daniel Caligiuri,Andi Zeqiri,Iago,Frederik Winther,André Hahn,Niklas Dorsch,1,1,Matchweek 13
110,Wolfsburg,Pavao Pervan,Maxence Lacroix,Aster Vranckx,Wout Weghorst,Lukas Nmecha,Jérôme Roussillon,Ridle Baku,Josuha Guilavogui,John Brooks,Maximilian Arnold,Dodi Lukebakio,Dortmund,Gregor Kobel,Mahmoud Dahoud,Marco Reus,Nico Schulz,Mats Hummels,Manuel Akanji,Julian Brandt,Donyell Malen,Emre Can,Thomas Meunier,Marius Wolf,1,3,Matchweek 13
111,Bochum,Manuel Riemann,Danilo Soares,Erhan Mašović,Anthony Losilla,Takuma Asano,Kostas Stafylidis,Gerrit Holtmann,Elvis Rexhbeçaj,Vassilis Lambropoulos,Eduard Löwen,Sebastian Polter,Freiburg,Mark Flekken,Philipp Lienhart,Nico Schlotterbeck,Maximilian Eggestein,Lucas Höler,Lukas Kübler,Kevin Schade,Nicolas Höfler,Jeong Woo-yeong,Christian Günter,Vincenzo Grifo,2,1,Matchweek 13
112,Köln,Marvin Schwäbe,Benno Schmitz,Rafael Czichos,Salih Özcan,Dejan Ljubicic,Florian Kainz,Jonas Hector,Luca Kilian,Ondrej Duda,Anthony Modeste,Ellyes Skhiri,Gladbach,Yann Sommer,Patrick Herrmann,Denis Zakaria,Lars Stindl,Alassane Pléa,Manu Koné,Jonas Hofmann,Ramy Bensebaini,Matthias Ginter,Joe Scally,Nico Elvedi,4,1,Matchweek 13
113,Greuther Fürth,Marius Funk,Simon Asta,Maximilian Bauer,Branimir Hrgota,Dickson Abiama,Max Christiansen,Hans Nunoo Sarpei,Håvard Nielsen,Marco Meyerhöfer,Timmy Tillman,Jamie Leweling,Hoffenheim,Philipp Pentke,Dennis Geiger,Ihlas Bebou,Moanes Dabbur,Florian Grillitsch,David Raum,Diadie Samassékou,Kevin Vogt,Kevin Akpoguma,Georginio Rutter,Stefan Posch,3,6,Matchweek 13
114,Bayern Munich,Manuel Neuer,Dayot Upamecano,Benjamin Pavard,Leon Goretzka,Robert Lewandowski,Leroy Sané,Kingsley Coman,Alphonso Davies,Lucas Hernández,Corentin Tolisso,Thomas Müller,Arminia,Stefan Ortega,Amos Pieper,Joakim Nilsson,Alessandro Schöpf,Fabian Klos,Masaya Okugawa,Manuel Prietl,Patrick Wimmer,Cédric Brunner,Andrés Andrade Cedeño,Sebastian Vasiliadis,1,0,Matchweek 13
115,Eint Frankfurt,Kevin Trapp,Obite N'Dicka,Kristijan Jakić,Djibril Sow,Filip Kostić,Daichi Kamada,Rafael Borré,Makoto Hasebe,Timothy Chandler,Jesper Lindstrøm,Tuta,Union Berlin,Andreas Luthe,Marvin Friedrich,Rani Khedira,Max Kruse,Taiwo Awoniyi,Bastian Oczipka,Grischa Prömel,Genki Haraguchi,Timo Baumgartl,Christopher Trimmel,Robin Knoche,2,1,Matchweek 13
