,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form
49,49,Freiburg,Roman Bürki,Pavel Krmaš,Jonathan Schmid,Marc-Oliver Kempf,Julian Schuster,Oliver Sorg,Maximilian Philipp,Nicolas Höfler,Christian Günter,Karim Guédé,Felix Klaus,Leverkusen,Bernd Leno,Stefan Reinartz,Emir Spahić,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Roberto Hilbert,Tin Jedvaj,Wendell,Karim Bellarabi,0,0,Matchweek 6,6,-3.0,2.0,-2.0,0.0,3.0,10.0,3.0,10.0
50,50,Stuttgart,Thorsten Kirschbaum,Gōtoku Sakai,Daniel Schwaab,Moritz Leitner,Daniel Didavi,Carlos Gruezo,Oriol Romeu,Florian Klein,Timo Werner,Christian Gentner,Antonio Rüdiger,Hannover 96,Ron-Robert Zieler,Leon Andreasen,Miiko Albornoz,Hiroki Sakai,Ceyhun Gülselam,Manuel Schmiedebach,Joselu,Christian Schulz,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,1,0,Matchweek 6,6,-6.0,2.0,-6.0,1.0,2.0,10.0,2.0,10.0
51,51,Wolfsburg,Diego Benaglio,Ivan Perišić,Aaron Hunt,Ivica Olić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Sebastian Jung,Naldo,Robin Knoche,Ricardo Rodríguez,Werder Bremen,Raphael Wolf,Santiago García,Assani Lukimya-Mulongoti,Cédric Makiadi,Franco Di Santo,Izet Hajrović,Sebastian Prödl,Zlatko Junuzović,Fin Bartels,Nils Petersen,Marnon Busch,2,1,Matchweek 6,6,1.0,-5.0,2.0,-5.0,5.0,3.0,5.0,3.0
52,52,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Raúl Bobadilla,Nikola Đurđić,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,John Heitinga,Hajime Hosogai,Marcel Ndjeng,Salomon Kalou,Ronny,Genki Haraguchi,Roy Beerens,Fabian Lustenberger,1,0,Matchweek 6,6,-1.0,-3.0,1.0,-3.0,6.0,5.0,6.0,5.0
53,53,Hamburger SV,Jaroslav Drobný,Cléber,Heiko Westermann,Johan Djourou,Lewis Holtby,Tolgay Arslan,Pierre-Michel Lasogga,Zoltán Stieber,Valon Behrami,Matthias Ostrzolek,Nicolai Müller,Eint Frankfurt,Felix Wiedwald,Marco Russ,Bastian Oczipka,Haris Seferović,Alexander Meier,Stefan Aigner,Makoto Hasebe,Timothy Chandler,Anderson Bamba,Slobodan Medojević,Aleksandar Ignjovski,1,2,Matchweek 6,6,-6.0,0.0,-6.0,-1.0,2.0,6.0,2.0,6.0
54,54,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,John Heitinga,Hajime Hosogai,Salomon Kalou,Änis Ben-Hatira,Valentin Stocker,Nico Schulz,Roy Beerens,Fabian Lustenberger,Stuttgart,Thorsten Kirschbaum,Gōtoku Sakai,Daniel Schwaab,Moritz Leitner,Vedad Ibišević,Carlos Gruezo,Oriol Romeu,Florian Klein,Filip Kostić,Christian Gentner,Antonio Rüdiger,3,2,Matchweek 7,7,-4.0,-5.0,-2.0,-3.0,5.0,5.0,4.0,4.0
55,55,Werder Bremen,Raphael Wolf,Santiago García,Álex Gálvez,Assani Lukimya-Mulongoti,Cédric Makiadi,Franco Di Santo,Eljero Elia,Sebastian Prödl,Zlatko Junuzović,Fin Bartels,Marnon Busch,Freiburg,Roman Bürki,Marc Torrejón,Vladimír Darida,Mike Frantz,Admir Mehmedi,Jonathan Schmid,Marc-Oliver Kempf,Julian Schuster,Oliver Sorg,Maximilian Philipp,Christian Günter,1,1,Matchweek 7,7,-6.0,-3.0,-6.0,-2.0,3.0,4.0,2.0,4.0
56,56,Hoffenheim,Oliver Baumann,Andreas Beck,Sebastian Rudy,Eugen Polanski,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Niklas Süle,Ádám Szalai,Kevin Volland,Schalke 04,Ralf Fährmann,Max Meyer,Julian Draxler,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Atsuto Uchida,Christian Fuchs,Klaas-Jan Huntelaar,Joël Matip,Roman Neustädter,2,1,Matchweek 7,7,4.0,0.0,2.0,1.0,10.0,8.0,7.0,8.0
57,57,Bayern Munich,Manuel Neuer,Dante,Medhi Benatia,Robert Lewandowski,Arjen Robben,Xherdan Shaqiri,Rafinha,Xabi Alonso,Juan Bernat,Philipp Lahm,David Alaba,Hannover 96,Ron-Robert Zieler,Miiko Albornoz,Hiroki Sakai,Ceyhun Gülselam,Manuel Schmiedebach,Artur Sobiech,Joselu,Christian Schulz,Felipe,Marcelo,Hiroshi Kiyotake,4,0,Matchweek 7,7,9.0,1.0,8.0,0.0,14.0,10.0,11.0,7.0
58,58,Leverkusen,Bernd Leno,Stefan Reinartz,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Roberto Hilbert,Tin Jedvaj,Wendell,Ömer Toprak,Karim Bellarabi,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Lukas Rupp,Patrick Ziegler,Marvin Bakalorz,Jens Wemmer,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Daniel Brückner,Süleyman Koç,2,2,Matchweek 7,7,2.0,0.0,-2.0,-3.0,11.0,8.0,8.0,7.0
59,59,Dortmund,Roman Weidenfeller,Sebastian Kehl,Sven Bender,Mats Hummels,Pierre-Emerick Aubameyang,Kevin Großkreutz,Adrián Ramos,Shinji Kagawa,Sokratis Papastathopoulos,Marcel Schmelzer,Erik Durm,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Marcell Jansen,Lewis Holtby,Tolgay Arslan,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Nicolai Müller,0,1,Matchweek 7,7,-2.0,-7.0,-1.0,-4.0,7.0,2.0,7.0,1.0
60,60,Eint Frankfurt,Felix Wiedwald,Marco Russ,Carlos Zambrano,Bastian Oczipka,Takashi Inui,Haris Seferović,Alexander Meier,Makoto Hasebe,Anderson Bamba,Slobodan Medojević,Aleksandar Ignjovski,Köln,Timo Horn,Dominic Maroh,Kevin Vogt,Marcel Risse,Yuya Osako,Jonas Hector,Paweł Olkowski,Daniel Halfar,Simon Zoller,Kevin Wimmer,Matthias Lehmann,3,2,Matchweek 7,7,1.0,-1.0,0.0,-3.0,9.0,6.0,6.0,5.0
61,61,Wolfsburg,Diego Benaglio,Nicklas Bendtner,Timm Klose,Ivan Perišić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Sebastian Jung,Naldo,Maximilian Arnold,Ricardo Rodríguez,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Raúl Bobadilla,Caiuby,1,0,Matchweek 7,7,2.0,0.0,3.0,3.0,8.0,9.0,8.0,9.0
62,62,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Oscar Wendt,Fabian Johnson,Christoph Kramer,Tony Jantschke,Julian Korb,Granit Xhaka,Martin Stranzl,Mainz 05,Loris Karius,Gonzalo Jara,Christoph Moritz,Filip Đuričić,Julian Baumgartlinger,Stefan Bell,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Niko Bungert,Jonas Hofmann,1,1,Matchweek 7,7,5.0,4.0,5.0,4.0,12.0,10.0,11.0,9.0
63,63,Köln,Timo Horn,Kevin Vogt,Marcel Risse,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Daniel Halfar,Simon Zoller,Kevin Wimmer,Dušan Švento,Matthias Lehmann,Dortmund,Roman Weidenfeller,Sebastian Kehl,İlkay Gündoğan,Ciro Immobile,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Kevin Großkreutz,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,2,1,Matchweek 8,8,-2.0,-3.0,-4.0,-4.0,6.0,7.0,2.0,4.0
64,64,Bayern Munich,Manuel Neuer,Dante,Arjen Robben,Rafinha,Xabi Alonso,Jérôme Boateng,Mario Götze,Philipp Lahm,Thomas Müller,David Alaba,Pierre Højbjerg,Werder Bremen,Raphael Wolf,Santiago García,Assani Lukimya-Mulongoti,Cédric Makiadi,Clemens Fritz,Franco Di Santo,Eljero Elia,Sebastian Prödl,Zlatko Junuzović,Felix Kroos,Fin Bartels,6,0,Matchweek 8,8,13.0,-6.0,10.0,-6.0,17.0,4.0,13.0,2.0
65,65,Hannover 96,Ron-Robert Zieler,Hiroki Sakai,Ceyhun Gülselam,Manuel Schmiedebach,Joselu,Christian Schulz,Jimmy Briand,Christian Pander,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Håvard Nordtveit,Tony Jantschke,Julian Korb,André Hahn,Granit Xhaka,Martin Stranzl,0,3,Matchweek 8,8,-3.0,5.0,-6.0,2.0,10.0,13.0,6.0,11.0
66,66,Mainz 05,Loris Karius,Johannes Geis,Christoph Moritz,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Niko Bungert,Jonas Hofmann,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Tobias Werner,Marcel de Jong,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Raúl Bobadilla,Nikola Đurđić,2,1,Matchweek 8,8,4.0,-1.0,2.0,1.0,11.0,9.0,9.0,9.0
67,67,Stuttgart,Thorsten Kirschbaum,Daniel Schwaab,Georg Niedermeier,Martin Harnik,Moritz Leitner,Vedad Ibišević,Oriol Romeu,Florian Klein,Timo Werner,Christian Gentner,Antonio Rüdiger,Leverkusen,Bernd Leno,Stefan Reinartz,Emir Spahić,Son Heung-min,Hakan Çalhanoğlu,Stefan Kießling,Roberto Hilbert,Tin Jedvaj,Julian Brandt,Ömer Toprak,Karim Bellarabi,3,3,Matchweek 8,8,-6.0,2.0,-2.0,-2.0,5.0,12.0,4.0,6.0
68,68,Freiburg,Roman Bürki,Pavel Krmaš,Marc Torrejón,Vladimír Darida,Mike Frantz,Admir Mehmedi,Jonathan Schmid,Julian Schuster,Mensur Mujdža,Oliver Sorg,Maximilian Philipp,Wolfsburg,Diego Benaglio,Daniel Caligiuri,Ivan Perišić,Ivica Olić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Sebastian Jung,Naldo,Robin Knoche,Ricardo Rodríguez,1,2,Matchweek 8,8,-3.0,3.0,0.0,4.0,5.0,11.0,4.0,10.0
69,69,Schalke 04,Ralf Fährmann,Benedikt Höwedes,Kevin-Prince Boateng,Julian Draxler,Eric Maxim Choupo-Moting,Dennis Aogo,Atsuto Uchida,Christian Fuchs,Kaan Ayhan,Klaas-Jan Huntelaar,Roman Neustädter,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,John Heitinga,Hajime Hosogai,Salomon Kalou,Änis Ben-Hatira,Valentin Stocker,Nico Schulz,Roy Beerens,Fabian Lustenberger,2,0,Matchweek 8,8,-1.0,-3.0,3.0,1.0,8.0,8.0,7.0,7.0
70,70,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Lewis Holtby,Tolgay Arslan,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Nicolai Müller,Hoffenheim,Oliver Baumann,Andreas Beck,Sebastian Rudy,Eugen Polanski,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Niklas Süle,Anthony Modeste,Kevin Volland,1,1,Matchweek 8,8,-6.0,5.0,-1.0,3.0,5.0,13.0,4.0,9.0
71,71,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Lukas Rupp,Patrick Ziegler,Mario Vrančić,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Daniel Brückner,Michael Heinloth,Süleyman Koç,Eint Frankfurt,Felix Wiedwald,Marco Russ,Bastian Oczipka,Takashi Inui,Haris Seferović,Alexander Meier,Lucas Piazon,Makoto Hasebe,Anderson Bamba,Slobodan Medojević,Aleksandar Ignjovski,3,1,Matchweek 8,8,0.0,2.0,-3.0,2.0,9.0,12.0,5.0,8.0
72,72,Werder Bremen,Raphael Wolf,Santiago García,Luca Caldirola,Álex Gálvez,Cédric Makiadi,Clemens Fritz,Franco Di Santo,Izet Hajrović,Sebastian Prödl,Zlatko Junuzović,Fin Bartels,Köln,Timo Horn,Kevin Vogt,Marcel Risse,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Daniel Halfar,Simon Zoller,Kevin Wimmer,Dušan Švento,Matthias Lehmann,0,1,Matchweek 9,9,-12.0,-1.0,-10.0,-3.0,4.0,9.0,1.0,4.0
73,73,Hoffenheim,Oliver Baumann,Andreas Beck,Sebastian Rudy,Eugen Polanski,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Niklas Süle,Ádám Szalai,Kevin Volland,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Lukas Rupp,Patrick Ziegler,Mario Vrančić,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Daniel Brückner,Michael Heinloth,Süleyman Koç,1,0,Matchweek 9,9,5.0,2.0,1.0,-3.0,14.0,12.0,9.0,7.0
74,74,Dortmund,Roman Weidenfeller,Neven Subotić,Sven Bender,İlkay Gündoğan,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Adrián Ramos,Łukasz Piszczek,Erik Durm,Hannover 96,Ron-Robert Zieler,Ceyhun Gülselam,Manuel Schmiedebach,Joselu,Marius Stankevičius,Christian Schulz,Felipe,Jimmy Briand,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,0,1,Matchweek 9,9,-4.0,-6.0,-3.0,-7.0,7.0,10.0,1.0,3.0
75,75,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,John Heitinga,Hajime Hosogai,Salomon Kalou,Änis Ben-Hatira,Valentin Stocker,Nico Schulz,Roy Beerens,Fabian Lustenberger,Hamburger SV,Jaroslav Drobný,Heiko Westermann,Johan Djourou,Marcell Jansen,Tolgay Arslan,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Nicolai Müller,Ashton Götz,3,0,Matchweek 9,9,-5.0,-6.0,-1.0,-1.0,8.0,6.0,7.0,5.0
76,76,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Baba Rahman,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Tim Matavž,Raúl Bobadilla,Freiburg,Roman Bürki,Pavel Krmaš,Marc Torrejón,Vladimír Darida,Admir Mehmedi,Jonathan Schmid,Julian Schuster,Oliver Sorg,Maximilian Philipp,Christian Günter,Felix Klaus,2,0,Matchweek 9,9,-2.0,-4.0,-2.0,-1.0,9.0,5.0,6.0,4.0
77,77,Eint Frankfurt,Felix Wiedwald,Marco Russ,Bastian Oczipka,Takashi Inui,Haris Seferović,Alexander Meier,Alexander Madlung,Lucas Piazon,Makoto Hasebe,Anderson Bamba,Aleksandar Ignjovski,Stuttgart,Thorsten Kirschbaum,Gōtoku Sakai,Daniel Schwaab,Georg Niedermeier,Martin Harnik,Oriol Romeu,Florian Klein,Filip Kostić,Christian Gentner,Sercan Sararer,Alexandru Maxim,4,5,Matchweek 9,9,0.0,-6.0,0.0,0.0,12.0,6.0,8.0,5.0
78,78,Leverkusen,Bernd Leno,Stefan Reinartz,Emir Spahić,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Wendell,Ömer Toprak,Giulio Donati,Karim Bellarabi,Schalke 04,Ralf Fährmann,Benedikt Höwedes,Julian Draxler,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Chinedu Obasi,Atsuto Uchida,Kaan Ayhan,Klaas-Jan Huntelaar,Roman Neustädter,1,0,Matchweek 9,9,2.0,1.0,1.0,5.0,13.0,11.0,6.0,10.0
79,79,Wolfsburg,Diego Benaglio,Marcel Schäfer,Daniel Caligiuri,Vieirinha,Ivan Perišić,Ivica Olić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Naldo,Robin Knoche,Mainz 05,Loris Karius,Gonzalo Jara,Johannes Geis,Sami Allagui,Filip Đuričić,Stefan Bell,Daniel Brosinski,Elkin Soto,Júnior Díaz,Shinji Okazaki,Niko Bungert,3,0,Matchweek 9,9,4.0,5.0,2.0,1.0,14.0,14.0,12.0,9.0
80,80,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Oscar Wendt,Christoph Kramer,Julian Korb,André Hahn,Granit Xhaka,Martin Stranzl,Bayern Munich,Manuel Neuer,Dante,Medhi Benatia,Robert Lewandowski,Rafinha,Xabi Alonso,Juan Bernat,Mario Götze,Philipp Lahm,Thomas Müller,David Alaba,0,0,Matchweek 9,9,8.0,19.0,5.0,16.0,16.0,20.0,11.0,13.0
81,81,Schalke 04,Ralf Fährmann,Jan Kirchhoff,Benedikt Höwedes,Max Meyer,Julian Draxler,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Atsuto Uchida,Klaas-Jan Huntelaar,Roman Neustädter,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Daniel Baier,Alexander Esswein,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Dominik Kohr,Raúl Bobadilla,1,0,Matchweek 10,10,0.0,0.0,1.0,1.0,11.0,12.0,9.0,6.0
82,82,Stuttgart,Thorsten Kirschbaum,Daniel Schwaab,Georg Niedermeier,Martin Harnik,Oriol Romeu,Florian Klein,Filip Kostić,Christian Gentner,Sercan Sararer,Antonio Rüdiger,Alexandru Maxim,Wolfsburg,Diego Benaglio,Marcel Schäfer,Daniel Caligiuri,Ivan Perišić,Ivica Olić,Kevin De Bruyne,Luiz Gustavo,Josuha Guilavogui,Sebastian Jung,Naldo,Robin Knoche,0,4,Matchweek 10,10,-5.0,7.0,1.0,6.0,9.0,17.0,8.0,12.0
83,83,Mainz 05,Loris Karius,Johannes Geis,Yunus Mallı,Koo Ja-cheol,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Niko Bungert,Werder Bremen,Raphael Wolf,Santiago García,Álex Gálvez,Ludovic Obraniak,Clemens Fritz,Franco Di Santo,Sebastian Prödl,Zlatko Junuzović,Felix Kroos,Fin Bartels,Theodor Gebre Selassie,1,2,Matchweek 10,10,2.0,-13.0,-2.0,-8.0,14.0,4.0,6.0,1.0
84,84,Hannover 96,Ron-Robert Zieler,Hiroki Sakai,Edgar Prib,Manuel Schmiedebach,Joselu,Christian Schulz,Jimmy Briand,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,Maurice Hirsch,Eint Frankfurt,Felix Wiedwald,Marco Russ,Alexander Meier,Stefan Aigner,Alexander Madlung,Makoto Hasebe,Marc Stendera,Timothy Chandler,Slobodan Medojević,Sonny Kittel,David Kinsombi,1,0,Matchweek 10,10,-5.0,-1.0,-7.0,-1.0,13.0,12.0,6.0,7.0
85,85,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Marcell Jansen,Lewis Holtby,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Nicolai Müller,Leverkusen,Bernd Leno,Emir Spahić,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Kyriakos Papadopoulos,Wendell,Ömer Toprak,Giulio Donati,Karim Bellarabi,1,0,Matchweek 10,10,-9.0,3.0,-3.0,1.0,6.0,16.0,4.0,9.0
86,86,Bayern Munich,Manuel Neuer,Medhi Benatia,Robert Lewandowski,Arjen Robben,Xabi Alonso,Jérôme Boateng,Juan Bernat,Mario Götze,Philipp Lahm,Thomas Müller,David Alaba,Dortmund,Roman Weidenfeller,Sebastian Kehl,Sven Bender,Henrikh Mkhitaryan,Marco Reus,Mats Hummels,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Erik Durm,2,1,Matchweek 10,10,19.0,-5.0,12.0,-4.0,21.0,7.0,13.0,1.0
87,87,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Håvard Nordtveit,Christoph Kramer,Tony Jantschke,Julian Korb,André Hahn,Martin Stranzl,Hoffenheim,Oliver Baumann,Andreas Beck,Eugen Polanski,Sven Schipplock,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Steven Zuber,Niklas Süle,Anthony Modeste,3,1,Matchweek 10,10,8.0,6.0,4.0,2.0,17.0,17.0,11.0,9.0
88,88,Köln,Timo Horn,Kevin Vogt,Yuya Osako,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Daniel Halfar,Simon Zoller,Kevin Wimmer,Dušan Švento,Matthias Lehmann,Freiburg,Roman Bürki,Marc Torrejón,Vladimír Darida,Admir Mehmedi,Stefan Mitrović,Jonathan Schmid,Sascha Riether,Nicolas Höfler,Christian Günter,Sebastian Freis,Sebastian Kerk,0,1,Matchweek 10,10,0.0,-6.0,-1.0,-3.0,12.0,5.0,6.0,3.0
89,89,Paderborn 07,Lukas Kruse,Uwe Hünemeier,Patrick Ziegler,Marvin Bakalorz,Jens Wemmer,Mario Vrančić,Moritz Stoppelkamp,Elias Kachunga,Alban Meha,Daniel Brückner,Marvin Ducksch,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,Hajime Hosogai,Salomon Kalou,Marcel Ndjeng,Valentin Stocker,Peter Niemeyer,John Brooks,Roy Beerens,Fabian Lustenberger,3,1,Matchweek 10,10,1.0,-2.0,0.0,1.0,12.0,11.0,4.0,9.0
90,90,Hertha BSC,Thomas Kraft,Peter Pekarík,Per Ciljan Skjelbred,John Heitinga,Hajime Hosogai,Salomon Kalou,Valentin Stocker,Marvin Plattenhardt,Genki Haraguchi,Roy Beerens,Fabian Lustenberger,Hannover 96,Ron-Robert Zieler,Hiroki Sakai,Ceyhun Gülselam,Manuel Schmiedebach,Joselu,Stefan Thesker,Christian Schulz,Jimmy Briand,Marcelo,Hiroshi Kiyotake,Leonardo Bittencourt,0,2,Matchweek 11,11,-4.0,-4.0,0.0,-5.0,11.0,16.0,6.0,6.0
91,91,Freiburg,Roman Bürki,Marc Torrejón,Vladimír Darida,Admir Mehmedi,Stefan Mitrović,Jonathan Schmid,Sascha Riether,Nicolas Höfler,Christian Günter,Sebastian Freis,Sebastian Kerk,Schalke 04,Ralf Fährmann,Jan Kirchhoff,Benedikt Höwedes,Max Meyer,Marco Höger,Eric Maxim Choupo-Moting,Dennis Aogo,Sidney Sam,Atsuto Uchida,Klaas-Jan Huntelaar,Roman Neustädter,2,0,Matchweek 11,11,-5.0,1.0,-2.0,1.0,8.0,14.0,5.0,9.0
92,92,Leverkusen,Bernd Leno,Emir Spahić,Son Heung-min,Lars Bender,Hakan Çalhanoğlu,Stefan Kießling,Wendell,Julian Brandt,Ömer Toprak,Giulio Donati,Karim Bellarabi,Mainz 05,Loris Karius,Johannes Geis,Yunus Mallı,Koo Ja-cheol,Julian Baumgartlinger,Stefan Bell,Jairo Samperio,Daniel Brosinski,Júnior Díaz,Shinji Okazaki,Niko Bungert,0,0,Matchweek 11,11,2.0,1.0,0.0,-3.0,16.0,14.0,6.0,5.0
93,93,Hoffenheim,Oliver Baumann,Andreas Beck,Ermin Bičakčić,Eugen Polanski,Roberto Firmino,Tobias Strobl,Tarik Elyounoussi,Pirmin Schwegler,Niklas Süle,Ádám Szalai,Kevin Volland,Köln,Timo Horn,Mišo Brečko,Kevin Vogt,Adam Matuszczyk,Anthony Ujah,Jonas Hector,Paweł Olkowski,Mërgim Mavraj,Kevin Wimmer,Dušan Švento,Matthias Lehmann,3,4,Matchweek 11,11,4.0,-1.0,0.0,0.0,17.0,12.0,8.0,6.0
94,94,Augsburg,Marwin Hitz,Paul Verhaegh,Ragnar Klavan,Halil Altıntop,Markus Feulner,Daniel Baier,Baba Rahman,Tobias Werner,Jan-Ingwer Callsen-Bracker,Tim Matavž,Raúl Bobadilla,Paderborn 07,Lukas Kruse,Patrick Ziegler,Marvin Bakalorz,Jens Wemmer,Mario Vrančić,Moritz Stoppelkamp,Christian Strohdiek,Elias Kachunga,Alban Meha,Daniel Brückner,Süleyman Koç,3,0,Matchweek 11,11,-1.0,3.0,-1.0,3.0,12.0,15.0,6.0,7.0
95,95,Eint Frankfurt,Felix Wiedwald,Marco Russ,Bastian Oczipka,Haris Seferović,Alexander Meier,Stefan Aigner,Makoto Hasebe,Marc Stendera,Timothy Chandler,Anderson Bamba,Slobodan Medojević,Bayern Munich,Manuel Neuer,Dante,Franck Ribéry,Robert Lewandowski,Rafinha,Xabi Alonso,Jérôme Boateng,Juan Bernat,Mario Götze,Philipp Lahm,Thomas Müller,0,4,Matchweek 11,11,-2.0,20.0,-3.0,11.0,12.0,24.0,6.0,13.0
96,96,Werder Bremen,Raphael Wolf,Santiago García,Álex Gálvez,Clemens Fritz,Franco Di Santo,Eljero Elia,Sebastian Prödl,Zlatko Junuzović,Felix Kroos,Fin Bartels,Theodor Gebre Selassie,Stuttgart,Thorsten Kirschbaum,Gōtoku Sakai,Daniel Schwaab,Martin Harnik,Oriol Romeu,Florian Klein,Filip Kostić,Christian Gentner,Sercan Sararer,Antonio Rüdiger,Alexandru Maxim,2,0,Matchweek 11,11,-12.0,-9.0,-6.0,-4.0,7.0,9.0,4.0,7.0
97,97,Wolfsburg,Diego Benaglio,Vieirinha,Ivan Perišić,Aaron Hunt,Ivica Olić,Kevin De Bruyne,Christian Träsch,Luiz Gustavo,Josuha Guilavogui,Naldo,Robin Knoche,Hamburger SV,Jaroslav Drobný,Dennis Diekmeier,Heiko Westermann,Johan Djourou,Marcell Jansen,Lewis Holtby,Pierre-Michel Lasogga,Valon Behrami,Matthias Ostrzolek,Rafael van der Vaart,Nicolai Müller,2,0,Matchweek 11,11,11.0,-8.0,9.0,-1.0,20.0,9.0,15.0,7.0
98,98,Dortmund,Roman Weidenfeller,Neven Subotić,Sebastian Kehl,Sven Bender,Henrikh Mkhitaryan,Marco Reus,Pierre-Emerick Aubameyang,Shinji Kagawa,Sokratis Papastathopoulos,Łukasz Piszczek,Erik Durm,Gladbach,Yann Sommer,Patrick Herrmann,Max Kruse,Raffael,Álvaro Domínguez,Håvard Nordtveit,Christoph Kramer,Tony Jantschke,Julian Korb,André Hahn,Martin Stranzl,1,0,Matchweek 11,11,-6.0,10.0,-4.0,5.0,7.0,20.0,0.0,11.0
