,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
51,51,51,Alavés,Fernando Pacheco,Carlos Vigaray,Rubén Duarte,Guillermo Maripán,Ibai Gómez,Rodrigo Ely,Burgui,Daniel Torres,Manu García,Álvaro Medrán,Munir El Haddadi,Real Madrid,Keylor Navas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Casemiro,Lucas Vázquez,Marco Asensio,Isco,Dani Ceballos,1,2,Matchweek 6,6,-8.0,4.0,-7.0,1.0,0.0,8.0,0.0,8.0,1.17,7.5,17.0
52,52,52,Málaga,Roberto,Luis Hernández,Zdravko Kuzmanović,Adrián González,Borja Bastón,Recio,Federico Ricca,Roberto Rosales,Paul Baysse,Diego Rolán,Álex Mula,Athletic Club,Kepa Arrizabalaga,Aymeric Laporte,Mikel San José,Iker Muniain,Iñaki Williams,Iñigo Lekue,Aritz Aduriz,Mikel Vesga,Mikel Balenziaga,Iñigo Córdoba,Unai Núñez,3,3,Matchweek 6,6,-10.0,1.0,-9.0,1.0,0.0,7.0,0.0,7.0,2.4,3.3,2.9
53,53,53,Girona,Gorka Iraizoz,Bernardo Espinosa,Jonás Ramalho,Pere Pons,Portu,Aday,Douglas Luiz,Michael Olunga,Juanpe,Aleix García,Pablo Maffeo,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Andrés Iniesta,Luis Suárez,Lionel Messi,Javier Mascherano,Paulinho,Jordi Alba,Sergi Roberto,Aleix Vidal,Samuel Umtiti,0,3,Matchweek 6,6,-2.0,15.0,-2.0,13.0,5.0,15.0,5.0,15.0,1.25,6.0,12.0
54,54,54,Espanyol,Pau López,Aarón Martín,Víctor Sánchez,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Pablo Piatti,Papakouli Diop,Mario Hermoso,Sergi Darder,La Coruña,Costel Pantilimon,Juanfran,Lucas Pérez,Emre Çolak,Federico Cartabia,Alejandro Arribas,Luisinho,Federico Valverde,Guilherme,Celso Borges,Fabian Schär,4,1,Matchweek 6,6,-5.0,-5.0,-5.0,-2.0,5.0,4.0,5.0,4.0,4.0,3.5,1.95
55,55,55,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Álvaro Jiménez,Ángel Rodríguez,Cala,Mauro Arambarri,Jorge Molina,Damián Suárez,Amath,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Rúben Semedo,Pablo Fornals,Samu Castillejo,Manu Trigueros,Enes Ünal,Rodri,Cédric Bakambu,Antonio Rukavina,4,0,Matchweek 6,6,-1.0,1.0,-1.0,2.0,5.0,7.0,5.0,7.0,2.63,3.1,2.88
56,56,56,Las Palmas,Leandro Chichizola,Mauricio Lemos,Jonathan Calleri,Oussama Tannane,Michel,Borja Herrera,Javi Castellano,Jonathan Viera,Ximo Navarro,Tana,Alberto Aquilani,Leganés,Iván Cuéllar,Gabriel,Alexander,Claudio Beauvue,Raúl García,Mauro dos Santos,Javier Eraso,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Darko Brašanac,0,2,Matchweek 6,6,-3.0,0.0,-2.0,-1.0,6.0,7.0,6.0,7.0,3.8,3.25,2.05
57,57,57,Eibar,Marko Dmitrović,Álex Gálvez,Gonzalo Escalante,Ander Capa,Takashi Inui,Bebé,Paulo Oliveira,Dani García,José Ángel,Kiké,Charles,Celta Vigo,Rubén Blanco,Hugo Mallo,Maxi Gómez,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,0,4,Matchweek 6,6,-7.0,-2.0,-8.0,-1.0,6.0,4.0,6.0,4.0,3.4,3.3,2.2
58,58,58,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Igor Zubeldia,Juanmi,Xabi Prieto,Willian José,Aritz Elustondo,David Zurutuza,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,Valencia,Jaume Doménech,Gabriel Paulista,Gonçalo Guedes,Simone Zaza,Daniel Parejo,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Ezequiel Garay,Nacho Vidal,2,3,Matchweek 6,6,1.0,6.0,0.0,5.0,9.0,9.0,9.0,9.0,3.1,3.4,2.3
59,59,59,Betis,Antonio Adán,Javi García,Jordi Amat,Fabián Ruiz Peña,Sergio León,Antonio Sanabria,Riza Durmisi,Joaquín,Andrés Guardado,Antonio Barragán,Aïssa Mandi,Levante,Raúl Fernández,Toño,Rober,Chema,Enis Bardhi,José Luis Morales,Ivi,Sergio Postigo,Álex Alegría,Pedro López Muñoz,José Campaña,4,0,Matchweek 6,6,-1.0,4.0,1.0,3.0,9.0,9.0,9.0,9.0,4.5,3.5,1.85
60,60,60,Celta Vigo,Rubén Blanco,Hugo Mallo,Andreu Fontàs,Maxi Gómez,Iago Aspas,Pione Sisto,Stanislav Lobotka,Jozabed,Daniel Wass,Jonny Castro,Sergi Gómez,Girona,Gorka Iraizoz,Bernardo Espinosa,Johan Mojica,Pedro Alcalá,Cristhian Stuani,Pere Pons,Portu,Juanpe,Aleix García,Borja García,Pablo Maffeo,3,3,Matchweek 7,7,2.0,-5.0,4.0,-6.0,7.0,5.0,7.0,4.0,5.75,3.6,1.67
61,61,61,La Coruña,Costel Pantilimon,Juanfran,Lucas Pérez,Emre Çolak,Federico Cartabia,Sidnei,Luisinho,Federico Valverde,Guilherme,Celso Borges,Fabian Schär,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Álvaro Jiménez,Ángel Rodríguez,Cala,Mauro Arambarri,Jorge Molina,Damián Suárez,Amath,2,1,Matchweek 7,7,-8.0,3.0,-5.0,4.0,4.0,8.0,4.0,7.0,3.4,3.25,2.25
62,62,62,Sevilla,David Soria,Simon Kjær,Clément Lenglet,Michael Krohn-Dehli,Joaquín Correa,Guido Pizarro,Jesús Navas,Sergio Escudero,Luis Muriel,Franco Vázquez,Gabriel Mercado,Málaga,Roberto,Esteban Rolón,Juankar,Adrián González,Recio,Federico Ricca,Roberto Rosales,Paul Baysse,Miguel Torres,Diego Rolán,Álex Mula,2,0,Matchweek 7,7,4.0,-10.0,3.0,-8.0,13.0,1.0,12.0,1.0,7.5,5.5,1.36
63,63,63,Levante,Raúl Fernández,Toño,Rober,Chema,Samu García,Enis Bardhi,José Luis Morales,Sergio Postigo,Álex Alegría,Pedro López Muñoz,José Campaña,Alavés,Fernando Pacheco,Rubén Duarte,Alexis,Guillermo Maripán,Ibai Gómez,Rodrigo Ely,Daniel Torres,Alfonso Pedraza,Manu García,Álvaro Medrán,Munir El Haddadi,0,2,Matchweek 7,7,0.0,-9.0,-1.0,-6.0,9.0,0.0,6.0,0.0,4.5,3.5,1.83
64,64,64,Leganés,Iván Cuéllar,Gabriel,Alexander,Claudio Beauvue,Raúl García,Mauro dos Santos,Javier Eraso,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Darko Brašanac,Atlético Madrid,Jan Oblak,Diego Godín,Thomas Partey,Koke,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Gabi,Stefan Savić,Luciano Vietto,José María Giménez,0,0,Matchweek 7,7,2.0,8.0,0.0,4.0,10.0,14.0,7.0,13.0,1.55,3.75,7.5
65,65,65,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Juanmi,Xabi Prieto,Willian José,David Zurutuza,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,Raúl Navas,Betis,Antonio Adán,Javi García,Zouhair Feddal,Fabián Ruiz Peña,Antonio Sanabria,Riza Durmisi,Joaquín,Andrés Guardado,Antonio Barragán,Cristian Tello,Aïssa Mandi,4,4,Matchweek 7,7,0.0,3.0,-4.0,4.0,9.0,12.0,6.0,12.0,3.8,3.6,1.95
66,66,66,Barcelona,Marc-André ter Stegen,Gerard Piqué,Sergio Busquets,Denis Suárez,Luis Suárez,Lionel Messi,Javier Mascherano,Paulinho,Jordi Alba,Sergi Roberto,Aleix Vidal,Las Palmas,Leandro Chichizola,Mauricio Lemos,Jonathan Calleri,Oussama Tannane,Michel,Hernán,Borja Herrera,Jonathan Viera,Ximo Navarro,Tana,Alberto Aquilani,3,0,Matchweek 7,7,18.0,-5.0,14.0,0.0,18.0,6.0,15.0,6.0,26.0,11.0,1.08
67,67,67,Valencia,Neto,Gabriel Paulista,Gonçalo Guedes,Simone Zaza,Daniel Parejo,Andreas Pereira,José Luis Gayà,Carlos Soler,Rodrigo,Martín Montoya,Ezequiel Garay,Athletic Club,Kepa Arrizabalaga,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iñaki Williams,Markel Susaeta,Iñigo Lekue,Mikel Vesga,Mikel Balenziaga,Iñigo Córdoba,Unai Núñez,3,2,Matchweek 7,7,7.0,1.0,6.0,0.0,12.0,8.0,9.0,7.0,4.2,3.5,1.91
68,68,68,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Samu Castillejo,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Nicola Sansone,Eibar,Marko Dmitrović,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Rubén Peña,Dani García,Kiké,Anaitz Arbilla,David Lombán,David Juncà,3,0,Matchweek 7,7,-3.0,-11.0,1.0,-11.0,7.0,6.0,7.0,3.0,4.33,3.6,1.83
69,69,69,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Luka Modrić,Casemiro,Achraf Hakimi,Marco Asensio,Isco,Espanyol,Pau López,Aarón Martín,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Marc Roca,Mario Hermoso,Sergio Sánchez,Sergi Darder,2,0,Matchweek 7,7,5.0,-2.0,2.0,-1.0,11.0,8.0,8.0,7.0,23.0,10.0,1.1
70,70,70,Espanyol,Pau López,Marc Navarro,Aarón Martín,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Pablo Piatti,Mario Hermoso,Sergi Darder,Levante,Raúl Fernández,Cheick Doukouré,Chema,Jefferson Lerma,José Luis Morales,Ivi,Sergio Postigo,Nano,Pedro López Muñoz,Antonio Luna,José Campaña,0,0,Matchweek 8,8,-4.0,-2.0,2.0,-3.0,8.0,9.0,7.0,5.0,5.0,3.6,1.75
71,71,71,Athletic Club,Kepa Arrizabalaga,Aymeric Laporte,Mikel San José,Markel Susaeta,Iñigo Lekue,Aritz Aduriz,Mikel Vesga,Raúl García,Mikel Balenziaga,Iñigo Córdoba,Unai Núñez,Sevilla,Sergio Rico,Sébastien Corchia,Lionel Carole,Simon Kjær,Clément Lenglet,Wissam Ben Yedder,Joaquín Correa,Guido Pizarro,Steven Nzonzi,Jesús Navas,Franco Vázquez,1,0,Matchweek 8,8,0.0,6.0,-3.0,2.0,8.0,16.0,4.0,12.0,2.9,3.25,2.5
72,72,72,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Álvaro Jiménez,Cala,Mauro Arambarri,Jorge Molina,Fayçal Fajr,Damián Suárez,Amath,Real Madrid,Kiko Casilla,Sergio Ramos,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Marcelo,Lucas Vázquez,Marcos Llorente,Achraf Hakimi,Marco Asensio,1,2,Matchweek 8,8,2.0,7.0,2.0,4.0,8.0,14.0,7.0,10.0,1.29,5.75,10.0
73,73,73,Alavés,Fernando Pacheco,Rubén Duarte,Alexis,Guillermo Maripán,Ibai Gómez,Rodrigo Ely,Daniel Torres,Alfonso Pedraza,Manu García,Álvaro Medrán,Munir El Haddadi,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Igor Zubeldia,Juanmi,Xabi Prieto,Willian José,Aritz Elustondo,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,0,2,Matchweek 8,8,-7.0,0.0,-3.0,-6.0,3.0,10.0,3.0,4.0,2.15,3.4,3.5
74,74,74,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Ángel Correa,Gabi,Stefan Savić,Juanfran,Barcelona,Marc-André ter Stegen,Nélson Semedo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Jordi Alba,André Gomes,Samuel Umtiti,1,1,Matchweek 8,8,8.0,21.0,4.0,12.0,15.0,21.0,11.0,15.0,2.38,3.4,3.0
75,75,75,Eibar,Marko Dmitrović,Iván Ramis,Gonzalo Escalante,Ander Capa,Sergi Enrich,Paulo Oliveira,Dani García,Kiké,Anaitz Arbilla,David Juncà,Joan Jordán,La Coruña,Francis Uzoho,Juanfran,Raúl Albentosa,Emre Çolak,Federico Cartabia,Florin Andone,Sidnei,Luisinho,Federico Valverde,Guilherme,Celso Borges,0,0,Matchweek 8,8,-14.0,-7.0,-11.0,-2.0,6.0,7.0,3.0,6.0,3.75,3.5,2.0
76,76,76,Girona,Gorka Iraizoz,Bernardo Espinosa,Jonás Ramalho,Álex Granell,Cristhian Stuani,Pere Pons,Portu,Aday,Juanpe,Borja García,Pablo Maffeo,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Samu Castillejo,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Nicola Sansone,1,2,Matchweek 8,8,-5.0,0.0,-4.0,2.0,6.0,10.0,2.0,10.0,2.6,3.2,2.8
77,77,77,Málaga,Roberto,Luis Hernández,Esteban Rolón,Juankar,Juanpi,Recio,Adalberto Peñaranda,Roberto Rosales,Paul Baysse,Diego Rolán,Álex Mula,Leganés,Iván Cuéllar,Gabriel,Nabil El Zhar,Alexander,Raúl García,Mauro dos Santos,Javier Eraso,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Nordin Amrabat,0,2,Matchweek 8,8,-12.0,2.0,-8.0,1.0,1.0,11.0,1.0,5.0,3.4,3.0,2.38
78,78,78,Betis,Antonio Adán,Zouhair Feddal,Fabián Ruiz Peña,Sergio León,Antonio Sanabria,Riza Durmisi,Joaquín,Andrés Guardado,Antonio Barragán,Aïssa Mandi,Juanjo Narváez,Valencia,Neto,Jeison Murillo,Gonçalo Guedes,Simone Zaza,Daniel Parejo,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Ezequiel Garay,Nacho Vidal,3,6,Matchweek 8,8,3.0,8.0,6.0,7.0,13.0,15.0,10.0,11.0,2.7,3.5,2.55
79,79,79,Las Palmas,Leandro Chichizola,David García,Jonathan Calleri,Oussama Tannane,Momo,Michel,Hernán,Borja Herrera,Pedro Bigas,Jonathan Viera,Alberto Aquilani,Celta Vigo,Rubén Blanco,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Jozabed,Daniel Wass,Jonny Castro,Sergi Gómez,Emre Mor,Gustavo Cabral,2,5,Matchweek 8,8,-8.0,2.0,-5.0,3.0,6.0,8.0,6.0,8.0,3.1,3.3,2.38
80,80,80,Levante,Raúl Fernández,Rober,Chema,Jefferson Lerma,José Luis Morales,Ivi,Sergio Postigo,Nano,Pedro López Muñoz,Antonio Luna,José Campaña,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Francisco Portillo,Cala,Mauro Arambarri,Jorge Molina,Fayçal Fajr,Damián Suárez,Amath,1,1,Matchweek 9,9,-2.0,1.0,-3.0,2.0,10.0,8.0,5.0,4.0,3.2,3.2,2.37
81,81,81,Betis,Antonio Adán,Javi García,Jordi Amat,Víctor Camarasa,Antonio Sanabria,Joel Campbell,Joaquín,Andrés Guardado,Antonio Barragán,Alin Toșca,Aïssa Mandi,Alavés,Fernando Pacheco,Carlos Vigaray,Alexis,Guillermo Maripán,Rodrigo Ely,Daniel Torres,Alfonso Pedraza,Manu García,Wakaso,Álvaro Medrán,Munir El Haddadi,2,0,Matchweek 9,9,0.0,-9.0,2.0,-2.0,13.0,3.0,10.0,3.0,6.0,4.0,1.57
82,82,82,Valencia,Neto,Jeison Murillo,Gabriel Paulista,Gonçalo Guedes,Simone Zaza,Daniel Parejo,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Martín Montoya,Sevilla,Sergio Rico,Simon Kjær,Clément Lenglet,Éver Banega,Guido Pizarro,Jesús Navas,Sergio Escudero,Luis Muriel,Franco Vázquez,Nolito,Gabriel Mercado,4,0,Matchweek 9,9,11.0,5.0,10.0,0.0,18.0,16.0,13.0,9.0,4.0,3.89,1.85
83,83,83,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Javier Mascherano,Gerard Deulofeu,Lucas Digne,Sergi Roberto,Samuel Umtiti,Málaga,Andrés Prieto,Luis Hernández,Esteban Rolón,Juankar,Adrián González,Chory Castro,Adalberto Peñaranda,Roberto Rosales,Keko,Paul Baysse,Diego Rolán,2,0,Matchweek 9,9,21.0,-14.0,11.0,-9.0,22.0,1.0,13.0,1.0,26.0,13.0,1.07
84,84,84,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Carlos Bacca,Samu Castillejo,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Las Palmas,Leandro Chichizola,Mauricio Lemos,Vicente Gómez,Jonathan Calleri,Oussama Tannane,Michel,Pedro Bigas,Vitolo,Jonathan Viera,Ximo Navarro,Dani Castellano,4,0,Matchweek 9,9,1.0,-11.0,0.0,-9.0,13.0,6.0,10.0,3.0,7.0,4.2,1.5
85,85,85,Celta Vigo,Sergio Álvarez,Hugo Mallo,Maxi Gómez,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Atlético Madrid,Jan Oblak,Diego Godín,Thomas Partey,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Gabi,Stefan Savić,Lucas Hernández,Juanfran,Kévin Gameiro,0,1,Matchweek 9,9,5.0,8.0,7.0,3.0,11.0,16.0,8.0,11.0,1.95,3.39,4.2
86,86,86,Leganés,Iván Cuéllar,Gabriel,Nabil El Zhar,Claudio Beauvue,Raúl García,Mauro dos Santos,Javier Eraso,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Nordin Amrabat,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Enric Saborit,Aymeric Laporte,Mikel San José,Iñaki Williams,Aritz Aduriz,Mikel Vesga,Raúl García,Iñigo Córdoba,Unai Núñez,1,0,Matchweek 9,9,4.0,1.0,4.0,-1.0,14.0,11.0,8.0,4.0,3.29,3.1,2.37
87,87,87,Real Madrid,Kiko Casilla,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Luka Modrić,Casemiro,Theo Hernández,Marco Asensio,Isco,Dani Ceballos,Eibar,Marko Dmitrović,Gonzalo Escalante,Cristian Rivera,Ander Capa,Takashi Inui,Paulo Oliveira,José Ángel,Anaitz Arbilla,Charles,David Lombán,Joan Jordán,3,0,Matchweek 9,9,8.0,-14.0,3.0,-12.0,17.0,7.0,12.0,4.0,23.0,11.0,1.09
88,88,88,Real Sociedad,Gerónimo Rulli,Diego Llorente,Asier Illarramendi,Igor Zubeldia,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,Mikel Oyarzabal,Álvaro Odriozola,Kévin Rodrigues,Espanyol,Pau López,Aarón Martín,Víctor Sánchez,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Pablo Piatti,Mario Hermoso,Sergi Darder,1,1,Matchweek 9,9,2.0,-4.0,-2.0,1.0,13.0,9.0,4.0,8.0,4.0,3.79,1.85
89,89,89,La Coruña,Francis Uzoho,Juanfran,Raúl Albentosa,Lucas Pérez,Emre Çolak,Federico Cartabia,Sidnei,Luisinho,Federico Valverde,Guilherme,Celso Borges,Girona,Yassine Bounou,Bernardo Espinosa,Jonás Ramalho,Pere Pons,Portu,Aday,Juanpe,Olarenwaju Kayode,Aleix García,Borja García,Pablo Maffeo,1,2,Matchweek 9,9,-7.0,-6.0,-1.0,-4.0,8.0,6.0,7.0,2.0,3.79,3.29,2.04
90,90,90,Alavés,Fernando Pacheco,Carlos Vigaray,Alexis,Christian Santos,Rodrigo Ely,Alfonso Pedraza,Tomás Pina Isla,Manu García,Wakaso,Munir El Haddadi,Adrián Diéguez,Valencia,Neto,Gabriel Paulista,Gonçalo Guedes,Simone Zaza,Andreas Pereira,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Martín Montoya,Ezequiel Garay,1,2,Matchweek 10,10,-11.0,15.0,-3.0,9.0,3.0,21.0,3.0,15.0,1.6,3.75,6.0
91,91,91,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Thomas Partey,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Gabi,Stefan Savić,Juanfran,Kévin Gameiro,Villarreal,Mariano Barbosa,Mario Gaspar,Álvaro González,Víctor Ruiz,Pablo Fornals,Carlos Bacca,Jaume Costa,Manu Trigueros,Rodri,Cédric Bakambu,Roberto Soriano,1,1,Matchweek 10,10,9.0,5.0,3.0,4.0,19.0,16.0,11.0,10.0,7.5,4.0,1.5
92,92,92,Athletic Club,Kepa Arrizabalaga,Eneko Bóveda,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iñaki Williams,Iñigo Lekue,Aritz Aduriz,Raúl García,Iñigo Córdoba,Unai Núñez,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Luis Suárez,Lionel Messi,Paulinho,Jordi Alba,Sergi Roberto,André Gomes,Samuel Umtiti,0,2,Matchweek 10,10,0.0,23.0,-1.0,8.0,11.0,25.0,4.0,13.0,1.44,4.5,7.0
93,93,93,Sevilla,David Soria,Sébastien Corchia,Simon Kjær,Clément Lenglet,Michael Krohn-Dehli,Wissam Ben Yedder,Joaquín Correa,Guido Pizarro,Steven Nzonzi,Pablo Sarabia,Sergio Escudero,Leganés,Iván Cuéllar,Gabriel,Alexander,Claudio Beauvue,Raúl García,Mauro dos Santos,Javier Eraso,Joseba Zaldúa,Rubén Pérez,Dimitris Siovas,Nordin Amrabat,2,1,Matchweek 10,10,1.0,5.0,-5.0,5.0,16.0,17.0,6.0,11.0,6.0,3.75,1.61
94,94,94,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Álvaro Jiménez,Cala,Mauro Arambarri,Jorge Molina,Fayçal Fajr,Damián Suárez,Amath,Real Sociedad,Gerónimo Rulli,Diego Llorente,Igor Zubeldia,Iñigo Martínez,Adnan Januzaj,Xabi Prieto,Willian José,Sergio Canales,Mikel Oyarzabal,Álvaro Odriozola,Alberto de la Bella,2,1,Matchweek 10,10,1.0,2.0,2.0,1.0,9.0,14.0,5.0,5.0,2.87,3.39,2.45
95,95,95,Girona,Yassine Bounou,Bernardo Espinosa,Álex Granell,Cristhian Stuani,Pere Pons,Portu,Aday,Juanpe,Marc Muniesa,Borja García,Pablo Maffeo,Real Madrid,Kiko Casilla,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Luka Modrić,Marcelo,Casemiro,Achraf Hakimi,Isco,2,1,Matchweek 10,10,-5.0,11.0,-3.0,7.0,9.0,20.0,5.0,12.0,1.25,6.5,10.0
96,96,96,Eibar,Marko Dmitrović,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Paulo Oliveira,Dani García,José Ángel,Kiké,Anaitz Arbilla,David Lombán,Levante,Raúl Fernández,Chema,Jefferson Lerma,Enis Bardhi,José Luis Morales,Ivi,Sergio Postigo,Álex Alegría,Pedro López Muñoz,Antonio Luna,José Campaña,2,2,Matchweek 10,10,-17.0,-2.0,-10.0,-6.0,7.0,11.0,1.0,5.0,4.2,3.39,1.95
97,97,97,Málaga,Roberto,Luis Hernández,Juankar,Adrián González,Juanpi,Chory Castro,Recio,Adalberto Peñaranda,Roberto Rosales,Keko,Paul Baysse,Celta Vigo,Rubén Blanco,Hugo Mallo,Maxi Gómez,Pablo Hernández,Iago Aspas,Pione Sisto,Stanislav Lobotka,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,2,1,Matchweek 10,10,-16.0,4.0,-6.0,6.0,1.0,11.0,1.0,8.0,2.29,3.39,3.1
98,98,98,Las Palmas,Raúl Lizoain,Mauricio Lemos,Vicente Gómez,Sergi Samper,Loïc Rémy,Jonathan Calleri,Michel,Pedro Bigas,Vitolo,Jonathan Viera,Dani Castellano,La Coruña,Costel Pantilimon,Juanfran,Lucas Pérez,Federico Cartabia,Sidnei,Luisinho,Federico Valverde,Zakaria Bakkali,Guilherme,Celso Borges,Fabian Schär,1,3,Matchweek 10,10,-15.0,-8.0,-12.0,-3.0,6.0,8.0,0.0,7.0,3.6,3.5,2.04
99,99,99,Espanyol,Pau López,Aarón Martín,Víctor Sánchez,Gerard Moreno,José Manuel Jurado,Léo Baptistão,David López,Javi Fuego,Pablo Piatti,Mario Hermoso,Sergi Darder,Betis,Antonio Adán,Javi García,Jordi Amat,Fabián Ruiz Peña,Antonio Sanabria,Matías Nahuel,Joaquín,Andrés Guardado,Antonio Barragán,Alin Toșca,Aïssa Mandi,1,0,Matchweek 10,10,-4.0,2.0,1.0,3.0,10.0,16.0,6.0,10.0,3.39,3.39,2.14
100,100,100,Betis,Antonio Adán,Javi García,Jordi Amat,Sergio León,Víctor Camarasa,Joaquín,Andrés Guardado,Antonio Barragán,Cristian Tello,Alin Toșca,Aïssa Mandi,Getafe,Vicente Guaita,Djené,Vitorino Antunes,Markel Bergara,Ángel Rodríguez,Francisco Portillo,Francisco Molinero,Cala,Mauro Arambarri,Jorge Molina,Amath,2,2,Matchweek 11,11,1.0,2.0,-2.0,-1.0,16.0,12.0,7.0,7.0,3.79,3.5,2.0
101,101,101,Valencia,Neto,Jeison Murillo,Gonçalo Guedes,Simone Zaza,Daniel Parejo,José Luis Gayà,Geoffrey Kondogbia,Carlos Soler,Rodrigo,Martín Montoya,Ezequiel Garay,Leganés,Iván Cuéllar,Erik Morán,Gabriel,Alexander,Claudio Beauvue,Diego Rico,Javier Eraso,Ezequiel Muñoz,Joseba Zaldúa,Dimitris Siovas,Darko Brašanac,3,0,Matchweek 11,11,16.0,4.0,9.0,2.0,24.0,17.0,15.0,10.0,6.5,4.33,1.5
102,102,102,La Coruña,Costel Pantilimon,Juanfran,Lucas Pérez,Federico Cartabia,Sidnei,Luisinho,Federico Valverde,Zakaria Bakkali,Guilherme,Celso Borges,Fabian Schär,Atlético Madrid,Jan Oblak,Diego Godín,Thomas Partey,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Augusto Fernández,Gabi,Stefan Savić,Lucas Hernández,Juanfran,0,1,Matchweek 11,11,-6.0,9.0,2.0,1.0,11.0,20.0,7.0,9.0,1.8,3.6,4.75
