,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
63,Eibar,Xabi Irureta,Eneko Bóveda,Raúl Albentosa,Jon Errasti,Ángel Rodríguez,Mikel Arruabarrena,Dani García,Saúl Berjón,Raúl Navas,Javi Lara,Abraham Minero,Levante,Diego Mariño,Iván López,Héctor Rodas,Loukas Vyntra,David Barral,Rubén García,José Luis Morales,Víctor Casadesús,Pedro López Muñoz,Papakouli Diop,Víctor Camarasa,3,3,Matchweek 7
64,Málaga,Carlos Kameni,Nordin Amrabat,Vitorino Antunes,Ignacio Camacho,Roque Santa Cruz,Ricardo Horta,Marcos Angeleri,Roberto Rosales,Sergio Sánchez,Juanmi,Sergi Darder,Granada,Roberto,Allan Nyom,Fran Rico,Jean-Sylvain Babin,Youssef El-Arabi,Piti,Manuel Iturra,Jhon Córdoba,Dimitri Foulquier,Rubén Rochina,Jeison Murillo,2,1,Matchweek 7
65,Almería,Rubén,Ximo Navarro,Mauro dos Santos,Verza,Ramon Azeez,Wellington Silva,Thievy Bifouma,Ángel Trujillo,Sebastián Dubarbier,Édgar Méndez,Fernando Soriano,Elche,Manu Herrera,Damián Suárez,Enzo Roco,David Lombán,Pedro Mosquera,Ferran Corominas,Garry Rodrigues,José Ángel Alonso,Víctor Rodríguez,Edu Albácar,Jonathas,2,2,Matchweek 7
66,Sevilla,Beto,Benoît Trémoulinas,Daniel Carriço,Carlos Bacca,Denis Suárez,Gerard Deulofeu,Éver Banega,Vitolo,Nicolás Pareja,Coke,Stéphane Mbia,La Coruña,Germán Lux,Juanfran,Álex Bergantiños,José Rodríguez,Haris Medunjanin,Sidnei,Laure,Luisinho,Toché,Alberto Lopo,Luis Fariña,4,1,Matchweek 7
67,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Nemanja Radoja,Álex López,Nolito,Joaquín Larrivey,Fabián Orellana,Carles Planas,Gustavo Cabral,Michael Krohn-Dehli,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Ikechukwu Uche,Giovani dos Santos,Manu Trigueros,Denis Cheryshev,Moi Gómez,Gabriel Paulista,Bruno Soriano,Adrián Marín,1,3,Matchweek 7
68,Espanyol,Kiko Casilla,Víctor Sánchez,Víctor Álvarez,Sergio García,Felipe Caicedo,José Cañas,Javi López,Lucas Vázquez,Juan Rafael Fuentes,Diego Colotto,Álvaro González,Real Sociedad,Eñaut Zubikarai,Mikel González,Markel Bergara,Iñigo Martínez,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Sergio Canales,David Zurutuza,Joseba Zaldúa,Alberto de la Bella,2,0,Matchweek 7
69,Real Madrid,Iker Casillas,Dani Carvajal,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Luka Modrić,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Beñat Etxebarria,Ander Iturraspe,Iker Muniain,Markel Susaeta,Mikel Rico,Carlos Gurpegui,Óscar de Marcos,Guillermo,Mikel Balenziaga,5,0,Matchweek 7
70,Granada,Roberto,Allan Nyom,Fran Rico,Jean-Sylvain Babin,Piti,Manuel Iturra,Abdoul Sissoko,Alfredo Ortuño,Dimitri Foulquier,Jeison Murillo,Sulayman Marreh,Rayo Vallecano,Toño,Tito,Antonio Amaya,Raúl Baena,Roberto Trashorras,Gaël Kakuta,Emiliano Insúa,Abdoulaye Ba,Léo Baptistão,Licá,Alberto Bueno,0,1,Matchweek 8
71,Levante,Diego Mariño,Iván López,Héctor Rodas,Rubén García,José Luis Morales,Juanfran,Jaime Gavilán,Víctor Casadesús,Pedro López Muñoz,Papakouli Diop,Víctor Camarasa,Real Madrid,Iker Casillas,Dani Carvajal,Pepe,Cristiano Ronaldo,Toni Kroos,James Rodríguez,Marcelo,Javier Hernández,Nacho,Luka Modrić,Isco,0,5,Matchweek 8
72,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Ander Iturraspe,Iker Muniain,Markel Susaeta,Andoni Iraola,Mikel Rico,Carlos Gurpegui,Óscar de Marcos,Aritz Aduriz,Mikel Balenziaga,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Álex López,Nolito,Joaquín Larrivey,Fabián Orellana,Sergi Gómez,Carles Planas,Gustavo Cabral,Michael Krohn-Dehli,1,1,Matchweek 8
73,Barcelona,Claudio Bravo,Jordi Masip,Gerard Piqué,Xavi,Pedro,Lionel Messi,Neymar,Javier Mascherano,Sergi Roberto,Dani Alves,Jérémy Mathieu,Eibar,Xabi Irureta,Eneko Bóveda,Borja Ekiza,Raúl Albentosa,Ander Capa,Jon Errasti,Dani García,Lillo,Saúl Berjón,Javi Lara,Abraham Minero,3,0,Matchweek 8
74,Córdoba,Juan Carlos,Luso,Fausto Rossi,Federico Cartabia,Íñigo López,Nabil Ghilas,Deivid,Fidel,Adrián Gunino,Borja García,Daniel Pinillos,Málaga,Carlos Kameni,Nordin Amrabat,Weligton Oliveira,Vitorino Antunes,Ignacio Camacho,Samu García,Recio,Roberto Rosales,Sergio Sánchez,Juanmi,Samu Castillejo,1,2,Matchweek 8
75,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Tiago Mendes,Koke,Raúl García,Mario Mandžukić,Arda Turan,Gabi,Cristian Ansaldi,Juanfran,José María Giménez,Espanyol,Kiko Casilla,Víctor Álvarez,Salva Sevilla,Sergio García,Felipe Caicedo,José Cañas,Javi López,Lucas Vázquez,Juan Rafael Fuentes,Diego Colotto,Álvaro González,2,0,Matchweek 8
76,La Coruña,Fabricio,Juanfran,Pablo Insua,Lucas Pérez,Haris Medunjanin,Sidnei,Isaac Cuenca,Luisinho,Ivan Cavaleiro,Cezary Wilk,Luis Fariña,Valencia,Diego Alves,Filipe Augusto,Shkodran Mustafi,Paco Alcácer,Daniel Parejo,Pablo Piatti,José Luis Gayà,Javi Fuego,Rodrigo,Antonio Barragán,Nicolás Otamendi,3,0,Matchweek 8
77,Elche,Manu Herrera,Damián Suárez,Enzo Roco,David Lombán,Pedro Mosquera,Cristian Herrera,Ferran Corominas,José Ángel Alonso,Víctor Rodríguez,Álvaro Giménez,Edu Albácar,Sevilla,Beto,Benoît Trémoulinas,Grzegorz Krychowiak,Daniel Carriço,Carlos Bacca,Denis Suárez,Gerard Deulofeu,Nicolás Pareja,Aleix Vidal,Coke,Stéphane Mbia,0,2,Matchweek 8
78,Villarreal,Sergio Asenjo,Mario Gaspar,Ikechukwu Uche,Giovani dos Santos,Cani,Jaume Costa,Manu Trigueros,Chechu,Moi Gómez,Gabriel Paulista,Bruno Soriano,Almería,Rubén,Ximo Navarro,Mauro dos Santos,Verza,Ramon Azeez,Wellington Silva,Tomer Hemed,Ángel Trujillo,Sebastián Dubarbier,Édgar Méndez,Thomas Partey,2,0,Matchweek 8
79,Real Sociedad,Eñaut Zubikarai,Markel Bergara,Iñigo Martínez,Alfreð Finnbogason,Xabi Prieto,Carlos Vela,Ion Ansotegi,David Zurutuza,Chory Castro,Yuri Berchiche,Joseba Zaldúa,Getafe,Vicente Guaita,Alexis,Emiliano Velázquez,Sammir,Mehdi Lacen,Pablo Sarabia,Karim Yoda,Sergio Escudero,Juan Valera Espín,Juan Rodríguez,Fredy Hinestroza,1,2,Matchweek 8
80,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Santi Mina,Pablo Hernández,Nolito,Joaquín Larrivey,Jonny Castro,Sergi Gómez,Gustavo Cabral,Michael Krohn-Dehli,Levante,Diego Mariño,Héctor Rodas,David Barral,Rubén García,José Luis Morales,Juanfran,Nikolaos Karabelas,Pedro López Muñoz,Andreas Ivanschitz,Papakouli Diop,Simão Mate Junior,3,0,Matchweek 9
81,Almería,Rubén,Ximo Navarro,Mauro dos Santos,Verza,Ramon Azeez,Wellington Silva,Tomer Hemed,Ángel Trujillo,Sebastián Dubarbier,Édgar Méndez,Thomas Partey,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Beñat Etxebarria,Ander Iturraspe,Iker Muniain,Markel Susaeta,Xabier Etxeita,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Mikel Balenziaga,0,1,Matchweek 9
82,Real Madrid,Iker Casillas,Dani Carvajal,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Marcelo,Luka Modrić,Isco,Barcelona,Claudio Bravo,Gerard Piqué,Sergio Busquets,Xavi,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Dani Alves,Jérémy Mathieu,3,1,Matchweek 9
83,Valencia,Diego Alves,Shkodran Mustafi,Paco Alcácer,Daniel Parejo,Pablo Piatti,José Luis Gayà,Javi Fuego,Rodrigo,Antonio Barragán,André Gomes,Nicolás Otamendi,Elche,Manu Herrera,Damián Suárez,Enzo Roco,David Lombán,Domingo Cisma,Pedro Mosquera,Adrián González,Ferran Corominas,Garry Rodrigues,Víctor Rodríguez,Jonathas,3,1,Matchweek 9
84,Eibar,Xabi Irureta,Eneko Bóveda,Raúl Albentosa,Ander Capa,Mikel Arruabarrena,Dani García,Derek Boateng,Federico Piovaccari,Saúl Berjón,Raúl Navas,Abraham Minero,Granada,Roberto,Allan Nyom,Fran Rico,Jean-Sylvain Babin,Piti,Manuel Iturra,Abdoul Sissoko,Jhon Córdoba,Dimitri Foulquier,Jeison Murillo,Isaac Success,1,1,Matchweek 9
85,Córdoba,Juan Carlos,Aleksandar Pantić,Patrick Ekeng,Luso,Federico Cartabia,Íñigo López,Nabil Ghilas,Fidel,Borja García,Daniel Pinillos,Eduard Campabadal,Real Sociedad,Eñaut Zubikarai,Markel Bergara,Iñigo Martínez,Alfreð Finnbogason,Carlos Vela,Rubén Pardo,Ion Ansotegi,Sergio Canales,Chory Castro,Yuri Berchiche,Joseba Zaldúa,1,1,Matchweek 9
86,Málaga,Carlos Kameni,Nordin Amrabat,Weligton Oliveira,Vitorino Antunes,Ignacio Camacho,Samu García,Roberto Rosales,Sergio Sánchez,Juanmi,Samu Castillejo,Sergi Darder,Rayo Vallecano,Toño,Tito,Antonio Amaya,Raúl Baena,Roberto Trashorras,Gaël Kakuta,Emiliano Insúa,Zé Castro,Léo Baptistão,Licá,Alejandro Pozuelo,4,0,Matchweek 9
87,Espanyol,Kiko Casilla,Víctor Sánchez,Álex Fernández,Cristhian Stuani,José Cañas,Javi López,Lucas Vázquez,Juan Rafael Fuentes,Diego Colotto,Álvaro González,Paco Montañés,La Coruña,Fabricio,Juanfran,Pablo Insua,Lucas Pérez,Haris Medunjanin,Sidnei,Isaac Cuenca,Luisinho,Ivan Cavaleiro,Cezary Wilk,Luis Fariña,0,0,Matchweek 9
88,Sevilla,Beto,Benoît Trémoulinas,Grzegorz Krychowiak,Daniel Carriço,Kévin Gameiro,Carlos Bacca,Denis Suárez,Gerard Deulofeu,Nicolás Pareja,Coke,Stéphane Mbia,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Ikechukwu Uche,Giovani dos Santos,Jaume Costa,Manu Trigueros,Denis Cheryshev,Moi Gómez,Gabriel Paulista,Bruno Soriano,2,1,Matchweek 9
89,Getafe,Vicente Guaita,Alexis,Emiliano Velázquez,Sammir,Ángel Lafita,Mehdi Lacen,Karim Yoda,Sergio Escudero,Juan Valera Espín,Juan Rodríguez,Fredy Hinestroza,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Guilherme Siqueira,Mario Suárez,Koke,Antoine Griezmann,Raúl García,Mario Mandžukić,Arda Turan,Juanfran,Miranda,0,1,Matchweek 9
90,La Coruña,Fabricio,Juanfran,Pablo Insua,Haris Medunjanin,Juan Domínguez,Sidnei,Isaac Cuenca,Luisinho,Ivan Cavaleiro,Cezary Wilk,Luis Fariña,Getafe,Vicente Guaita,Emiliano Velázquez,Naldo,Ángel Lafita,Mehdi Lacen,Pablo Sarabia,Karim Yoda,Álvaro Arroyo,Sergio Escudero,Juan Rodríguez,Fredy Hinestroza,1,2,Matchweek 10
91,Granada,Roberto,Allan Nyom,Jean-Sylvain Babin,Eddy Silvestre,Manuel Iturra,Abdoul Sissoko,Jhon Córdoba,Juankar,Dimitri Foulquier,Jeison Murillo,Isaac Success,Real Madrid,Iker Casillas,Dani Carvajal,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Marcelo,Luka Modrić,Isco,0,4,Matchweek 10
92,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Guilherme Siqueira,Mario Suárez,Koke,Antoine Griezmann,Mario Mandžukić,Arda Turan,Gabi,Juanfran,Miranda,Córdoba,Juan Carlos,Aleksandar Pantić,Iago Bouzón,Luso,Xisco,Federico Cartabia,Íñigo López,Nabil Ghilas,Fidel,Aritz López Garai,Daniel Pinillos,4,2,Matchweek 10
93,Barcelona,Claudio Bravo,Ivan Rakitić,Sergio Busquets,Luis Suárez,Lionel Messi,Neymar,Rafinha,Javier Mascherano,Jordi Alba,Dani Alves,Jérémy Mathieu,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Santi Mina,Pablo Hernández,Nolito,Joaquín Larrivey,Jonny Castro,Sergi Gómez,Gustavo Cabral,Michael Krohn-Dehli,0,1,Matchweek 10
94,Real Sociedad,Eñaut Zubikarai,Markel Bergara,Iñigo Martínez,Carlos Vela,Rubén Pardo,Ion Ansotegi,Sergio Canales,David Zurutuza,Yuri Berchiche,Joseba Zaldúa,Pablo Hervías,Málaga,Carlos Kameni,Nordin Amrabat,Weligton Oliveira,Vitorino Antunes,Ignacio Camacho,Samu García,Roberto Rosales,Sergio Sánchez,Juanmi,Samu Castillejo,Sergi Darder,0,1,Matchweek 10
95,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Ander Iturraspe,Iker Muniain,Markel Susaeta,Andoni Iraola,Xabier Etxeita,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Mikel Balenziaga,Sevilla,Beto,Benoît Trémoulinas,Grzegorz Krychowiak,Daniel Carriço,Carlos Bacca,Denis Suárez,Vitolo,Nicolás Pareja,Aleix Vidal,Coke,Stéphane Mbia,1,0,Matchweek 10
96,Villarreal,Sergio Asenjo,Mario Gaspar,Ikechukwu Uche,Giovani dos Santos,Jaume Costa,Manu Trigueros,Chechu,Denis Cheryshev,Moi Gómez,Gabriel Paulista,Bruno Soriano,Valencia,Diego Alves,Shkodran Mustafi,Sofiane Feghouli,Paco Alcácer,Pablo Piatti,José Luis Gayà,Javi Fuego,Rodrigo,Antonio Barragán,André Gomes,Nicolás Otamendi,1,3,Matchweek 10
97,Levante,Diego Mariño,David Navarro,Loukas Vyntra,David Barral,Rubén García,Juanfran,Nikolaos Karabelas,Víctor Casadesús,Andreas Ivanschitz,Papakouli Diop,Víctor Camarasa,Almería,Rubén,Ximo Navarro,Mauro dos Santos,Verza,Thievy Bifouma,Ángel Trujillo,Corona,Sebastián Dubarbier,Édgar Méndez,Jonathan Zongo,Thomas Partey,2,1,Matchweek 10
98,Elche,Przemysław Tytoń,Damián Suárez,Enzo Roco,David Lombán,Domingo Cisma,Pedro Mosquera,Cristian Herrera,Garry Rodrigues,Víctor Rodríguez,Jonathas,Mario Pašalić,Espanyol,Kiko Casilla,Álex Fernández,Cristhian Stuani,Sergio García,José Cañas,Javi López,Lucas Vázquez,Juan Rafael Fuentes,Diego Colotto,Álvaro González,Paco Montañés,2,1,Matchweek 10
99,Rayo Vallecano,Toño,Tito,Nacho,Antonio Amaya,Raúl Baena,Roberto Trashorras,Gaël Kakuta,Javier Aquino,Zé Castro,Léo Baptistão,Alberto Bueno,Eibar,Xabi Irureta,Eneko Bóveda,Borja Ekiza,Raúl Albentosa,Ander Capa,Jon Errasti,Mikel Arruabarrena,Dani García,Lillo,Federico Piovaccari,Saúl Berjón,2,3,Matchweek 10
100,Córdoba,Juan Carlos,Aleksandar Pantić,José Ángel Crespo,Luso,Fausto Rossi,Federico Cartabia,Íñigo López,Nabil Ghilas,Adrián Gunino,José López Silva,Abel Gómez Moreno,La Coruña,Fabricio,Juanfran,Roberto Canella,Haris Medunjanin,Hélder Postiga,Sidnei,Laure,Luisinho,Ivan Cavaleiro,Cezary Wilk,Alberto Lopo,0,0,Matchweek 11
101,Almería,Rubén,Fran Vélez,Ximo Navarro,Verza,Ramon Azeez,Thievy Bifouma,Ángel Trujillo,Sebastián Dubarbier,Jonathan Zongo,Thomas Partey,Fernando Soriano,Barcelona,Claudio Bravo,Ivan Rakitić,Sergio Busquets,Pedro,Lionel Messi,Rafinha,Javier Mascherano,Marc Bartra,Jordi Alba,Adriano,Munir El Haddadi,1,2,Matchweek 11
102,Getafe,Vicente Guaita,Emiliano Velázquez,Naldo,Ángel Lafita,Mehdi Lacen,Pablo Sarabia,Karim Yoda,Álvaro Arroyo,Sergio Escudero,Juan Rodríguez,Fredy Hinestroza,Elche,Przemysław Tytoń,Damián Suárez,Enzo Roco,David Lombán,Pedro Mosquera,Cristian Herrera,Víctor Rodríguez,Fayçal Fajr,Edu Albácar,Jonathas,Mario Pašalić,0,0,Matchweek 11
103,Real Madrid,Keylor Navas,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Nacho,Luka Modrić,Rayo Vallecano,Cristian Álvarez,Tito,Mohammed Fatau,Roberto Trashorras,Gaël Kakuta,Emiliano Insúa,Abdoulaye Ba,Zé Castro,Léo Baptistão,Licá,Alberto Bueno,5,1,Matchweek 11
104,Málaga,Carlos Kameni,Nordin Amrabat,Weligton Oliveira,Ignacio Camacho,Samu García,Marcos Angeleri,Arthur Boka,Miguel Torres,Juanmi,Samu Castillejo,Sergi Darder,Eibar,Xabi Irureta,Eneko Bóveda,Raúl Albentosa,Ander Capa,Jon Errasti,Mikel Arruabarrena,Dani García,Lillo,Manu del Moral,Saúl Berjón,Raúl Navas,2,1,Matchweek 11
105,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Pablo Hernández,Nolito,Joaquín Larrivey,Fabián Orellana,Jonny Castro,Sergi Gómez,Gustavo Cabral,Michael Krohn-Dehli,Granada,Roberto,Allan Nyom,Fran Rico,Jean-Sylvain Babin,Youssef El-Arabi,Manuel Iturra,Abdoul Sissoko,Jhon Córdoba,Juankar,Dimitri Foulquier,Jeison Murillo,0,0,Matchweek 11
106,Sevilla,Beto,Benoît Trémoulinas,Grzegorz Krychowiak,Daniel Carriço,Carlos Bacca,Denis Suárez,Gerard Deulofeu,Éver Banega,Vitolo,Coke,Alejandro Arribas,Levante,Diego Mariño,David Navarro,Loukas Vyntra,David Barral,Rubén García,Juanfran,Nikolaos Karabelas,Víctor Casadesús,Andreas Ivanschitz,Mohamed Sissoko,Papakouli Diop,1,1,Matchweek 11
107,Espanyol,Kiko Casilla,Víctor Sánchez,Víctor Álvarez,Sergio García,Felipe Caicedo,José Cañas,Javi López,Lucas Vázquez,Juan Rafael Fuentes,Diego Colotto,Eric Bailly,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Luciano Vietto,Jonathan dos Santos,Ikechukwu Uche,Jaume Costa,Manu Trigueros,Denis Cheryshev,Gabriel Paulista,Bruno Soriano,1,1,Matchweek 11
108,Valencia,Diego Alves,Shkodran Mustafi,Sofiane Feghouli,Paco Alcácer,Pablo Piatti,José Luis Gayà,Javi Fuego,Rodrigo,Antonio Barragán,André Gomes,Nicolás Otamendi,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Ander Iturraspe,Andoni Iraola,Xabier Etxeita,Mikel Rico,Óscar de Marcos,Borja Viguera,Guillermo,Mikel Balenziaga,Unai López,0,0,Matchweek 11
109,Real Sociedad,Eñaut Zubikarai,Carlos Martínez,Mikel González,Markel Bergara,Iñigo Martínez,Esteban Granero,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Chory Castro,Yuri Berchiche,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Guilherme Siqueira,Mario Suárez,Koke,Raúl García,Mario Mandžukić,Arda Turan,Gabi,Juanfran,Miranda,2,1,Matchweek 11
110,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Ander Iturraspe,Iker Muniain,Markel Susaeta,Xabier Etxeita,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Borja Viguera,Mikel Balenziaga,Espanyol,Kiko Casilla,Víctor Sánchez,Cristhian Stuani,Sergio García,Abraham González,José Cañas,Javi López,Lucas Vázquez,Juan Rafael Fuentes,Diego Colotto,Álvaro González,3,1,Matchweek 12
111,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Tiago Mendes,Koke,Antoine Griezmann,Mario Mandžukić,Arda Turan,Gabi,Cristian Ansaldi,Juanfran,José María Giménez,Málaga,Carlos Kameni,Weligton Oliveira,Vitorino Antunes,Ignacio Camacho,Samu García,Roque Santa Cruz,Sergio Sánchez,Miguel Torres,Juanmi,Samu Castillejo,Sergi Darder,3,1,Matchweek 12
112,Eibar,Xabi Irureta,Eneko Bóveda,Borja Ekiza,Raúl Albentosa,Ander Capa,Jon Errasti,Mikel Arruabarrena,Dani García,Manu del Moral,Saúl Berjón,Abraham Minero,Real Madrid,Iker Casillas,Dani Carvajal,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Isco,0,4,Matchweek 12
113,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Xavi,Luis Suárez,Lionel Messi,Neymar,Jordi Alba,Dani Alves,Jérémy Mathieu,Sevilla,Beto,Grzegorz Krychowiak,Diogo Figueiras,Daniel Carriço,Carlos Bacca,Denis Suárez,Éver Banega,Vitolo,Nicolás Pareja,Aleix Vidal,Coke,5,1,Matchweek 12
114,La Coruña,Fabricio,Juanfran,Pablo Insua,José Rodríguez,Haris Medunjanin,Hélder Postiga,Juan Domínguez,Sidnei,Luisinho,Ivan Cavaleiro,Alberto Lopo,Real Sociedad,Eñaut Zubikarai,Carlos Martínez,Gorka Elustondo,Markel Bergara,Esteban Granero,Imanol Agirretxe,Carlos Vela,Ion Ansotegi,Sergio Canales,Chory Castro,Alberto de la Bella,0,0,Matchweek 12
115,Rayo Vallecano,Cristian Álvarez,Tito,Nacho,Raúl Baena,Roberto Trashorras,Gaël Kakuta,Abdoulaye Ba,Zé Castro,Léo Baptistão,Licá,Alberto Bueno,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Nemanja Radoja,Álex López,Nolito,Joaquín Larrivey,Jonny Castro,Gustavo Cabral,Michael Krohn-Dehli,Augusto Fernández,1,0,Matchweek 12
116,Levante,Diego Mariño,Iván López,David Navarro,Loukas Vyntra,David Barral,Rubén García,Nikolaos Karabelas,Víctor Casadesús,Andreas Ivanschitz,Mohamed Sissoko,Papakouli Diop,Valencia,Diego Alves,Shkodran Mustafi,Álvaro Negredo,Pablo Piatti,José Luis Gayà,Javi Fuego,Rodrigo,Antonio Barragán,André Gomes,Carles Gil,Nicolás Otamendi,2,1,Matchweek 12
117,Elche,Przemysław Tytoń,Damián Suárez,Enzo Roco,David Lombán,Domingo Cisma,Pedro Mosquera,Cristian Herrera,Víctor Rodríguez,Fayçal Fajr,Jonathas,Mario Pašalić,Córdoba,Juan Carlos,Aleksandar Pantić,Federico Cartabia,Íñigo López,Nabil Ghilas,Deivid,Fidel,Adrián Gunino,Borja García,Abel Gómez Moreno,Daniel Pinillos,2,2,Matchweek 12
118,Villarreal,Sergio Asenjo,Mario Gaspar,Tomás Pina Isla,Víctor Ruiz,Luciano Vietto,Jaume Costa,Manu Trigueros,Denis Cheryshev,Moi Gómez,Gabriel Paulista,Gerard Moreno,Getafe,Vicente Guaita,Emiliano Velázquez,Naldo,Ángel Lafita,Mehdi Lacen,Pablo Sarabia,Karim Yoda,Álvaro Arroyo,Sergio Escudero,Juan Rodríguez,Fredy Hinestroza,2,1,Matchweek 12
119,Granada,Roberto,Fran Rico,Jean-Sylvain Babin,Youssef El-Arabi,Piti,Manuel Iturra,Abdoul Sissoko,Juankar,Dimitri Foulquier,Rubén Rochina,Jeison Murillo,Almería,Rubén,Fran Vélez,Ximo Navarro,Mauro dos Santos,Verza,Ramon Azeez,Thievy Bifouma,Ángel Trujillo,Sebastián Dubarbier,Jonathan Zongo,Fernando Soriano,0,0,Matchweek 12
120,Real Sociedad,Eñaut Zubikarai,Carlos Martínez,Gorka Elustondo,Markel Bergara,Esteban Granero,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Ion Ansotegi,Sergio Canales,Alberto de la Bella,Elche,Przemysław Tytoń,Damián Suárez,David Lombán,Domingo Cisma,Pedro Mosquera,Adrián González,Cristian Herrera,Víctor Rodríguez,Sergio Pelegrín,Fayçal Fajr,Jonathas,3,0,Matchweek 13
121,Getafe,Vicente Guaita,Emiliano Velázquez,Naldo,Sammir,Mehdi Lacen,Pablo Sarabia,Álvaro Arroyo,Baba Diawara,Diego Castro,Sergio Escudero,Míchel,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Ander Iturraspe,Iker Muniain,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Mikel Balenziaga,Unai López,1,2,Matchweek 13
122,Espanyol,Kiko Casilla,Víctor Sánchez,Salva Sevilla,Sergio García,Felipe Caicedo,José Cañas,Lucas Vázquez,Juan Rafael Fuentes,Diego Colotto,Anaitz Arbilla,Eric Bailly,Levante,Diego Mariño,Iván López,David Navarro,Loukas Vyntra,David Barral,José Luis Morales,Nikolaos Karabelas,Víctor Casadesús,Andreas Ivanschitz,Mohamed Sissoko,Papakouli Diop,2,1,Matchweek 13
123,Málaga,Carlos Kameni,Weligton Oliveira,Samu García,Roque Santa Cruz,Recio,Duda,Roberto Rosales,Arthur Boka,Sergio Sánchez,Samu Castillejo,Sergi Darder,Real Madrid,Iker Casillas,Dani Carvajal,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Isco,1,2,Matchweek 13
124,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Nemanja Radoja,Álex López,Nolito,Joaquín Larrivey,Fabián Orellana,Jonny Castro,Gustavo Cabral,Michael Krohn-Dehli,Eibar,Xabi Irureta,Eneko Bóveda,Raúl Albentosa,Ander Capa,Mikel Arruabarrena,Dani García,Lillo,Derek Boateng,Manu del Moral,Saúl Berjón,Raúl Navas,0,1,Matchweek 13
125,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Tiago Mendes,Koke,Antoine Griezmann,Saúl Ñíguez,Mario Mandžukić,Arda Turan,Cristian Ansaldi,Juanfran,José María Giménez,La Coruña,Fabricio,Juanfran,Pablo Insua,José Rodríguez,Haris Medunjanin,Hélder Postiga,Sidnei,Luisinho,Ivan Cavaleiro,Cezary Wilk,Modibo Diakité,2,0,Matchweek 13
126,Sevilla,Beto,Grzegorz Krychowiak,Diogo Figueiras,Daniel Carriço,Carlos Bacca,Gerard Deulofeu,Éver Banega,Vitolo,Nicolás Pareja,Aleix Vidal,Stéphane Mbia,Granada,Roberto,Fran Rico,Jean-Sylvain Babin,Javi Márquez,Youssef El-Arabi,Piti,Manuel Iturra,Abdoul Sissoko,Juankar,Dimitri Foulquier,Jeison Murillo,5,1,Matchweek 13
