,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
102,102,102,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,Rubén García,José Luis Morales,Roger Martí,Pedro López Muñoz,Zouhair Feddal,La Coruña,Germán Lux,Fernando Navarro,Pedro Mosquera,Lucas Pérez,Sidnei,Alejandro Arribas,Laure,Federico Cartabia,Fayçal Fajr,Celso Borges,Jonás Gutiérrez,1,1,Matchweek 11,11,-16.0,3.0,-9.0,-2.0,6.0,14.0,3.0,6.0,2.9,3.1,2.6
103,103,103,Rayo Vallecano,Toño,Tito,Raúl Baena,Roberto Trashorras,Adri Embarba,Pablo Hernández,Răzvan Raț,Zé Castro,Bebé,Javi Guerra,Diego Llorente,Granada,Andrés Fernández,Cristiano Biraghi,David Lombán,Jean-Sylvain Babin,Robert Ibáñez,Javi Márquez,Youssef El-Arabi,Piti,Rubén Pérez,Rene Krhin,Miguel Lopes,2,1,Matchweek 11,11,-7.0,-8.0,-3.0,0.0,10.0,7.0,3.0,4.0,4.0,3.5,1.95
104,104,104,Eibar,Xabi Irureta,Aleksandar Pantić,Gonzalo Escalante,Eddy Silvestre,Ander Capa,Sergi Enrich,Mauro dos Santos,Borja Bastón,Keko,Saúl Berjón,David Juncà,Getafe,Vicente Guaita,Alexis,Roberto Lago,Emiliano Velázquez,Ángel Lafita,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,3,1,Matchweek 11,11,3.0,-5.0,1.0,-3.0,16.0,10.0,8.0,7.0,3.75,3.25,2.1
105,105,105,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Charles,Fernando Tissone,Recio,Marcos Angeleri,Duda,Roberto Rosales,Arthur Boka,Adnane Tighadouini,Betis,Antonio Adán,Bruno González,Petros,Cristiano Piccini,Didier Digard,Álvaro Cejudo,Heiko Westermann,Joaquín,Rafael van der Vaart,Rubén Castro,Francisco Varela,0,1,Matchweek 11,11,-3.0,-6.0,0.0,-2.0,9.0,12.0,7.0,7.0,4.0,3.5,1.95
106,106,106,Athletic Club,Gorka Iraizoz,Mikel San José,Beñat Etxebarria,Iñaki Williams,Xabier Etxeita,Óscar de Marcos,Carlos Gurpegui,Sabin Merino,Aritz Aduriz,Raúl García,Mikel Balenziaga,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,Javi López,Hernán Pérez,Juan Rafael Fuentes,Papakouli Diop,Álvaro González,Marco Asensio,2,1,Matchweek 11,11,3.0,-10.0,7.0,-2.0,14.0,13.0,11.0,4.0,7.5,4.5,1.44
107,107,107,Barcelona,Claudio Bravo,Gerard Piqué,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Neymar,Munir El Haddadi,Jordi Alba,Sergi Roberto,Jérémy Mathieu,Villarreal,Alphonse Areola,Mario Gaspar,Tomás Pina Isla,Víctor Ruiz,Jonathan dos Santos,Roberto Soldado,Jaume Costa,Denis Suárez,Samu Castillejo,Bruno Soriano,Daniele Bonera,3,0,Matchweek 11,11,10.0,7.0,6.0,-1.0,24.0,20.0,12.0,7.0,10.0,5.5,1.3
108,108,108,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Yannick Carrasco,Jackson Martínez,Gabi,Stefan Savić,Juanfran,Sporting Gijón,Iván Cuéllar,Luis Hernández,Álex Menéndez,Bernardo Espinosa,Sergio Álvarez,Miguel Ángel Guerrero,Alberto Lora,Omar Mascarell,Pablo Pérez,Jony,Alen Halilović,1,0,Matchweek 11,11,9.0,-3.0,3.0,-1.0,20.0,12.0,8.0,7.0,17.0,6.5,1.2
109,109,109,Sevilla,Sergio Rico,Benoît Trémoulinas,Mariano,Grzegorz Krychowiak,Ciro Immobile,Steven Nzonzi,Marco Andreolli,Éver Banega,Vitolo,Yevhen Konoplyanka,Adil Rami,Real Madrid,Kiko Casilla,Pepe,Sergio Ramos,Nacho,Cristiano Ronaldo,Toni Kroos,Gareth Bale,Casemiro,Luka Modrić,Isco,Danilo,3,2,Matchweek 11,11,0.0,20.0,5.0,7.0,12.0,24.0,10.0,11.0,1.91,4.0,3.6
110,110,110,Real Sociedad,Gerónimo Rulli,Mikel González,Asier Illarramendi,Iñigo Martínez,Bruma,Imanol Agirretxe,Xabi Prieto,Rubén Pardo,Aritz Elustondo,Sergio Canales,Yuri Berchiche,Sevilla,Sergio Rico,Benoît Trémoulinas,Mariano,Grzegorz Krychowiak,Vicente Iborra,José Antonio Reyes,Ciro Immobile,Steven Nzonzi,Marco Andreolli,Vitolo,Adil Rami,2,0,Matchweek 12,12,-2.0,1.0,-1.0,5.0,9.0,15.0,3.0,10.0,2.7,3.3,2.63
111,111,111,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Luka Modrić,Danilo,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Neymar,Javier Mascherano,Jordi Alba,Sergi Roberto,0,4,Matchweek 12,12,19.0,13.0,6.0,10.0,24.0,27.0,10.0,12.0,2.8,3.75,2.5
112,112,112,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,Javi López,Hernán Pérez,Juan Rafael Fuentes,Papakouli Diop,Álvaro González,Marco Asensio,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Charles,Nordin Amrabat,Fernando Tissone,Marcos Angeleri,Duda,Roberto Rosales,Arthur Boka,Pablo Fornals,2,0,Matchweek 12,12,-11.0,-4.0,-2.0,-3.0,13.0,9.0,4.0,6.0,3.1,3.2,2.4
113,113,113,Valencia,Jaume Doménech,João Cancelo,Shkodran Mustafi,Sofiane Feghouli,Paco Alcácer,Daniel Parejo,José Luis Gayà,Javi Fuego,André Gomes,Santi Mina,Aymen Abdennour,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Momo,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Dani Castellano,Tana,1,1,Matchweek 12,12,8.0,-7.0,9.0,-4.0,18.0,9.0,9.0,4.0,7.5,4.2,1.44
114,114,114,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Álex Bergantiños,Pedro Mosquera,Cani,Lucas Pérez,Sidnei,Alejandro Arribas,Luisinho,Jonathan Rodríguez,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Pablo Hernández,Nolito,Iago Aspas,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Augusto Fernández,2,0,Matchweek 12,12,3.0,4.0,-2.0,-4.0,15.0,21.0,4.0,7.0,2.2,3.4,3.3
115,115,115,Sporting Gijón,Iván Cuéllar,Luis Hernández,Bernardo Espinosa,Nacho Cases,Alberto Lora,Roberto Canella,Omar Mascarell,Antonio Sanabria,Hugo Fraile,Jony,Alen Halilović,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,Rubén García,José Luis Morales,Pedro López Muñoz,Deyverson,Zouhair Feddal,0,3,Matchweek 12,12,-4.0,-16.0,-3.0,-10.0,12.0,7.0,7.0,4.0,3.5,3.2,2.2
116,116,116,Villarreal,Alphonse Areola,Mario Gaspar,Víctor Ruiz,Roberto Soldado,Jaume Costa,Manu Trigueros,Cédric Bakambu,Denis Suárez,Samu Castillejo,Bruno Soriano,Eric Bailly,Eibar,Asier Riesgo,Aleksandar Pantić,Gonzalo Escalante,Sergi Enrich,Dani García,Mauro dos Santos,Borja Bastón,Keko,Saúl Berjón,David Juncà,Borja Ekiza,1,1,Matchweek 12,12,4.0,5.0,-3.0,1.0,20.0,19.0,4.0,10.0,7.0,4.0,1.53
117,117,117,Granada,Andrés Fernández,Cristiano Biraghi,Fran Rico,Jean-Sylvain Babin,David Lombán,Robert Ibáñez,Javi Márquez,Isaac Success,Rubén Pérez,Miguel Lopes,Adalberto Peñaranda,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,2,0,Matchweek 12,12,-9.0,4.0,-1.0,6.0,7.0,17.0,4.0,13.0,2.1,3.3,3.75
118,118,118,Betis,Antonio Adán,Bruno González,Cristiano Piccini,Xavi Torres,Didier Digard,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Rubén Castro,Francisco Varela,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Fernando Torres,Yannick Carrasco,Gabi,Stefan Savić,Jesús Gámez,0,1,Matchweek 12,12,-5.0,10.0,-3.0,4.0,15.0,23.0,7.0,11.0,1.67,3.8,5.5
119,119,119,Getafe,Vicente Guaita,Roberto Lago,Emiliano Velázquez,Ángel Lafita,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Carlos Vigaray,Cala,Víctor Rodríguez,Juan Rodríguez,Rayo Vallecano,Juan Carlos,Tito,Nacho,Chechu,Raúl Baena,Roberto Trashorras,Adri Embarba,Jozabed,Bebé,Javi Guerra,Diego Llorente,1,1,Matchweek 12,12,-7.0,-6.0,-5.0,0.0,10.0,13.0,4.0,6.0,3.0,3.3,2.4
120,120,120,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Verza,Rubén García,José Luis Morales,Pedro López Muñoz,Deyverson,Zouhair Feddal,Betis,Antonio Adán,Bruno González,Petros,Dani Ceballos,Cristiano Piccini,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Rubén Castro,Francisco Varela,0,1,Matchweek 13,13,-13.0,-6.0,-4.0,-2.0,10.0,15.0,4.0,4.0,3.75,3.4,2.05
121,121,121,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jérémy Mathieu,Real Sociedad,Gerónimo Rulli,Mikel González,Iñigo Martínez,Esteban Granero,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Rubén Pardo,Aritz Elustondo,Sergio Canales,Yuri Berchiche,4,0,Matchweek 13,13,17.0,0.0,11.0,3.0,30.0,12.0,15.0,6.0,23.0,13.0,1.07
122,122,122,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Tiago Mendes,Koke,Antoine Griezmann,Saúl Ñíguez,Óliver Torres,Juanfran,Luciano Vietto,José María Giménez,Espanyol,Pau López,Víctor Álvarez,Enzo Roco,Felipe Caicedo,Abraham González,Javi López,Hernán Pérez,Juan Rafael Fuentes,Papakouli Diop,Álvaro González,Marco Asensio,1,0,Matchweek 13,13,11.0,-9.0,3.0,-2.0,26.0,16.0,13.0,7.0,15.0,6.0,1.22
123,123,123,Málaga,Carlos Kameni,Weligton Oliveira,Juankar,Charles,Nordin Amrabat,Fernando Tissone,Recio,Marcos Angeleri,Duda,Roberto Rosales,Miguel Torres,Granada,Andrés Fernández,Cristiano Biraghi,Fran Rico,Uche Henry Agbo,Jean-Sylvain Babin,David Lombán,Robert Ibáñez,Javi Márquez,Isaac Success,Miguel Lopes,Adalberto Peñaranda,2,2,Matchweek 13,13,-6.0,-7.0,-2.0,1.0,9.0,10.0,3.0,6.0,4.75,3.4,1.83
124,124,124,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Momo,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Dani Castellano,Tana,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Álex Bergantiños,Pedro Mosquera,Cani,Lucas Pérez,Sidnei,Alejandro Arribas,Luisinho,Jonathan Rodríguez,0,2,Matchweek 13,13,-7.0,5.0,0.0,0.0,10.0,18.0,5.0,6.0,3.2,3.3,2.3
125,125,125,Celta Vigo,Sergio Álvarez,Hugo Mallo,Theo Bongonda,Pablo Hernández,John Guidetti,Nolito,Fabián Orellana,Sergi Gómez,Carles Planas,Gustavo Cabral,Augusto Fernández,Sporting Gijón,Iván Cuéllar,Luis Hernández,Bernardo Espinosa,Nacho Cases,Alberto Lora,Omar Mascarell,Isma López,Dani Ndi,Antonio Sanabria,Jony,Alen Halilović,2,1,Matchweek 13,13,2.0,-7.0,-7.0,-6.0,21.0,12.0,6.0,4.0,7.5,5.0,1.4
126,126,126,Getafe,Vicente Guaita,Alexis,Roberto Lago,Ángel Lafita,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Stefan Šćepović,Cala,Juan Rodríguez,Damián Suárez,Villarreal,Alphonse Areola,Mario Gaspar,Tomás Pina Isla,Víctor Ruiz,Samu García,Jonathan dos Santos,Manu Trigueros,Samu Castillejo,Eric Bailly,Matías Nahuel,Adrián Marín,2,0,Matchweek 13,13,-7.0,4.0,-9.0,-2.0,11.0,21.0,4.0,5.0,2.4,3.3,3.0
127,127,127,Eibar,Asier Riesgo,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Mauro dos Santos,Saúl Berjón,David Juncà,Adrián González,Real Madrid,Keylor Navas,Dani Carvajal,Pepe,Nacho,Cristiano Ronaldo,Toni Kroos,James Rodríguez,Gareth Bale,Mateo Kovačić,Luka Modrić,Danilo,0,2,Matchweek 13,13,5.0,15.0,1.0,-1.0,20.0,24.0,8.0,9.0,1.4,5.0,7.5
128,128,128,Rayo Vallecano,Juan Carlos,Tito,Nacho,Antonio Amaya,Raúl Baena,Roberto Trashorras,Adri Embarba,Pablo Hernández,Jozabed,Javi Guerra,Diego Llorente,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Beñat Etxebarria,Ander Iturraspe,Iñaki Williams,Iñigo Lekue,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,0,3,Matchweek 13,13,-6.0,2.0,3.0,4.0,14.0,17.0,7.0,10.0,2.3,3.4,3.1
129,129,129,Sevilla,Sergio Rico,Mariano,Grzegorz Krychowiak,Timothée Kolodziejczak,Steven Nzonzi,Sergio Escudero,Éver Banega,Vitolo,Yevhen Konoplyanka,Adil Rami,Fernando Llorente,Valencia,Mathew Ryan,João Cancelo,Aderlan Santos,Enzo Pérez,Paco Alcácer,Daniel Parejo,Danilo Barbosa,José Luis Gayà,Javi Fuego,Santi Mina,Aymen Abdennour,1,0,Matchweek 13,13,-1.0,8.0,3.0,6.0,15.0,19.0,7.0,10.0,4.33,4.0,1.75
130,130,130,Real Madrid,Keylor Navas,Pepe,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Gareth Bale,Lucas Vázquez,Luka Modrić,Danilo,Getafe,Vicente Guaita,Alexis,Roberto Lago,Ángel Lafita,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Cala,Víctor Rodríguez,Damián Suárez,Wanderson,4,1,Matchweek 14,14,17.0,-5.0,-1.0,-2.0,27.0,14.0,9.0,4.0,21.0,11.0,1.1
131,131,131,Granada,Andrés Fernández,Cristiano Biraghi,Fran Rico,David Lombán,Jean-Sylvain Babin,Youssef El-Arabi,Isaac Success,Rubén Pérez,Dimitri Foulquier,Rubén Rochina,Adalberto Peñaranda,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Fernando Torres,Yannick Carrasco,Gabi,Juanfran,José María Giménez,0,2,Matchweek 14,14,-7.0,12.0,1.0,3.0,11.0,29.0,6.0,13.0,1.57,3.75,7.0
132,132,132,Valencia,Jaume Doménech,Rúben Vezo,Aderlan Santos,Enzo Pérez,Paco Alcácer,Daniel Parejo,Danilo Barbosa,José Luis Gayà,Rodrigo De Paul,Santi Mina,Aymen Abdennour,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Jordi Alba,1,1,Matchweek 14,14,7.0,21.0,6.0,13.0,19.0,33.0,7.0,15.0,1.3,6.0,9.0
133,133,133,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Álex Bergantiños,Pedro Mosquera,Cani,Lucas Pérez,Oriol Riera,Sidnei,Alejandro Arribas,Luisinho,Sevilla,Sergio Rico,Mariano,Grzegorz Krychowiak,Timothée Kolodziejczak,Michael Krohn-Dehli,Kévin Gameiro,Steven Nzonzi,Sergio Escudero,Vitolo,Yevhen Konoplyanka,Adil Rami,1,1,Matchweek 14,14,7.0,0.0,4.0,-1.0,21.0,18.0,8.0,9.0,2.4,3.3,3.0
134,134,134,Betis,Dani Giménez,Bruno González,Petros,Dani Ceballos,Cristiano Piccini,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Rubén Castro,Francisco Varela,Celta Vigo,Sergio Álvarez,Hugo Mallo,Theo Bongonda,Iago Aspas,Nolito,Fabián Orellana,Daniel Wass,Jonny Castro,Carles Planas,Gustavo Cabral,Augusto Fernández,1,1,Matchweek 14,14,-5.0,3.0,-1.0,-4.0,18.0,24.0,7.0,6.0,2.15,3.5,3.3
135,135,135,Real Sociedad,Gerónimo Rulli,Mikel González,Asier Illarramendi,Iñigo Martínez,Esteban Granero,Imanol Agirretxe,Xabi Prieto,Carlos Vela,Aritz Elustondo,Sergio Canales,Yuri Berchiche,Eibar,Asier Riesgo,Aleksandar Pantić,Ander Capa,Sergi Enrich,Dani García,Mauro dos Santos,Borja Bastón,Keko,Saúl Berjón,David Juncà,Adrián González,2,1,Matchweek 14,14,-4.0,3.0,-5.0,1.0,12.0,20.0,6.0,7.0,4.5,3.5,1.85
136,136,136,Villarreal,Alphonse Areola,Tomás Pina Isla,Víctor Ruiz,Jonathan dos Santos,Roberto Soldado,Jaume Costa,Cédric Bakambu,Denis Suárez,Bruno Soriano,Eric Bailly,Adrián Marín,Rayo Vallecano,Yoel,Tito,Raúl Baena,Pablo Hernández,Quini,Zé Castro,Patrick Ebert,Jozabed,Bebé,Javi Guerra,Diego Llorente,2,1,Matchweek 14,14,2.0,-9.0,-4.0,-3.0,21.0,14.0,5.0,7.0,6.5,3.8,1.57
137,137,137,Sporting Gijón,Iván Cuéllar,Luis Hernández,Jorge Meré,Bernardo Espinosa,Nacho Cases,Omar Mascarell,Isma López,Antonio Sanabria,Dani Ndi,Jony,Alen Halilović,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Roque Mesa,Aythami Artiles,Jonathan Viera,Javier Garrido,Dani Castellano,Tana,Nabil El Zhar,3,1,Matchweek 14,14,-8.0,-9.0,-4.0,-2.0,12.0,10.0,3.0,5.0,3.25,3.3,2.3
138,138,138,Athletic Club,Gorka Iraizoz,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Xabier Etxeita,Óscar de Marcos,Carlos Gurpegui,Aritz Aduriz,Raúl García,Mikel Balenziaga,Málaga,Carlos Kameni,Raúl Albentosa,Juankar,Charles,Nordin Amrabat,Recio,Marcos Angeleri,Duda,Roberto Rosales,Egor Filipenko,Pablo Fornals,0,0,Matchweek 14,14,5.0,-6.0,4.0,-4.0,20.0,10.0,12.0,4.0,7.5,4.33,1.45
139,139,139,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Enzo Roco,Felipe Caicedo,Javi López,Hernán Pérez,Juan Rafael Fuentes,Papakouli Diop,Álvaro González,Marco Asensio,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,Rubén García,José Luis Morales,Pedro López Muñoz,Deyverson,Zouhair Feddal,1,1,Matchweek 14,14,-10.0,-14.0,0.0,-1.0,16.0,10.0,4.0,4.0,3.8,3.5,2.0
140,140,140,Getafe,Vicente Guaita,Alexis,Roberto Lago,Ángel Lafita,Mehdi Lacen,Álvaro Vázquez,Pablo Sarabia,Stefan Šćepović,Cala,Juan Rodríguez,Damián Suárez,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Bruma,Esteban Granero,Imanol Agirretxe,Carlos Vela,Aritz Elustondo,Sergio Canales,Diego Reyes,Alberto de la Bella,1,1,Matchweek 15,15,-8.0,-3.0,-3.0,-3.0,14.0,15.0,4.0,6.0,2.6,3.2,2.88
141,141,141,Barcelona,Claudio Bravo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Dani Alves,Andrés Iniesta,Luis Suárez,Lionel Messi,Javier Mascherano,Jordi Alba,Sandro Ramírez,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Álex Bergantiños,Lucas Pérez,Sidnei,Alejandro Arribas,Laure,Luisinho,Fayçal Fajr,Jonathan Rodríguez,2,2,Matchweek 15,15,21.0,7.0,11.0,4.0,34.0,22.0,13.0,9.0,26.0,13.0,1.07
142,142,142,Levante,Rubén,Toño,David Navarro,Simão Mate Junior,Víctor Camarasa,Jefferson Lerma,Rubén García,José Luis Morales,Pedro López Muñoz,Deyverson,Zouhair Feddal,Granada,Andrés Fernández,Cristiano Biraghi,Fran Rico,David Lombán,Jean-Sylvain Babin,Robert Ibáñez,Isaac Success,Rubén Pérez,Dimitri Foulquier,Rubén Rochina,Adalberto Peñaranda,1,2,Matchweek 15,15,-14.0,-9.0,2.0,-1.0,11.0,11.0,5.0,5.0,4.0,3.1,2.1
143,143,143,Celta Vigo,Sergio Álvarez,Hugo Mallo,Theo Bongonda,Pablo Hernández,Iago Aspas,Nolito,Fabián Orellana,Daniel Wass,Carles Planas,Gustavo Cabral,Augusto Fernández,Espanyol,Pau López,Víctor Sánchez,Víctor Álvarez,Gerard Moreno,Felipe Caicedo,Javi López,Hernán Pérez,Juan Rafael Fuentes,Papakouli Diop,Álvaro González,Antonio Raillo,1,0,Matchweek 15,15,3.0,-10.0,-5.0,0.0,25.0,17.0,7.0,5.0,6.0,4.33,1.53
144,144,144,Sevilla,Sergio Rico,Mariano,Grzegorz Krychowiak,Timothée Kolodziejczak,Michael Krohn-Dehli,Steven Nzonzi,Sergio Escudero,Éver Banega,Vitolo,Adil Rami,Fernando Llorente,Sporting Gijón,Iván Cuéllar,Luis Hernández,Jorge Meré,Bernardo Espinosa,Carlos Castro,Nacho Cases,Omar Mascarell,Isma López,Dani Ndi,Jony,Alen Halilović,2,0,Matchweek 15,15,0.0,-6.0,0.0,-3.0,19.0,15.0,7.0,6.0,8.5,5.0,1.36
145,145,145,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Sergio Araujo,Momo,Hernán,Roque Mesa,Jonathan Viera,Javier Garrido,Dani Castellano,Tana,Betis,Antonio Adán,Petros,Jordi,Juan Manuel Vargas,Cristiano Piccini,Xavi Torres,Álvaro Cejudo,Joaquín,Heiko Westermann,Jorge Molina,Rubén Castro,1,0,Matchweek 15,15,-11.0,-5.0,-2.0,1.0,10.0,19.0,4.0,7.0,3.5,3.3,2.15
146,146,146,Rayo Vallecano,Yoel,Tito,Nacho,Antonio Amaya,Roberto Trashorras,Pablo Hernández,Lass Bangoura,Jozabed,Bebé,Javi Guerra,Diego Llorente,Málaga,Carlos Kameni,Raúl Albentosa,Weligton Oliveira,Juankar,Nordin Amrabat,Duda,Roberto Rosales,Duje Čop,Egor Filipenko,Miguel Torres,Pablo Fornals,1,2,Matchweek 15,15,-10.0,-6.0,-3.0,-3.0,14.0,11.0,4.0,2.0,3.25,3.25,2.3
147,147,147,Eibar,Asier Riesgo,Iván Ramis,Gonzalo Escalante,Ander Capa,Sergi Enrich,Dani García,Mauro dos Santos,Borja Bastón,Keko,Saúl Berjón,David Juncà,Valencia,Jaume Doménech,João Cancelo,Shkodran Mustafi,Lucas Orbán,Paco Alcácer,Danilo Barbosa,Javi Fuego,Antonio Barragán,Rodrigo De Paul,André Gomes,Aymen Abdennour,1,1,Matchweek 15,15,2.0,7.0,-1.0,3.0,20.0,20.0,7.0,8.0,3.0,3.2,2.45
148,148,148,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Gabi,Juanfran,Luciano Vietto,José María Giménez,Athletic Club,Gorka Iraizoz,Eneko Bóveda,Aymeric Laporte,Beñat Etxebarria,Ander Iturraspe,Iñaki Williams,Xabier Etxeita,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,2,1,Matchweek 15,15,14.0,5.0,5.0,2.0,32.0,21.0,13.0,10.0,7.0,3.75,1.57
149,149,149,Villarreal,Alphonse Areola,Mateo Musacchio,Víctor Ruiz,Jonathan dos Santos,Roberto Soldado,Jaume Costa,Manu Trigueros,Cédric Bakambu,Denis Suárez,Bruno Soriano,Eric Bailly,Real Madrid,Keylor Navas,Pepe,Sergio Ramos,Cristiano Ronaldo,Karim Benzema,James Rodríguez,Gareth Bale,Marcelo,Casemiro,Luka Modrić,Danilo,1,0,Matchweek 15,15,3.0,20.0,-4.0,0.0,24.0,30.0,7.0,9.0,1.65,4.2,5.0
150,150,150,Valencia,Jaume Doménech,João Cancelo,Shkodran Mustafi,Paco Alcácer,Daniel Parejo,Pablo Piatti,Danilo Barbosa,José Luis Gayà,Antonio Barragán,André Gomes,Aymen Abdennour,Getafe,Vicente Guaita,Alexis,Roberto Lago,Ángel Lafita,Mehdi Lacen,Pablo Sarabia,Stefan Šćepović,Cala,Víctor Rodríguez,Juan Rodríguez,Damián Suárez,2,2,Matchweek 16,16,7.0,-8.0,-1.0,-1.0,21.0,15.0,6.0,5.0,5.5,3.75,1.67
151,151,151,Espanyol,Pau López,Rubén Duarte,Víctor Sánchez,Enzo Roco,Gerard Moreno,Felipe Caicedo,Javi López,Hernán Pérez,Papakouli Diop,Álvaro González,Marco Asensio,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Nauzet Alemán,Sergio Araujo,Momo,Hernán,Roque Mesa,Aythami Artiles,Dani Castellano,Tana,1,0,Matchweek 16,16,-11.0,-10.0,0.0,-3.0,17.0,13.0,4.0,7.0,3.75,3.4,2.05
152,152,152,Betis,Antonio Adán,Francisco Molinero,Bruno González,Petros,Dani Ceballos,Juan Manuel Vargas,Álvaro Cejudo,Joaquín,Heiko Westermann,Alfred N'Diaye,Rubén Castro,Sevilla,Sergio Rico,Benoît Trémoulinas,Mariano,Grzegorz Krychowiak,Timothée Kolodziejczak,Michael Krohn-Dehli,Kévin Gameiro,Éver Banega,Vitolo,Yevhen Konoplyanka,Adil Rami,0,0,Matchweek 16,16,-6.0,2.0,-1.0,1.0,19.0,22.0,7.0,10.0,2.0,3.5,3.75
153,153,153,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Álex Bergantiños,Pedro Mosquera,Lucas Pérez,Sidnei,Alejandro Arribas,Luisinho,Fayçal Fajr,Luis Alberto,Eibar,Asier Riesgo,Aleksandar Pantić,Gonzalo Escalante,Ander Capa,Sergi Enrich,Dani García,Mauro dos Santos,Borja Bastón,Antonio Luna,Keko,Saúl Berjón,2,0,Matchweek 16,16,7.0,2.0,4.0,-3.0,23.0,21.0,9.0,5.0,4.0,3.3,2.0
