,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
64,Huesca,Aleksandar Jovanović,Rúben Semedo,Juan Aguilera,Gonzalo Melero,Cucho,Álex Gallar,Jorge Pulido,Carlos Akapo,Ezequiel Ávila,Damián Musto,Jorge Miramón,Girona,Yassine Bounou,Bernardo Espinosa,Cristhian Stuani,Pere Pons,Portu,Borja García,Aday,Douglas Luiz,Juanpe,Marc Muniesa,Aleix García,1,1,Matchweek 7
65,Villarreal,Sergio Asenjo,Mario Gaspar,Álvaro González,Ramiro Funes Mori,Víctor Ruiz,Gerard Moreno,Pablo Fornals,Carlos Bacca,Jaume Costa,Manu Trigueros,Santi Cazorla,Valladolid,Jordi Masip,Kiko Olivas,Fernando Calero,Rubén Alcaraz,Javi Moyano,Antoñito,Toni Villa,Duje Čop,Míchel,Nacho,Leonardo Suárez,0,1,Matchweek 7
66,Levante,Oier Olazábal,Toño,Rober,Sanjin Prcić,José Luis Morales,Sergio Postigo,Rubén Rochina,Erick Cabaco,Emmanuel Boateng,Jason,José Campaña,Alavés,Fernando Pacheco,Rubén Duarte,Víctor Laguardia,Guillermo Maripán,Rubén Sobrino,Tomás Pina Isla,John Guidetti,Ibai Gómez,Burgui,Manu García,Martin Agirregabiria,2,1,Matchweek 7
67,Betis,Joel Robles,Javi García,Marc Bartra,Sergio Canales,Sergio León,Ryad Boudebouz,Cristian Tello,Joaquín,Antonio Barragán,Giovani Lo Celso,Aïssa Mandi,Leganés,Iván Cuéllar,Juanfran,Unai Bustinza,Jonathan Silva,Gerard Gumbau,Nabil El Zhar,Raúl García,Rubén Pérez,Youssef En-Nesyri,Óscar Rodríguez Arnaiz,Rodrigo Tarín,1,0,Matchweek 7
68,Celta Vigo,Sergio Álvarez,Hugo Mallo,Fran Beltrán,Maxi Gómez,Iago Aspas,Stanislav Lobotka,Mathias Jensen,Gustavo Cabral,Brais Méndez,Facundo Roncaglia,Júnior Alonso,Getafe,David Soria,Djené,Vitorino Antunes,Bruno González,Francisco Portillo,Ángel Rodríguez,Amath,Mauro Arambarri,Jorge Molina,Nemanja Maksimović,Damián Suárez,1,1,Matchweek 7
69,Athletic Club,Unai Simón,Iñigo Martínez,Yeray Álvarez,Beñat Etxebarria,Iñaki Williams,Iker Muniain,Yuri Berchiche,Markel Susaeta,Dani García,Óscar de Marcos,Raúl García,Real Sociedad,Miguel Ángel Moyá,Asier Illarramendi,Igor Zubeldia,Mikel Oyarzabal,Rubén Pardo,Aritz Elustondo,Andoni Gorosabel,Kévin Rodrigues,Jon Bautista,Raúl Navas,Luca Sangalli,1,3,Matchweek 8
70,Girona,Yassine Bounou,Bernardo Espinosa,Álex Granell,Cristhian Stuani,Portu,Borja García,Aday,Douglas Luiz,Juanpe,Marc Muniesa,Pedro Porro,Eibar,Marko Dmitrović,Papakouli Diop,Sergi Enrich,Rubén Peña,Paulo Oliveira,Fabián Orellana,José Ángel,Pablo de Blasis,Charles,Anaitz Arbilla,Joan Jordán,2,3,Matchweek 8
71,Getafe,David Soria,Djené,Vitorino Antunes,Bruno González,Jaime Mata,Francisco Portillo,Amath,Mauro Arambarri,Jorge Molina,Nemanja Maksimović,Damián Suárez,Levante,Oier Olazábal,Toño,Rober,Sanjin Prcić,José Luis Morales,Sergio Postigo,Rubén Rochina,Erick Cabaco,Emmanuel Boateng,Jason,José Campaña,0,1,Matchweek 8
72,Alavés,Fernando Pacheco,Rubén Duarte,Víctor Laguardia,Guillermo Maripán,Tomás Pina Isla,Ibai Gómez,Jonathan Calleri,Ximo Navarro,Darko Brašanac,Wakaso,Jony,Real Madrid,Thibaut Courtois,Sergio Ramos,Raphaël Varane,Nacho,Toni Kroos,Karim Benzema,Luka Modrić,Gareth Bale,Casemiro,Álvaro Odriozola,Dani Ceballos,1,0,Matchweek 8
73,Leganés,Iván Cuéllar,Unai Bustinza,Jonathan Silva,Guido Carrillo,Nabil El Zhar,Michael Santos,Rubén Pérez,Dimitris Siovas,Mikel Vesga,Óscar Rodríguez Arnaiz,Rodrigo Tarín,Rayo Vallecano,Alberto García,Álvaro Medrán,Álex Moreno,Óscar Trejo,Raúl de Tomás,Gaël Kakuta,Bebé,Jordi Amat,Luis Advíncula,Abdoulaye Ba,Santi Comesaña,1,0,Matchweek 8
74,Valladolid,Jordi Masip,Kiko Olivas,Fernando Calero,Enes Ünal,Rubén Alcaraz,Javi Moyano,Toni Villa,Duje Čop,Míchel,Nacho,Leonardo Suárez,Huesca,Aleksandar Jovanović,Xabier Etxeita,Rúben Semedo,Juan Aguilera,Moi Gómez,David Ferreiro,Jorge Pulido,Ezequiel Ávila,Serdar Gürler,Lluís Sastre,Jorge Miramón,1,0,Matchweek 8
75,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Nikola Kalinić,Thomas Lemar,Rodri,Juanfran,Lucas Hernández,Betis,Pau López,Francis Guerrero,Marc Bartra,Sergio Canales,Sidnei,Loren Morón,Joaquín,Andrés Guardado,Junior Firpo,Giovani Lo Celso,Aïssa Mandi,1,0,Matchweek 8
76,Sevilla,Tomáš Vaclík,Sergi Gómez,Simon Kjær,Daniel Carriço,Wissam Ben Yedder,Éver Banega,André Silva,Jesús Navas,Pablo Sarabia,Franco Vázquez,Guilherme Arana,Celta Vigo,Sergio Álvarez,Hugo Mallo,Néstor Araujo,Fran Beltrán,Maxi Gómez,Iago Aspas,Pione Sisto,Stanislav Lobotka,David Juncà,Gustavo Cabral,Facundo Roncaglia,2,1,Matchweek 8
77,Espanyol,Diego López,Borja Iglesias,Sergio García,Sergi Darder,Dídac Vilà,David López,Javi López,Hernán Pérez,Marc Roca,Mario Hermoso,Esteban Granero,Villarreal,Sergio Asenjo,Álvaro González,Ramiro Funes Mori,Víctor Ruiz,Gerard Moreno,Pablo Fornals,Jaume Costa,Manu Trigueros,Miguel Juan Llambrich,Karl Toko Ekambi,Miguel Layún,3,1,Matchweek 8
78,Valencia,Neto,Gabriel Paulista,Geoffrey Kondogbia,Gonçalo Guedes,Carlos Soler,Kévin Gameiro,Daniel Parejo,José Luis Gayà,Cristiano Piccini,Michy Batshuayi,Ezequiel Garay,Barcelona,Marc-André ter Stegen,Nélson Semedo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Philippe Coutinho,Arthur Melo,Luis Suárez,Lionel Messi,Jordi Alba,Thomas Vermaelen,1,1,Matchweek 8
79,Celta Vigo,Sergio Álvarez,Hugo Mallo,Fran Beltrán,Iago Aspas,Stanislav Lobotka,Sofiane Boufal,Gustavo Cabral,Brais Méndez,Facundo Roncaglia,Júnior Alonso,Dennis Eckert,Alavés,Fernando Pacheco,Rubén Duarte,Víctor Laguardia,Tomás Pina Isla,Ibai Gómez,Jonathan Calleri,Ximo Navarro,Manu García,Darko Brašanac,Martin Agirregabiria,Jony,0,1,Matchweek 9
80,Real Madrid,Thibaut Courtois,Sergio Ramos,Raphaël Varane,Mariano,Luka Modrić,Marcelo,Casemiro,Lucas Vázquez,Álvaro Odriozola,Marco Asensio,Isco,Levante,Oier Olazábal,Toño,Rober,Roger Martí,Enis Bardhi,José Luis Morales,Sergio Postigo,Rubén Rochina,Erick Cabaco,Jason,José Campaña,1,2,Matchweek 9
81,Valencia,Neto,Gabriel Paulista,Kévin Gameiro,Daniel Parejo,Denis Cheryshev,José Luis Gayà,Francis Coquelin,Daniel Wass,Rodrigo,Cristiano Piccini,Ezequiel Garay,Leganés,Iván Cuéllar,Juanfran,Jonathan Silva,Gerard Gumbau,Guido Carrillo,Nabil El Zhar,Rubén Pérez,Dimitris Siovas,Mikel Vesga,Kenneth Omeruo,Óscar Rodríguez Arnaiz,1,1,Matchweek 9
82,Villarreal,Sergio Asenjo,Mario Gaspar,Álvaro González,Ramiro Funes Mori,Gerard Moreno,Pablo Fornals,Jaume Costa,Manu Trigueros,Alfonso Pedraza,Santi Cazorla,Manuel Iturra,Atlético Madrid,Jan Oblak,Filipe Luís,Thomas Partey,Koke,Antoine Griezmann,Saúl Ñíguez,Nikola Kalinić,Rodri,Juanfran,Lucas Hernández,José María Giménez,1,1,Matchweek 9
83,Barcelona,Marc-André ter Stegen,Nélson Semedo,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Philippe Coutinho,Arthur Melo,Luis Suárez,Lionel Messi,Clément Lenglet,Jordi Alba,Sevilla,Tomáš Vaclík,Sergi Gómez,Simon Kjær,Daniel Carriço,Wissam Ben Yedder,Éver Banega,André Silva,Jesús Navas,Pablo Sarabia,Franco Vázquez,Guilherme Arana,4,2,Matchweek 9
84,Rayo Vallecano,Alberto García,Óscar Trejo,Raúl de Tomás,Adri Embarba,Giannelli Imbula,Jordi Amat,Luis Advíncula,Álvaro García,Álex Gálvez,Santi Comesaña,Sergio Akieme,Getafe,David Soria,Djené,Vitorino Antunes,Leandro Cabrera,Ángel Rodríguez,Amath,Mauro Arambarri,Jorge Molina,Nemanja Maksimović,Damián Suárez,Dimitri Foulquier,1,2,Matchweek 9
85,Eibar,Asier Riesgo,Iván Ramis,Papakouli Diop,Sergi Enrich,Rubén Peña,Fabián Orellana,José Ángel,Pablo de Blasis,Charles,Anaitz Arbilla,Joan Jordán,Athletic Club,Iago Herrerín,Iñigo Martínez,Yeray Álvarez,Iñaki Williams,Iker Muniain,Yuri Berchiche,Dani García,Óscar de Marcos,Aritz Aduriz,Raúl García,Unai López,1,1,Matchweek 9
86,Huesca,Aleksandar Jovanović,Rúben Semedo,Moi Gómez,Cucho,Álex Gallar,Samuele Longo,Jorge Pulido,Carlos Akapo,Ezequiel Ávila,Damián Musto,Jorge Miramón,Espanyol,Diego López,Víctor Sánchez,Borja Iglesias,Sergio García,Dídac Vilà,David López,Javi López,Hernán Pérez,Marc Roca,Mario Hermoso,Esteban Granero,0,2,Matchweek 9
87,Betis,Pau López,Francis Guerrero,Javi García,Marc Bartra,Sergio Canales,Takashi Inui,Ryad Boudebouz,Sidnei,William Carvalho,Loren Morón,Junior Firpo,Valladolid,Jordi Masip,Kiko Olivas,Fernando Calero,Enes Ünal,Rubén Alcaraz,Javi Moyano,Antoñito,Toni Villa,Míchel,Nacho,Leonardo Suárez,0,1,Matchweek 9
88,Real Sociedad,Miguel Ángel Moyá,Asier Illarramendi,Igor Zubeldia,Mikel Oyarzabal,Rubén Pardo,Aritz Elustondo,Andoni Gorosabel,Kévin Rodrigues,Jon Bautista,Raúl Navas,Sandro Ramírez,Girona,Yassine Bounou,Bernardo Espinosa,Jonás Ramalho,Pere Pons,Portu,Borja García,Aday,Douglas Luiz,Juanpe,Seydou Doumbia,Pedro Porro,0,0,Matchweek 9
89,Rayo Vallecano,Alberto García,Álex Moreno,Raúl de Tomás,Gaël Kakuta,Adri Embarba,Giannelli Imbula,Jordi Amat,Luis Advíncula,José Pozo,Álex Gálvez,Santi Comesaña,Athletic Club,Iago Herrerín,Iñigo Martínez,Iñaki Williams,Iker Muniain,Yuri Berchiche,Markel Susaeta,Dani García,Óscar de Marcos,Aritz Aduriz,Unai López,Peru Nolaskoain,1,1,Matchweek 3
90,Valladolid,Jordi Masip,Kiko Olivas,Fernando Calero,Enes Ünal,Rubén Alcaraz,Javi Moyano,Antoñito,Toni Villa,Míchel,Nacho,Leonardo Suárez,Espanyol,Diego López,Borja Iglesias,Sergio García,Sergi Darder,Dídac Vilà,Óscar Melendo,David López,Javi López,Hernán Pérez,Marc Roca,Mario Hermoso,1,1,Matchweek 10
91,Girona,Yassine Bounou,Bernardo Espinosa,Jonás Ramalho,Pere Pons,Portu,Borja García,Aday,Douglas Luiz,Juanpe,Anthony Lozano,Pedro Porro,Rayo Vallecano,Alberto García,Álex Moreno,Óscar Trejo,Raúl de Tomás,Gaël Kakuta,Adri Embarba,Giannelli Imbula,Jordi Amat,Luis Advíncula,Álex Gálvez,Santi Comesaña,2,1,Matchweek 10
92,Athletic Club,Iago Herrerín,Iñigo Martínez,Yeray Álvarez,Mikel San José,Yuri Berchiche,Markel Susaeta,Dani García,Mikel Rico,Aritz Aduriz,Ander Capa,Raúl García,Valencia,Neto,Rúben Vezo,Gabriel Paulista,Geoffrey Kondogbia,Carlos Soler,Daniel Parejo,José Luis Gayà,Francis Coquelin,Rodrigo,Michy Batshuayi,Ezequiel Garay,0,0,Matchweek 10
93,Levante,Oier Olazábal,Toño,Rober,Roger Martí,Enis Bardhi,José Luis Morales,Sergio Postigo,Rubén Rochina,Erick Cabaco,Jason,José Campaña,Leganés,Iván Cuéllar,Juanfran,Jonathan Silva,Recio,Guido Carrillo,Sabin Merino,Rubén Pérez,Dimitris Siovas,Kenneth Omeruo,Óscar Rodríguez Arnaiz,Rodrigo Tarín,2,0,Matchweek 10
94,Celta Vigo,Sergio Álvarez,Hugo Mallo,Emre Mor,Fran Beltrán,Iago Aspas,Stanislav Lobotka,David Juncà,Sofiane Boufal,Gustavo Cabral,Brais Méndez,Facundo Roncaglia,Eibar,Asier Riesgo,Pedro Bigas,Papakouli Diop,Sergi Enrich,Rubén Peña,Fabián Orellana,José Ángel,Pablo de Blasis,Kiké,Anaitz Arbilla,Joan Jordán,4,0,Matchweek 10
95,Atlético Madrid,Jan Oblak,Diego Godín,Santiago Arias,Koke,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Rodri,Stefan Savić,Diego Costa,Lucas Hernández,Real Sociedad,Miguel Ángel Moyá,Asier Illarramendi,Igor Zubeldia,Willian José,Rubén Pardo,Aritz Elustondo,David Zurutuza,Andoni Gorosabel,Kévin Rodrigues,Raúl Navas,Luca Sangalli,2,0,Matchweek 10
96,Getafe,David Soria,Djené,Vitorino Antunes,Leandro Cabrera,Ángel Rodríguez,Amath,Mauro Arambarri,Jorge Molina,Nemanja Maksimović,Damián Suárez,Dimitri Foulquier,Betis,Joel Robles,Marc Bartra,Antonio Sanabria,Ryad Boudebouz,Sidnei,William Carvalho,Loren Morón,Antonio Barragán,Junior Firpo,Giovani Lo Celso,Aïssa Mandi,2,0,Matchweek 10
97,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Philippe Coutinho,Arthur Melo,Luis Suárez,Rafinha,Clément Lenglet,Jordi Alba,Sergi Roberto,Real Madrid,Thibaut Courtois,Sergio Ramos,Raphaël Varane,Nacho,Toni Kroos,Karim Benzema,Luka Modrić,Gareth Bale,Marcelo,Casemiro,Isco,5,1,Matchweek 10
98,Alavés,Fernando Pacheco,Rubén Duarte,Víctor Laguardia,Rubén Sobrino,Tomás Pina Isla,Ibai Gómez,Jonathan Calleri,Ximo Navarro,Martin Agirregabiria,Wakaso,Jony,Villarreal,Sergio Asenjo,Mario Gaspar,Álvaro González,Ramiro Funes Mori,Santiago Cáseres,Gerard Moreno,Pablo Fornals,Jaume Costa,Manu Trigueros,Alfonso Pedraza,Santi Cazorla,2,1,Matchweek 10
99,Sevilla,Tomáš Vaclík,Sergi Gómez,Simon Kjær,Daniel Carriço,Wissam Ben Yedder,Éver Banega,André Silva,Jesús Navas,Pablo Sarabia,Franco Vázquez,Guilherme Arana,Huesca,Aleksandar Jovanović,Xabier Etxeita,Rúben Semedo,Juan Aguilera,Moi Gómez,David Ferreiro,Cucho,Jorge Pulido,Carlos Akapo,Serdar Gürler,Jorge Miramón,2,1,Matchweek 10
100,Leganés,Iván Cuéllar,Juanfran,Jonathan Silva,Recio,Nabil El Zhar,Rubén Pérez,Dimitris Siovas,Kenneth Omeruo,Youssef En-Nesyri,Óscar Rodríguez Arnaiz,Rodrigo Tarín,Atlético Madrid,Jan Oblak,Filipe Luís,Santiago Arias,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Thomas Lemar,Rodri,Stefan Savić,Gelson Martins,Lucas Hernández,1,1,Matchweek 11
101,Real Madrid,Thibaut Courtois,Sergio Ramos,Nacho,Toni Kroos,Karim Benzema,Luka Modrić,Gareth Bale,Casemiro,Álvaro Odriozola,Marco Asensio,Sergio Reguilón,Valladolid,Jordi Masip,Kiko Olivas,Fernando Calero,Enes Ünal,Rubén Alcaraz,Javi Moyano,Antoñito,Toni Villa,Míchel,Nacho,Leonardo Suárez,2,0,Matchweek 11
102,Valencia,Neto,Gabriel Paulista,Geoffrey Kondogbia,Gonçalo Guedes,Carlos Soler,José Luis Gayà,Francis Coquelin,Daniel Wass,Rodrigo,Santi Mina,Ezequiel Garay,Girona,Yassine Bounou,Bernardo Espinosa,Jonás Ramalho,Pere Pons,Borja García,Patrick Roberts,Marc Muniesa,Carles Planas,Seydou Doumbia,Aleix García,Pedro Porro,0,1,Matchweek 11
103,Rayo Vallecano,Alberto García,Álex Moreno,Óscar Trejo,Raúl de Tomás,Adri Embarba,Giannelli Imbula,Jordi Amat,Luis Advíncula,José Pozo,Álex Gálvez,Santi Comesaña,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Philippe Coutinho,Arthur Melo,Luis Suárez,Rafinha,Clément Lenglet,Jordi Alba,Sergi Roberto,2,3,Matchweek 11
104,Eibar,Marko Dmitrović,Gonzalo Escalante,Papakouli Diop,Rubén Peña,Paulo Oliveira,Fabián Orellana,José Ángel,Pablo de Blasis,Kiké,Anaitz Arbilla,Joan Jordán,Alavés,Antonio Sivera,Rubén Duarte,Víctor Laguardia,Guillermo Maripán,Tomás Pina Isla,Ibai Gómez,Jonathan Calleri,Borja Bastón,Manu García,Martin Agirregabiria,Jony,2,1,Matchweek 11
105,Villarreal,Sergio Asenjo,Álvaro González,Ramiro Funes Mori,Santiago Cáseres,Gerard Moreno,Pablo Fornals,Jaume Costa,Manu Trigueros,Miguel Juan Llambrich,Karl Toko Ekambi,Samuel Chukwueze,Levante,Oier Olazábal,Toño,Rober,Chema,Roger Martí,Enis Bardhi,José Luis Morales,Sergio Postigo,Rubén Rochina,Jason,José Campaña,1,1,Matchweek 11
106,Huesca,Aleksandar Jovanović,Xabier Etxeita,Rúben Semedo,Moi Gómez,David Ferreiro,Cucho,Jorge Pulido,Carlos Akapo,Serdar Gürler,Damián Musto,Jorge Miramón,Getafe,David Soria,Djené,Vitorino Antunes,Leandro Cabrera,Ángel Rodríguez,Amath,Mauro Arambarri,Jorge Molina,Nemanja Maksimović,Damián Suárez,Dimitri Foulquier,1,1,Matchweek 11
107,Real Sociedad,Miguel Ángel Moyá,Diego Llorente,Asier Illarramendi,Igor Zubeldia,Héctor Moreno,Juanmi,Mikel Oyarzabal,Adnan Januzaj,Willian José,Aritz Elustondo,Theo Hernández,Sevilla,Tomáš Vaclík,Sergi Gómez,Ibrahim Amadou,Daniel Carriço,Éver Banega,Luis Muriel,Jesús Navas,Pablo Sarabia,Quincy Promes,Franco Vázquez,Guilherme Arana,0,0,Matchweek 11
108,Betis,Pau López,Francis Guerrero,Marc Bartra,Sergio Canales,Sidnei,William Carvalho,Loren Morón,Andrés Guardado,Junior Firpo,Giovani Lo Celso,Aïssa Mandi,Celta Vigo,Sergio Álvarez,Hugo Mallo,Okay Yokuşlu,Emre Mor,Fran Beltrán,Iago Aspas,David Juncà,Sofiane Boufal,Gustavo Cabral,Brais Méndez,Facundo Roncaglia,3,3,Matchweek 11
109,Espanyol,Diego López,Borja Iglesias,Sergio García,Sergi Darder,Léo Baptistão,Dídac Vilà,David López,Javi López,Marc Roca,Mario Hermoso,Esteban Granero,Athletic Club,Iago Herrerín,Iñigo Martínez,Yeray Álvarez,Mikel San José,Iñaki Williams,Yuri Berchiche,Dani García,Mikel Rico,Óscar de Marcos,Aritz Aduriz,Raúl García,1,0,Matchweek 11
110,Levante,Oier Olazábal,Borja Mayoral,Rober,Chema,Sanjin Prcić,Enis Bardhi,José Luis Morales,Sergio Postigo,Emmanuel Boateng,Jason,José Campaña,Real Sociedad,Miguel Ángel Moyá,Diego Llorente,Asier Illarramendi,Igor Zubeldia,Héctor Moreno,Mikel Oyarzabal,Adnan Januzaj,Willian José,Aritz Elustondo,Andoni Gorosabel,Theo Hernández,1,3,Matchweek 12
111,Valladolid,Jordi Masip,Kiko Olivas,Fernando Calero,Enes Ünal,Óscar Plano,Rubén Alcaraz,Javi Moyano,Toni Villa,Míchel,Nacho,Leonardo Suárez,Eibar,Asier Riesgo,Gonzalo Escalante,Papakouli Diop,Rubén Peña,Paulo Oliveira,Fabián Orellana,José Ángel,Charles,Marc Cucurella,Anaitz Arbilla,Joan Jordán,0,0,Matchweek 12
112,Getafe,David Soria,Vitorino Antunes,Bruno González,Leandro Cabrera,Francisco Portillo,Ángel Rodríguez,Amath,Mauro Arambarri,Jorge Molina,Nemanja Maksimović,Damián Suárez,Valencia,Neto,Gabriel Paulista,Gonçalo Guedes,Carlos Soler,Daniel Parejo,José Luis Gayà,Francis Coquelin,Daniel Wass,Rodrigo,Santi Mina,Ezequiel Garay,0,1,Matchweek 12
113,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Santiago Arias,Thomas Partey,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Rodri,Diego Costa,Francisco Montero,Athletic Club,Iago Herrerín,Unai Núñez,Iñigo Martínez,Mikel San José,Beñat Etxebarria,Iñaki Williams,Iker Muniain,Yuri Berchiche,Markel Susaeta,Óscar de Marcos,Mikel Balenziaga,3,2,Matchweek 12
114,Girona,Yassine Bounou,Bernardo Espinosa,Jonás Ramalho,Cristhian Stuani,Pere Pons,Borja García,Patrick Roberts,Marc Muniesa,Carles Planas,Aleix García,Pedro Porro,Leganés,Iván Cuéllar,Jonathan Silva,Dani Ojeda,Recio,Guido Carrillo,Javier Eraso,Rubén Pérez,Dimitris Siovas,Kenneth Omeruo,Óscar Rodríguez Arnaiz,Rodrigo Tarín,0,0,Matchweek 12
115,Alavés,Antonio Sivera,Víctor Laguardia,Guillermo Maripán,Ibai Gómez,Jonathan Calleri,Ximo Navarro,Borja Bastón,Manu García,Darko Brašanac,Martin Agirregabiria,Jony,Huesca,Aleksandar Jovanović,Rúben Semedo,Moi Gómez,David Ferreiro,Cucho,Jorge Pulido,Carlos Akapo,Pablo Insua,Serdar Gürler,Damián Musto,Jorge Miramón,2,1,Matchweek 12
116,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Arthur Melo,Luis Suárez,Lionel Messi,Malcom,Clément Lenglet,Jordi Alba,Sergi Roberto,Betis,Pau López,Marc Bartra,Cristian Tello,Sidnei,William Carvalho,Loren Morón,Joaquín,Andrés Guardado,Junior Firpo,Giovani Lo Celso,Aïssa Mandi,3,4,Matchweek 12
117,Sevilla,Tomáš Vaclík,Sergi Gómez,Daniel Carriço,Éver Banega,André Silva,Jesús Navas,Pablo Sarabia,Sergio Escudero,Quincy Promes,Franco Vázquez,Gabriel Mercado,Espanyol,Diego López,Borja Iglesias,Roberto Rosales,Sergio García,Sergi Darder,Dídac Vilà,Óscar Melendo,David López,Marc Roca,Mario Hermoso,Esteban Granero,2,1,Matchweek 12
118,Rayo Vallecano,Stole Dimitrievski,Álex Moreno,Óscar Trejo,Raúl de Tomás,Adri Embarba,Giannelli Imbula,Jordi Amat,Luis Advíncula,Abdoulaye Ba,José Pozo,Santi Comesaña,Villarreal,Sergio Asenjo,Álvaro González,Ramiro Funes Mori,Santiago Cáseres,Gerard Moreno,Pablo Fornals,Jaume Costa,Manu Trigueros,Miguel Juan Llambrich,Karl Toko Ekambi,Samuel Chukwueze,2,2,Matchweek 12
119,Celta Vigo,Sergio Álvarez,Hugo Mallo,Okay Yokuşlu,Fran Beltrán,Maxi Gómez,Iago Aspas,David Juncà,Sofiane Boufal,Gustavo Cabral,Brais Méndez,Facundo Roncaglia,Real Madrid,Thibaut Courtois,Sergio Ramos,Nacho,Toni Kroos,Karim Benzema,Luka Modrić,Gareth Bale,Casemiro,Lucas Vázquez,Álvaro Odriozola,Sergio Reguilón,2,4,Matchweek 12
120,Leganés,Andriy Lunin,Jonathan Silva,Recio,Guido Carrillo,Allan Nyom,Rubén Pérez,Dimitris Siovas,Kenneth Omeruo,Youssef En-Nesyri,Óscar Rodríguez Arnaiz,Rodrigo Tarín,Alavés,Fernando Pacheco,Rubén Duarte,Víctor Laguardia,Rubén Sobrino,Ibai Gómez,Jonathan Calleri,Ximo Navarro,Manu García,Darko Brašanac,Martin Agirregabiria,Jony,1,0,Matchweek 13
121,Eibar,Asier Riesgo,Iván Ramis,Gonzalo Escalante,Sergi Enrich,Rubén Peña,Paulo Oliveira,Fabián Orellana,José Ángel,Kiké,Marc Cucurella,Joan Jordán,Real Madrid,Thibaut Courtois,Sergio Ramos,Raphaël Varane,Toni Kroos,Karim Benzema,Luka Modrić,Gareth Bale,Marcelo,Álvaro Odriozola,Marco Asensio,Dani Ceballos,3,0,Matchweek 13
122,Valencia,Neto,Gabriel Paulista,Gonçalo Guedes,Carlos Soler,Daniel Parejo,Mouctar Diakhaby,José Luis Gayà,Francis Coquelin,Daniel Wass,Rodrigo,Santi Mina,Rayo Vallecano,Stole Dimitrievski,Álex Moreno,Óscar Trejo,Raúl de Tomás,Adri Embarba,Giannelli Imbula,Jordi Amat,Luis Advíncula,José Pozo,Álex Gálvez,Santi Comesaña,3,0,Matchweek 13
123,Huesca,Aleksandar Jovanović,Xabier Etxeita,Moi Gómez,David Ferreiro,Cucho,Álex Gallar,Jorge Pulido,Carlos Akapo,Cristian Rivera,Damián Musto,Jorge Miramón,Levante,Oier Olazábal,Borja Mayoral,Toño,Rober,Chema,Sanjin Prcić,Roger Martí,Coke,Nikola Vukčević,Erick Cabaco,Jason,2,2,Matchweek 13
124,Atlético Madrid,Jan Oblak,Filipe Luís,Santiago Arias,Koke,Antoine Griezmann,Saúl Ñíguez,Thomas Lemar,Rodri,Stefan Savić,Diego Costa,Lucas Hernández,Barcelona,Marc-André ter Stegen,Nélson Semedo,Gerard Piqué,Sergio Busquets,Arthur Melo,Luis Suárez,Lionel Messi,Jordi Alba,Sergi Roberto,Arturo Vidal,Samuel Umtiti,1,1,Matchweek 13
125,Athletic Club,Iago Herrerín,Unai Núñez,Iñigo Martínez,Mikel San José,Beñat Etxebarria,Iñaki Williams,Iker Muniain,Markel Susaeta,Óscar de Marcos,Raúl García,Mikel Balenziaga,Getafe,David Soria,Djené,Vitorino Antunes,Leandro Cabrera,Jaime Mata,Amath,Mauro Arambarri,Jorge Molina,Nemanja Maksimović,Damián Suárez,Dimitri Foulquier,1,1,Matchweek 13
126,Sevilla,Tomáš Vaclík,Sergi Gómez,Simon Kjær,Daniel Carriço,Roque Mesa,Wissam Ben Yedder,Éver Banega,Aleix Vidal,André Silva,Pablo Sarabia,Sergio Escudero,Valladolid,Jordi Masip,Joaquín Fernández,Fernando Calero,Borja Fernández,Óscar Plano,Rubén Alcaraz,Antoñito,Toni Villa,Duje Čop,Míchel,Nacho,1,0,Matchweek 13
127,Espanyol,Diego López,Borja Iglesias,Sergio García,Sergi Darder,Léo Baptistão,Dídac Vilà,David López,Javi López,Marc Roca,Mario Hermoso,Esteban Granero,Girona,Yassine Bounou,Bernardo Espinosa,Jonás Ramalho,Cristhian Stuani,Pere Pons,Borja García,Juanpe,Patrick Roberts,Carles Planas,Aleix García,Pedro Porro,1,3,Matchweek 13
