,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
188,Eibar,Yoel,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Mauro dos Santos,Antonio Luna,Florian Lejeune,Pedro León,Adrián González,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Sergio Busquets,Arda Turan,Luis Suárez,Lionel Messi,Neymar,Jordi Alba,Sergi Roberto,Samuel Umtiti,Jérémy Mathieu,0,4,Matchweek 19
189,Osasuna,Mario Fernández,David García,Oier Sanjurjo,Sergio León,Goran Čaušić,Oriol Riera,Roberto Torres,Álex Berenguer,Unai García,Carlos Clerc,Imanol García,Málaga,Carlos Kameni,Martín Demichelis,Ignacio Camacho,Juankar,Michael Santos,Juanpi,Chory Castro,Recio,Roberto Rosales,Luis Hernández,Pablo Fornals,1,1,Matchweek 20
190,Villarreal,Sergio Asenjo,Mario Gaspar,José Ángel,Jonathan dos Santos,Álvaro González,Manu Trigueros,Nicola Sansone,Samu Castillejo,Roberto Soriano,Bruno Soriano,Daniele Bonera,Granada,Guillermo Ochoa,Gastón Silva,Sergi Samper,Adrián Ramos,Ezequiel Ponce,Isaac Cuenca,Matthieu Saunier,Dimitri Foulquier,Sverrir Ingi Ingason,Martin Hongla,Aly Mallé,2,0,Matchweek 20
191,Alavés,Fernando Pacheco,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Theo Hernández,Gaizka Toquero,Manu García,Deyverson,Kiko Femenía,Zouhair Feddal,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Šime Vrsaljko,Kévin Gameiro,Nicolás Gaitán,José María Giménez,0,0,Matchweek 20
192,Eibar,Yoel,Álex Gálvez,Cristian Rivera,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Antonio Luna,Florian Lejeune,Pedro León,Adrián González,La Coruña,Przemysław Tytoń,Juanfran,Fernando Navarro,Emre Çolak,Florin Andone,Carles Gil,Sidnei,Alejandro Arribas,Guilherme,Bruno Gama,Celso Borges,3,1,Matchweek 20
193,Leganés,Iago Herrerín,Adrián Marín,Martín Mantovani,Gabriel,Miguel Ángel Guerrero,Alexander,Víctor Díaz,Pablo Insua,Unai López,Rubén Pérez,David Timor,Celta Vigo,Sergio Álvarez,Hugo Mallo,Andreu Fontàs,Nemanja Radoja,Pablo Hernández,Pione Sisto,Álvaro Lemos,Sergi Gómez,Carles Planas,Josep Señé,Giuseppe Rossi,0,2,Matchweek 20
194,Betis,Antonio Adán,Petros,Rubén Pardo,Dani Ceballos,Cristiano Piccini,Riza Durmisi,Álex Alegría,Germán Pezzella,Alin Toșca,Aïssa Mandi,Rubén Castro,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Denis Suárez,Arda Turan,Luis Suárez,Lionel Messi,Neymar,Lucas Digne,Aleix Vidal,Jérémy Mathieu,1,1,Matchweek 20
195,Espanyol,Diego López,Gerard Moreno,José Antonio Reyes,Aarón Martín,José Manuel Jurado,David López,Hernán Pérez,Javi Fuego,Pablo Piatti,Diego Reyes,Marc Navarro,Sevilla,Sergio Rico,Mariano,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Stevan Jovetić,Pablo Sarabia,Sergio Escudero,Nicolás Pareja,Franco Vázquez,Adil Rami,3,1,Matchweek 20
196,Athletic Club,Gorka Iraizoz,Eneko Bóveda,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iker Muniain,Iñigo Lekue,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,Sporting Gijón,Iván Cuéllar,Jean-Sylvain Babin,Fernando Amorebieta,Víctor Rodríguez,Roberto Canella,Lillo,Isma López,Carlos Carmona,Xavi Torres,Duje Čop,Borja Viguera,2,1,Matchweek 20
197,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Casemiro,Mateo Kovačić,Lucas Vázquez,Danilo,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Juanmi,Willian José,Sergio Canales,David Zurutuza,Mikel Oyarzabal,Joseba Zaldúa,Raúl Navas,Kévin Rodrigues,3,0,Matchweek 20
198,Las Palmas,Javi Varas,Mauricio Lemos,Vicente Gómez,Ángel Montoro,Kevin-Prince Boateng,Momo,Michel,Roque Mesa,Pedro Bigas,Jonathan Viera,Dani Castellano,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Enzo Pérez,Munir El Haddadi,Daniel Parejo,José Luis Gayà,Nani,Carlos Soler,Santi Mina,Ezequiel Garay,3,1,Matchweek 20
199,Málaga,Carlos Kameni,Martín Demichelis,Ignacio Camacho,Juankar,Michael Santos,Juanpi,Chory Castro,Roberto Rosales,Luis Hernández,Pablo Fornals,Javier Ontiveros,Espanyol,Diego López,Gerard Moreno,José Antonio Reyes,Aarón Martín,José Manuel Jurado,David López,Hernán Pérez,Javi Fuego,Pablo Piatti,Diego Reyes,Marc Navarro,0,1,Matchweek 21
200,Barcelona,Marc-André ter Stegen,Gerard Piqué,Arda Turan,Lionel Messi,Neymar,Rafinha,Paco Alcácer,André Gomes,Aleix Vidal,Samuel Umtiti,Jérémy Mathieu,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iker Muniain,Iñaki Williams,Iñigo Lekue,Óscar de Marcos,Raúl García,Mikel Balenziaga,Yeray Álvarez,3,0,Matchweek 21
201,Atlético Madrid,Miguel Ángel Moyá,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Fernando Torres,Gabi,Stefan Savić,Juanfran,Nicolás Gaitán,Leganés,Iago Herrerín,Unai Bustinza,Miguel Ángel Guerrero,Alberto Bueno,Alexander,Erik Morán,Diego Rico,Víctor Díaz,Pablo Insua,Unai López,Dimitris Siovas,2,0,Matchweek 21
202,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Mario Suárez,Simone Zaza,José Luis Gayà,Carlos Soler,Álvaro Medrán,Martín Montoya,Santi Mina,Ezequiel Garay,Eibar,Yoel,Álex Gálvez,Gonzalo Escalante,Ander Capa,Sergi Enrich,Rubén Peña,Dani García,Anaitz Arbilla,Florian Lejeune,Pedro León,Adrián González,0,4,Matchweek 21
203,Sevilla,Sergio Rico,Mariano,Clément Lenglet,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Stevan Jovetić,Vitolo,Franco Vázquez,Adil Rami,Gabriel Mercado,Villarreal,Sergio Asenjo,Mario Gaspar,José Ángel,Víctor Ruiz,Jonathan dos Santos,Manu Trigueros,Adrián López,Rodri,Samu Castillejo,Bruno Soriano,Daniele Bonera,0,0,Matchweek 21
204,Sporting Gijón,Iván Cuéllar,Jorge Meré,Fernando Amorebieta,Nacho Cases,Roberto Canella,Lillo,Akram Afif,Isma López,Carlos Carmona,Mikel Vesga,Duje Čop,Alavés,Fernando Pacheco,Raúl García,Alexis,Rubén Sobrino,Christian Santos,Daniel Torres,Édgar Méndez,Carlos Vigaray,Nenad Krstičić,Zouhair Feddal,Aleksandar Katai,2,4,Matchweek 21
205,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Esteban Granero,Xabi Prieto,Carlos Vela,Willian José,Aritz Elustondo,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Álvaro Odriozola,Osasuna,Salvatore Sirigu,Tano Bonnín,Oier Sanjurjo,Goran Čaušić,Álex Berenguer,Emmanuel Rivière,Fausto Tienza,Unai García,Kenan Kodro,Miguel de las Cuevas,Carlos Clerc,3,2,Matchweek 21
206,Granada,Guillermo Ochoa,Gastón Silva,Uche Henry Agbo,Adrián Ramos,Mehdi Carcela,Andreas Pereira,Isaac Cuenca,Matthieu Saunier,Dimitri Foulquier,Sverrir Ingi Ingason,Aly Mallé,Las Palmas,Javi Varas,Mauricio Lemos,Vicente Gómez,Ángel Montoro,Kevin-Prince Boateng,Marko Livaja,Michel,Pedro Bigas,Jonathan Viera,Dani Castellano,Tana,1,0,Matchweek 21
207,Espanyol,Diego López,Gerard Moreno,José Antonio Reyes,Felipe Caicedo,Aarón Martín,José Manuel Jurado,David López,Hernán Pérez,Javi Fuego,Diego Reyes,Marc Navarro,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Álvaro Odriozola,1,2,Matchweek 22
208,Betis,Antonio Adán,Petros,Rubén Pardo,Dani Ceballos,Cristiano Piccini,Riza Durmisi,Álex Alegría,Germán Pezzella,Alin Toșca,Aïssa Mandi,Rubén Castro,Valencia,Diego Alves,Aderlan Santos,Eliaquim Mangala,Mario Suárez,Munir El Haddadi,Daniel Parejo,José Luis Gayà,Fabián Orellana,Nani,Martín Montoya,Santi Mina,0,0,Matchweek 22
209,Alavés,Fernando Pacheco,Alexis,Víctor Laguardia,Marcos Llorente,Rubén Sobrino,Christian Santos,Theo Hernández,Daniel Torres,Carlos Vigaray,Nenad Krstičić,Aleksandar Katai,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Sergio Busquets,Luis Suárez,Lionel Messi,Neymar,Lucas Digne,André Gomes,Aleix Vidal,Samuel Umtiti,Jérémy Mathieu,0,6,Matchweek 22
210,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iker Muniain,Iñaki Williams,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,Yeray Álvarez,La Coruña,Przemysław Tytoń,Juanfran,Fernando Navarro,Raúl Albentosa,Emre Çolak,Florin Andone,Carles Gil,Sidnei,Guilherme,Celso Borges,Gaël Kakuta,2,1,Matchweek 22
211,Osasuna,Salvatore Sirigu,Tano Bonnín,Oier Sanjurjo,Sergio León,Goran Čaušić,Álex Berenguer,Emmanuel Rivière,Fausto Tienza,Juan Rafael Fuentes,Jaime Romero,Nikola Vujadinović,Real Madrid,Keylor Navas,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Karim Benzema,Marcelo,Casemiro,Luka Modrić,Isco,Danilo,1,3,Matchweek 22
212,Villarreal,Sergio Asenjo,Mario Gaspar,José Ángel,Víctor Ruiz,Jonathan dos Santos,Álvaro González,Manu Trigueros,Adrián López,Nicola Sansone,Roberto Soriano,Bruno Soriano,Málaga,Carlos Kameni,Martín Demichelis,Ignacio Camacho,Charles,Chory Castro,Roberto Rosales,Keko,Miguel Torres,Luis Hernández,José Rodríguez,Pablo Fornals,1,1,Matchweek 22
213,Leganés,Iago Herrerín,Unai Bustinza,Martín Mantovani,Gabriel,Miguel Ángel Guerrero,Alberto Bueno,Alexander,Diego Rico,Samu García,Pablo Insua,Rubén Pérez,Sporting Gijón,Iván Cuéllar,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Lacina Traoré,Roberto Canella,Lillo,Isma López,Carlos Carmona,Mikel Vesga,Moi Gómez,0,2,Matchweek 22
214,Las Palmas,Javi Varas,David Simón,Mauricio Lemos,Ángel Montoro,Kevin-Prince Boateng,Jesé,Roque Mesa,Aythami Artiles,Alen Halilović,Jonathan Viera,Dani Castellano,Sevilla,Sergio Rico,Mariano,Matías Kranevitter,Clément Lenglet,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Pablo Sarabia,Vitolo,Franco Vázquez,Gabriel Mercado,0,1,Matchweek 22
215,Atlético Madrid,Miguel Ángel Moyá,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Fernando Torres,Yannick Carrasco,Gabi,Stefan Savić,Lucas Hernández,Juanfran,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Pablo Hernández,John Guidetti,Iago Aspas,Pione Sisto,Jozabed,Jonny Castro,Gustavo Cabral,Facundo Roncaglia,3,2,Matchweek 22
216,Eibar,Yoel,Iván Ramis,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Anaitz Arbilla,Florian Lejeune,Pedro León,Adrián González,Granada,Guillermo Ochoa,Gastón Silva,Uche Henry Agbo,David Lombán,Adrián Ramos,Andreas Pereira,Isaac Cuenca,Dimitri Foulquier,Artem Kravets,Sverrir Ingi Ingason,Aly Mallé,4,0,Matchweek 22
217,Granada,Guillermo Ochoa,Gastón Silva,Uche Henry Agbo,Adrián Ramos,Wakaso,Mehdi Carcela,Andreas Pereira,Dimitri Foulquier,Héctor Hernández,Sverrir Ingi Ingason,Martin Hongla,Betis,Antonio Adán,Petros,Rubén Pardo,Jonas Martin,Cristiano Piccini,Riza Durmisi,Ryan Donk,Álex Alegría,Alin Toșca,Aïssa Mandi,Rubén Castro,4,1,Matchweek 23
218,Sporting Gijón,Iván Cuéllar,Douglas,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Lacina Traoré,Burgui,Roberto Canella,Lillo,Mikel Vesga,Moi Gómez,Atlético Madrid,Miguel Ángel Moyá,Filipe Luís,Koke,Antoine Griezmann,Fernando Torres,Yannick Carrasco,Ángel Correa,Gabi,Stefan Savić,Šime Vrsaljko,Lucas Hernández,1,4,Matchweek 23
219,Real Madrid,Kiko Casilla,Dani Carvajal,Pepe,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Mateo Kovačić,Lucas Vázquez,Álvaro Morata,Isco,Espanyol,Diego López,Óscar Duarte,Gerard Moreno,José Antonio Reyes,Aarón Martín,José Manuel Jurado,David López,Javi Fuego,Pablo Piatti,Papakouli Diop,Diego Reyes,2,0,Matchweek 23
220,La Coruña,Germán Lux,Juanfran,Raúl Albentosa,Emre Çolak,Florin Andone,Sidnei,Luisinho,Guilherme,Bruno Gama,Celso Borges,Gaël Kakuta,Alavés,Fernando Pacheco,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Theo Hernández,Gaizka Toquero,Manu García,Deyverson,Kiko Femenía,Zouhair Feddal,0,1,Matchweek 23
221,Sevilla,Sergio Rico,Clément Lenglet,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Stevan Jovetić,Pablo Sarabia,Sergio Escudero,Franco Vázquez,Adil Rami,Gabriel Mercado,Eibar,Yoel,Gonzalo Escalante,Ander Capa,Sergi Enrich,Rubén Peña,Mauro dos Santos,Fran Rico,Anaitz Arbilla,Florian Lejeune,Pedro León,Adrián González,2,0,Matchweek 23
222,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Juanmi,Xabi Prieto,Carlos Vela,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Álvaro Odriozola,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Denis Cheryshev,Jonathan dos Santos,Jaume Costa,Álvaro González,Manu Trigueros,Adrián López,Cédric Bakambu,Bruno Soriano,0,1,Matchweek 23
223,Valencia,Diego Alves,Eliaquim Mangala,Guilherme Siqueira,Enzo Pérez,Munir El Haddadi,Daniel Parejo,Simone Zaza,Fabián Orellana,Nani,Martín Montoya,Ezequiel Garay,Athletic Club,Gorka Iraizoz,Eneko Bóveda,Aymeric Laporte,Javier Eraso,Mikel San José,Ander Iturraspe,Iker Muniain,Iñigo Lekue,Óscar de Marcos,Raúl García,Enric Saborit,2,0,Matchweek 23
224,Celta Vigo,Rubén Blanco,Andreu Fontàs,Marcelo Díaz,Nemanja Radoja,Theo Bongonda,Pione Sisto,Daniel Wass,Jonny Castro,Sergi Gómez,Carles Planas,Giuseppe Rossi,Osasuna,Salvatore Sirigu,David García,Oier Sanjurjo,Sergio León,Goran Čaušić,Oriol Riera,Roberto Torres,Álex Berenguer,Miguel de las Cuevas,Carlos Clerc,Nikola Vujadinović,3,0,Matchweek 23
225,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Luis Suárez,Lionel Messi,Neymar,Rafinha,Lucas Digne,Sergi Roberto,André Gomes,Samuel Umtiti,Jérémy Mathieu,Leganés,Iago Herrerín,Tito,Martín Mantovani,Alberto Martín,Gabriel,Miguel Ángel Guerrero,Alexander,Erik Morán,Diego Rico,Dimitris Siovas,Nabil El Zhar,2,1,Matchweek 23
226,Málaga,Carlos Kameni,Martín Demichelis,Ignacio Camacho,Juankar,Charles,Chory Castro,Roberto Rosales,Keko,Luis Hernández,José Rodríguez,Pablo Fornals,Las Palmas,Javi Varas,David Simón,Mauricio Lemos,Vicente Gómez,Kevin-Prince Boateng,Jesé,Roque Mesa,Pedro Bigas,Alen Halilović,Jonathan Viera,Dani Castellano,2,1,Matchweek 23
227,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Enzo Pérez,Munir El Haddadi,Daniel Parejo,Simone Zaza,José Luis Gayà,Fabián Orellana,Nani,Ezequiel Garay,Real Madrid,Keylor Navas,Dani Carvajal,Sergio Ramos,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,James Rodríguez,Marcelo,Casemiro,Luka Modrić,2,1,Matchweek 16
228,Las Palmas,Javi Varas,David Simón,Vicente Gómez,Kevin-Prince Boateng,Jesé,Roque Mesa,Aythami Artiles,Pedro Bigas,Jonathan Viera,Hélder Lopes,Tana,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Juanmi,Xabi Prieto,Carlos Vela,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Álvaro Odriozola,0,1,Matchweek 24
229,Alavés,Fernando Pacheco,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Christian Santos,Ibai Gómez,Theo Hernández,Gaizka Toquero,Manu García,Kiko Femenía,Zouhair Feddal,Valencia,Diego Alves,João Cancelo,Guilherme Siqueira,Mario Suárez,Munir El Haddadi,Daniel Parejo,Simone Zaza,Fabián Orellana,Carlos Soler,Aymen Abdennour,Ezequiel Garay,2,1,Matchweek 24
230,Betis,Antonio Adán,Petros,Rubén Pardo,Antonio Sanabria,Dani Ceballos,Cristiano Piccini,Riza Durmisi,Germán Pezzella,Alin Toșca,Aïssa Mandi,Rubén Castro,Sevilla,Sergio Rico,Samir Nasri,Steven Nzonzi,Stevan Jovetić,Pablo Sarabia,Sergio Escudero,Vitolo,Nicolás Pareja,Franco Vázquez,Adil Rami,Gabriel Mercado,1,2,Matchweek 24
231,Leganés,Iago Herrerín,Tito,Martín Mantovani,Gabriel,Miguel Ángel Guerrero,Alexander,Erik Morán,Diego Rico,Rubén Pérez,Dimitris Siovas,Nabil El Zhar,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Pedro Mosquera,Raúl Albentosa,Joselu,Emre Çolak,Carles Gil,Sidnei,Guilherme,Gaël Kakuta,4,0,Matchweek 24
232,Eibar,Yoel,Iván Ramis,Gonzalo Escalante,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Anaitz Arbilla,Florian Lejeune,Pedro León,Adrián González,Málaga,Carlos Kameni,Diego Llorente,Juankar,Michael Santos,Duda,Roberto Rosales,Keko,Jony,Miguel Torres,Luis Hernández,Pablo Fornals,3,0,Matchweek 24
233,Espanyol,Diego López,Óscar Duarte,Gerard Moreno,Felipe Caicedo,Aarón Martín,José Manuel Jurado,David López,Hernán Pérez,Pablo Piatti,Diego Reyes,Marc Navarro,Osasuna,Salvatore Sirigu,David García,Oier Sanjurjo,Goran Čaušić,Emmanuel Rivière,Jaime Romero,Kenan Kodro,Miguel de las Cuevas,Carlos Clerc,Nikola Vujadinović,Raoul Loé,3,0,Matchweek 24
234,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Gabi,Stefan Savić,Šime Vrsaljko,Kévin Gameiro,Barcelona,Marc-André ter Stegen,Gerard Piqué,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Rafinha,Sergi Roberto,Samuel Umtiti,Jérémy Mathieu,1,2,Matchweek 24
235,Sporting Gijón,Iván Cuéllar,Douglas,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Lacina Traoré,Burgui,Roberto Canella,Carlos Carmona,Mikel Vesga,Moi Gómez,Celta Vigo,Rubén Blanco,Andreu Fontàs,Marcelo Díaz,Nemanja Radoja,Theo Bongonda,Jozabed,Sergi Gómez,Carles Planas,Josep Señé,Facundo Roncaglia,Giuseppe Rossi,1,1,Matchweek 24
236,Athletic Club,Gorka Iraizoz,Eneko Bóveda,Mikel San José,Beñat Etxebarria,Iker Muniain,Iñaki Williams,Markel Susaeta,Iñigo Lekue,Mikel Balenziaga,Enric Saborit,Yeray Álvarez,Granada,Guillermo Ochoa,Gastón Silva,Uche Henry Agbo,Adrián Ramos,Wakaso,Mehdi Carcela,Andreas Pereira,Dimitri Foulquier,Héctor Hernández,Sverrir Ingi Ingason,Martin Hongla,3,1,Matchweek 24
237,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Víctor Ruiz,Jonathan dos Santos,Jaume Costa,Manu Trigueros,Adrián López,Cédric Bakambu,Samu Castillejo,Bruno Soriano,Real Madrid,Keylor Navas,Dani Carvajal,Pepe,Sergio Ramos,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Gareth Bale,Marcelo,Casemiro,Luka Modrić,2,3,Matchweek 24
238,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Juanmi,Xabi Prieto,Carlos Vela,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Álvaro Odriozola,Eibar,Yoel,Iván Ramis,Gonzalo Escalante,Cristian Rivera,Takashi Inui,Rubén Peña,Dani García,Anaitz Arbilla,Antonio Luna,Florian Lejeune,Pedro León,2,2,Matchweek 25
239,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Enzo Pérez,Munir El Haddadi,Daniel Parejo,Zakaria Bakkali,Simone Zaza,José Luis Gayà,Carlos Soler,Ezequiel Garay,Leganés,Iago Herrerín,Adrián Marín,Alberto Martín,Darwin Machís,Alberto Bueno,Samu García,Víctor Díaz,Pablo Insua,Unai López,Rubén Pérez,Dimitris Siovas,1,0,Matchweek 25
240,Málaga,Carlos Kameni,Martín Demichelis,Ignacio Camacho,Juankar,Charles,Chory Castro,Keko,Miguel Torres,Luis Hernández,José Rodríguez,Pablo Fornals,Betis,Antonio Adán,Rafa Navarro,Álex Martínez,Bruno González,Felipe Gutiérrez,Rubén Pardo,Jonas Martin,Antonio Sanabria,Germán Pezzella,Alin Toșca,Darko Brašanac,1,2,Matchweek 25
241,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Sergio Busquets,Denis Suárez,Luis Suárez,Lionel Messi,Neymar,Rafinha,Javier Mascherano,Jordi Alba,Samuel Umtiti,Sporting Gijón,Iván Cuéllar,Douglas,Jean-Sylvain Babin,Sergio Álvarez,Carlos Castro,Nacho Cases,Elderson Echiéjilé,Burgui,Lillo,Xavi Torres,Juan Rodríguez,6,1,Matchweek 25
242,Osasuna,Salvatore Sirigu,Oier Sanjurjo,Sergio León,Goran Čaušić,Oriol Riera,Roberto Torres,Álex Berenguer,Unai García,Carlos Clerc,Nikola Vujadinović,Imanol García,Villarreal,Andrés Fernández,Mateo Musacchio,Jonathan dos Santos,Roberto Soldado,Jaume Costa,Álvaro González,Manu Trigueros,Rodri,Cédric Bakambu,Roberto Soriano,Antonio Rukavina,1,4,Matchweek 25
243,Granada,Guillermo Ochoa,Gastón Silva,Uche Henry Agbo,Adrián Ramos,Wakaso,Mehdi Carcela,Andreas Pereira,Isaac Cuenca,Héctor Hernández,Sverrir Ingi Ingason,Martin Hongla,Alavés,Fernando Pacheco,Alexis,Víctor Camarasa,Óscar Romero,Theo Hernández,Daniel Torres,Deyverson,Carlos Vigaray,Nenad Krstičić,Zouhair Feddal,Aleksandar Katai,2,1,Matchweek 25
244,Real Madrid,Keylor Navas,Dani Carvajal,Sergio Ramos,Nacho,Cristiano Ronaldo,Toni Kroos,Gareth Bale,Marcelo,Mateo Kovačić,Álvaro Morata,Isco,Las Palmas,Javi Varas,David Simón,Mauricio Lemos,Vicente Gómez,Kevin-Prince Boateng,Jesé,Roque Mesa,Pedro Bigas,Jonathan Viera,Dani Castellano,Tana,3,3,Matchweek 25
245,Celta Vigo,Rubén Blanco,Hugo Mallo,Andreu Fontàs,Marcelo Díaz,Nemanja Radoja,John Guidetti,Iago Aspas,Pione Sisto,Daniel Wass,Jonny Castro,Gustavo Cabral,Espanyol,Diego López,Óscar Duarte,Gerard Moreno,Felipe Caicedo,Aarón Martín,David López,Hernán Pérez,Javi Fuego,Pablo Piatti,Diego Reyes,Marc Navarro,2,2,Matchweek 25
246,La Coruña,Germán Lux,Juanfran,Pedro Mosquera,Emre Çolak,Florin Andone,Sidnei,Alejandro Arribas,Luisinho,Fayçal Fajr,Celso Borges,Gaël Kakuta,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Ángel Correa,Gabi,Šime Vrsaljko,Kévin Gameiro,Thomas Partey,José María Giménez,1,1,Matchweek 25
247,Sevilla,Sergio Rico,Mariano,Matías Kranevitter,Vicente Iborra,Luciano Vietto,Samir Nasri,Joaquín Correa,Stevan Jovetić,Sergio Escudero,Adil Rami,Gabriel Mercado,Athletic Club,Gorka Iraizoz,Eneko Bóveda,Mikel San José,Beñat Etxebarria,Iker Muniain,Iñaki Williams,Iñigo Lekue,Xabier Etxeita,Raúl García,Enric Saborit,Yeray Álvarez,1,0,Matchweek 25
248,Betis,Antonio Adán,Rafa Navarro,Petros,Jonas Martin,Dani Ceballos,Riza Durmisi,Germán Pezzella,Alin Toșca,Darko Brašanac,Aïssa Mandi,Rubén Castro,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Sergio Canales,David Zurutuza,Yuri Berchiche,Raúl Navas,Jon Bautista,Álvaro Odriozola,2,3,Matchweek 26
249,Leganés,Iago Herrerín,Unai Bustinza,Martín Mantovani,Gabriel,Miguel Ángel Guerrero,Alexander,Erik Morán,Diego Rico,Rubén Pérez,Dimitris Siovas,Nabil El Zhar,Granada,Guillermo Ochoa,Sergi Samper,David Lombán,Adrián Ramos,Wakaso,Mehdi Carcela,Rúben Vezo,Andreas Pereira,Isaac Cuenca,Héctor Hernández,Sverrir Ingi Ingason,1,0,Matchweek 26
250,Eibar,Yoel,Iván Ramis,Gonzalo Escalante,Ander Capa,Sergi Enrich,Rubén Peña,Dani García,Mauro dos Santos,Antonio Luna,Pedro León,Adrián González,Real Madrid,Keylor Navas,Pepe,Sergio Ramos,Nacho,Karim Benzema,James Rodríguez,Casemiro,Lucas Vázquez,Luka Modrić,Marco Asensio,Danilo,1,4,Matchweek 26
251,Villarreal,Andrés Fernández,Mario Gaspar,Víctor Ruiz,Roberto Soldado,Jaume Costa,Álvaro González,Manu Trigueros,Cédric Bakambu,Samu Castillejo,Roberto Soriano,Bruno Soriano,Espanyol,Diego López,Óscar Duarte,Gerard Moreno,Aarón Martín,José Manuel Jurado,David López,Javi López,Pablo Piatti,Diego Reyes,Marc Roca,Óscar Melendo,2,0,Matchweek 26
