,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
51,51,51,Eibar,Asier Riesgo,Álex Gálvez,Gonzalo Escalante,Ander Capa,Sergi Enrich,Dani García,Kiké,Antonio Luna,Florian Lejeune,Pedro León,Bebé,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Markel Bergara,Iñigo Martínez,Juanmi,Carlos Vela,Willian José,Aritz Elustondo,David Zurutuza,Héctor Hernández,Raúl Navas,2,0,Matchweek 6,6,0.0,1.0,1.0,4.0,7.0,7.0,7.0,7.0,3.0,3.2,2.45
52,52,52,Sporting Gijón,Iván Cuéllar,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Víctor Rodríguez,Nacho Cases,Alberto Lora,Burgui,Lillo,Moi Gómez,Duje Čop,Barcelona,Marc-André ter Stegen,Gerard Piqué,Sergio Busquets,Arda Turan,Luis Suárez,Neymar,Rafinha,Lucas Digne,Sergi Roberto,André Gomes,Jérémy Mathieu,0,5,Matchweek 6,6,-4.0,8.0,-5.0,4.0,7.0,10.0,7.0,10.0,1.22,6.5,13.0
53,53,53,Athletic Club,Kepa Arrizabalaga,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Markel Susaeta,Óscar de Marcos,Aritz Aduriz,Raúl García,Mikel Balenziaga,Yeray Álvarez,Sevilla,Salvatore Sirigu,Mariano,Matías Kranevitter,Timothée Kolodziejczak,Vicente Iborra,Samir Nasri,Joaquín Correa,Pablo Sarabia,Nicolás Pareja,Gabriel Mercado,Carlos Fernández,3,1,Matchweek 6,6,1.0,4.0,2.0,2.0,9.0,11.0,9.0,11.0,3.75,3.4,2.05
54,54,54,Las Palmas,Javi Varas,Vicente Gómez,David García,Marko Livaja,Momo,Michel,Roque Mesa,Aythami Artiles,Jonathan Viera,Dani Castellano,Tana,Real Madrid,Kiko Casilla,Dani Carvajal,Sergio Ramos,Raphaël Varane,Nacho,Cristiano Ronaldo,Toni Kroos,Gareth Bale,Luka Modrić,Marco Asensio,Álvaro Morata,2,2,Matchweek 6,6,3.0,9.0,1.0,6.0,9.0,13.0,9.0,13.0,1.36,5.0,8.5
55,55,55,Leganés,Jon Ander Serantes,Adrián Marín,Martín Mantovani,Alberto Martín,Miguel Ángel Guerrero,Alexander,Carl Medjani,Víctor Díaz,Unai López,Omar Ramos,David Timor,Valencia,Diego Alves,João Cancelo,Aderlan Santos,Eliaquim Mangala,Mario Suárez,Enzo Pérez,Daniel Parejo,José Luis Gayà,Nani,Rodrigo,Martín Montoya,1,2,Matchweek 6,6,-3.0,-4.0,-4.0,-2.0,7.0,3.0,7.0,3.0,2.6,3.2,2.8
56,56,56,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Yannick Carrasco,Ángel Correa,Augusto Fernández,Juanfran,Nicolás Gaitán,José María Giménez,La Coruña,Germán Lux,Fernando Navarro,Raúl Albentosa,Emre Çolak,Florin Andone,Alejandro Arribas,Laure,Borja Valle,Fayçal Fajr,Guilherme,Celso Borges,1,0,Matchweek 6,6,9.0,-1.0,9.0,-2.0,9.0,5.0,9.0,5.0,19.0,5.5,1.22
57,57,57,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Alexandre Pato,Jaume Costa,Álvaro González,Manu Trigueros,Nicola Sansone,Samu Castillejo,Roberto Soriano,Bruno Soriano,Osasuna,Mario Fernández,Tano Bonnín,Miguel Flaño,David García,Oier Sanjurjo,Sergio León,Roberto Torres,Emmanuel Rivière,Juan Rafael Fuentes,Fran Mérida,Carlos Clerc,3,1,Matchweek 6,6,3.0,-6.0,3.0,-6.0,9.0,2.0,9.0,2.0,9.5,4.33,1.4
58,58,58,Espanyol,Diego López,Víctor Sánchez,Óscar Duarte,Gerard Moreno,José Antonio Reyes,Léo Baptistão,David López,Javi López,Javi Fuego,Papakouli Diop,Marc Roca,Celta Vigo,Sergio Álvarez,Marcelo Díaz,Nemanja Radoja,Theo Bongonda,Iago Aspas,Pione Sisto,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,Facundo Roncaglia,0,2,Matchweek 6,6,-3.0,-5.0,-1.0,-4.0,5.0,4.0,5.0,4.0,3.3,3.3,2.25
59,59,59,Alavés,Fernando Pacheco,Alexis,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Ibai Gómez,Theo Hernández,Daniel Torres,Édgar Méndez,Deyverson,Kiko Femenía,Granada,Guillermo Ochoa,Tito,Gastón Silva,Uche Henry Agbo,David Barral,Javi Márquez,Mehdi Carcela,Rúben Vezo,Andreas Pereira,Rene Krhin,Alberto Bueno,3,1,Matchweek 6,6,0.0,-6.0,0.0,-6.0,6.0,2.0,6.0,2.0,3.75,3.3,2.1
60,60,60,Real Sociedad,Gerónimo Rulli,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,David Zurutuza,Mikel Oyarzabal,Joseba Zaldúa,Héctor Hernández,Raúl Navas,Betis,Antonio Adán,Álex Martínez,Bruno González,Petros,Felipe Gutiérrez,Dani Ceballos,Cristiano Piccini,Joaquín,Álex Alegría,Germán Pezzella,Rubén Castro,1,0,Matchweek 7,7,-1.0,-3.0,0.0,1.0,7.0,8.0,7.0,8.0,4.75,3.5,1.8
61,61,61,Granada,Guillermo Ochoa,Tito,Gastón Silva,Sergi Samper,Javi Márquez,Ezequiel Ponce,Gabriel Silva,Mehdi Carcela,Rúben Vezo,Andreas Pereira,Alberto Bueno,Leganés,Jon Ander Serantes,Martín Mantovani,Gabriel,Alexander,Carl Medjani,Diego Rico,Víctor Díaz,Luciano,Rubén Pérez,Omar Ramos,David Timor,0,1,Matchweek 7,7,-8.0,-4.0,-4.0,-5.0,2.0,7.0,1.0,4.0,3.0,3.3,2.45
62,62,62,Sevilla,Sergio Rico,Mariano,Luciano Vietto,Wissam Ben Yedder,Samir Nasri,Steven Nzonzi,Sergio Escudero,Vitolo,Nicolás Pareja,Franco Vázquez,Gabriel Mercado,Alavés,Fernando Pacheco,Raúl García,Alexis,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Theo Hernández,Daniel Torres,Édgar Méndez,Deyverson,Kiko Femenía,2,1,Matchweek 7,7,2.0,2.0,0.0,2.0,11.0,9.0,8.0,8.0,8.0,4.33,1.44
63,63,63,Osasuna,Nauzet Pérez,Miguel Flaño,David García,Oier Sanjurjo,Sergio León,Roberto Torres,Álex Berenguer,Fausto Tienza,Unai García,Juan Rafael Fuentes,Miguel de las Cuevas,Las Palmas,Raúl Lizoain,Vicente Gómez,David García,Kevin-Prince Boateng,Marko Livaja,Michel,Roque Mesa,Aythami Artiles,Mateo García,Hélder Lopes,Tana,2,2,Matchweek 7,7,-8.0,3.0,-6.0,-3.0,2.0,10.0,1.0,7.0,2.8,3.2,2.6
64,64,64,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Pedro Mosquera,Raúl Albentosa,Emre Çolak,Marlos Moreno,Florin Andone,Sidnei,Bruno Gama,Celso Borges,Sporting Gijón,Iván Cuéllar,Jean-Sylvain Babin,Jorge Meré,Sergio Álvarez,Víctor Rodríguez,Burgui,Lillo,Isma López,Dani Ndi,Moi Gómez,Duje Čop,2,1,Matchweek 7,7,-2.0,-9.0,-3.0,-10.0,5.0,7.0,2.0,4.0,4.2,3.4,1.95
65,65,65,Valencia,Diego Alves,João Cancelo,Aderlan Santos,Eliaquim Mangala,Mario Suárez,Enzo Pérez,Daniel Parejo,José Luis Gayà,Nani,Rodrigo,Martín Montoya,Atlético Madrid,Jan Oblak,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Ángel Correa,Gabi,Stefan Savić,Lucas Hernández,Juanfran,Kévin Gameiro,0,2,Matchweek 7,7,-3.0,10.0,0.0,10.0,6.0,12.0,6.0,11.0,1.85,3.5,4.5
66,66,66,Real Madrid,Keylor Navas,Dani Carvajal,Pepe,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Gareth Bale,Mateo Kovačić,Isco,Danilo,Eibar,Asier Riesgo,Gonzalo Escalante,Ander Capa,Sergi Enrich,Rubén Peña,Dani García,Mauro dos Santos,Fran Rico,Antonio Luna,Florian Lejeune,Pedro León,1,1,Matchweek 7,7,9.0,2.0,5.0,2.0,14.0,10.0,11.0,10.0,26.0,11.0,1.08
67,67,67,Espanyol,Diego López,Víctor Sánchez,Gerard Moreno,José Antonio Reyes,Felipe Caicedo,David López,Javi López,Hernán Pérez,Javi Fuego,Diego Reyes,Marc Roca,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Víctor Ruiz,Jonathan dos Santos,Jaume Costa,Manu Trigueros,Nicola Sansone,Samu Castillejo,Roberto Soriano,Bruno Soriano,0,0,Matchweek 7,7,-5.0,5.0,-3.0,5.0,5.0,12.0,5.0,11.0,2.63,3.1,2.88
68,68,68,Málaga,Carlos Kameni,Bakary Koné,Diego Llorente,Ignacio Camacho,Charles,Juanpi,Chory Castro,Recio,Federico Ricca,Roberto Rosales,Sandro Ramírez,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iñaki Williams,Óscar de Marcos,Sabin Merino,Aritz Aduriz,Raúl García,Mikel Balenziaga,Yeray Álvarez,2,1,Matchweek 7,7,-3.0,3.0,-3.0,5.0,5.0,12.0,4.0,12.0,3.3,3.0,2.45
69,69,69,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Theo Bongonda,Pablo Hernández,Iago Aspas,Pione Sisto,Daniel Wass,Sergi Gómez,Gustavo Cabral,Facundo Roncaglia,Barcelona,Marc-André ter Stegen,Gerard Piqué,Sergio Busquets,Arda Turan,Luis Suárez,Neymar,Rafinha,Jordi Alba,Sergi Roberto,André Gomes,Jérémy Mathieu,4,3,Matchweek 7,7,-3.0,13.0,-1.0,8.0,7.0,13.0,7.0,10.0,1.4,4.75,8.0
70,70,70,Las Palmas,Raúl Lizoain,Vicente Gómez,David García,Kevin-Prince Boateng,Marko Livaja,Michel,Roque Mesa,Aythami Artiles,Jonathan Viera,Dani Castellano,Tana,Espanyol,Diego López,Víctor Sánchez,Gerard Moreno,Salva Sevilla,Léo Baptistão,Aarón Martín,David López,Javi Fuego,Pablo Piatti,Diego Reyes,Marc Roca,0,0,Matchweek 8,8,3.0,-5.0,-2.0,-3.0,11.0,6.0,5.0,5.0,4.2,3.4,1.95
71,71,71,Leganés,Jon Ander Serantes,Martín Mantovani,Gabriel,Alexander,Carl Medjani,Diego Rico,Víctor Díaz,Luciano,Rubén Pérez,Omar Ramos,David Timor,Sevilla,Sergio Rico,Mariano,Vicente Iborra,Wissam Ben Yedder,Luciano Vietto,Samir Nasri,Steven Nzonzi,Sergio Escudero,Vitolo,Nicolás Pareja,Franco Vázquez,2,3,Matchweek 8,8,-3.0,3.0,-3.0,0.0,10.0,14.0,6.0,10.0,2.25,3.2,3.4
72,72,72,Barcelona,Marc-André ter Stegen,Gerard Piqué,Ivan Rakitić,Sergio Busquets,Arda Turan,Luis Suárez,Neymar,Rafinha,Javier Mascherano,Lucas Digne,Jérémy Mathieu,La Coruña,Germán Lux,Fernando Navarro,Pedro Mosquera,Raúl Albentosa,Emre Çolak,Florin Andone,Sidnei,Laure,Guilherme,Bruno Gama,Celso Borges,4,0,Matchweek 8,8,12.0,-1.0,8.0,-1.0,13.0,8.0,7.0,4.0,26.0,10.0,1.1
73,73,73,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Yannick Carrasco,Ángel Correa,Gabi,Stefan Savić,Juanfran,Kévin Gameiro,Granada,Guillermo Ochoa,Tito,David Lombán,Javi Márquez,Ezequiel Ponce,Gabriel Silva,Rúben Vezo,Andreas Pereira,Isaac Cuenca,Alberto Bueno,Victorien Angban,7,1,Matchweek 8,8,12.0,-9.0,8.0,-4.0,15.0,2.0,13.0,1.0,17.0,10.0,1.13
74,74,74,Betis,Antonio Adán,Petros,Jonas Martin,Cristiano Piccini,Riza Durmisi,Joaquín,Álex Alegría,Germán Pezzella,Darko Brašanac,Aïssa Mandi,Rubén Castro,Real Madrid,Keylor Navas,Dani Carvajal,Pepe,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Gareth Bale,Marcelo,Mateo Kovačić,Isco,1,6,Matchweek 8,8,-4.0,9.0,-1.0,2.0,8.0,15.0,7.0,9.0,1.36,5.25,8.0
75,75,75,Alavés,Fernando Pacheco,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Theo Hernández,Édgar Méndez,Manu García,Deyverson,Carlos Vigaray,Zouhair Feddal,Aleksandar Katai,Málaga,Carlos Kameni,Mikel Villanueva,Diego Llorente,Ignacio Camacho,Juankar,Chory Castro,Federico Ricca,Roberto Rosales,Sandro Ramírez,Miguel Torres,Pablo Fornals,1,1,Matchweek 8,8,1.0,-2.0,0.0,0.0,9.0,8.0,7.0,6.0,3.0,3.0,2.6
76,76,76,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Ander Iturraspe,Iker Muniain,Iñaki Williams,Iñigo Lekue,Óscar de Marcos,Aritz Aduriz,Raúl García,Yeray Álvarez,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,3,2,Matchweek 8,8,2.0,0.0,3.0,1.0,12.0,10.0,12.0,7.0,4.4,3.6,1.83
77,77,77,Sporting Gijón,Iván Cuéllar,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Víctor Rodríguez,Rachid Aït-Atmane,Carlos Castro,Lillo,Isma López,Moi Gómez,Duje Čop,Valencia,Diego Alves,João Cancelo,Aderlan Santos,Mario Suárez,Enzo Pérez,Daniel Parejo,José Luis Gayà,Rodrigo,Martín Montoya,Santi Mina,Ezequiel Garay,1,2,Matchweek 8,8,-10.0,-5.0,-12.0,-1.0,7.0,6.0,3.0,6.0,2.1,3.4,3.6
78,78,78,Villarreal,Sergio Asenjo,Mario Gaspar,Víctor Ruiz,Jaume Costa,Álvaro González,Manu Trigueros,Cédric Bakambu,Nicola Sansone,Samu Castillejo,Roberto Soriano,Bruno Soriano,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Theo Bongonda,Iago Aspas,Pione Sisto,Fabián Orellana,Daniel Wass,Jonny Castro,Sergi Gómez,Gustavo Cabral,5,0,Matchweek 8,8,5.0,-2.0,3.0,4.0,13.0,10.0,11.0,10.0,4.75,3.4,1.85
79,79,79,Eibar,Asier Riesgo,Gonzalo Escalante,Ander Capa,Sergi Enrich,Dani García,Mauro dos Santos,Fran Rico,Antonio Luna,Florian Lejeune,Pedro León,Bebé,Osasuna,Nauzet Pérez,Miguel Flaño,David García,Oier Sanjurjo,Sergio León,Oriol Riera,Roberto Torres,Álex Berenguer,Unai García,Miguel de las Cuevas,Didier Digard,2,3,Matchweek 8,8,2.0,-8.0,1.0,-3.0,11.0,3.0,8.0,2.0,5.0,3.6,1.7
80,80,80,Osasuna,Nauzet Pérez,Miguel Flaño,David García,Oier Sanjurjo,Sergio León,Oriol Riera,Roberto Torres,Álex Berenguer,Unai García,Miguel de las Cuevas,Didier Digard,Betis,Antonio Adán,Álex Martínez,Petros,Felipe Gutiérrez,Jonas Martin,Antonio Sanabria,Cristiano Piccini,Álvaro Cejudo,Joaquín,Germán Pezzella,Aïssa Mandi,1,2,Matchweek 9,9,-7.0,-9.0,-2.0,-6.0,6.0,8.0,5.0,4.0,3.1,3.2,2.4
81,81,81,Espanyol,Diego López,Martín Demichelis,Víctor Sánchez,Gerard Moreno,Léo Baptistão,José Manuel Jurado,David López,Javi López,Pablo Piatti,Diego Reyes,Marc Roca,Eibar,Asier Riesgo,Iván Ramis,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Fran Rico,Kiké,Antonio Luna,Florian Lejeune,Pedro León,3,3,Matchweek 9,9,-5.0,1.0,-1.0,0.0,7.0,11.0,5.0,5.0,3.8,3.4,2.05
82,82,82,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Mario Suárez,Enzo Pérez,Daniel Parejo,José Luis Gayà,Nani,Rodrigo,Martín Montoya,Ezequiel Garay,Barcelona,Marc-André ter Stegen,Sergio Busquets,Andrés Iniesta,Luis Suárez,Lionel Messi,Neymar,Javier Mascherano,Lucas Digne,Sergi Roberto,André Gomes,Samuel Umtiti,2,3,Matchweek 9,9,-4.0,16.0,1.0,8.0,9.0,16.0,9.0,10.0,1.4,5.25,7.0
83,83,83,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Alavés,Fernando Pacheco,Raúl García,Víctor Laguardia,Marcos Llorente,Víctor Camarasa,Daniel Torres,Édgar Méndez,Deyverson,Carlos Vigaray,Zouhair Feddal,Aleksandar Katai,3,0,Matchweek 9,9,-1.0,1.0,1.0,0.0,10.0,10.0,6.0,5.0,5.5,3.75,1.67
84,84,84,Granada,Guillermo Ochoa,Tito,Uche Henry Agbo,David Lombán,Ezequiel Ponce,Gabriel Silva,Rúben Vezo,Andreas Pereira,Isaac Cuenca,Artem Kravets,Victorien Angban,Sporting Gijón,Iván Cuéllar,Jorge Meré,Sergio Álvarez,Rachid Aït-Atmane,Carlos Castro,Alberto Lora,Burgui,Lillo,Moi Gómez,Duje Čop,Juan Rodríguez,0,0,Matchweek 9,9,-15.0,-11.0,-10.0,-8.0,2.0,7.0,1.0,0.0,3.6,3.4,2.1
85,85,85,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Theo Bongonda,Pablo Hernández,Iago Aspas,Fabián Orellana,Daniel Wass,Jonny Castro,Gustavo Cabral,Facundo Roncaglia,La Coruña,Germán Lux,Juanfran,Fernando Navarro,Pedro Mosquera,Raúl Albentosa,Florin Andone,Sidnei,Fayçal Fajr,Guilherme,Bruno Gama,Ryan Babel,4,1,Matchweek 9,9,-7.0,-5.0,-1.0,-5.0,10.0,8.0,10.0,4.0,5.5,3.6,1.7
86,86,86,Sevilla,Sergio Rico,Mariano,Luciano Vietto,Samir Nasri,Steven Nzonzi,Sergio Escudero,Vitolo,Nicolás Pareja,Franco Vázquez,Adil Rami,Gabriel Mercado,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Yannick Carrasco,Ángel Correa,Gabi,Stefan Savić,Juanfran,Kévin Gameiro,1,0,Matchweek 9,9,4.0,18.0,1.0,9.0,17.0,18.0,10.0,13.0,1.95,3.5,4.0
87,87,87,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Víctor Ruiz,Jonathan dos Santos,Jaume Costa,Manu Trigueros,Cédric Bakambu,Nicola Sansone,Roberto Soriano,Bruno Soriano,Las Palmas,Raúl Lizoain,Vicente Gómez,David García,Kevin-Prince Boateng,Sergio Araujo,Michel,Roque Mesa,Pedro Bigas,Jonathan Viera,Dani Castellano,Tana,2,1,Matchweek 9,9,10.0,3.0,7.0,-3.0,16.0,12.0,11.0,6.0,5.25,3.8,1.67
88,88,88,Málaga,Carlos Kameni,Bakary Koné,Mikel Villanueva,Ignacio Camacho,Juankar,Chory Castro,Roberto Rosales,Sandro Ramírez,Jony,Zdravko Kuzmanović,Pablo Fornals,Leganés,Jon Ander Serantes,Martín Mantovani,Gabriel,Alexander,Carl Medjani,Diego Rico,Víctor Díaz,Luciano,Rubén Pérez,Omar Ramos,David Timor,4,0,Matchweek 9,9,-2.0,-4.0,1.0,0.0,9.0,10.0,7.0,6.0,4.75,3.3,1.85
89,89,89,Real Madrid,Keylor Navas,Dani Carvajal,Pepe,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Gareth Bale,Marcelo,Mateo Kovačić,Isco,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Javier Eraso,Mikel San José,Iñaki Williams,Iñigo Lekue,Xabier Etxeita,Mikel Rico,Sabin Merino,Raúl García,Enric Saborit,2,1,Matchweek 9,9,14.0,3.0,5.0,3.0,18.0,15.0,9.0,12.0,13.0,7.0,1.2
90,90,90,Leganés,Jon Ander Serantes,Gabriel,Miguel Ángel Guerrero,Alexander,Carl Medjani,Diego Rico,Víctor Díaz,Pablo Insua,Rubén Pérez,Omar Ramos,David Timor,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Asier Illarramendi,Iñigo Martínez,Xabi Prieto,Carlos Vela,Willian José,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,0,2,Matchweek 10,10,-8.0,2.0,-5.0,1.0,10.0,13.0,6.0,9.0,2.88,3.1,2.63
91,91,91,Sporting Gijón,Iván Cuéllar,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Nacho Cases,Roberto Canella,Lillo,Isma López,Moi Gómez,Duje Čop,Borja Viguera,Sevilla,Sergio Rico,Mariano,Daniel Carriço,Wissam Ben Yedder,Luciano Vietto,Samir Nasri,Steven Nzonzi,Vitolo,Franco Vázquez,Adil Rami,Gabriel Mercado,1,1,Matchweek 10,10,-11.0,5.0,-7.0,1.0,8.0,20.0,1.0,12.0,1.95,3.6,3.8
92,92,92,Alavés,Fernando Pacheco,Raúl García,Alexis,Víctor Camarasa,Theo Hernández,Daniel Torres,Édgar Méndez,Manu García,Deyverson,Kiko Femenía,Zouhair Feddal,Real Madrid,Keylor Navas,Pepe,Raphaël Varane,Cristiano Ronaldo,Toni Kroos,Karim Benzema,Gareth Bale,Marcelo,Mateo Kovačić,Isco,Danilo,1,4,Matchweek 10,10,-2.0,15.0,-2.0,6.0,10.0,21.0,4.0,9.0,1.22,6.5,13.0
93,93,93,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Gabi,Stefan Savić,Juanfran,Kévin Gameiro,Nicolás Gaitán,Málaga,Carlos Kameni,Bakary Koné,Mikel Villanueva,Ignacio Camacho,Juankar,Chory Castro,Federico Ricca,Roberto Rosales,Sandro Ramírez,Jony,Pablo Fornals,4,2,Matchweek 10,10,17.0,2.0,8.0,4.0,18.0,12.0,10.0,10.0,15.0,6.0,1.22
94,94,94,Barcelona,Marc-André ter Stegen,Ivan Rakitić,Denis Suárez,Luis Suárez,Lionel Messi,Neymar,Rafinha,Javier Mascherano,Lucas Digne,Sergi Roberto,Samuel Umtiti,Granada,Guillermo Ochoa,Uche Henry Agbo,David Lombán,Jon Toral,Gabriel Silva,Mehdi Carcela,Rúben Vezo,Andreas Pereira,Isaac Cuenca,Matthieu Saunier,Artem Kravets,1,0,Matchweek 10,10,17.0,-15.0,9.0,-9.0,19.0,3.0,10.0,1.0,34.0,17.0,1.05
95,95,95,Eibar,Asier Riesgo,Iván Ramis,Ander Capa,Takashi Inui,Sergi Enrich,Dani García,Fran Rico,Kiké,Antonio Luna,Florian Lejeune,Pedro León,Villarreal,Sergio Asenjo,Mario Gaspar,Mateo Musacchio,Víctor Ruiz,Jaume Costa,Manu Trigueros,Cédric Bakambu,Nicola Sansone,Samu Castillejo,Roberto Soriano,Bruno Soriano,2,1,Matchweek 10,10,1.0,11.0,1.0,8.0,12.0,19.0,5.0,11.0,2.5,3.2,3.0
96,96,96,Athletic Club,Gorka Iraizoz,Aymeric Laporte,Mikel San José,Beñat Etxebarria,Iker Muniain,Iñaki Williams,Xabier Etxeita,Óscar de Marcos,Sabin Merino,Raúl García,Mikel Balenziaga,Osasuna,Nauzet Pérez,Miguel Flaño,David García,Oier Sanjurjo,Sergio León,Oriol Riera,Roberto Torres,Álex Berenguer,Unai García,Miguel de las Cuevas,Didier Digard,1,1,Matchweek 10,10,2.0,-8.0,1.0,-2.0,15.0,6.0,9.0,4.0,8.5,5.0,1.36
97,97,97,Betis,Antonio Adán,Rafa Navarro,Álex Martínez,Petros,Felipe Gutiérrez,Jonas Martin,Antonio Sanabria,Joaquín,Germán Pezzella,Aïssa Mandi,Rubén Castro,Espanyol,Diego López,Víctor Sánchez,Gerard Moreno,Léo Baptistão,Aarón Martín,David López,Hernán Pérez,Javi Fuego,Pablo Piatti,Diego Reyes,Marc Roca,0,1,Matchweek 10,10,-8.0,-5.0,-4.0,-2.0,11.0,8.0,6.0,6.0,3.4,3.25,2.25
98,98,98,Las Palmas,Raúl Lizoain,Vicente Gómez,David García,Kevin-Prince Boateng,Sergio Araujo,Michel,Roque Mesa,Pedro Bigas,Jonathan Viera,Dani Castellano,Tana,Celta Vigo,Sergio Álvarez,Hugo Mallo,Nemanja Radoja,Pablo Hernández,Iago Aspas,Pione Sisto,Fabián Orellana,Daniel Wass,Sergi Gómez,Gustavo Cabral,Facundo Roncaglia,3,3,Matchweek 10,10,2.0,-4.0,-1.0,1.0,12.0,13.0,3.0,12.0,3.2,3.3,2.3
99,99,99,La Coruña,Przemysław Tytoń,Juanfran,Pedro Mosquera,Raúl Albentosa,Emre Çolak,Marlos Moreno,Florin Andone,Sidnei,Luisinho,Bruno Gama,Celso Borges,Valencia,Diego Alves,João Cancelo,Eliaquim Mangala,Mario Suárez,Enzo Pérez,Daniel Parejo,Nani,Rodrigo,Martín Montoya,Aymen Abdennour,Ezequiel Garay,1,1,Matchweek 10,10,-8.0,-5.0,-7.0,-1.0,8.0,9.0,3.0,9.0,2.55,3.2,2.88
100,100,100,Málaga,Carlos Kameni,Mikel Villanueva,Ignacio Camacho,Juankar,Juanpi,Chory Castro,Roberto Rosales,Sandro Ramírez,Jony,Miguel Torres,Pablo Fornals,Sporting Gijón,Iván Cuéllar,Jorge Meré,Fernando Amorebieta,Sergio Álvarez,Nacho Cases,Roberto Canella,Lillo,Isma López,Moi Gómez,Duje Čop,Borja Viguera,3,2,Matchweek 11,11,0.0,-11.0,3.0,-2.0,12.0,9.0,7.0,2.0,5.25,3.6,1.73
101,101,101,Granada,Guillermo Ochoa,Uche Henry Agbo,David Lombán,David Barral,Jon Toral,Gabriel Silva,Mehdi Carcela,Rúben Vezo,Andreas Pereira,Isaac Cuenca,Matthieu Saunier,La Coruña,Przemysław Tytoń,Juanfran,Pedro Mosquera,Emre Çolak,Marlos Moreno,Florin Andone,Sidnei,Alejandro Arribas,Luisinho,Bruno Gama,Celso Borges,1,1,Matchweek 11,11,-16.0,-8.0,-8.0,-6.0,3.0,9.0,1.0,4.0,2.8,3.2,2.6
102,102,102,Real Sociedad,Gerónimo Rulli,Carlos Martínez,Mikel González,Asier Illarramendi,Xabi Prieto,Carlos Vela,Willian José,David Zurutuza,Mikel Oyarzabal,Yuri Berchiche,Raúl Navas,Atlético Madrid,Jan Oblak,Diego Godín,Filipe Luís,Koke,Antoine Griezmann,Saúl Ñíguez,Yannick Carrasco,Gabi,Stefan Savić,Juanfran,Kévin Gameiro,2,0,Matchweek 11,11,4.0,19.0,5.0,9.0,16.0,21.0,9.0,12.0,1.67,3.6,5.75
