,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form
50,50,SPAL,Alfred Gomis,Mirco Antenucci,Luca Mora,Bartosz Salamon,Marco Borriello,Francesco Vicari,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Filippo Costa,Federico Viviani,Napoli,Pepe Reina,José Callejón,Dries Mertens,Marek Hamšík,Nikola Maksimović,Piotr Zieliński,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Amadou Diawara,2,3,Matchweek 6,6,-5.0,16.0,-5.0,14.0,4.0,15.0,4.0,15.0
51,51,Juventus,Gianluigi Buffon,Giorgio Chiellini,Medhi Benatia,Miralem Pjanić,Juan Cuadrado,Paulo Dybala,Douglas Costa,Alex Sandro,Blaise Matuidi,Mario Mandžukić,Stephan Lichtsteiner,Torino,Salvatore Sirigu,Daniele Baselli,Andrea Belotti,Adem Ljajić,M'Baye Niang,Iago Falque,Cristian Ansaldi,Lorenzo De Silvestri,Nicolas Nkoulou,Tomás Rincón,Lyanco,4,0,Matchweek 6,6,11.0,5.0,8.0,5.0,15.0,11.0,15.0,11.0
52,52,Sampdoria,Christian Puggioni,Édgar Barreto,Dennis Praet,Gastón Ramírez,Gian Marco Ferrari,Ivan Strinić,Bartosz Bereszyński,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Duván Zapata,Milan,Gianluigi Donnarumma,Giacomo Bonaventura,Nikola Kalinić,Suso,Alessio Romagnoli,Cristián Zapata,Leonardo Bonucci,Ignazio Abate,Lucas Biglia,Ricardo Rodríguez,Franck Kessié,2,0,Matchweek 6,6,2.0,4.0,1.0,1.0,9.0,12.0,9.0,12.0
53,53,Cagliari,Alessio Cragno,Marco Andreolli,Daniele Dessena,Niccolò Giannetti,João Pedro,Senna Miangue,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Marco Sau,Chievo,Stefano Sorrentino,Roberto Inglese,Dario Dainelli,Nicola Rigoni,Alessandro Gamberini,Ivan Radovanović,Manuel Pucciarelli,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Nenad Tomović,0,2,Matchweek 6,6,-2.0,-3.0,1.0,-4.0,6.0,5.0,6.0,5.0
54,54,Crotone,Alex Cordaz,Marcus Rohdén,Federico Ceccherini,Adrian Stoian,Andrea Barberis,Marcello Trotta,Marco Tumminello,Rolando Mandragora,Mario Sampirisi,Bruno Martella,Arlind Ajeti,Benevento,Vid Belec,Danilo Cataldi,Massimo Coda,Andrea Costa,Gianluca Di Chiara,Ledian Memushaj,Lorenzo Venuti,George Pușcaș,Achraf Lazaar,Cristiano Lombardi,Andrew Gravillon,2,0,Matchweek 6,6,-10.0,-13.0,-7.0,-12.0,1.0,0.0,1.0,0.0
55,55,Hellas Verona,Nícolas Andrade,Antonio Caracciolo,Rômulo,Bruno Zuculini,Marco Fossati,Giampaolo Pazzini,Mattia Zaccagni,Samuel Souprayen,Mattia Valoti,Enrico Bearzotti,Thomas Heurtaux,Lazio,Thomas Strakosha,Patric,Jordan Lukaku,Lucas Leiva,Marco Parolo,Ciro Immobile,Luis Alberto,Senad Lulić,Ștefan Radu,Luiz Felipe,Adam Marušić,0,3,Matchweek 6,6,-10.0,2.0,-8.0,2.0,2.0,10.0,2.0,10.0
56,56,Inter,Samir Handanović,Mauro Icardi,Matías Vecino,Borja Valero,Miranda,Dalbert Henrique,Danilo D'Ambrosio,Milan Škriniar,Ivan Perišić,Marcelo Brozović,Antonio Candreva,Genoa,Mattia Perin,Isaac Cofie,Adel Taarabt,Luca Rossettini,Davide Biraschi,Aleandro Rosi,Stephane Omeonga,Miguel Veloso,Pietro Pellegri,Ervin Zukanović,Diego Laxalt,1,0,Matchweek 6,6,9.0,-4.0,6.0,-4.0,13.0,2.0,13.0,2.0
57,57,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Alessandro Matri,Francesco Acerbi,Pol Lirola,Domenico Berardi,Paolo Cannavaro,Alfred Duncan,Timo Letschert,Claud Adjapong,Bologna,Angelo da Costa Júnior,Giancarlo González,Erick Pulgar,Sebastien De Maio,Simone Verdi,Ibrahima Mbaye,Andrea Poli,Filip Helander,Rodrigo Palacio,Adam Masina,Godfred Donsah,0,1,Matchweek 6,6,-5.0,-3.0,-5.0,-3.0,4.0,5.0,4.0,5.0
58,58,Fiorentina,Marco Sportiello,Vincent Laurini,Cristiano Biraghi,Carlos Sánchez,Giovanni Simeone,Davide Astori,Jordan Veretout,Germán Pezzella,Federico Chiesa,Gil Bastião Dias,Cyril Théréau,Atalanta,Etrit Berisha,Rafael Tolói,José Luis Palomino,Papu Gómez,Remo Freuler,Mattia Caldara,Marten de Roon,Timothy Castagne,Jasmin Kurtić,Leonardo Spinazzola,Josip Iličić,1,1,Matchweek 6,6,1.0,2.0,4.0,3.0,6.0,7.0,6.0,7.0
59,59,Udinese,Albano Bizzarri,Samir Santos,Gabriele Angella,Rodrigo De Paul,Jakub Jankto,Kevin Lasagna,Bram Nuytinck,Jens Stryger Larsen,Maxi López,Antonín Barák,Valon Behrami,Sampdoria,Christian Puggioni,Édgar Barreto,Dennis Praet,Gastón Ramírez,Gian Marco Ferrari,Ivan Strinić,Bartosz Bereszyński,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Duván Zapata,4,0,Matchweek 7,7,-5.0,4.0,-3.0,2.0,3.0,12.0,3.0,9.0
60,60,Genoa,Mattia Perin,Isaac Cofie,Luca Rossettini,Davide Biraschi,Raffaele Palladino,Aleandro Rosi,Federico Ricci,Miguel Veloso,Pietro Pellegri,Ervin Zukanović,Diego Laxalt,Bologna,Antonio Mirante,Giancarlo González,Emil Krafth,Erick Pulgar,Bruno Petković,Simone Verdi,Ibrahima Mbaye,Andrea Poli,Filip Helander,Rodrigo Palacio,Godfred Donsah,0,1,Matchweek 7,7,-5.0,-2.0,-3.0,-3.0,2.0,8.0,1.0,7.0
61,61,Napoli,Pepe Reina,Allan,José Callejón,Jorginho,Dries Mertens,Marek Hamšík,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Raúl Albiol,Cagliari,Alessio Cragno,Marco Andreolli,Luca Cigarini,João Pedro,Nicolò Barella,Simone Padoin,Artur Ioniță,Marco Capuano,Marco Sau,Leonardo Pavoletti,Filippo Romagna,3,0,Matchweek 7,7,17.0,-4.0,13.0,0.0,18.0,6.0,15.0,6.0
62,62,Chievo,Stefano Sorrentino,Roberto Inglese,Dario Dainelli,Alessandro Gamberini,Ivan Radovanović,Manuel Pucciarelli,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Nenad Tomović,Përparim Hetemaj,Fiorentina,Marco Sportiello,Cristiano Biraghi,Milan Badelj,Giovanni Simeone,Davide Astori,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Bruno Gaspar,Cyril Théréau,2,1,Matchweek 7,7,-1.0,1.0,-1.0,5.0,8.0,7.0,5.0,7.0
63,63,Benevento,Vid Belec,Gaetano Letizia,Berat Djimsiti,Marco D'Alessandro,Danilo Cataldi,Nicolas Viola,Andrea Costa,Ledian Memushaj,Lorenzo Venuti,Pietro Iemmello,Cristiano Lombardi,Inter,Samir Handanović,Mauro Icardi,Matías Vecino,Borja Valero,Miranda,Danilo D'Ambrosio,Milan Škriniar,Ivan Perišić,Yuto Nagatomo,Marcelo Brozović,Antonio Candreva,1,2,Matchweek 7,7,-15.0,10.0,-13.0,5.0,0.0,16.0,0.0,13.0
64,64,SPAL,Alfred Gomis,Mirco Antenucci,Luca Mora,Bartosz Salamon,Marco Borriello,Francesco Vicari,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Filippo Costa,Federico Viviani,Crotone,Alex Cordaz,Marcus Rohdén,Federico Ceccherini,Adrian Stoian,Andrea Nalini,Andrea Barberis,Rolando Mandragora,Mario Sampirisi,Bruno Martella,Arlind Ajeti,Simeon Nwankwo,1,1,Matchweek 7,7,-6.0,-8.0,-7.0,-5.0,4.0,4.0,3.0,4.0
65,65,Torino,Salvatore Sirigu,Mirko Valdifiori,Cristian Molinaro,Andrea Belotti,Adem Ljajić,M'Baye Niang,Iago Falque,Lorenzo De Silvestri,Nicolas Nkoulou,Tomás Rincón,Lyanco,Hellas Verona,Nícolas Andrade,Rômulo,Antonio Caracciolo,Bruno Zuculini,Daniele Verde,Moise Kean,Alessio Cerci,Daniel Bessa,Martín Cáceres,Alex Ferrari,Mohamed Fares,2,2,Matchweek 7,7,1.0,-13.0,-2.0,-11.0,11.0,2.0,10.0,2.0
66,66,Lazio,Thomas Strakosha,Stefan de Vrij,Patric,Lucas Leiva,Marco Parolo,Ciro Immobile,Luis Alberto,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Adam Marušić,Sassuolo,Andrea Consigli,Simone Missiroli,Alessandro Matri,Stefano Sensi,Francesco Acerbi,Pol Lirola,Domenico Berardi,Paolo Cannavaro,Alfred Duncan,Timo Letschert,Claud Adjapong,6,1,Matchweek 7,7,5.0,-6.0,4.0,-3.0,13.0,4.0,12.0,3.0
67,67,Milan,Gianluigi Donnarumma,Nikola Kalinić,André Silva,Hakan Çalhanoğlu,Fabio Borini,Alessio Romagnoli,Leonardo Bonucci,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,Roma,Alisson,Radja Nainggolan,Kevin Strootman,Edin Džeko,Aleksandar Kolarov,Daniele De Rossi,Federico Fazio,Alessandro Florenzi,Bruno Peres,Kostas Manolas,Stephan El Shaarawy,0,2,Matchweek 7,7,2.0,8.0,-2.0,9.0,12.0,13.0,9.0,10.0
68,68,Atalanta,Etrit Berisha,Bryan Cristante,Andrea Masiello,José Luis Palomino,Andreas Cornelius,Papu Gómez,Remo Freuler,Mattia Caldara,Jasmin Kurtić,Hans Hateboer,Leonardo Spinazzola,Juventus,Gianluigi Buffon,Giorgio Chiellini,Medhi Benatia,Gonzalo Higuaín,Paulo Dybala,Blaise Matuidi,Mario Mandžukić,Kwadwo Asamoah,Stephan Lichtsteiner,Rodrigo Bentancur,Federico Bernardeschi,2,2,Matchweek 7,7,2.0,15.0,5.0,10.0,8.0,18.0,8.0,15.0
69,69,Juventus,Gianluigi Buffon,Giorgio Chiellini,Sami Khedira,Gonzalo Higuaín,Douglas Costa,Blaise Matuidi,Andrea Barzagli,Mario Mandžukić,Kwadwo Asamoah,Stephan Lichtsteiner,Rodrigo Bentancur,Lazio,Thomas Strakosha,Stefan de Vrij,Lucas Leiva,Bastos,Marco Parolo,Ciro Immobile,Luis Alberto,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Adam Marušić,1,2,Matchweek 8,8,15.0,10.0,7.0,6.0,19.0,16.0,13.0,12.0
70,70,Roma,Alisson,Radja Nainggolan,Juan Jesus,Lorenzo Pellegrini,Diego Perotti,Edin Džeko,Aleksandar Kolarov,Daniele De Rossi,Alessandro Florenzi,Bruno Peres,Kostas Manolas,Napoli,Pepe Reina,Allan,José Callejón,Jorginho,Dries Mertens,Marek Hamšík,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Raúl Albiol,0,1,Matchweek 8,8,10.0,20.0,11.0,13.0,16.0,21.0,13.0,15.0
71,71,Fiorentina,Marco Sportiello,Vincent Laurini,Cristiano Biraghi,Milan Badelj,Giovanni Simeone,Davide Astori,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Cyril Théréau,Udinese,Albano Bizzarri,Samir Santos,Gabriele Angella,Seko Fofana,Rodrigo De Paul,Jakub Jankto,Kevin Lasagna,Bram Nuytinck,Maxi López,Silvan Widmer,Antonín Barák,2,1,Matchweek 8,8,0.0,-1.0,-1.0,0.0,7.0,6.0,7.0,6.0
72,72,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Alessandro Matri,Federico Peluso,Francesco Acerbi,Matteo Politano,Marcello Gazzola,Domenico Berardi,Paolo Cannavaro,Alfred Duncan,Chievo,Stefano Sorrentino,Dario Dainelli,Nicola Rigoni,Alessandro Gamberini,Ivan Radovanović,Manuel Pucciarelli,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Nenad Tomović,Roberto Inglese,0,0,Matchweek 8,8,-11.0,0.0,-7.0,3.0,4.0,11.0,3.0,8.0
73,73,Sampdoria,Christian Puggioni,Dennis Praet,Gastón Ramírez,Ivan Strinić,Vasco Regini,Valerio Verre,Bartosz Bereszyński,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Duván Zapata,Atalanta,Etrit Berisha,Bryan Cristante,Andrea Masiello,José Luis Palomino,Remo Freuler,Mattia Caldara,Marten de Roon,Andrea Petagna,Hans Hateboer,Leonardo Spinazzola,Josip Iličić,3,1,Matchweek 8,8,0.0,2.0,-2.0,4.0,12.0,9.0,6.0,9.0
74,74,Cagliari,Alessio Cragno,Gregory van der Wiel,Luca Cigarini,João Pedro,Diego Farias,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Leonardo Pavoletti,Filippo Romagna,Genoa,Mattia Perin,Armando Izzo,Andrea Bertolacci,Adel Taarabt,Luca Rossettini,Andrey Galabinov,Aleandro Rosi,Luca Rigoni,Miguel Veloso,Ervin Zukanović,Diego Laxalt,2,3,Matchweek 8,8,-7.0,-6.0,-4.0,-3.0,6.0,2.0,6.0,1.0
75,75,Bologna,Antonio Mirante,Giancarlo González,Erick Pulgar,Simone Verdi,Federico Di Francesco,Ibrahima Mbaye,Andrea Poli,Filip Helander,Rodrigo Palacio,Adam Masina,Godfred Donsah,SPAL,Alfred Gomis,Mirco Antenucci,Luca Mora,Bartosz Salamon,Francesco Vicari,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Filippo Costa,Alberto Paloschi,Federico Viviani,2,1,Matchweek 8,8,-1.0,-6.0,1.0,-5.0,11.0,5.0,7.0,1.0
76,76,Crotone,Alex Cordaz,Marcus Rohdén,Federico Ceccherini,Adrian Stoian,Andrea Barberis,Marcello Trotta,Rolando Mandragora,Mario Sampirisi,Bruno Martella,Arlind Ajeti,Simeon Nwankwo,Torino,Salvatore Sirigu,Cristian Molinaro,Daniele Baselli,Adem Ljajić,M'Baye Niang,Iago Falque,Emiliano Moretti,Lorenzo De Silvestri,Nicolas Nkoulou,Tomás Rincón,Umar Sadiq,2,2,Matchweek 8,8,-8.0,1.0,-4.0,-3.0,5.0,12.0,4.0,8.0
77,77,Inter,Samir Handanović,Roberto Gagliardini,Mauro Icardi,Matías Vecino,Borja Valero,Miranda,Danilo D'Ambrosio,Milan Škriniar,Ivan Perišić,Yuto Nagatomo,Antonio Candreva,Milan,Gianluigi Donnarumma,Giacomo Bonaventura,Suso,André Silva,Fabio Borini,Alessio Romagnoli,Leonardo Bonucci,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,3,2,Matchweek 8,8,11.0,0.0,4.0,-1.0,19.0,12.0,13.0,6.0
78,78,Hellas Verona,Nícolas Andrade,Antonio Caracciolo,Rômulo,Marco Fossati,Alessio Cerci,Giampaolo Pazzini,Daniel Bessa,Samuel Souprayen,Martín Cáceres,Mattia Valoti,Mohamed Fares,Benevento,Alberto Brignoli,Gaetano Letizia,Berat Djimsiti,Danilo Cataldi,Raman Chibsah,Ledian Memushaj,Lorenzo Venuti,Vittorio Parigini,Pietro Iemmello,Cristiano Lombardi,Luca Antei,1,0,Matchweek 8,8,-13.0,-16.0,-6.0,-13.0,3.0,0.0,2.0,0.0
79,79,Sampdoria,Christian Puggioni,Jacopo Sala,Dennis Praet,Gian Marco Ferrari,Karol Linetty,Ivan Strinić,Gianluca Caprari,Matías Silvestre,Fabio Quagliarella,Lucas Torreira,Duván Zapata,Crotone,Alex Cordaz,Federico Ceccherini,Adrian Stoian,Andrea Nalini,Mariano Julio Izco,Ante Budimir,Andrea Barberis,Daniel Pavlović,Rolando Mandragora,Mario Sampirisi,Arlind Ajeti,5,0,Matchweek 9,9,2.0,-8.0,0.0,-2.0,15.0,6.0,8.0,5.0
80,80,Napoli,Pepe Reina,Allan,José Callejón,Jorginho,Dries Mertens,Marek Hamšík,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Raúl Albiol,Inter,Samir Handanović,Roberto Gagliardini,Mauro Icardi,Matías Vecino,Borja Valero,Miranda,Danilo D'Ambrosio,Milan Škriniar,Ivan Perišić,Yuto Nagatomo,Antonio Candreva,0,0,Matchweek 9,9,21.0,12.0,8.0,3.0,24.0,22.0,15.0,13.0
81,81,Chievo,Stefano Sorrentino,Dario Dainelli,Alessandro Gamberini,Ivan Radovanović,Manuel Pucciarelli,Massimo Gobbi,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Roberto Inglese,Përparim Hetemaj,Hellas Verona,Nícolas Andrade,Antonio Caracciolo,Rômulo,Bruno Zuculini,Daniele Verde,Alessio Cerci,Giampaolo Pazzini,Daniel Bessa,Samuel Souprayen,Martín Cáceres,Mohamed Fares,3,2,Matchweek 9,9,0.0,-12.0,3.0,-2.0,12.0,6.0,9.0,5.0
82,82,Benevento,Alberto Brignoli,Gaetano Letizia,Berat Djimsiti,Danilo Cataldi,Amato Ciciretti,Nicolas Viola,Raman Chibsah,Bright Gyamfi,Ledian Memushaj,Lorenzo Venuti,Pietro Iemmello,Fiorentina,Marco Sportiello,Vincent Laurini,Cristiano Biraghi,Milan Badelj,Giovanni Simeone,Davide Astori,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Cyril Théréau,0,3,Matchweek 9,9,-17.0,1.0,-8.0,-1.0,0.0,10.0,0.0,7.0
83,83,Torino,Salvatore Sirigu,Cristian Molinaro,Daniele Baselli,Adem Ljajić,M'Baye Niang,Iago Falque,Emiliano Moretti,Lorenzo De Silvestri,Nicolas Nkoulou,Tomás Rincón,Umar Sadiq,Roma,Alisson,Radja Nainggolan,Juan Jesus,Kevin Strootman,Lorenzo Pellegrini,Edin Džeko,Aleksandar Kolarov,Héctor Moreno,Daniele De Rossi,Alessandro Florenzi,Stephan El Shaarawy,0,1,Matchweek 9,9,1.0,9.0,-3.0,7.0,13.0,16.0,6.0,12.0
84,84,Atalanta,Etrit Berisha,Bryan Cristante,Andrea Masiello,José Luis Palomino,Remo Freuler,Mattia Caldara,Marten de Roon,Timothy Castagne,Andrea Petagna,Leonardo Spinazzola,Josip Iličić,Bologna,Antonio Mirante,Giancarlo González,Erick Pulgar,Simone Verdi,Federico Di Francesco,Andrea Poli,Filip Helander,Rodrigo Palacio,Adam Masina,Vasilis Torosidis,Godfred Donsah,1,0,Matchweek 9,9,0.0,0.0,2.0,3.0,9.0,14.0,6.0,10.0
85,85,SPAL,Alfred Gomis,Mirco Antenucci,Sauli Väisänen,Luca Mora,Marco Borriello,Francesco Vicari,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Filippo Costa,Federico Viviani,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Diego Falcinelli,Federico Peluso,Francesco Acerbi,Matteo Politano,Marcello Gazzola,Domenico Berardi,Paolo Cannavaro,Alfred Duncan,0,1,Matchweek 9,9,-7.0,-11.0,-4.0,-5.0,5.0,5.0,1.0,4.0
86,86,Milan,Gianluigi Donnarumma,Giacomo Bonaventura,Nikola Kalinić,Suso,Hakan Çalhanoğlu,Fabio Borini,Cristián Zapata,Leonardo Bonucci,Lucas Biglia,Ricardo Rodríguez,Franck Kessié,Genoa,Mattia Perin,Armando Izzo,Andrea Bertolacci,Adel Taarabt,Luca Rossettini,Andrey Galabinov,Aleandro Rosi,Luca Rigoni,Miguel Veloso,Ervin Zukanović,Diego Laxalt,0,0,Matchweek 9,9,-1.0,-5.0,-3.0,-1.0,12.0,5.0,6.0,4.0
87,87,Udinese,Albano Bizzarri,Samir Santos,Danilo Larangeira,Seko Fofana,Rodrigo De Paul,Jakub Jankto,Bram Nuytinck,Stipe Perica,Maxi López,Emil Hallfreðsson,Ali Adnan Kadhim,Juventus,Gianluigi Buffon,Giorgio Chiellini,Miralem Pjanić,Sami Khedira,Juan Cuadrado,Gonzalo Higuaín,Paulo Dybala,Alex Sandro,Mario Mandžukić,Daniele Rugani,Stephan Lichtsteiner,2,6,Matchweek 9,9,-2.0,14.0,0.0,4.0,6.0,19.0,3.0,10.0
88,88,Lazio,Thomas Strakosha,Stefan de Vrij,Lucas Leiva,Bastos,Marco Parolo,Ciro Immobile,Luis Alberto,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Adam Marušić,Cagliari,Luca Crosta,Marco Andreolli,Daniele Dessena,João Pedro,Diego Farias,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Marco Sau,Filippo Romagna,3,0,Matchweek 9,9,11.0,-8.0,6.0,-7.0,19.0,6.0,12.0,3.0
89,89,Inter,Samir Handanović,Roberto Gagliardini,Mauro Icardi,Matías Vecino,Borja Valero,Miranda,Danilo D'Ambrosio,Milan Škriniar,Ivan Perišić,Yuto Nagatomo,Antonio Candreva,Sampdoria,Christian Puggioni,Édgar Barreto,Dennis Praet,Gastón Ramírez,Gian Marco Ferrari,Bartosz Bereszyński,Matías Silvestre,Fabio Quagliarella,Nicola Murru,Lucas Torreira,Duván Zapata,3,2,Matchweek 10,10,12.0,7.0,3.0,5.0,23.0,18.0,11.0,10.0
90,90,Atalanta,Pierluigi Gollini,Rafael Tolói,José Luis Palomino,Robin Gosens,Andreas Cornelius,Papu Gómez,Remo Freuler,Mattia Caldara,Marten de Roon,Hans Hateboer,Josip Iličić,Hellas Verona,Nícolas Andrade,Antonio Caracciolo,Rômulo,Daniele Verde,Marco Fossati,Moise Kean,Alessio Cerci,Daniel Bessa,Samuel Souprayen,Thomas Heurtaux,Mohamed Fares,3,0,Matchweek 10,10,1.0,-13.0,-1.0,-3.0,12.0,6.0,8.0,5.0
91,91,Cagliari,Rafael,Luca Cigarini,Senna Miangue,Nicolò Barella,Fabio Pisacane,Simone Padoin,Luca Ceppitelli,Paolo Faragò,Marco Sau,Leonardo Pavoletti,Filippo Romagna,Benevento,Alberto Brignoli,Gaetano Letizia,Berat Djimsiti,Danilo Cataldi,Amato Ciciretti,Raman Chibsah,Gianluca Di Chiara,Ledian Memushaj,Pietro Iemmello,Achraf Lazaar,Luca Antei,2,1,Matchweek 10,10,-11.0,-20.0,-9.0,-7.0,6.0,0.0,0.0,0.0
92,92,Chievo,Stefano Sorrentino,Alessandro Gamberini,Ivan Radovanović,Manuel Pucciarelli,Boštjan Cesar,Lucas Castro,Valter Birsa,Fabrizio Cacciatore,Sergio Pellissier,Nenad Tomović,Përparim Hetemaj,Milan,Gianluigi Donnarumma,Davide Calabria,Nikola Kalinić,Suso,Hakan Çalhanoğlu,Fabio Borini,Alessio Romagnoli,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,1,4,Matchweek 10,10,1.0,-1.0,4.0,-5.0,15.0,13.0,11.0,4.0
93,93,Juventus,Wojciech Szczęsny,Sami Khedira,Gonzalo Higuaín,Paulo Dybala,Douglas Costa,Alex Sandro,Andrea Barzagli,Daniele Rugani,Stephan Lichtsteiner,Rodrigo Bentancur,Federico Bernardeschi,SPAL,Alfred Gomis,Marios Oikonomou,Luca Rizzo,Federico Mattiello,Eros Schiavon,Bartosz Salamon,Marco Borriello,Felipe dal Belo,Manuel Lazzari,Alberto Paloschi,Federico Viviani,4,1,Matchweek 10,10,18.0,-8.0,7.0,-3.0,22.0,5.0,10.0,1.0
94,94,Roma,Alisson,Radja Nainggolan,Diego Perotti,Edin Džeko,Aleksandar Kolarov,Héctor Moreno,Cengiz Ünder,Federico Fazio,Maxime Gonalons,Rick Karsdorp,Gerson,Crotone,Alex Cordaz,Marcus Rohdén,Federico Ceccherini,Andrea Nalini,Ante Budimir,Andrea Barberis,Daniel Pavlović,Stefan Simić,Rolando Mandragora,Mario Sampirisi,Giovanni Crociata,1,0,Matchweek 10,10,10.0,-13.0,4.0,-3.0,19.0,6.0,12.0,5.0
95,95,Sassuolo,Andrea Consigli,Francesco Magnanelli,Simone Missiroli,Diego Falcinelli,Stefano Sensi,Federico Peluso,Francesco Acerbi,Matteo Politano,Marcello Gazzola,Domenico Berardi,Paolo Cannavaro,Udinese,Albano Bizzarri,Samir Santos,Danilo Larangeira,Ryder Matos,Jakub Jankto,Kevin Lasagna,Stipe Perica,Jens Stryger Larsen,Ali Adnan Kadhim,Antonín Barák,Valon Behrami,0,1,Matchweek 10,10,-10.0,-6.0,-5.0,-3.0,8.0,6.0,7.0,3.0
96,96,Fiorentina,Marco Sportiello,Vincent Laurini,Cristiano Biraghi,Milan Badelj,Giovanni Simeone,Davide Astori,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Cyril Théréau,Torino,Salvatore Sirigu,Daniele Baselli,Adem Ljajić,M'Baye Niang,Iago Falque,Antonio Barreca,Emiliano Moretti,Lorenzo De Silvestri,Nicolas Nkoulou,Tomás Rincón,Umar Sadiq,3,0,Matchweek 10,10,4.0,0.0,3.0,-5.0,13.0,13.0,7.0,5.0
97,97,Bologna,Antonio Mirante,Emil Krafth,Erick Pulgar,Sebastien De Maio,Simone Verdi,Mattia Destro,Ladislav Krejčí,Lorenzo Crisetig,Filip Helander,Adam Masina,Godfred Donsah,Lazio,Thomas Strakosha,Stefan de Vrij,Lucas Leiva,Bastos,Marco Parolo,Ciro Immobile,Luis Alberto,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Adam Marušić,1,2,Matchweek 10,10,-1.0,14.0,2.0,12.0,14.0,22.0,10.0,12.0
98,98,Genoa,Mattia Perin,Armando Izzo,Andrea Bertolacci,Adel Taarabt,Luca Rossettini,Andrey Galabinov,Darko Lazović,Luca Rigoni,Miguel Veloso,Ervin Zukanović,Diego Laxalt,Napoli,Pepe Reina,José Callejón,Dries Mertens,Marek Hamšík,Piotr Zieliński,Vlad Chiricheș,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Faouzi Ghoulam,Amadou Diawara,2,3,Matchweek 10,10,-5.0,21.0,-1.0,5.0,6.0,25.0,5.0,13.0
99,99,Milan,Gianluigi Donnarumma,Nikola Kalinić,Suso,Hakan Çalhanoğlu,Fabio Borini,Alessio Romagnoli,Cristián Zapata,Ignazio Abate,Lucas Biglia,Ricardo Rodríguez,Franck Kessié,Juventus,Gianluigi Buffon,Giorgio Chiellini,Miralem Pjanić,Sami Khedira,Juan Cuadrado,Gonzalo Higuaín,Paulo Dybala,Mario Mandžukić,Kwadwo Asamoah,Daniele Rugani,Stephan Lichtsteiner,0,2,Matchweek 11,11,2.0,21.0,0.0,6.0,16.0,25.0,4.0,10.0
100,100,Roma,Alisson,Juan Jesus,Kevin Strootman,Lorenzo Pellegrini,Edin Džeko,Daniele De Rossi,Federico Fazio,Grégoire Defrel,Alessandro Florenzi,Bruno Peres,Stephan El Shaarawy,Bologna,Angelo da Costa Júnior,Giancarlo González,Emil Krafth,Erick Pulgar,Bruno Petković,Ádám Nagy,Simone Verdi,Federico Di Francesco,Andrea Poli,Filip Helander,Adam Masina,1,0,Matchweek 11,11,11.0,-2.0,3.0,0.0,22.0,14.0,12.0,9.0
