,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
87,87,87,Cremonese,Ionuț Radu,Emanuele Valeri,Santiago Ascacíbar,Matteo Bianchetti,Leonardo Sernicola,Felix Afena-Gyan,Soualiho Meïté,Giacomo Quagliata,Luka Lochoshvili,Cyriel Dessers,Luca Zanimacchia,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Amir Rrahmani,Matteo Politano,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Giacomo Raspadori,Tanguy Ndombele,Andre-Frank Zambo Anguissa,1,4,Matchweek 9,9,-9.0,12.0,-4.0,5.0,3.0,20.0,3.0,13.0,1.45,4.5,7.0
88,88,88,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Andrea Belotti,Matías Viña,Paulo Dybala,Nicolò Zaniolo,Gianluca Mancini,Nicola Zalewski,Lecce,Wladimiro Falcone,Federico Baschirotto,Kristoffer Askildsen,Joan Gonzàlez,Valentin Gendrey,Lameck Banda,Gabriel Strefezza,Morten Hjulmand,Assan Ceesay,Samuel Umtiti,Giuseppe Pezzella,2,1,Matchweek 9,9,2.0,-2.0,-3.0,0.0,16.0,7.0,9.0,6.0,8.5,5.25,1.33
89,89,89,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Giacomo Bonaventura,Luka Jović,Jonathan Ikone,Lucas Martínez Quarta,Sofyan Amrabat,Rolando Mandragora,Igor,Christian Kouamé,Lazio,Ivan Provedel,Patric,Matías Vecino,Marcos Antônio,Felipe Anderson,Alessio Romagnoli,Ciro Immobile,Mattia Zaccagni,Sergej Milinković-Savić,Manuel Lazzari,Adam Marušić,0,4,Matchweek 9,9,0.0,12.0,0.0,9.0,9.0,17.0,4.0,10.0,2.8,3.5,2.4
90,90,90,Empoli,Guglielmo Vicario,Koni De Winter,Liam Henderson,Martin Satriano,Mattia Destro,Filippo Bandinelli,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Tommaso Baldanzi,Fabiano Parisi,Monza,Michele Di Gregorio,Pablo Marí,Marlon,Luca Caldirola,Nicolò Rovella,Christian Gytkjær,Stefano Sensi,Gianluca Caprari,Carlos Augusto,Matteo Pessina,Patrick Ciurria,1,0,Matchweek 10,10,-3.0,-5.0,-2.0,6.0,8.0,10.0,5.0,10.0,2.8,3.3,2.55
91,91,91,Torino,Vanja Milinković-Savić,Perr Schuurs,Saša Lukić,Ricardo Rodríguez,Nikola Vlašić,Valentino Lazaro,Koffi Djidji,Ola Aina,Nemanja Radonjić,Aleksei Miranchuk,Karol Linetty,Juventus,Wojciech Szczęsny,Gleison Bremer,Manuel Locatelli,Danilo,Weston McKennie,Dušan Vlahović,Juan Cuadrado,Alex Sandro,Filip Kostić,Moise Kean,Adrien Rabiot,0,1,Matchweek 10,10,-3.0,5.0,-4.0,0.0,11.0,13.0,4.0,5.0,2.5,3.1,3.0
92,92,92,Atalanta,Marco Sportiello,Joakim Mæhle,Caleb Okoli,Teun Koopmeiners,Luis Muriel,Ademola Lookman,Marten de Roon,Merih Demiral,Giorgio Scalvini,Mario Pašalić,Brandon Soppy,Sassuolo,Andrea Consigli,Rogério,Andrea Pinamonti,Gian Marco Ferrari,Davide Frattesi,Jeremy Toljan,Maxime Lopez,Martin Erlic,Luca D'Andrea,Kristian Thorstvedt,Giorgos Kyriakopoulos,2,1,Matchweek 10,10,9.0,1.0,2.0,3.0,21.0,12.0,11.0,7.0,5.0,4.0,1.65
93,93,93,Inter,André Onana,Denzel Dumfries,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Francesco Acerbi,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Nicolò Barella,Federico Dimarco,Milan Škriniar,Salernitana,Luigi Sepe,Flavius Daniliuc,Tonny Vilhena,Lassana Coulibaly,Grigoris Kastanos,Norbert Gyömbér,Boulaye Dia,Pasquale Mazzocchi,Antonio Candreva,Lorenzo Pirola,Krzysztof Piątek,2,0,Matchweek 10,10,2.0,-2.0,-1.0,-5.0,15.0,10.0,6.0,5.0,9.0,5.75,1.3
94,94,94,Lazio,Ivan Provedel,Matías Vecino,Felipe Anderson,Alessio Romagnoli,Nicolò Casale,Ciro Immobile,Mattia Zaccagni,Sergej Milinković-Savić,Manuel Lazzari,Danilo Cataldi,Adam Marušić,Udinese,Marco Silvestri,Jean-Victor Makengo,Beto,Gerard Deulofeu,Walace,Destiny Udogie,Nehuén Pérez,Lazar Samardzic,Jaka Bijol,Roberto Pereyra,Rodrigo Becão,0,0,Matchweek 10,10,16.0,9.0,14.0,5.0,20.0,20.0,12.0,13.0,3.25,3.5,2.2
95,95,95,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Emmanuel Gyasi,Jakub Kiwior,M'Bala Nzola,Kelvin Amian,Mattia Caldara,Kevin Agudelo,Dimitris Nikolaou,Cremonese,Marco Carnesecchi,Emanuele Valeri,Charles Pickel,Matteo Bianchetti,Leonardo Sernicola,Michele Castagnetti,Soualiho Meïté,Luka Lochoshvili,David Okereke,Cyriel Dessers,Luca Zanimacchia,2,2,Matchweek 10,10,-10.0,-12.0,-6.0,-7.0,8.0,3.0,4.0,3.0,3.1,3.2,2.45
96,96,96,Napoli,Alex Meret,Kim Min-jae,Juan Jesus,Mário Rui,Piotr Zieliński,Matteo Politano,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Giacomo Raspadori,Tanguy Ndombele,Bologna,Łukasz Skorupski,Stefan Posch,Nicolás Domínguez,Joshua Zirkzee,Kevin Bonifazi,Gary Medel,Lewis Ferguson,Michel Aebischer,Jhon Lucumí,Andrea Cambiaso,Musa Barrow,3,2,Matchweek 10,10,15.0,-6.0,7.0,-3.0,23.0,7.0,15.0,5.0,11.0,6.0,1.25
97,97,97,Hellas Verona,Lorenzo Montipò,Miguel Veloso,Davide Faraoni,Isak Hien,Simone Verdi,Thomas Henry,Ajdin Hrustic,Koray Günter,Giangiacomo Magnani,Fabio Depaoli,Adrien Tameze,Milan,Ciprian Tătărușanu,Yacine Adli,Sandro Tonali,Olivier Giroud,Brahim Díaz,Rafael Leão,Theo Hernández,Pierre Kalulu,Fikayo Tomori,Rade Krunić,Matteo Gabbia,1,2,Matchweek 10,10,-9.0,9.0,-6.0,4.0,5.0,20.0,3.0,12.0,1.57,4.0,6.0
98,98,98,Sampdoria,Emil Audero,Tommaso Augello,Gonzalo Villar,Filip Đuričić,Tomás Rincón,Francesco Caputo,Omar Colley,Manolo Gabbiadini,Bartosz Bereszyński,Alex Ferrari,Mehdi Léris,Roma,Rui Patrício,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Tammy Abraham,Andrea Belotti,Mohamed Camara,Gianluca Mancini,Nicola Zalewski,Stephan El Shaarawy,0,1,Matchweek 10,10,-12.0,3.0,-5.0,2.0,3.0,19.0,1.0,9.0,1.72,3.75,4.75
99,99,99,Lecce,Wladimiro Falcone,Marin Pongračić,Federico Baschirotto,Kristoffer Askildsen,Joan Gonzàlez,Lameck Banda,Antonino Gallo,Gabriel Strefezza,Alexis Blin,Assan Ceesay,Samuel Umtiti,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Giacomo Bonaventura,Luka Jović,Nicolás González,Lucas Martínez Quarta,Rolando Mandragora,Antonín Barák,Igor,Christian Kouamé,1,1,Matchweek 10,10,-3.0,-4.0,0.0,-4.0,7.0,9.0,5.0,4.0,2.05,3.4,3.75
100,100,100,Juventus,Wojciech Szczęsny,Manuel Locatelli,Danilo,Weston McKennie,Dušan Vlahović,Juan Cuadrado,Filip Kostić,Moise Kean,Leonardo Bonucci,Daniele Rugani,Adrien Rabiot,Empoli,Guglielmo Vicario,Koni De Winter,Martin Satriano,Marko Pjaca,Răzvan Marin,Mattia Destro,Filippo Bandinelli,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Fabiano Parisi,4,0,Matchweek 11,11,6.0,-2.0,1.0,0.0,16.0,11.0,7.0,7.0,7.0,5.0,1.4
101,101,101,Salernitana,Luigi Sepe,Flavius Daniliuc,Federico Bonazzoli,Tonny Vilhena,Ivan Radovanović,Federico Fazio,Lassana Coulibaly,Norbert Gyömbér,Boulaye Dia,Pasquale Mazzocchi,Antonio Candreva,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Albin Ekdal,Emmanuel Gyasi,Jakub Kiwior,M'Bala Nzola,Kelvin Amian,Kevin Agudelo,Dimitris Nikolaou,1,0,Matchweek 11,11,-4.0,-10.0,-7.0,-5.0,10.0,9.0,4.0,4.0,3.8,3.5,2.0
102,102,102,Milan,Ciprian Tătărușanu,Ismaël Bennacer,Brahim Díaz,Ante Rebić,Theo Hernández,Sergiño Dest,Fikayo Tomori,Simon Kjær,Divock Origi,Junior Messias,Tommaso Pobega,Monza,Michele Di Gregorio,Pablo Marí,Luca Caldirola,Andrea Barberis,Stefano Sensi,Gianluca Caprari,Valentin Antov,Carlos Augusto,Matteo Pessina,Dany Mota,Patrick Ciurria,4,1,Matchweek 11,11,10.0,-6.0,4.0,5.0,23.0,10.0,12.0,10.0,7.5,5.0,1.4
103,103,103,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Arthur Cabral,Nicolás González,Lucas Martínez Quarta,Alfred Duncan,Sofyan Amrabat,Christian Kouamé,Inter,André Onana,Stefan de Vrij,Lautaro Martínez,Joaquín Correa,Francesco Acerbi,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Nicolò Barella,Federico Dimarco,Matteo Darmian,Milan Škriniar,3,4,Matchweek 11,11,-4.0,4.0,-3.0,0.0,10.0,18.0,4.0,9.0,2.05,3.5,3.6
104,104,104,Udinese,Marco Silvestri,Jean-Victor Makengo,Isaac Success,Gerard Deulofeu,Walace,Destiny Udogie,Nehuén Pérez,Enzo Ebosse,Lazar Samardzic,Jaka Bijol,Roberto Pereyra,Torino,Vanja Milinković-Savić,Perr Schuurs,Alessandro Buongiorno,David Zima,Saša Lukić,Pietro Pellegri,Nikola Vlašić,Valentino Lazaro,Samuele Ricci,Ola Aina,Aleksei Miranchuk,1,2,Matchweek 11,11,9.0,-4.0,3.0,-4.0,21.0,11.0,11.0,1.0,4.0,3.3,2.0
105,105,105,Bologna,Łukasz Skorupski,Stefan Posch,Nicolás Domínguez,Marko Arnautović,Kevin Bonifazi,Gary Medel,Lewis Ferguson,Michel Aebischer,Jhon Lucumí,Andrea Cambiaso,Musa Barrow,Lecce,Wladimiro Falcone,Marin Pongračić,Federico Baschirotto,Kristoffer Askildsen,Joan Gonzàlez,Valentin Gendrey,Lameck Banda,Gabriel Strefezza,Morten Hjulmand,Assan Ceesay,Giuseppe Pezzella,2,0,Matchweek 11,11,-7.0,-3.0,-5.0,0.0,7.0,8.0,4.0,6.0,3.75,3.2,2.15
106,106,106,Atalanta,Marco Sportiello,Caleb Okoli,Teun Koopmeiners,Luis Muriel,Ademola Lookman,Marten de Roon,Merih Demiral,Hans Hateboer,Giorgio Scalvini,Mario Pašalić,Brandon Soppy,Lazio,Ivan Provedel,Matías Vecino,Felipe Anderson,Pedro,Alessio Romagnoli,Nicolò Casale,Mattia Zaccagni,Sergej Milinković-Savić,Manuel Lazzari,Danilo Cataldi,Adam Marušić,0,2,Matchweek 11,11,10.0,16.0,3.0,12.0,24.0,21.0,11.0,13.0,4.0,3.5,1.95
107,107,107,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Tammy Abraham,Mohamed Camara,Nicolò Zaniolo,Gianluca Mancini,Leonardo Spinazzola,Napoli,Alex Meret,Kim Min-jae,Juan Jesus,Victor Osimhen,Hirving Lozano,Mathías Olivera,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Tanguy Ndombele,0,1,Matchweek 11,11,4.0,16.0,2.0,7.0,22.0,26.0,12.0,15.0,2.4,3.5,2.87
108,108,108,Cremonese,Marco Carnesecchi,Emanuele Valeri,Emanuel Aiwum,Charles Pickel,Santiago Ascacíbar,Matteo Bianchetti,Leonardo Sernicola,Soualiho Meïté,Luka Lochoshvili,David Okereke,Cyriel Dessers,Sampdoria,Emil Audero,Bruno Amione,Valerio Verre,Filip Đuričić,Tomás Rincón,Francesco Caputo,Abdelhamid Sabiri,Omar Colley,Ignacio Pussetto,Bartosz Bereszyński,Nicola Murru,0,1,Matchweek 11,11,-12.0,-13.0,-7.0,-5.0,4.0,3.0,3.0,1.0,3.0,3.3,2.4
109,109,109,Sassuolo,Andrea Consigli,Kaan Ayhan,Andrea Pinamonti,Pedro Obiang,Davide Frattesi,Jeremy Toljan,Martin Erlic,Luca D'Andrea,Kristian Thorstvedt,Armand Lauriente,Giorgos Kyriakopoulos,Hellas Verona,Lorenzo Montipò,Miguel Veloso,Davide Faraoni,Isak Hien,Simone Verdi,Thomas Henry,Federico Ceccherini,Roberto Piccoli,Koray Günter,Fabio Depaoli,Adrien Tameze,2,1,Matchweek 11,11,0.0,-10.0,4.0,-5.0,12.0,5.0,6.0,0.0,4.0,3.5,1.95
110,110,110,Napoli,Alex Meret,Kim Min-jae,Juan Jesus,Mário Rui,Victor Osimhen,Hirving Lozano,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Khvicha Kvaratskhelia,Andre-Frank Zambo Anguissa,Sassuolo,Andrea Consigli,Rogério,Andrea Pinamonti,Gian Marco Ferrari,Emil Ceide,Davide Frattesi,Jeremy Toljan,Maxime Lopez,Martin Erlic,Kristian Thorstvedt,Armand Lauriente,4,0,Matchweek 12,12,17.0,1.0,7.0,4.0,29.0,15.0,15.0,9.0,8.5,6.0,1.28
111,111,111,Lecce,Wladimiro Falcone,Marin Pongračić,Federico Baschirotto,Joan Gonzàlez,Valentin Gendrey,Antonino Gallo,Gabriel Strefezza,Remi Oudin,Alexis Blin,Morten Hjulmand,Assan Ceesay,Juventus,Wojciech Szczęsny,Danilo,Weston McKennie,Juan Cuadrado,Alex Sandro,Arkadiusz Milik,Federico Gatti,Filip Kostić,Fabio Miretti,Adrien Rabiot,Matìas Soulé,0,1,Matchweek 12,12,-5.0,10.0,-3.0,6.0,8.0,19.0,5.0,9.0,1.9,3.3,4.33
112,112,112,Inter,André Onana,Denzel Dumfries,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Nicolò Barella,Federico Dimarco,Milan Škriniar,Alessandro Bastoni,Sampdoria,Emil Audero,Bruno Amione,Gonzalo Villar,Filip Đuričić,Francesco Caputo,Omar Colley,Manolo Gabbiadini,Bartosz Bereszyński,Alex Ferrari,Gerard Yepes,Mehdi Léris,3,0,Matchweek 12,12,5.0,-12.0,3.0,-3.0,21.0,6.0,9.0,4.0,12.0,6.0,1.25
113,113,113,Empoli,Guglielmo Vicario,Liberato Cacace,Koni De Winter,Liam Henderson,Nedim Bajrami,Marko Pjaca,Răzvan Marin,Mattia Destro,Tyronne Ebuehi,Filippo Bandinelli,Sebastiano Luperto,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,Teun Koopmeiners,Ademola Lookman,Éderson,Rasmus Højlund,Merih Demiral,Hans Hateboer,Giorgio Scalvini,Mario Pašalić,0,2,Matchweek 12,12,-6.0,8.0,-5.0,0.0,11.0,24.0,7.0,10.0,1.8,3.8,4.33
114,114,114,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Albin Ekdal,Emmanuel Gyasi,Arkadiusz Reca,Jakub Kiwior,M'Bala Nzola,Kevin Agudelo,Dimitris Nikolaou,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Luka Jović,Jonathan Ikone,Lucas Martínez Quarta,Sofyan Amrabat,Rolando Mandragora,Christian Kouamé,1,2,Matchweek 12,12,-11.0,-5.0,-7.0,-6.0,9.0,10.0,4.0,4.0,1.9,3.6,4.0
115,115,115,Cremonese,Marco Carnesecchi,Emanuele Valeri,Emanuel Aiwum,Charles Pickel,Santiago Ascacíbar,Matteo Bianchetti,Leonardo Sernicola,Soualiho Meïté,Luka Lochoshvili,David Okereke,Cyriel Dessers,Udinese,Marco Silvestri,Sandi Lovrić,Tolgay Arslan,Isaac Success,Gerard Deulofeu,Walace,Destiny Udogie,Nehuén Pérez,Enzo Ebosse,Jaka Bijol,Roberto Pereyra,0,0,Matchweek 12,12,-13.0,8.0,-4.0,0.0,4.0,21.0,2.0,8.0,1.85,3.8,4.0
116,116,116,Lazio,Ivan Provedel,Matías Vecino,Felipe Anderson,Pedro,Luis Alberto,Alessio Romagnoli,Nicolò Casale,Mattia Zaccagni,Manuel Lazzari,Danilo Cataldi,Adam Marušić,Salernitana,Luigi Sepe,Domagoj Bradarić,Flavius Daniliuc,Federico Bonazzoli,Ivan Radovanović,Federico Fazio,Lassana Coulibaly,Norbert Gyömbér,Pasquale Mazzocchi,Antonio Candreva,Krzysztof Piątek,1,3,Matchweek 12,12,18.0,-3.0,10.0,-5.0,24.0,13.0,13.0,6.0,6.5,4.5,1.5
117,117,117,Torino,Vanja Milinković-Savić,Perr Schuurs,Alessandro Buongiorno,Saša Lukić,Pietro Pellegri,Nikola Vlašić,Wilfried Singo,Valentino Lazaro,Koffi Djidji,Samuele Ricci,Aleksei Miranchuk,Milan,Ciprian Tătărușanu,Sandro Tonali,Brahim Díaz,Rafael Leão,Theo Hernández,Pierre Kalulu,Fikayo Tomori,Divock Origi,Junior Messias,Tommaso Pobega,Matteo Gabbia,2,1,Matchweek 12,12,-3.0,13.0,-2.0,8.0,14.0,26.0,4.0,12.0,2.1,3.3,3.75
118,118,118,Hellas Verona,Lorenzo Montipò,Miguel Veloso,Davide Faraoni,Thomas Henry,Federico Ceccherini,Martin Hongla,Koray Günter,Paweł Dawidowicz,Fabio Depaoli,Yayah Kallon,Adrien Tameze,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Tammy Abraham,Mohamed Camara,Nicolò Zaniolo,Gianluca Mancini,Nicola Zalewski,1,3,Matchweek 12,12,-11.0,3.0,-4.0,2.0,5.0,22.0,0.0,9.0,1.83,3.6,4.33
119,119,119,Monza,Michele Di Gregorio,Giulio Donati,Marlon,Nicolò Rovella,Stefano Sensi,Samuele Birindelli,Filippo Ranocchia,Carlos Augusto,Matteo Pessina,Andrea Petagna,Marco D'Alessandro,Bologna,Łukasz Skorupski,Stefan Posch,Adama Soumaoro,Nicolás Domínguez,Joshua Zirkzee,Gary Medel,Lewis Ferguson,Michel Aebischer,Jhon Lucumí,Andrea Cambiaso,Musa Barrow,1,2,Matchweek 12,12,-9.0,-5.0,1.0,-2.0,10.0,10.0,9.0,4.0,3.4,3.3,2.2
120,120,120,Udinese,Marco Silvestri,Tolgay Arslan,Beto,Gerard Deulofeu,Walace,Nehuén Pérez,Kingsley Ehizibue,Enzo Ebosse,Lazar Samardzic,Jaka Bijol,Roberto Pereyra,Lecce,Wladimiro Falcone,Federico Baschirotto,Lorenzo Colombo,Joan Gonzàlez,Valentin Gendrey,Lameck Banda,Antonino Gallo,Gabriel Strefezza,Alexis Blin,Morten Hjulmand,Samuel Umtiti,1,1,Matchweek 13,13,8.0,-6.0,-1.0,-4.0,22.0,8.0,6.0,2.0,5.5,3.9,1.61
121,121,121,Empoli,Guglielmo Vicario,Martin Satriano,Răzvan Marin,Jacopo Fazzini,Mattia Destro,Tyronne Ebuehi,Filippo Bandinelli,Sebastiano Luperto,Ardian Ismajli,Tommaso Baldanzi,Fabiano Parisi,Sassuolo,Andrea Consigli,Rogério,Andrea Pinamonti,Gian Marco Ferrari,Davide Frattesi,Jeremy Toljan,Hamed Junior Traorè,Maxime Lopez,Martin Erlic,Luca D'Andrea,Kristian Thorstvedt,1,0,Matchweek 13,13,-8.0,-3.0,-5.0,-5.0,11.0,15.0,4.0,6.0,2.45,3.4,2.8
122,122,122,Salernitana,Luigi Sepe,Dylan Bronn,Domagoj Bradarić,Ivan Radovanović,Federico Fazio,Lassana Coulibaly,Boulaye Dia,Pasquale Mazzocchi,Matteo Lovato,Antonio Candreva,Krzysztof Piątek,Cremonese,Marco Carnesecchi,Jack Hendry,Emanuel Aiwum,Charles Pickel,Cristian Buonaiuto,Leonardo Sernicola,Soualiho Meïté,Giacomo Quagliata,Luka Lochoshvili,Frank Tsadjout,David Okereke,2,2,Matchweek 13,13,-1.0,-13.0,2.0,-4.0,16.0,5.0,9.0,3.0,3.3,3.6,2.15
123,123,123,Atalanta,Juan Musso,Rafael Tolói,Joakim Mæhle,Teun Koopmeiners,Ademola Lookman,Éderson,Rasmus Højlund,Merih Demiral,Hans Hateboer,Giorgio Scalvini,Mario Pašalić,Napoli,Alex Meret,Kim Min-jae,Juan Jesus,Elif Elmas,Victor Osimhen,Hirving Lozano,Mathías Olivera,Piotr Zieliński,Giovanni Di Lorenzo,Stanislav Lobotka,Andre-Frank Zambo Anguissa,1,2,Matchweek 13,13,10.0,21.0,1.0,9.0,27.0,32.0,10.0,15.0,2.15,3.6,3.3
124,124,124,Milan,Ciprian Tătărușanu,Ismaël Bennacer,Brahim Díaz,Rafael Leão,Theo Hernández,Pierre Kalulu,Fikayo Tomori,Divock Origi,Junior Messias,Rade Krunić,Matteo Gabbia,Spezia,Bartłomiej Drągowski,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Albin Ekdal,Jakub Kiwior,M'Bala Nzola,Kelvin Amian,Mattia Caldara,Daniel Maldini,Kevin Agudelo,2,1,Matchweek 13,13,12.0,-12.0,5.0,-4.0,26.0,9.0,12.0,1.0,13.0,6.0,1.22
125,125,125,Bologna,Łukasz Skorupski,Stefan Posch,Adama Soumaoro,Nicolás Domínguez,Marko Arnautović,Gary Medel,Lewis Ferguson,Michel Aebischer,Jhon Lucumí,Andrea Cambiaso,Musa Barrow,Torino,Vanja Milinković-Savić,Perr Schuurs,Alessandro Buongiorno,Saša Lukić,Pietro Pellegri,Nikola Vlašić,Wilfried Singo,Valentino Lazaro,Koffi Djidji,Samuele Ricci,Aleksei Miranchuk,2,1,Matchweek 13,13,-4.0,-2.0,2.0,1.0,13.0,17.0,7.0,7.0,2.5,3.1,3.0
126,126,126,Monza,Michele Di Gregorio,Marlon,Luca Caldirola,Nicolò Rovella,Stefano Sensi,Gianluca Caprari,Carlos Augusto,Matteo Pessina,Dany Mota,Armando Izzo,Patrick Ciurria,Hellas Verona,Lorenzo Montipò,Miguel Veloso,Davide Faraoni,Darko Lazović,Thomas Henry,Martin Hongla,Koray Günter,Giangiacomo Magnani,Fabio Depaoli,Yayah Kallon,Adrien Tameze,2,0,Matchweek 13,13,-10.0,-13.0,-3.0,-5.0,10.0,5.0,6.0,0.0,3.3,3.4,2.2
127,127,127,Sampdoria,Emil Audero,Bruno Amione,Tommaso Augello,Gonzalo Villar,Filip Đuričić,Francesco Caputo,Omar Colley,Bartosz Bereszyński,Alex Ferrari,Daniele Montevago,Mehdi Léris,Fiorentina,Pietro Terracciano,Dodô,Cristiano Biraghi,Nikola Milenković,Giacomo Bonaventura,Luka Jović,Jonathan Ikone,Lucas Martínez Quarta,Alfred Duncan,Rolando Mandragora,Christian Kouamé,0,2,Matchweek 13,13,-15.0,-4.0,-3.0,-4.0,6.0,13.0,4.0,4.0,1.9,3.4,4.2
128,128,128,Roma,Rui Patrício,Rick Karsdorp,Roger Ibanez,Bryan Cristante,Chris Smalling,Lorenzo Pellegrini,Tammy Abraham,Mohamed Camara,Nicolò Zaniolo,Gianluca Mancini,Nicola Zalewski,Lazio,Ivan Provedel,Matías Vecino,Felipe Anderson,Pedro,Luis Alberto,Alessio Romagnoli,Nicolò Casale,Mattia Zaccagni,Manuel Lazzari,Danilo Cataldi,Adam Marušić,0,1,Matchweek 13,13,5.0,16.0,3.0,4.0,25.0,24.0,12.0,10.0,3.8,3.5,2.0
129,129,129,Juventus,Wojciech Szczęsny,Gleison Bremer,Manuel Locatelli,Danilo,Juan Cuadrado,Alex Sandro,Arkadiusz Milik,Filip Kostić,Fabio Miretti,Adrien Rabiot,Nicolò Fagioli,Inter,André Onana,Denzel Dumfries,Stefan de Vrij,Edin Džeko,Lautaro Martínez,Francesco Acerbi,Hakan Çalhanoğlu,Henrikh Mkhitaryan,Nicolò Barella,Federico Dimarco,Milan Škriniar,2,0,Matchweek 13,13,11.0,8.0,4.0,7.0,22.0,24.0,12.0,12.0,2.37,3.4,3.1
130,130,130,Napoli,Alex Meret,Kim Min-jae,Mário Rui,Victor Osimhen,Matteo Politano,Giovanni Di Lorenzo,Leo Skiri Østigård,Stanislav Lobotka,Giacomo Raspadori,Tanguy Ndombele,Andre-Frank Zambo Anguissa,Empoli,Guglielmo Vicario,Martin Satriano,Nedim Bajrami,Răzvan Marin,Filippo Bandinelli,Petar Stojanović,Nicolas Haas,Sebastiano Luperto,Ardian Ismajli,Tommaso Baldanzi,Fabiano Parisi,2,0,Matchweek 14,14,22.0,-7.0,7.0,-4.0,35.0,14.0,15.0,7.0,9.5,6.5,1.25
131,131,131,Spezia,Jeroen Zoet,Emil Holm,Ethan Ampadu,Mehdi Bourabia,Albin Ekdal,Daniele Verde,Arkadiusz Reca,Jakub Kiwior,M'Bala Nzola,Kevin Agudelo,Dimitris Nikolaou,Udinese,Marco Silvestri,Sandi Lovrić,Tolgay Arslan,Isaac Success,Gerard Deulofeu,Walace,Bram Nuytinck,Nehuén Pérez,Enzo Ebosse,Jaka Bijol,Roberto Pereyra,1,1,Matchweek 14,14,-13.0,8.0,-3.0,-1.0,9.0,23.0,1.0,4.0,1.9,3.5,4.0
132,132,132,Cremonese,Marco Carnesecchi,Emanuele Valeri,Emanuel Aiwum,Johan Vásquez,Daniel Ciofani,Matteo Bianchetti,Paolo Ghiglione,Michele Castagnetti,Felix Afena-Gyan,Soualiho Meïté,Gonzalo Escalante,Milan,Ciprian Tătărușanu,Ismaël Bennacer,Fodé Ballo-Touré,Sandro Tonali,Brahim Díaz,Ante Rebić,Fikayo Tomori,Simon Kjær,Divock Origi,Malick Thiaw,Junior Messias,0,0,Matchweek 14,14,-13.0,13.0,-1.0,4.0,6.0,29.0,3.0,12.0,1.55,4.2,6.0
133,133,133,Lecce,Wladimiro Falcone,Marin Pongračić,Federico Baschirotto,Lorenzo Colombo,Federico Di Francesco,Joan Gonzàlez,Valentin Gendrey,Antonino Gallo,Gabriel Strefezza,Alexis Blin,Morten Hjulmand,Atalanta,Marco Sportiello,Caleb Okoli,Éderson,Marten de Roon,Ruslan Malinovskyi,Berat Djimsiti,Nadir Zortea,Matteo Ruggeri,Mario Pašalić,Duván Zapata,Brandon Soppy,2,1,Matchweek 14,14,-6.0,9.0,-3.0,0.0,9.0,27.0,2.0,7.0,1.8,3.5,4.75
