,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
58,Milan,Gianluigi Donnarumma,Davide Calabria,Ismaël Bennacer,Suso,Krzysztof Piątek,Hakan Çalhanoğlu,Alessio Romagnoli,Rafael Leão,Theo Hernández,Mateo Musacchio,Franck Kessié,Fiorentina,Bartłomiej Drągowski,Nikola Milenković,Milan Badelj,Franck Ribéry,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Federico Chiesa,Dalbert Henrique,Erick Pulgar,1,3,Matchweek 6
59,Parma,Luigi Sepe,Simone Iacoponi,Hernani,Andreas Cornelius,Vincent Laurini,Antonino Barillà,Matteo Scozzarella,Bruno Alves,Gervinho,Riccardo Gagliolo,Dejan Kulusevski,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Cristian Ansaldi,Soualiho Meïté,Simone Verdi,Nicolas Nkoulou,Ola Aina,Gleison Bremer,Tomás Rincón,3,2,Matchweek 6
60,SPAL,Etrit Berisha,Igor,Mirko Valdifiori,Simone Missiroli,Sergio Floccari,Arkadiusz Reca,Jasmin Kurtić,Gabriel Strefezza,Francesco Vicari,Andrea Petagna,Nenad Tomović,Parma,Luigi Sepe,Simone Iacoponi,Hernani,Andreas Cornelius,Antonino Barillà,Bruno Alves,Gervinho,Riccardo Gagliolo,Juraj Kucka,Dejan Kulusevski,Giuseppe Pezzella,1,0,Matchweek 7
61,Hellas Verona,Marco Silvestri,Miguel Veloso,Davide Faraoni,Mariusz Stępiński,Amir Rrahmani,Koray Günter,Marash Kumbulla,Eddie Salcedo,Matteo Pessina,Sofyan Amrabat,Darko Lazović,Sampdoria,Emil Audero,Ronaldo Vieira,Julian Chabot,Albin Ekdal,Federico Bonazzoli,Fabio Depaoli,Jakub Jankto,Bartosz Bereszyński,Alex Ferrari,Fabio Quagliarella,Nicola Murru,2,0,Matchweek 7
62,Genoa,Ionuț Radu,Cristián Zapata,Domenico Criscito,Lukas Lerager,Christian Kouamé,Cristian Romero,Paolo Ghiglione,Lasse Schöne,Ivan Radovanović,Marko Pajač,Andrea Pinamonti,Milan,Pepe Reina,Davide Calabria,Giacomo Bonaventura,Suso,Krzysztof Piątek,Hakan Çalhanoğlu,Alessio Romagnoli,Theo Hernández,Lucas Biglia,Léo Duarte,Franck Kessié,1,2,Matchweek 7
63,Fiorentina,Bartłomiej Drągowski,Nikola Milenković,Milan Badelj,Franck Ribéry,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Federico Chiesa,Dalbert Henrique,Erick Pulgar,Udinese,Juan Musso,Samir Santos,Nicholas Opoku,William Troost-Ekong,Stefano Okaka,Mato Jajalo,Rodrigo De Paul,Ken Sema,Jens Stryger Larsen,Ilija Nestorovski,Rolando Mandragora,1,0,Matchweek 7
64,Bologna,Łukasz Skorupski,Gary Medel,Riccardo Orsolini,Nicola Sansone,Ladislav Krejčí,Mattia Bani,Takehiro Tomiyasu,Andrea Poli,Danilo Larangeira,Rodrigo Palacio,Mattias Svanberg,Lazio,Thomas Strakosha,Luiz Felipe,Lucas Leiva,Luis Alberto,Joaquín Correa,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Francesco Acerbi,Adam Marušić,2,2,Matchweek 7
65,Roma,Pau López,Bryan Cristante,Chris Smalling,Edin Džeko,Aleksandar Kolarov,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,Leonardo Spinazzola,Amadou Diawara,Justin Kluivert,Cagliari,Robin Olsen,Radja Nainggolan,Marko Rog,Luca Cigarini,João Pedro,Fabrizio Cacciatore,Nahitan Nández,Fabio Pisacane,Luca Ceppitelli,Luca Pellegrini,Giovanni Simeone,1,1,Matchweek 7
66,Atalanta,Pierluigi Gollini,Simon Kjær,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Berat Djimsiti,Timothy Castagne,Josip Iličić,Duván Zapata,Lecce,Gabriel,Jacopo Petriccione,Fabio Lucioni,Marco Mancosu,Filippo Falco,Luca Rossettini,Andrea La Mantia,Marco Calderoni,Andrea Rispoli,Žan Majer,Giannelli Imbula,3,1,Matchweek 7
67,Torino,Salvatore Sirigu,Lyanco,Armando Izzo,Saša Lukić,Daniele Baselli,Andrea Belotti,Cristian Ansaldi,Simone Verdi,Nicolas Nkoulou,Tomás Rincón,Diego Laxalt,Napoli,Alex Meret,Allan,Fabián Ruiz Peña,Hirving Lozano,Sebastiano Luperto,Dries Mertens,Piotr Zieliński,Giovanni Di Lorenzo,Elseid Hysaj,Lorenzo Insigne,Kostas Manolas,0,0,Matchweek 7
68,Inter,Samir Handanović,Diego Godín,Stefan de Vrij,Romelu Lukaku,Lautaro Martínez,Stefano Sensi,Kwadwo Asamoah,Nicolò Barella,Danilo D'Ambrosio,Milan Škriniar,Marcelo Brozović,Juventus,Wojciech Szczęsny,Matthijs de Ligt,Miralem Pjanić,Sami Khedira,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Blaise Matuidi,Juan Cuadrado,Leonardo Bonucci,Federico Bernardeschi,1,2,Matchweek 7
69,Lazio,Thomas Strakosha,Luiz Felipe,Luis Alberto,Joaquín Correa,Marco Parolo,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Francesco Acerbi,Adam Marušić,Atalanta,Pierluigi Gollini,Rafael Tolói,Andrea Masiello,José Luis Palomino,Robin Gosens,Luis Muriel,Papu Gómez,Remo Freuler,Ruslan Malinovskyi,Hans Hateboer,Mario Pašalić,3,3,Matchweek 8
70,Napoli,Alex Meret,Kévin Malcuit,Allan,José Callejón,Fabián Ruiz Peña,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Amin Younes,Kostas Manolas,Arkadiusz Milik,Hellas Verona,Marco Silvestri,Miguel Veloso,Davide Faraoni,Mariusz Stępiński,Amir Rrahmani,Mattia Zaccagni,Koray Günter,Marash Kumbulla,Matteo Pessina,Sofyan Amrabat,Darko Lazović,2,0,Matchweek 8
71,Juventus,Gianluigi Buffon,Matthijs de Ligt,Miralem Pjanić,Sami Khedira,Cristiano Ronaldo,Alex Sandro,Juan Cuadrado,Leonardo Bonucci,Gonzalo Higuaín,Adrien Rabiot,Federico Bernardeschi,Bologna,Łukasz Skorupski,Riccardo Orsolini,Nicola Sansone,Ladislav Krejčí,Mattia Bani,Ibrahima Mbaye,Andrea Poli,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Mattias Svanberg,2,1,Matchweek 8
72,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Alfred Duncan,Francesco Caputo,Federico Peluso,Pedro Obiang,Mert Müldür,Hamed Junior Traorè,Domenico Berardi,Alessandro Tripaldelli,Inter,Samir Handanović,Roberto Gagliardini,Stefan de Vrij,Romelu Lukaku,Lautaro Martínez,Nicolò Barella,Cristiano Biraghi,Milan Škriniar,Marcelo Brozović,Antonio Candreva,Alessandro Bastoni,3,4,Matchweek 8
73,Udinese,Juan Musso,Samir Santos,Nicholas Opoku,William Troost-Ekong,Stefano Okaka,Mato Jajalo,Rodrigo De Paul,Ken Sema,Kevin Lasagna,Hidde ter Avest,Rolando Mandragora,Torino,Salvatore Sirigu,Lyanco,Armando Izzo,Saša Lukić,Daniele Baselli,Andrea Belotti,Cristian Ansaldi,Simone Verdi,Nicolas Nkoulou,Tomás Rincón,Diego Laxalt,1,0,Matchweek 8
74,Cagliari,Robin Olsen,Radja Nainggolan,Marko Rog,Luca Cigarini,João Pedro,Fabio Pisacane,Luca Ceppitelli,Paolo Faragò,Lucas Castro,Luca Pellegrini,Giovanni Simeone,SPAL,Etrit Berisha,Igor,Mirko Valdifiori,Simone Missiroli,Sergio Floccari,Arkadiusz Reca,Jasmin Kurtić,Francesco Vicari,Jacopo Sala,Andrea Petagna,Nenad Tomović,2,0,Matchweek 8
75,Sampdoria,Emil Audero,Ronaldo Vieira,Emiliano Rigoni,Jakub Jankto,Omar Colley,Jeison Murillo,Manolo Gabbiadini,Bartosz Bereszyński,Fabio Quagliarella,Nicola Murru,Andrea Bertolacci,Roma,Pau López,Bryan Cristante,Chris Smalling,Aleksandar Kolarov,Nikola Kalinić,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,Alessandro Florenzi,Leonardo Spinazzola,Justin Kluivert,0,0,Matchweek 8
76,Parma,Luigi Sepe,Simone Iacoponi,Kastriot Dermaku,Roberto Inglese,Antonino Barillà,Matteo Scozzarella,Gervinho,Riccardo Gagliolo,Juraj Kucka,Matteo Darmian,Dejan Kulusevski,Genoa,Ionuț Radu,Cristián Zapata,Edoardo Goldaniga,Lukas Lerager,Christian Kouamé,Jawad El Yamiq,Paolo Ghiglione,Goran Pandev,Lasse Schöne,Ivan Radovanović,Marko Pajač,5,1,Matchweek 8
77,Milan,Gianluigi Donnarumma,Suso,Hakan Çalhanoğlu,Andrea Conti,Alessio Romagnoli,Rafael Leão,Theo Hernández,Lucas Biglia,Mateo Musacchio,Lucas Paquetá,Franck Kessié,Lecce,Gabriel,Fabio Lucioni,Marco Mancosu,Filippo Falco,Luca Rossettini,Biagio Meccariello,Andrea Tabanelli,Marco Calderoni,Khouma Babacar,Žan Majer,Panagiotis Tachtsidis,2,2,Matchweek 8
78,Brescia,Jesse Joronen,Stefano Sabelli,Aleš Matějů,Sandro Tonali,Alfredo Donnarumma,Jhon Chancellor,Andrea Cistana,Florian Ayé,Dimitri Bisoli,Daniele Dessena,Rômulo,Fiorentina,Bartłomiej Drągowski,Nikola Milenković,Milan Badelj,Franck Ribéry,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Federico Chiesa,Dalbert Henrique,Erick Pulgar,0,0,Matchweek 8
79,Hellas Verona,Marco Silvestri,Davide Faraoni,Samuel Di Carmine,Amir Rrahmani,Valerio Verre,Mattia Zaccagni,Koray Günter,Marash Kumbulla,Matteo Pessina,Sofyan Amrabat,Darko Lazović,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Jeremie Boga,Alfred Duncan,Filip Đuričić,Grégoire Defrel,Federico Peluso,Filippo Romagna,Jeremy Toljan,Domenico Berardi,0,1,Matchweek 9
80,Lecce,Gabriel,Jacopo Petriccione,Fabio Lucioni,Marco Mancosu,Luca Rossettini,Biagio Meccariello,Diego Farias,Marco Calderoni,Khouma Babacar,Žan Majer,Panagiotis Tachtsidis,Juventus,Wojciech Szczęsny,Matthijs de Ligt,Miralem Pjanić,Paulo Dybala,Alex Sandro,Danilo,Leonardo Bonucci,Gonzalo Higuaín,Emre Can,Rodrigo Bentancur,Federico Bernardeschi,1,1,Matchweek 9
81,Inter,Samir Handanović,Diego Godín,Roberto Gagliardini,Romelu Lukaku,Lautaro Martínez,Nicolò Barella,Cristiano Biraghi,Milan Škriniar,Marcelo Brozović,Antonio Candreva,Alessandro Bastoni,Parma,Luigi Sepe,Simone Iacoponi,Kastriot Dermaku,Yann Karamoh,Hernani,Matteo Scozzarella,Gervinho,Riccardo Gagliolo,Juraj Kucka,Matteo Darmian,Dejan Kulusevski,2,2,Matchweek 9
82,Genoa,Ionuț Radu,Cristián Zapata,Lukas Lerager,Sinan Gümüş,Cristian Romero,Paolo Ghiglione,Lasse Schöne,Ivan Radovanović,Francesco Cassata,Peter Ankersen,Andrea Pinamonti,Brescia,Jesse Joronen,Stefano Sabelli,Aleš Matějů,Sandro Tonali,Nikolas Špalek,Jhon Chancellor,Andrea Cistana,Florian Ayé,Dimitri Bisoli,Rômulo,Mario Balotelli,3,1,Matchweek 9
83,Bologna,Łukasz Skorupski,Nicola Sansone,Ladislav Krejčí,Mattia Bani,Ibrahima Mbaye,Andrea Poli,Andreas Skov Olsen,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Blerim Džemaili,Sampdoria,Emil Audero,Ronaldo Vieira,Jakub Jankto,Omar Colley,Jeison Murillo,Manolo Gabbiadini,Bartosz Bereszyński,Mehdi Léris,Fabio Quagliarella,Nicola Murru,Andrea Bertolacci,2,1,Matchweek 9
84,SPAL,Etrit Berisha,Igor,Simone Missiroli,Alessandro Murgia,Arkadiusz Reca,Jasmin Kurtić,Gabriel Strefezza,Francesco Vicari,Andrea Petagna,Nenad Tomović,Alberto Paloschi,Napoli,David Ospina,Kévin Malcuit,Allan,Elif Elmas,Sebastiano Luperto,Dries Mertens,Piotr Zieliński,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Arkadiusz Milik,1,1,Matchweek 9
85,Atalanta,Pierluigi Gollini,Rafael Tolói,Simon Kjær,Luis Muriel,Papu Gómez,Marten de Roon,Berat Djimsiti,Timothy Castagne,Hans Hateboer,Josip Iličić,Mario Pašalić,Udinese,Juan Musso,Samir Santos,Nicholas Opoku,William Troost-Ekong,Stefano Okaka,Mato Jajalo,Rodrigo De Paul,Ken Sema,Kevin Lasagna,Rolando Mandragora,Rodrigo Becão,7,1,Matchweek 9
86,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Iago Falque,Cristian Ansaldi,Lorenzo De Silvestri,Koffi Djidji,Nicolas Nkoulou,Ola Aina,Tomás Rincón,Cagliari,Robin Olsen,Radja Nainggolan,Luca Cigarini,João Pedro,Nahitan Nández,Fabio Pisacane,Artur Ioniță,Luca Ceppitelli,Paolo Faragò,Luca Pellegrini,Giovanni Simeone,1,1,Matchweek 9
87,Roma,Pau López,Chris Smalling,Diego Perotti,Edin Džeko,Aleksandar Kolarov,Federico Fazio,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,Javier Pastore,Leonardo Spinazzola,Milan,Gianluigi Donnarumma,Suso,Hakan Çalhanoğlu,Andrea Conti,Alessio Romagnoli,Rafael Leão,Theo Hernández,Lucas Biglia,Mateo Musacchio,Lucas Paquetá,Franck Kessié,2,1,Matchweek 9
88,Fiorentina,Bartłomiej Drągowski,Nikola Milenković,Milan Badelj,Franck Ribéry,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Federico Chiesa,Dalbert Henrique,Erick Pulgar,Lazio,Thomas Strakosha,Patric,Lucas Leiva,Luis Alberto,Joaquín Correa,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Manuel Lazzari,Francesco Acerbi,1,2,Matchweek 9
89,Parma,Luigi Sepe,Simone Iacoponi,Kastriot Dermaku,Yann Karamoh,Gastón Brugman,Antonino Barillà,Gervinho,Juraj Kucka,Matteo Darmian,Dejan Kulusevski,Giuseppe Pezzella,Hellas Verona,Marco Silvestri,Miguel Veloso,Davide Faraoni,Mariusz Stępiński,Amir Rrahmani,Valerio Verre,Koray Günter,Marash Kumbulla,Eddie Salcedo,Sofyan Amrabat,Darko Lazović,0,1,Matchweek 10
90,Brescia,Enrico Alfonso,Stefano Sabelli,Aleš Matějů,Sandro Tonali,Daniele Gastaldello,Alfredo Donnarumma,Andrea Cistana,Massimiliano Mangraviti,Dimitri Bisoli,Rômulo,Mario Balotelli,Inter,Samir Handanović,Diego Godín,Roberto Gagliardini,Stefan de Vrij,Romelu Lukaku,Lautaro Martínez,Kwadwo Asamoah,Nicolò Barella,Milan Škriniar,Marcelo Brozović,Antonio Candreva,1,2,Matchweek 10
91,Napoli,Alex Meret,Allan,José Callejón,Fabián Ruiz Peña,Hirving Lozano,Sebastiano Luperto,Nikola Maksimović,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Arkadiusz Milik,Atalanta,Pierluigi Gollini,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Berat Djimsiti,Hans Hateboer,Josip Iličić,Mario Pašalić,2,2,Matchweek 10
92,Juventus,Gianluigi Buffon,Sami Khedira,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Blaise Matuidi,Juan Cuadrado,Leonardo Bonucci,Daniele Rugani,Rodrigo Bentancur,Federico Bernardeschi,Genoa,Ionuț Radu,Cristián Zapata,Christian Kouamé,Cristian Romero,Paolo Ghiglione,Goran Pandev,Lasse Schöne,Kevin Agudelo,Francesco Cassata,Peter Ankersen,Andrea Pinamonti,2,1,Matchweek 10
93,Lazio,Thomas Strakosha,Patric,Luis Alberto,Ciro Immobile,Senad Lulić,Felipe Caicedo,Sergej Milinković-Savić,Ștefan Radu,Danilo Cataldi,Francesco Acerbi,Adam Marušić,Torino,Salvatore Sirigu,Lyanco,Armando Izzo,Saša Lukić,Daniele Baselli,Andrea Belotti,Simone Zaza,Soualiho Meïté,Lorenzo De Silvestri,Nicolas Nkoulou,Diego Laxalt,4,0,Matchweek 10
94,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Jeremie Boga,Alfred Duncan,Francesco Caputo,Filip Đuričić,Federico Peluso,Filippo Romagna,Jeremy Toljan,Domenico Berardi,Fiorentina,Bartłomiej Drągowski,Nikola Milenković,Gaetano Castrovilli,Kevin-Prince Boateng,Riccardo Sottil,Germán Pezzella,Lorenzo Venuti,Marco Benassi,Federico Chiesa,Dalbert Henrique,Erick Pulgar,1,2,Matchweek 10
95,Udinese,Juan Musso,Samir Santos,William Troost-Ekong,Stefano Okaka,Mato Jajalo,Rodrigo De Paul,Ken Sema,Kevin Lasagna,Hidde ter Avest,Rolando Mandragora,Rodrigo Becão,Roma,Pau López,Chris Smalling,Edin Džeko,Aleksandar Kolarov,Davide Santon,Federico Fazio,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,Javier Pastore,Justin Kluivert,0,4,Matchweek 10
96,Sampdoria,Emil Audero,Ronaldo Vieira,Albin Ekdal,Édgar Barreto,Federico Bonazzoli,Fabio Depaoli,Omar Colley,Alex Ferrari,Fabio Quagliarella,Nicola Murru,Andrea Bertolacci,Lecce,Gabriel,Jacopo Petriccione,Fabio Lucioni,Gianluca Lapadula,Filippo Falco,Yevhen Shakhov,Luca Rossettini,Biagio Meccariello,Andrea Tabanelli,Cristian Dell'Orco,Panagiotis Tachtsidis,1,1,Matchweek 10
97,Cagliari,Robin Olsen,Radja Nainggolan,Marko Rog,Luca Cigarini,João Pedro,Ragnar Klavan,Nahitan Nández,Fabio Pisacane,Paolo Faragò,Luca Pellegrini,Giovanni Simeone,Bologna,Łukasz Skorupski,Stefano Denswil,Riccardo Orsolini,Federico Santander,Nicola Sansone,Ladislav Krejčí,Mattia Bani,Ibrahima Mbaye,Roberto Soriano,Jerdy Schouten,Blerim Džemaili,3,2,Matchweek 10
98,Milan,Gianluigi Donnarumma,Ismaël Bennacer,Samu Castillejo,Krzysztof Piątek,Hakan Çalhanoğlu,Alessio Romagnoli,Theo Hernández,Mateo Musacchio,Lucas Paquetá,Léo Duarte,Franck Kessié,SPAL,Etrit Berisha,Thiago Cionek,Simone Missiroli,Sergio Floccari,Alessandro Murgia,Arkadiusz Reca,Jasmin Kurtić,Gabriel Strefezza,Francesco Vicari,Andrea Petagna,Nenad Tomović,1,0,Matchweek 10
99,Roma,Pau López,Chris Smalling,Edin Džeko,Aleksandar Kolarov,Yıldırım Mert Çetin,Jordan Veretout,Nicolò Zaniolo,Gianluca Mancini,Javier Pastore,Leonardo Spinazzola,Justin Kluivert,Napoli,Alex Meret,Mário Rui,José Callejón,Fabián Ruiz Peña,Dries Mertens,Piotr Zieliński,Giovanni Di Lorenzo,Lorenzo Insigne,Kalidou Koulibaly,Kostas Manolas,Arkadiusz Milik,2,1,Matchweek 11
100,Bologna,Łukasz Skorupski,Riccardo Orsolini,Nicola Sansone,Ladislav Krejčí,Mattia Bani,Ibrahima Mbaye,Andrea Poli,Roberto Soriano,Danilo Larangeira,Rodrigo Palacio,Mattias Svanberg,Inter,Samir Handanović,Roberto Gagliardini,Stefan de Vrij,Romelu Lukaku,Lautaro Martínez,Valentino Lazaro,Nicolò Barella,Cristiano Biraghi,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,1,2,Matchweek 11
101,Torino,Salvatore Sirigu,Lyanco,Armando Izzo,Daniele Baselli,Andrea Belotti,Cristian Ansaldi,Soualiho Meïté,Simone Verdi,Ola Aina,Gleison Bremer,Tomás Rincón,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Matthijs de Ligt,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Blaise Matuidi,Juan Cuadrado,Leonardo Bonucci,Rodrigo Bentancur,Federico Bernardeschi,0,1,Matchweek 11
102,Atalanta,Pierluigi Gollini,Rafael Tolói,José Luis Palomino,Robin Gosens,Luis Muriel,Papu Gómez,Remo Freuler,Berat Djimsiti,Timothy Castagne,Josip Iličić,Mario Pašalić,Cagliari,Robin Olsen,Radja Nainggolan,Marko Rog,João Pedro,Fabrizio Cacciatore,Ragnar Klavan,Christian Oliva,Fabio Pisacane,Charalambos Lykogiannis,Lucas Castro,Giovanni Simeone,0,2,Matchweek 11
103,Hellas Verona,Marco Silvestri,Miguel Veloso,Davide Faraoni,Amir Rrahmani,Valerio Verre,Mattia Zaccagni,Marash Kumbulla,Eddie Salcedo,Alan Empereur,Sofyan Amrabat,Darko Lazović,Brescia,Jesse Joronen,Stefano Sabelli,Aleš Matějů,Sandro Tonali,Alfredo Donnarumma,Andrea Cistana,Massimiliano Mangraviti,Dimitri Bisoli,Bruno Martella,Rômulo,Mario Balotelli,2,1,Matchweek 11
104,Genoa,Ionuț Radu,Cristián Zapata,Christian Kouamé,Cristian Romero,Paolo Ghiglione,Goran Pandev,Lasse Schöne,Kevin Agudelo,Peter Ankersen,Riccardo Saponara,Andrea Pinamonti,Udinese,Juan Musso,Nicholas Opoku,William Troost-Ekong,Stefano Okaka,Rodrigo De Paul,Walace,Ken Sema,Bram Nuytinck,Ilija Nestorovski,Rolando Mandragora,Sebastien De Maio,1,3,Matchweek 11
105,Lecce,Gabriel,Jacopo Petriccione,Fabio Lucioni,Marco Mancosu,Gianluca Lapadula,Luca Rossettini,Biagio Meccariello,Andrea Tabanelli,Marco Calderoni,Khouma Babacar,Žan Majer,Sassuolo,Andrea Consigli,Marlon,Jeremie Boga,Grégoire Defrel,Pedro Obiang,Filippo Romagna,Jeremy Toljan,Hamed Junior Traorè,Domenico Berardi,Manuel Locatelli,Giorgos Kyriakopoulos,2,2,Matchweek 11
106,Fiorentina,Bartłomiej Drągowski,Nikola Milenković,Milan Badelj,Luca Ranieri,Gaetano Castrovilli,Kevin-Prince Boateng,Rachid Ghezzal,Lorenzo Venuti,Federico Chiesa,Dalbert Henrique,Erick Pulgar,Parma,Luigi Sepe,Simone Iacoponi,Kastriot Dermaku,Yann Karamoh,Hernani,Matteo Scozzarella,Gervinho,Juraj Kucka,Matteo Darmian,Dejan Kulusevski,Giuseppe Pezzella,1,1,Matchweek 11
107,Milan,Gianluigi Donnarumma,Davide Calabria,Ismaël Bennacer,Samu Castillejo,Krzysztof Piątek,Hakan Çalhanoğlu,Alessio Romagnoli,Theo Hernández,Rade Krunić,Lucas Paquetá,Léo Duarte,Lazio,Thomas Strakosha,Lucas Leiva,Luis Alberto,Joaquín Correa,Bastos,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Manuel Lazzari,Francesco Acerbi,1,2,Matchweek 11
108,SPAL,Etrit Berisha,Igor,Mattia Valoti,Gabriele Moncini,Alessandro Murgia,Arkadiusz Reca,Jasmin Kurtić,Gabriel Strefezza,Francesco Vicari,Andrea Petagna,Nenad Tomović,Sampdoria,Emil Audero,Ronaldo Vieira,Albin Ekdal,Federico Bonazzoli,Fabio Depaoli,Jakub Jankto,Omar Colley,Morten Thorsby,Manolo Gabbiadini,Alex Ferrari,Nicola Murru,0,1,Matchweek 11
109,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Jeremie Boga,Francesco Caputo,Filip Đuričić,Filippo Romagna,Jeremy Toljan,Domenico Berardi,Manuel Locatelli,Giorgos Kyriakopoulos,Bologna,Łukasz Skorupski,Gary Medel,Riccardo Orsolini,Ladislav Krejčí,Mattia Bani,Ibrahima Mbaye,Andrea Poli,Andreas Skov Olsen,Danilo Larangeira,Rodrigo Palacio,Mattias Svanberg,3,1,Matchweek 12
110,Brescia,Jesse Joronen,Stefano Sabelli,Aleš Matějů,Sandro Tonali,Nikolas Špalek,Andrea Cistana,Florian Ayé,Giangiacomo Magnani,Dimitri Bisoli,Rômulo,Mario Balotelli,Torino,Salvatore Sirigu,Armando Izzo,Saša Lukić,Andrea Belotti,Cristian Ansaldi,Soualiho Meïté,Simone Verdi,Nicolas Nkoulou,Ola Aina,Gleison Bremer,Tomás Rincón,0,4,Matchweek 12
111,Inter,Samir Handanović,Stefan de Vrij,Matías Vecino,Romelu Lukaku,Lautaro Martínez,Valentino Lazaro,Nicolò Barella,Cristiano Biraghi,Milan Škriniar,Marcelo Brozović,Alessandro Bastoni,Hellas Verona,Marco Silvestri,Davide Faraoni,Amir Rrahmani,Valerio Verre,Mattia Zaccagni,Koray Günter,Eddie Salcedo,Matteo Pessina,Alan Empereur,Sofyan Amrabat,Darko Lazović,2,1,Matchweek 12
112,Napoli,David Ospina,José Callejón,Fabián Ruiz Peña,Hirving Lozano,Dries Mertens,Nikola Maksimović,Piotr Zieliński,Giovanni Di Lorenzo,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Genoa,Ionuț Radu,Cristián Zapata,Lukas Lerager,Cristian Romero,Goran Pandev,Lasse Schöne,Kevin Agudelo,Francesco Cassata,Peter Ankersen,Marko Pajač,Andrea Pinamonti,0,0,Matchweek 12
113,Cagliari,Robin Olsen,Radja Nainggolan,Marko Rog,Luca Cigarini,João Pedro,Fabrizio Cacciatore,Ragnar Klavan,Nahitan Nández,Fabio Pisacane,Luca Pellegrini,Giovanni Simeone,Fiorentina,Bartłomiej Drągowski,Nikola Milenković,Milan Badelj,Gaetano Castrovilli,Germán Pezzella,Pol Lirola,Martín Cáceres,Federico Chiesa,Dušan Vlahović,Dalbert Henrique,Erick Pulgar,5,2,Matchweek 12
114,Udinese,Juan Musso,William Troost-Ekong,Stefano Okaka,Mato Jajalo,Rodrigo De Paul,Ken Sema,Bram Nuytinck,Jens Stryger Larsen,Ilija Nestorovski,Rolando Mandragora,Rodrigo Becão,SPAL,Etrit Berisha,Thiago Cionek,Mirko Valdifiori,Simone Missiroli,Sergio Floccari,Arkadiusz Reca,Jasmin Kurtić,Gabriel Strefezza,Felipe dal Belo,Nenad Tomović,Alberto Paloschi,0,0,Matchweek 12
115,Sampdoria,Emil Audero,Ronaldo Vieira,Albin Ekdal,Federico Bonazzoli,Fabio Depaoli,Jakub Jankto,Omar Colley,Bartosz Bereszyński,Alex Ferrari,Fabio Quagliarella,Nicola Murru,Atalanta,Pierluigi Gollini,Rafael Tolói,José Luis Palomino,Luis Muriel,Papu Gómez,Marten de Roon,Ruslan Malinovskyi,Berat Djimsiti,Timothy Castagne,Hans Hateboer,Mario Pašalić,0,0,Matchweek 12
116,Lazio,Thomas Strakosha,Luiz Felipe,Patric,Lucas Leiva,Luis Alberto,Joaquín Correa,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Manuel Lazzari,Francesco Acerbi,Lecce,Gabriel,Jacopo Petriccione,Fabio Lucioni,Marco Mancosu,Gianluca Lapadula,Luca Rossettini,Biagio Meccariello,Marco Calderoni,Khouma Babacar,Žan Majer,Panagiotis Tachtsidis,4,2,Matchweek 12
