,Unnamed: 0.1,Unnamed: 0,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek,matchweek_num,home_GD_prior,away_GD_prior,home_GD_form,away_GD_form,home_Points_prior,away_Points_prior,home_Points_form,away_Points_form,B365A,B365D,B365H
47,47,47,Milan,Gianluigi Donnarumma,Davide Calabria,Giacomo Bonaventura,Suso,Gonzalo Higuaín,Hakan Çalhanoğlu,Alessio Romagnoli,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,Atalanta,Pierluigi Gollini,Rafael Tolói,Andrea Masiello,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Timothy Castagne,Mario Pašalić,Musa Barrow,2,2,Matchweek 5,5,1.0,1.0,1.0,1.0,7.0,4.0,7.0,4.0,3.6,3.5,2.04
48,48,48,Frosinone,Marco Sportiello,Cristian Molinaro,Edoardo Goldaniga,Raffaele Maiello,Stipe Perica,Francesco Zampano,Emil Hallfreðsson,Marco Capuano,Bartosz Salamon,Joel Campbell,Raman Chibsah,Juventus,Wojciech Szczęsny,Giorgio Chiellini,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Juan Cuadrado,Mario Mandžukić,Emre Can,Daniele Rugani,Rodrigo Bentancur,0,2,Matchweek 5,5,-10.0,5.0,-10.0,5.0,1.0,12.0,1.0,12.0,1.16,7.5,13.0
49,49,49,Inter,Samir Handanović,Stefan de Vrij,Matías Vecino,Mauro Icardi,Radja Nainggolan,Kwadwo Asamoah,Danilo D'Ambrosio,Milan Škriniar,Ivan Perišić,Marcelo Brozović,Antonio Candreva,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Giovanni Simeone,Kevin Mirallas,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Edimilson Fernandes,Vitor Hugo,2,1,Matchweek 6,6,2.0,8.0,3.0,8.0,7.0,10.0,7.0,10.0,5.5,3.8,1.66
50,50,50,Udinese,Simone Scuffet,Samir Santos,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Kevin Lasagna,Darwin Machís,Bram Nuytinck,Jens Stryger Larsen,Rolando Mandragora,Antonín Barák,Lazio,Thomas Strakosha,Luiz Felipe,Patric,Luis Alberto,Joaquín Correa,Wallace,Marco Parolo,Senad Lulić,Felipe Caicedo,Milan Badelj,Francesco Acerbi,1,2,Matchweek 6,6,2.0,2.0,2.0,3.0,8.0,9.0,8.0,9.0,1.85,3.75,4.2
51,51,51,Napoli,Orestis Karnezis,Kévin Malcuit,Allan,Mário Rui,Fabián Ruiz Peña,Nikola Maksimović,Piotr Zieliński,Lorenzo Insigne,Kalidou Koulibaly,Amadou Diawara,Arkadiusz Milik,Parma,Luigi Sepe,Simone Iacoponi,Leo Štulac,Alessandro Deiola,Amato Ciciretti,Antonino Barillà,Massimo Gobbi,Antonio Di Gaudio,Bruno Alves,Riccardo Gagliolo,Roberto Inglese,3,0,Matchweek 6,6,2.0,1.0,1.0,1.0,12.0,7.0,12.0,7.0,15.0,6.0,1.22
52,52,52,Genoa,Ionuț Radu,Nicolás Spolli,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Goran Pandev,Darko Lazović,Pedro Pereira,Oscar Hiljemark,Chievo,Stefano Sorrentino,Nicola Rigoni,Federico Barba,Ivan Radovanović,Mariusz Stępiński,Mehdi Léris,Luca Rossettini,Emanuele Giaccherini,Fabrizio Cacciatore,Nenad Tomović,Përparim Hetemaj,2,0,Matchweek 6,6,-4.0,-8.0,-3.0,-7.0,6.0,2.0,6.0,2.0,5.0,3.4,1.8
53,53,53,Cagliari,Alessio Cragno,Luca Cigarini,João Pedro,Ragnar Klavan,Diego Farias,Nicolò Barella,Fabio Pisacane,Simone Padoin,Lucas Castro,Leonardo Pavoletti,Darijo Srna,Sampdoria,Emil Audero,Joachim Andersen,Albin Ekdal,Édgar Barreto,Dennis Praet,Gastón Ramírez,Omar Colley,Bartosz Bereszyński,Fabio Quagliarella,Nicola Murru,Grégoire Defrel,0,0,Matchweek 6,6,-3.0,6.0,-1.0,6.0,5.0,7.0,5.0,7.0,2.87,3.3,2.5
54,54,54,Roma,Robin Olsen,Aleksandar Kolarov,Patrik Schick,Daniele De Rossi,Cengiz Ünder,Davide Santon,Federico Fazio,Javier Pastore,Steven Nzonzi,Kostas Manolas,Stephan El Shaarawy,Frosinone,Marco Sportiello,Edoardo Goldaniga,Lorenzo Ariaudo,Francesco Zampano,Francesco Cassata,Marco Capuano,Camillo Ciano,Andrea Beghetto,Raman Chibsah,Lorenzo Crisetig,Andrea Pinamonti,4,0,Matchweek 6,6,-2.0,-12.0,-3.0,-8.0,5.0,1.0,5.0,1.0,13.0,7.0,1.2
55,55,55,Juventus,Mattia Perin,Medhi Benatia,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Blaise Matuidi,Andrea Barzagli,Juan Cuadrado,Leonardo Bonucci,João Cancelo,Rodrigo Bentancur,Bologna,Łukasz Skorupski,Nehuén Paz,Ádám Nagy,Ladislav Krejčí,Ibrahima Mbaye,Mattia Destro,Danilo Larangeira,Blerim Džemaili,Arturo Calabresi,Mitchell Dijks,Diego Falcinelli,2,0,Matchweek 6,6,7.0,-3.0,6.0,-2.0,15.0,4.0,15.0,4.0,17.0,7.5,1.16
56,56,56,Atalanta,Etrit Berisha,Rafael Tolói,Andrea Masiello,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Emiliano Rigoni,Hans Hateboer,Duván Zapata,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Soualiho Meïté,Vittorio Parigini,Lorenzo De Silvestri,Koffi Djidji,Nicolas Nkoulou,Ola Aina,Tomás Rincón,0,0,Matchweek 6,6,1.0,-2.0,-3.0,-1.0,5.0,5.0,5.0,5.0,4.5,3.6,1.8
57,57,57,SPAL,Alfred Gomis,Lorenco Šimić,Simone Missiroli,Mirco Antenucci,Mirko Valdifiori,Jasmin Kurtić,Francesco Vicari,Felipe dal Belo,Manuel Lazzari,Andrea Petagna,Mohamed Fares,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Rogério,Filip Đuričić,Jeremie Boga,Giangiacomo Magnani,Khouma Babacar,Gian Marco Ferrari,Mehdi Bourabia,Claud Adjapong,0,2,Matchweek 6,6,0.0,4.0,-1.0,3.0,9.0,10.0,9.0,10.0,2.9,3.2,2.54
58,58,58,Empoli,Pietro Terracciano,Giovanni Di Lorenzo,Freddie Veseli,Hamed Junior Traorè,Ismaël Bennacer,Francesco Caputo,Antonino La Gumina,Domenico Maietta,Matías Silvestre,Leonardo Capezzi,Rade Krunić,Milan,Gianluigi Donnarumma,Davide Calabria,Giacomo Bonaventura,Suso,Hakan Çalhanoğlu,Fabio Borini,Alessio Romagnoli,Lucas Biglia,Mateo Musacchio,Franck Kessié,Diego Laxalt,1,1,Matchweek 6,6,-2.0,1.0,-4.0,0.0,4.0,8.0,4.0,8.0,1.7,3.75,5.25
59,59,59,Roma,Robin Olsen,Edin Džeko,Aleksandar Kolarov,Daniele De Rossi,Davide Santon,Federico Fazio,Alessandro Florenzi,Javier Pastore,Steven Nzonzi,Kostas Manolas,Stephan El Shaarawy,Lazio,Thomas Strakosha,Luiz Felipe,Lucas Leiva,Luis Alberto,Marco Parolo,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Martín Cáceres,Francesco Acerbi,Adam Marušić,3,1,Matchweek 7,7,2.0,3.0,1.0,6.0,8.0,12.0,5.0,12.0,2.9,3.5,2.37
60,60,60,Juventus,Wojciech Szczęsny,Giorgio Chiellini,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Blaise Matuidi,Mario Mandžukić,Leonardo Bonucci,João Cancelo,Emre Can,Napoli,David Ospina,Allan,Mário Rui,José Callejón,Dries Mertens,Marek Hamšík,Piotr Zieliński,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Raúl Albiol,3,1,Matchweek 7,7,9.0,5.0,6.0,3.0,18.0,15.0,15.0,12.0,4.75,3.6,1.8
61,61,61,Inter,Samir Handanović,Roberto Gagliardini,Stefan de Vrij,Lautaro Martínez,Radja Nainggolan,Matteo Politano,Borja Valero,Miranda,Dalbert Henrique,Danilo D'Ambrosio,Antonio Candreva,Cagliari,Alessio Cragno,Marco Andreolli,Daniele Dessena,Filip Bradarić,Ragnar Klavan,Nicolò Barella,Artur Ioniță,Paolo Faragò,Marco Sau,Leonardo Pavoletti,Darijo Srna,2,0,Matchweek 7,7,3.0,-3.0,4.0,-1.0,10.0,6.0,10.0,6.0,10.0,5.0,1.33
62,62,62,Bologna,Łukasz Skorupski,Sebastien De Maio,Ádám Nagy,Federico Santander,Ladislav Krejčí,Federico Mattiello,Danilo Larangeira,Blerim Džemaili,Mattias Svanberg,Arturo Calabresi,Diego Falcinelli,Udinese,Simone Scuffet,Samir Santos,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Valon Behrami,Kevin Lasagna,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Rolando Mandragora,2,1,Matchweek 7,7,-5.0,1.0,-4.0,0.0,4.0,8.0,4.0,7.0,3.1,3.1,2.5
63,63,63,Chievo,Stefano Sorrentino,Nicola Rigoni,Federico Barba,Ivan Radovanović,Mehdi Léris,Luca Rossettini,Emanuele Giaccherini,Filip Đorđević,Valter Birsa,Fabio Depaoli,Fabrizio Cacciatore,Torino,Salvatore Sirigu,Armando Izzo,Roberto Soriano,Andrea Belotti,Simone Edera,Soualiho Meïté,Emiliano Moretti,Lorenzo De Silvestri,Nicolas Nkoulou,Ola Aina,Tomás Rincón,0,1,Matchweek 7,7,-10.0,-2.0,-4.0,-1.0,2.0,6.0,2.0,6.0,2.1,3.2,3.75
64,64,64,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Gerson,Giovanni Simeone,Marko Pjaca,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Vitor Hugo,Atalanta,Pierluigi Gollini,Rafael Tolói,José Luis Palomino,Papu Gómez,Remo Freuler,Marten de Roon,Timothy Castagne,Gianluca Mancini,Hans Hateboer,Mario Pašalić,Duván Zapata,2,0,Matchweek 7,7,7.0,1.0,2.0,-3.0,10.0,6.0,9.0,3.0,3.25,3.3,2.25
65,65,65,Frosinone,Marco Sportiello,Cristian Molinaro,Edoardo Goldaniga,Stipe Perica,Francesco Zampano,Emil Hallfreðsson,Marco Capuano,Bartosz Salamon,Camillo Ciano,Joel Campbell,Raman Chibsah,Genoa,Ionuț Radu,Nicolás Spolli,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Goran Pandev,Darko Lazović,Sandro,Oscar Hiljemark,1,2,Matchweek 7,7,-16.0,-2.0,-12.0,-2.0,1.0,9.0,1.0,9.0,2.25,3.1,3.5
66,66,66,Parma,Luigi Sepe,Simone Iacoponi,Federico Dimarco,Leo Štulac,Fabio Ceravolo,Antonino Barillà,Bruno Alves,Luca Siligardi,Gervinho,Riccardo Gagliolo,Luca Rigoni,Empoli,Pietro Terracciano,Giovanni Di Lorenzo,Freddie Veseli,Miha Zajc,Ismaël Bennacer,Francesco Caputo,Domenico Maietta,Matías Silvestre,Jacob Rasmussen,Rade Krunić,Samuel Mráz,1,0,Matchweek 7,7,-2.0,-2.0,-1.0,-3.0,7.0,5.0,6.0,2.0,3.3,3.2,2.3
67,67,67,Sassuolo,Andrea Consigli,Marlon,Rogério,Stefano Sensi,Pol Lirola,Domenico Berardi,Kevin-Prince Boateng,Gian Marco Ferrari,Federico Di Francesco,Mehdi Bourabia,Manuel Locatelli,Milan,Gianluigi Donnarumma,Giacomo Bonaventura,Samu Castillejo,Suso,Hakan Çalhanoğlu,Alessio Romagnoli,Ignazio Abate,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,1,4,Matchweek 7,7,6.0,1.0,5.0,1.0,13.0,9.0,10.0,6.0,2.2,3.4,3.3
68,68,68,Sampdoria,Emil Audero,Joachim Andersen,Albin Ekdal,Édgar Barreto,Dennis Praet,Karol Linetty,Bartosz Bereszyński,Lorenzo Tonelli,Fabio Quagliarella,Nicola Murru,Grégoire Defrel,SPAL,Alfred Gomis,Johan Djourou,Thiago Cionek,Mattia Valoti,Everton Luiz,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Filippo Costa,Andrea Petagna,Alberto Paloschi,2,1,Matchweek 7,7,6.0,-2.0,7.0,-4.0,8.0,9.0,7.0,6.0,4.33,3.6,1.8
69,69,69,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Simone Zaza,Álex Berenguer,Soualiho Meïté,Emiliano Moretti,Nicolas Nkoulou,Ola Aina,Tomás Rincón,Frosinone,Marco Sportiello,Cristian Molinaro,Edoardo Goldaniga,Daniel Ciofani,Francesco Zampano,Emil Hallfreðsson,Bartosz Salamon,Camillo Ciano,Joel Campbell,Luka Krajnc,Raman Chibsah,3,2,Matchweek 8,8,-1.0,-17.0,-1.0,-12.0,9.0,1.0,8.0,0.0,9.0,4.75,1.36
70,70,70,Cagliari,Alessio Cragno,Filip Bradarić,João Pedro,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Lucas Castro,Leonardo Pavoletti,Darijo Srna,Filippo Romagna,Bologna,Łukasz Skorupski,Sebastien De Maio,Ádám Nagy,Federico Santander,Federico Mattiello,Danilo Larangeira,Blerim Džemaili,Mattias Svanberg,Arturo Calabresi,Mitchell Dijks,Diego Falcinelli,2,0,Matchweek 8,8,-5.0,-4.0,-4.0,0.0,6.0,7.0,5.0,6.0,3.8,3.25,2.04
71,71,71,Udinese,Simone Scuffet,Samir Santos,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Valon Behrami,Kevin Lasagna,Bram Nuytinck,Jens Stryger Larsen,Rolando Mandragora,Antonín Barák,Juventus,Wojciech Szczęsny,Giorgio Chiellini,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Blaise Matuidi,Mario Mandžukić,Leonardo Bonucci,João Cancelo,Rodrigo Bentancur,0,2,Matchweek 8,8,0.0,11.0,0.0,7.0,8.0,21.0,4.0,15.0,1.36,4.75,9.0
72,72,72,Empoli,Pietro Terracciano,Giovanni Di Lorenzo,Freddie Veseli,Miha Zajc,Ismaël Bennacer,Francesco Caputo,Afriyie Acquah,Domenico Maietta,Matías Silvestre,Leonardo Capezzi,Rade Krunić,Roma,Robin Olsen,Luca Pellegrini,Lorenzo Pellegrini,Edin Džeko,Daniele De Rossi,Cengiz Ünder,Davide Santon,Federico Fazio,Steven Nzonzi,Kostas Manolas,Stephan El Shaarawy,0,2,Matchweek 8,8,-3.0,4.0,-4.0,4.0,5.0,11.0,2.0,7.0,1.61,4.0,5.5
73,73,73,Genoa,Ionuț Radu,Nicolás Spolli,Domenico Criscito,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Darko Lazović,Sandro,Pedro Pereira,Iuri Medeiros,Oscar Hiljemark,Parma,Luigi Sepe,Simone Iacoponi,Leo Štulac,Fabio Ceravolo,Antonino Barillà,Massimo Gobbi,Antonio Di Gaudio,Bruno Alves,Luca Siligardi,Riccardo Gagliolo,Luca Rigoni,1,3,Matchweek 8,8,-1.0,-1.0,1.0,1.0,12.0,10.0,9.0,9.0,4.75,3.75,1.75
74,74,74,Milan,Gianluigi Donnarumma,Giacomo Bonaventura,Suso,Gonzalo Higuaín,Hakan Çalhanoğlu,Cristián Zapata,Ignazio Abate,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,Chievo,Stefano Sorrentino,Nicola Rigoni,Federico Barba,Ivan Radovanović,Mariusz Stępiński,Mehdi Léris,Mattia Bani,Luca Rossettini,Valter Birsa,Fabio Depaoli,Sergio Pellissier,3,1,Matchweek 8,8,4.0,-11.0,3.0,-5.0,12.0,2.0,9.0,2.0,12.0,5.75,1.25
75,75,75,Atalanta,Pierluigi Gollini,Rafael Tolói,Andrea Masiello,José Luis Palomino,Papu Gómez,Remo Freuler,Marten de Roon,Timothy Castagne,Hans Hateboer,Mario Pašalić,Duván Zapata,Sampdoria,Emil Audero,Joachim Andersen,Albin Ekdal,Dennis Praet,Karol Linetty,Gianluca Caprari,Bartosz Bereszyński,Lorenzo Tonelli,Fabio Quagliarella,Nicola Murru,Grégoire Defrel,0,1,Matchweek 8,8,-1.0,7.0,-4.0,5.0,6.0,11.0,2.0,10.0,5.5,4.0,1.6
76,76,76,Lazio,Thomas Strakosha,Lucas Leiva,Wallace,Marco Parolo,Ciro Immobile,Senad Lulić,Felipe Caicedo,Sergej Milinković-Savić,Ștefan Radu,Francesco Acerbi,Adam Marušić,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Gerson,Giovanni Simeone,Marko Pjaca,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Vitor Hugo,1,0,Matchweek 8,8,1.0,9.0,3.0,3.0,12.0,13.0,12.0,9.0,4.2,3.75,1.85
77,77,77,Napoli,David Ospina,Kévin Malcuit,Simone Verdi,Adam Ounas,Dries Mertens,Piotr Zieliński,Elseid Hysaj,Kalidou Koulibaly,Marko Rog,Raúl Albiol,Amadou Diawara,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Rogério,Filip Đuričić,Jeremie Boga,Pol Lirola,Giangiacomo Magnani,Kevin-Prince Boateng,Gian Marco Ferrari,Manuel Locatelli,2,0,Matchweek 8,8,3.0,3.0,4.0,0.0,15.0,13.0,9.0,9.0,9.0,5.25,1.33
78,78,78,SPAL,Alfred Gomis,Johan Djourou,Thiago Cionek,Simone Missiroli,Mirco Antenucci,Mattia Valoti,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Andrea Petagna,Mohamed Fares,Inter,Samir Handanović,Šime Vrsaljko,Matías Vecino,Mauro Icardi,Keita Baldé,Radja Nainggolan,Kwadwo Asamoah,Borja Valero,Miranda,Milan Škriniar,Ivan Perišić,1,2,Matchweek 8,8,-3.0,5.0,-4.0,3.0,9.0,13.0,3.0,12.0,1.61,3.8,6.0
79,79,79,Roma,Robin Olsen,Luca Pellegrini,Bryan Cristante,Lorenzo Pellegrini,Edin Džeko,Iván Marcano,Cengiz Ünder,Federico Fazio,Alessandro Florenzi,Steven Nzonzi,Stephan El Shaarawy,SPAL,Vanja Milinković-Savić,Thiago Cionek,Simone Missiroli,Mattia Valoti,Kevin Bonifazi,Mirko Valdifiori,Francesco Vicari,Manuel Lazzari,Filippo Costa,Andrea Petagna,Alberto Paloschi,0,2,Matchweek 9,9,6.0,-4.0,6.0,-7.0,14.0,9.0,10.0,3.0,8.5,5.5,1.33
80,80,80,Juventus,Wojciech Szczęsny,Medhi Benatia,Miralem Pjanić,Cristiano Ronaldo,Alex Sandro,Blaise Matuidi,Juan Cuadrado,Mario Mandžukić,Leonardo Bonucci,João Cancelo,Rodrigo Bentancur,Genoa,Ionuț Radu,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Cristian Romero,Darko Lazović,Daniel Bessa,Sandro,Pedro Pereira,1,1,Matchweek 9,9,13.0,-3.0,8.0,-2.0,24.0,12.0,15.0,9.0,13.0,7.0,1.2
81,81,81,Udinese,Simone Scuffet,Samir Santos,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Valon Behrami,Kevin Lasagna,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Rolando Mandragora,Napoli,Orestis Karnezis,Kévin Malcuit,Allan,José Callejón,Simone Verdi,Dries Mertens,Piotr Zieliński,Elseid Hysaj,Kalidou Koulibaly,Raúl Albiol,Arkadiusz Milik,0,3,Matchweek 9,9,-2.0,5.0,-2.0,5.0,8.0,18.0,4.0,12.0,1.6,3.9,6.0
82,82,82,Frosinone,Marco Sportiello,Cristian Molinaro,Edoardo Goldaniga,Raffaele Maiello,Daniel Ciofani,Lorenzo Ariaudo,Francesco Zampano,Marco Capuano,Camillo Ciano,Joel Campbell,Raman Chibsah,Empoli,Ivan Provedel,Giovanni Di Lorenzo,Miha Zajc,Francesco Caputo,Luca Antonelli,Afriyie Acquah,Antonino La Gumina,Domenico Maietta,Matías Silvestre,Leonardo Capezzi,Rade Krunić,3,3,Matchweek 9,9,-18.0,-5.0,-8.0,-5.0,1.0,5.0,0.0,1.0,2.5,3.25,2.9
83,83,83,Chievo,Stefano Sorrentino,Nicola Rigoni,Federico Barba,Ivan Radovanović,Mariusz Stępiński,Manuel Pucciarelli,Mattia Bani,Luca Rossettini,Valter Birsa,Fabio Depaoli,Paweł Jaroszyński,Atalanta,Pierluigi Gollini,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Gianluca Mancini,Hans Hateboer,Josip Iličić,Musa Barrow,1,5,Matchweek 9,9,-13.0,-2.0,-7.0,-3.0,2.0,6.0,1.0,2.0,1.57,4.0,6.0
84,84,84,Bologna,Łukasz Skorupski,Riccardo Orsolini,Ádám Nagy,Federico Santander,Ibrahima Mbaye,Andrea Poli,Filip Helander,Danilo Larangeira,Rodrigo Palacio,Arturo Calabresi,Mitchell Dijks,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Iago Falque,Álex Berenguer,Soualiho Meïté,Lorenzo De Silvestri,Koffi Djidji,Nicolas Nkoulou,Tomás Rincón,2,2,Matchweek 9,9,-6.0,0.0,-1.0,0.0,7.0,12.0,6.0,8.0,2.2,3.3,3.4
85,85,85,Parma,Luigi Sepe,Simone Iacoponi,Leo Štulac,Antonino Barillà,Massimo Gobbi,Antonio Di Gaudio,Bruno Alves,Luca Siligardi,Riccardo Gagliolo,Luca Rigoni,Roberto Inglese,Lazio,Thomas Strakosha,Luiz Felipe,Patric,Lucas Leiva,Luis Alberto,Marco Parolo,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Francesco Acerbi,0,2,Matchweek 9,9,1.0,2.0,2.0,3.0,13.0,15.0,12.0,12.0,1.66,3.8,5.5
86,86,86,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Gerson,Giovanni Simeone,Marko Pjaca,Jordan Veretout,Germán Pezzella,Federico Chiesa,Edimilson Fernandes,Vitor Hugo,Cagliari,Alessio Cragno,Filip Bradarić,Alberto Cerri,João Pedro,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Luca Ceppitelli,Paolo Faragò,Lucas Castro,1,1,Matchweek 9,9,8.0,-3.0,3.0,-2.0,13.0,9.0,6.0,5.0,6.0,4.5,1.5
87,87,87,Inter,Samir Handanović,Šime Vrsaljko,Stefan de Vrij,Matías Vecino,Mauro Icardi,Radja Nainggolan,Matteo Politano,Kwadwo Asamoah,Milan Škriniar,Ivan Perišić,Marcelo Brozović,Milan,Gianluigi Donnarumma,Davide Calabria,Giacomo Bonaventura,Suso,Gonzalo Higuaín,Hakan Çalhanoğlu,Alessio Romagnoli,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,1,0,Matchweek 9,9,6.0,6.0,5.0,5.0,16.0,15.0,12.0,9.0,3.0,3.25,2.45
88,88,88,Sampdoria,Emil Audero,Joachim Andersen,Albin Ekdal,Édgar Barreto,Dennis Praet,Gastón Ramírez,Bartosz Bereszyński,Lorenzo Tonelli,Fabio Quagliarella,Nicola Murru,Grégoire Defrel,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Filip Đuričić,Pol Lirola,Giangiacomo Magnani,Domenico Berardi,Khouma Babacar,Gian Marco Ferrari,Federico Di Francesco,Mehdi Bourabia,0,0,Matchweek 9,9,8.0,1.0,1.0,-1.0,14.0,13.0,10.0,6.0,3.4,3.3,2.2
89,89,89,Atalanta,Etrit Berisha,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Gianluca Mancini,Hans Hateboer,Josip Iličić,Musa Barrow,Parma,Luigi Sepe,Simone Iacoponi,Leo Štulac,Fabio Ceravolo,Antonino Barillà,Massimo Gobbi,Bruno Alves,Luca Siligardi,Gervinho,Riccardo Gagliolo,Luca Rigoni,3,0,Matchweek 10,10,2.0,-1.0,1.0,-2.0,9.0,13.0,5.0,9.0,9.0,5.25,1.33
90,90,90,Empoli,Ivan Provedel,Giovanni Di Lorenzo,Miha Zajc,Hamed Junior Traorè,Ismaël Bennacer,Francesco Caputo,Luca Antonelli,Afriyie Acquah,Domenico Maietta,Matías Silvestre,Rade Krunić,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Blaise Matuidi,Leonardo Bonucci,Daniele Rugani,Rodrigo Bentancur,Federico Bernardeschi,1,2,Matchweek 10,10,-5.0,13.0,-3.0,6.0,6.0,25.0,2.0,13.0,1.25,5.75,12.0
91,91,91,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Iago Falque,Soualiho Meïté,Lorenzo De Silvestri,Koffi Djidji,Nicolas Nkoulou,Ola Aina,Tomás Rincón,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Valentin Eysseric,Kevin Mirallas,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Edimilson Fernandes,Vitor Hugo,1,1,Matchweek 10,10,0.0,8.0,2.0,0.0,13.0,14.0,8.0,7.0,3.1,3.25,2.4
92,92,92,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Rogério,Filip Đuričić,Giangiacomo Magnani,Domenico Berardi,Khouma Babacar,Gian Marco Ferrari,Federico Di Francesco,Mehdi Bourabia,Bologna,Łukasz Skorupski,Giancarlo González,Erick Pulgar,Riccardo Orsolini,Federico Santander,Ibrahima Mbaye,Andrea Poli,Filip Helander,Rodrigo Palacio,Mattias Svanberg,Arturo Calabresi,2,2,Matchweek 10,10,1.0,-6.0,-3.0,-3.0,14.0,8.0,7.0,7.0,4.5,3.25,1.9
93,93,93,SPAL,Alfred Gomis,Thiago Cionek,Simone Missiroli,Mattia Valoti,Francesco Vicari,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Andrea Petagna,Alberto Paloschi,Mohamed Fares,Frosinone,Marco Sportiello,Edoardo Goldaniga,Raffaele Maiello,Daniel Ciofani,Lorenzo Ariaudo,Francesco Zampano,Marco Capuano,Camillo Ciano,Joel Campbell,Andrea Beghetto,Raman Chibsah,0,3,Matchweek 10,10,-2.0,-18.0,-2.0,-6.0,12.0,2.0,3.0,1.0,4.5,3.75,1.8
94,94,94,Genoa,Ionuț Radu,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Cristian Romero,Darko Lazović,Daniel Bessa,Sandro,Pedro Pereira,Udinese,Juan Musso,Samir Santos,Nicholas Opoku,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Valon Behrami,Kevin Lasagna,Jens Stryger Larsen,Ignacio Pussetto,Antonín Barák,2,2,Matchweek 10,10,-3.0,-5.0,1.0,-7.0,13.0,8.0,7.0,3.0,3.8,3.2,2.1
