,home_team_name,HomePlayer1,HomePlayer2,HomePlayer3,HomePlayer4,HomePlayer5,HomePlayer6,HomePlayer7,HomePlayer8,HomePlayer9,HomePlayer10,HomePlayer11,away_team_name,AwayPlayer1,AwayPlayer2,AwayPlayer3,AwayPlayer4,AwayPlayer5,AwayPlayer6,AwayPlayer7,AwayPlayer8,AwayPlayer9,AwayPlayer10,AwayPlayer11,home_score,away_score,matchweek
58,Empoli,Pietro Terracciano,Giovanni Di Lorenzo,Freddie Veseli,Hamed Junior Traorè,Ismaël Bennacer,Francesco Caputo,Antonino La Gumina,Domenico Maietta,Matías Silvestre,Leonardo Capezzi,Rade Krunić,Milan,Gianluigi Donnarumma,Davide Calabria,Giacomo Bonaventura,Suso,Hakan Çalhanoğlu,Fabio Borini,Alessio Romagnoli,Lucas Biglia,Mateo Musacchio,Franck Kessié,Diego Laxalt,1,1,Matchweek 6
59,Roma,Robin Olsen,Edin Džeko,Aleksandar Kolarov,Daniele De Rossi,Davide Santon,Federico Fazio,Alessandro Florenzi,Javier Pastore,Steven Nzonzi,Kostas Manolas,Stephan El Shaarawy,Lazio,Thomas Strakosha,Luiz Felipe,Lucas Leiva,Luis Alberto,Marco Parolo,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Martín Cáceres,Francesco Acerbi,Adam Marušić,3,1,Matchweek 7
60,Juventus,Wojciech Szczęsny,Giorgio Chiellini,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Blaise Matuidi,Mario Mandžukić,Leonardo Bonucci,João Cancelo,Emre Can,Napoli,David Ospina,Allan,Mário Rui,José Callejón,Dries Mertens,Marek Hamšík,Piotr Zieliński,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Raúl Albiol,3,1,Matchweek 7
61,Inter,Samir Handanović,Roberto Gagliardini,Stefan de Vrij,Lautaro Martínez,Radja Nainggolan,Matteo Politano,Borja Valero,Miranda,Dalbert Henrique,Danilo D'Ambrosio,Antonio Candreva,Cagliari,Alessio Cragno,Marco Andreolli,Daniele Dessena,Filip Bradarić,Ragnar Klavan,Nicolò Barella,Artur Ioniță,Paolo Faragò,Marco Sau,Leonardo Pavoletti,Darijo Srna,2,0,Matchweek 7
62,Bologna,Łukasz Skorupski,Sebastien De Maio,Ádám Nagy,Federico Santander,Ladislav Krejčí,Federico Mattiello,Danilo Larangeira,Blerim Džemaili,Mattias Svanberg,Arturo Calabresi,Diego Falcinelli,Udinese,Simone Scuffet,Samir Santos,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Valon Behrami,Kevin Lasagna,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Rolando Mandragora,2,1,Matchweek 7
63,Chievo,Stefano Sorrentino,Nicola Rigoni,Federico Barba,Ivan Radovanović,Mehdi Léris,Luca Rossettini,Emanuele Giaccherini,Filip Đorđević,Valter Birsa,Fabio Depaoli,Fabrizio Cacciatore,Torino,Salvatore Sirigu,Armando Izzo,Roberto Soriano,Andrea Belotti,Simone Edera,Soualiho Meïté,Emiliano Moretti,Lorenzo De Silvestri,Nicolas Nkoulou,Ola Aina,Tomás Rincón,0,1,Matchweek 7
64,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Gerson,Giovanni Simeone,Marko Pjaca,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Vitor Hugo,Atalanta,Pierluigi Gollini,Rafael Tolói,José Luis Palomino,Papu Gómez,Remo Freuler,Marten de Roon,Timothy Castagne,Gianluca Mancini,Hans Hateboer,Mario Pašalić,Duván Zapata,2,0,Matchweek 7
65,Frosinone,Marco Sportiello,Cristian Molinaro,Edoardo Goldaniga,Stipe Perica,Francesco Zampano,Emil Hallfreðsson,Marco Capuano,Bartosz Salamon,Camillo Ciano,Joel Campbell,Raman Chibsah,Genoa,Ionuț Radu,Nicolás Spolli,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Goran Pandev,Darko Lazović,Sandro,Oscar Hiljemark,1,2,Matchweek 7
66,Parma,Luigi Sepe,Simone Iacoponi,Federico Dimarco,Leo Štulac,Fabio Ceravolo,Antonino Barillà,Bruno Alves,Luca Siligardi,Gervinho,Riccardo Gagliolo,Luca Rigoni,Empoli,Pietro Terracciano,Giovanni Di Lorenzo,Freddie Veseli,Miha Zajc,Ismaël Bennacer,Francesco Caputo,Domenico Maietta,Matías Silvestre,Jacob Rasmussen,Rade Krunić,Samuel Mráz,1,0,Matchweek 7
67,Sassuolo,Andrea Consigli,Marlon,Rogério,Stefano Sensi,Pol Lirola,Domenico Berardi,Kevin-Prince Boateng,Gian Marco Ferrari,Federico Di Francesco,Mehdi Bourabia,Manuel Locatelli,Milan,Gianluigi Donnarumma,Giacomo Bonaventura,Samu Castillejo,Suso,Hakan Çalhanoğlu,Alessio Romagnoli,Ignazio Abate,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,1,4,Matchweek 7
68,Sampdoria,Emil Audero,Joachim Andersen,Albin Ekdal,Édgar Barreto,Dennis Praet,Karol Linetty,Bartosz Bereszyński,Lorenzo Tonelli,Fabio Quagliarella,Nicola Murru,Grégoire Defrel,SPAL,Alfred Gomis,Johan Djourou,Thiago Cionek,Mattia Valoti,Everton Luiz,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Filippo Costa,Andrea Petagna,Alberto Paloschi,2,1,Matchweek 7
69,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Simone Zaza,Álex Berenguer,Soualiho Meïté,Emiliano Moretti,Nicolas Nkoulou,Ola Aina,Tomás Rincón,Frosinone,Marco Sportiello,Cristian Molinaro,Edoardo Goldaniga,Daniel Ciofani,Francesco Zampano,Emil Hallfreðsson,Bartosz Salamon,Camillo Ciano,Joel Campbell,Luka Krajnc,Raman Chibsah,3,2,Matchweek 8
70,Cagliari,Alessio Cragno,Filip Bradarić,João Pedro,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Lucas Castro,Leonardo Pavoletti,Darijo Srna,Filippo Romagna,Bologna,Łukasz Skorupski,Sebastien De Maio,Ádám Nagy,Federico Santander,Federico Mattiello,Danilo Larangeira,Blerim Džemaili,Mattias Svanberg,Arturo Calabresi,Mitchell Dijks,Diego Falcinelli,2,0,Matchweek 8
71,Udinese,Simone Scuffet,Samir Santos,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Valon Behrami,Kevin Lasagna,Bram Nuytinck,Jens Stryger Larsen,Rolando Mandragora,Antonín Barák,Juventus,Wojciech Szczęsny,Giorgio Chiellini,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Blaise Matuidi,Mario Mandžukić,Leonardo Bonucci,João Cancelo,Rodrigo Bentancur,0,2,Matchweek 8
72,Empoli,Pietro Terracciano,Giovanni Di Lorenzo,Freddie Veseli,Miha Zajc,Ismaël Bennacer,Francesco Caputo,Afriyie Acquah,Domenico Maietta,Matías Silvestre,Leonardo Capezzi,Rade Krunić,Roma,Robin Olsen,Luca Pellegrini,Lorenzo Pellegrini,Edin Džeko,Daniele De Rossi,Cengiz Ünder,Davide Santon,Federico Fazio,Steven Nzonzi,Kostas Manolas,Stephan El Shaarawy,0,2,Matchweek 8
73,Genoa,Ionuț Radu,Nicolás Spolli,Domenico Criscito,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Darko Lazović,Sandro,Pedro Pereira,Iuri Medeiros,Oscar Hiljemark,Parma,Luigi Sepe,Simone Iacoponi,Leo Štulac,Fabio Ceravolo,Antonino Barillà,Massimo Gobbi,Antonio Di Gaudio,Bruno Alves,Luca Siligardi,Riccardo Gagliolo,Luca Rigoni,1,3,Matchweek 8
74,Milan,Gianluigi Donnarumma,Giacomo Bonaventura,Suso,Gonzalo Higuaín,Hakan Çalhanoğlu,Cristián Zapata,Ignazio Abate,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,Chievo,Stefano Sorrentino,Nicola Rigoni,Federico Barba,Ivan Radovanović,Mariusz Stępiński,Mehdi Léris,Mattia Bani,Luca Rossettini,Valter Birsa,Fabio Depaoli,Sergio Pellissier,3,1,Matchweek 8
75,Atalanta,Pierluigi Gollini,Rafael Tolói,Andrea Masiello,José Luis Palomino,Papu Gómez,Remo Freuler,Marten de Roon,Timothy Castagne,Hans Hateboer,Mario Pašalić,Duván Zapata,Sampdoria,Emil Audero,Joachim Andersen,Albin Ekdal,Dennis Praet,Karol Linetty,Gianluca Caprari,Bartosz Bereszyński,Lorenzo Tonelli,Fabio Quagliarella,Nicola Murru,Grégoire Defrel,0,1,Matchweek 8
76,Lazio,Thomas Strakosha,Lucas Leiva,Wallace,Marco Parolo,Ciro Immobile,Senad Lulić,Felipe Caicedo,Sergej Milinković-Savić,Ștefan Radu,Francesco Acerbi,Adam Marušić,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Gerson,Giovanni Simeone,Marko Pjaca,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Vitor Hugo,1,0,Matchweek 8
77,Napoli,David Ospina,Kévin Malcuit,Simone Verdi,Adam Ounas,Dries Mertens,Piotr Zieliński,Elseid Hysaj,Kalidou Koulibaly,Marko Rog,Raúl Albiol,Amadou Diawara,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Rogério,Filip Đuričić,Jeremie Boga,Pol Lirola,Giangiacomo Magnani,Kevin-Prince Boateng,Gian Marco Ferrari,Manuel Locatelli,2,0,Matchweek 8
78,SPAL,Alfred Gomis,Johan Djourou,Thiago Cionek,Simone Missiroli,Mirco Antenucci,Mattia Valoti,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Andrea Petagna,Mohamed Fares,Inter,Samir Handanović,Šime Vrsaljko,Matías Vecino,Mauro Icardi,Keita Baldé,Radja Nainggolan,Kwadwo Asamoah,Borja Valero,Miranda,Milan Škriniar,Ivan Perišić,1,2,Matchweek 8
79,Roma,Robin Olsen,Luca Pellegrini,Bryan Cristante,Lorenzo Pellegrini,Edin Džeko,Iván Marcano,Cengiz Ünder,Federico Fazio,Alessandro Florenzi,Steven Nzonzi,Stephan El Shaarawy,SPAL,Vanja Milinković-Savić,Thiago Cionek,Simone Missiroli,Mattia Valoti,Kevin Bonifazi,Mirko Valdifiori,Francesco Vicari,Manuel Lazzari,Filippo Costa,Andrea Petagna,Alberto Paloschi,0,2,Matchweek 9
80,Juventus,Wojciech Szczęsny,Medhi Benatia,Miralem Pjanić,Cristiano Ronaldo,Alex Sandro,Blaise Matuidi,Juan Cuadrado,Mario Mandžukić,Leonardo Bonucci,João Cancelo,Rodrigo Bentancur,Genoa,Ionuț Radu,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Cristian Romero,Darko Lazović,Daniel Bessa,Sandro,Pedro Pereira,1,1,Matchweek 9
81,Udinese,Simone Scuffet,Samir Santos,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Valon Behrami,Kevin Lasagna,Bram Nuytinck,Jens Stryger Larsen,Ignacio Pussetto,Rolando Mandragora,Napoli,Orestis Karnezis,Kévin Malcuit,Allan,José Callejón,Simone Verdi,Dries Mertens,Piotr Zieliński,Elseid Hysaj,Kalidou Koulibaly,Raúl Albiol,Arkadiusz Milik,0,3,Matchweek 9
82,Frosinone,Marco Sportiello,Cristian Molinaro,Edoardo Goldaniga,Raffaele Maiello,Daniel Ciofani,Lorenzo Ariaudo,Francesco Zampano,Marco Capuano,Camillo Ciano,Joel Campbell,Raman Chibsah,Empoli,Ivan Provedel,Giovanni Di Lorenzo,Miha Zajc,Francesco Caputo,Luca Antonelli,Afriyie Acquah,Antonino La Gumina,Domenico Maietta,Matías Silvestre,Leonardo Capezzi,Rade Krunić,3,3,Matchweek 9
83,Chievo,Stefano Sorrentino,Nicola Rigoni,Federico Barba,Ivan Radovanović,Mariusz Stępiński,Manuel Pucciarelli,Mattia Bani,Luca Rossettini,Valter Birsa,Fabio Depaoli,Paweł Jaroszyński,Atalanta,Pierluigi Gollini,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Gianluca Mancini,Hans Hateboer,Josip Iličić,Musa Barrow,1,5,Matchweek 9
84,Bologna,Łukasz Skorupski,Riccardo Orsolini,Ádám Nagy,Federico Santander,Ibrahima Mbaye,Andrea Poli,Filip Helander,Danilo Larangeira,Rodrigo Palacio,Arturo Calabresi,Mitchell Dijks,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Iago Falque,Álex Berenguer,Soualiho Meïté,Lorenzo De Silvestri,Koffi Djidji,Nicolas Nkoulou,Tomás Rincón,2,2,Matchweek 9
85,Parma,Luigi Sepe,Simone Iacoponi,Leo Štulac,Antonino Barillà,Massimo Gobbi,Antonio Di Gaudio,Bruno Alves,Luca Siligardi,Riccardo Gagliolo,Luca Rigoni,Roberto Inglese,Lazio,Thomas Strakosha,Luiz Felipe,Patric,Lucas Leiva,Luis Alberto,Marco Parolo,Ciro Immobile,Senad Lulić,Sergej Milinković-Savić,Ștefan Radu,Francesco Acerbi,0,2,Matchweek 9
86,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Gerson,Giovanni Simeone,Marko Pjaca,Jordan Veretout,Germán Pezzella,Federico Chiesa,Edimilson Fernandes,Vitor Hugo,Cagliari,Alessio Cragno,Filip Bradarić,Alberto Cerri,João Pedro,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Luca Ceppitelli,Paolo Faragò,Lucas Castro,1,1,Matchweek 9
87,Inter,Samir Handanović,Šime Vrsaljko,Stefan de Vrij,Matías Vecino,Mauro Icardi,Radja Nainggolan,Matteo Politano,Kwadwo Asamoah,Milan Škriniar,Ivan Perišić,Marcelo Brozović,Milan,Gianluigi Donnarumma,Davide Calabria,Giacomo Bonaventura,Suso,Gonzalo Higuaín,Hakan Çalhanoğlu,Alessio Romagnoli,Lucas Biglia,Mateo Musacchio,Ricardo Rodríguez,Franck Kessié,1,0,Matchweek 9
88,Sampdoria,Emil Audero,Joachim Andersen,Albin Ekdal,Édgar Barreto,Dennis Praet,Gastón Ramírez,Bartosz Bereszyński,Lorenzo Tonelli,Fabio Quagliarella,Nicola Murru,Grégoire Defrel,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Filip Đuričić,Pol Lirola,Giangiacomo Magnani,Domenico Berardi,Khouma Babacar,Gian Marco Ferrari,Federico Di Francesco,Mehdi Bourabia,0,0,Matchweek 9
89,Atalanta,Etrit Berisha,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Gianluca Mancini,Hans Hateboer,Josip Iličić,Musa Barrow,Parma,Luigi Sepe,Simone Iacoponi,Leo Štulac,Fabio Ceravolo,Antonino Barillà,Massimo Gobbi,Bruno Alves,Luca Siligardi,Gervinho,Riccardo Gagliolo,Luca Rigoni,3,0,Matchweek 10
90,Empoli,Ivan Provedel,Giovanni Di Lorenzo,Miha Zajc,Hamed Junior Traorè,Ismaël Bennacer,Francesco Caputo,Luca Antonelli,Afriyie Acquah,Domenico Maietta,Matías Silvestre,Rade Krunić,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Alex Sandro,Blaise Matuidi,Leonardo Bonucci,Daniele Rugani,Rodrigo Bentancur,Federico Bernardeschi,1,2,Matchweek 10
91,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Iago Falque,Soualiho Meïté,Lorenzo De Silvestri,Koffi Djidji,Nicolas Nkoulou,Ola Aina,Tomás Rincón,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Valentin Eysseric,Kevin Mirallas,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Edimilson Fernandes,Vitor Hugo,1,1,Matchweek 10
92,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Rogério,Filip Đuričić,Giangiacomo Magnani,Domenico Berardi,Khouma Babacar,Gian Marco Ferrari,Federico Di Francesco,Mehdi Bourabia,Bologna,Łukasz Skorupski,Giancarlo González,Erick Pulgar,Riccardo Orsolini,Federico Santander,Ibrahima Mbaye,Andrea Poli,Filip Helander,Rodrigo Palacio,Mattias Svanberg,Arturo Calabresi,2,2,Matchweek 10
93,SPAL,Alfred Gomis,Thiago Cionek,Simone Missiroli,Mattia Valoti,Francesco Vicari,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Andrea Petagna,Alberto Paloschi,Mohamed Fares,Frosinone,Marco Sportiello,Edoardo Goldaniga,Raffaele Maiello,Daniel Ciofani,Lorenzo Ariaudo,Francesco Zampano,Marco Capuano,Camillo Ciano,Joel Campbell,Andrea Beghetto,Raman Chibsah,0,3,Matchweek 10
94,Genoa,Ionuț Radu,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Cristian Romero,Darko Lazović,Daniel Bessa,Sandro,Pedro Pereira,Udinese,Juan Musso,Samir Santos,Nicholas Opoku,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Valon Behrami,Kevin Lasagna,Jens Stryger Larsen,Ignacio Pussetto,Antonín Barák,2,2,Matchweek 10
95,Cagliari,Alessio Cragno,Filip Bradarić,João Pedro,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Luca Ceppitelli,Lucas Castro,Leonardo Pavoletti,Darijo Srna,Chievo,Stefano Sorrentino,Nicola Rigoni,Ivan Radovanović,Mariusz Stępiński,Boštjan Cesar,Mattia Bani,Luca Rossettini,Emanuele Giaccherini,Fabio Depaoli,Paweł Jaroszyński,Riccardo Meggiorini,2,1,Matchweek 10
96,Milan,Gianluigi Donnarumma,Davide Calabria,Suso,Gonzalo Higuaín,Alessio Romagnoli,Lucas Biglia,Mateo Musacchio,Patrick Cutrone,Ricardo Rodríguez,Franck Kessié,Diego Laxalt,Sampdoria,Emil Audero,Joachim Andersen,Riccardo Saponara,Albin Ekdal,Dennis Praet,Karol Linetty,Bartosz Bereszyński,Lorenzo Tonelli,Fabio Quagliarella,Nicola Murru,Grégoire Defrel,3,2,Matchweek 10
97,Napoli,David Ospina,Allan,Mário Rui,José Callejón,Fabián Ruiz Peña,Marek Hamšík,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Raúl Albiol,Arkadiusz Milik,Roma,Robin Olsen,Juan Jesus,Lorenzo Pellegrini,Edin Džeko,Aleksandar Kolarov,Daniele De Rossi,Cengiz Ünder,Davide Santon,Steven Nzonzi,Kostas Manolas,Stephan El Shaarawy,1,1,Matchweek 10
98,Lazio,Thomas Strakosha,Luiz Felipe,Marco Parolo,Ciro Immobile,Senad Lulić,Felipe Caicedo,Sergej Milinković-Savić,Milan Badelj,Ștefan Radu,Francesco Acerbi,Adam Marušić,Inter,Samir Handanović,Šime Vrsaljko,Matías Vecino,Mauro Icardi,João Mário,Matteo Politano,Kwadwo Asamoah,Miranda,Milan Škriniar,Ivan Perišić,Marcelo Brozović,0,3,Matchweek 10
99,Milan,Gianluigi Donnarumma,Suso,Gonzalo Higuaín,Hakan Çalhanoğlu,Alessio Romagnoli,Tiemoué Bakayoko,Mateo Musacchio,Patrick Cutrone,Ricardo Rodríguez,Franck Kessié,Diego Laxalt,Genoa,Ionuț Radu,Koray Günter,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Luca Mazzitelli,Darko Lazović,Daniel Bessa,Ervin Zukanović,2,1,Matchweek 1
100,Napoli,Orestis Karnezis,Kévin Malcuit,Fabián Ruiz Peña,Dries Mertens,Nikola Maksimović,Piotr Zieliński,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Marko Rog,Amadou Diawara,Empoli,Ivan Provedel,Giovanni Di Lorenzo,Hamed Junior Traorè,Ismaël Bennacer,Francesco Caputo,Luca Antonelli,Afriyie Acquah,Domenico Maietta,Matías Silvestre,Rade Krunić,Salih Uçan,5,1,Matchweek 11
101,Inter,Samir Handanović,Roberto Gagliardini,Stefan de Vrij,Lautaro Martínez,João Mário,Matteo Politano,Dalbert Henrique,Danilo D'Ambrosio,Milan Škriniar,Ivan Perišić,Marcelo Brozović,Genoa,Ionuț Radu,Koray Günter,Rômulo,Christian Kouamé,Davide Biraschi,Cristian Romero,Goran Pandev,Darko Lazović,Daniel Bessa,Sandro,Pedro Pereira,5,0,Matchweek 11
102,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Gerson,Giovanni Simeone,Kevin Mirallas,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Vitor Hugo,Roma,Robin Olsen,Juan Jesus,Lorenzo Pellegrini,Edin Džeko,Aleksandar Kolarov,Cengiz Ünder,Federico Fazio,Nicolò Zaniolo,Alessandro Florenzi,Steven Nzonzi,Stephan El Shaarawy,1,1,Matchweek 11
103,Juventus,Wojciech Szczęsny,Mattia De Sciglio,Medhi Benatia,Miralem Pjanić,Cristiano Ronaldo,Paulo Dybala,Douglas Costa,Blaise Matuidi,Leonardo Bonucci,João Cancelo,Rodrigo Bentancur,Cagliari,Alessio Cragno,Filip Bradarić,João Pedro,Nicolò Barella,Fabio Pisacane,Simone Padoin,Artur Ioniță,Luca Ceppitelli,Lucas Castro,Leonardo Pavoletti,Darijo Srna,3,1,Matchweek 11
104,Lazio,Thomas Strakosha,Patric,Wallace,Marco Parolo,Ciro Immobile,Senad Lulić,Felipe Caicedo,Sergej Milinković-Savić,Ștefan Radu,Danilo Cataldi,Francesco Acerbi,SPAL,Vanja Milinković-Savić,Simone Missiroli,Mirco Antenucci,Kevin Bonifazi,Mirko Valdifiori,Francesco Vicari,Everton Luiz,Felipe dal Belo,Manuel Lazzari,Filippo Costa,Andrea Petagna,4,1,Matchweek 11
105,Sampdoria,Emil Audero,Joachim Andersen,Riccardo Saponara,Albin Ekdal,Édgar Barreto,Dennis Praet,Gianluca Caprari,Bartosz Bereszyński,Lorenzo Tonelli,Fabio Quagliarella,Nicola Murru,Torino,Salvatore Sirigu,Armando Izzo,Daniele Baselli,Andrea Belotti,Iago Falque,Soualiho Meïté,Lorenzo De Silvestri,Koffi Djidji,Nicolas Nkoulou,Ola Aina,Tomás Rincón,1,4,Matchweek 11
106,Parma,Luigi Sepe,Simone Iacoponi,Leo Štulac,Alessandro Deiola,Fabio Ceravolo,Massimo Gobbi,Bruno Alves,Luca Siligardi,Gervinho,Riccardo Gagliolo,Luca Rigoni,Frosinone,Marco Sportiello,Edoardo Goldaniga,Raffaele Maiello,Daniel Ciofani,Lorenzo Ariaudo,Francesco Zampano,Marco Capuano,Camillo Ciano,Joel Campbell,Andrea Beghetto,Raman Chibsah,0,0,Matchweek 11
107,Chievo,Stefano Sorrentino,Ivan Radovanović,Mariusz Stępiński,Sofian Kiyine,Mattia Bani,Luca Rossettini,Emanuele Giaccherini,Joel Obi,Valter Birsa,Fabio Depaoli,Paweł Jaroszyński,Sassuolo,Andrea Consigli,Marlon,Francesco Magnanelli,Rogério,Stefano Sensi,Pol Lirola,Domenico Berardi,Kevin-Prince Boateng,Gian Marco Ferrari,Alfred Duncan,Federico Di Francesco,0,2,Matchweek 11
108,Bologna,Łukasz Skorupski,Giancarlo González,Erick Pulgar,Federico Santander,Ladislav Krejčí,Ibrahima Mbaye,Filip Helander,Rodrigo Palacio,Blerim Džemaili,Mattias Svanberg,Arturo Calabresi,Atalanta,Etrit Berisha,Rafael Tolói,José Luis Palomino,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Gianluca Mancini,Hans Hateboer,Josip Iličić,Musa Barrow,1,2,Matchweek 11
109,Udinese,Juan Musso,Samir Santos,Nicholas Opoku,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Kevin Lasagna,Hidde ter Avest,Jens Stryger Larsen,Ignacio Pussetto,Rolando Mandragora,Milan,Gianluigi Donnarumma,Suso,Gonzalo Higuaín,Alessio Romagnoli,Tiemoué Bakayoko,Cristián Zapata,Ignazio Abate,Patrick Cutrone,Ricardo Rodríguez,Franck Kessié,Diego Laxalt,0,1,Matchweek 11
110,Frosinone,Marco Sportiello,Rai Vloet,Edoardo Goldaniga,Raffaele Maiello,Daniel Ciofani,Lorenzo Ariaudo,Francesco Zampano,Marco Capuano,Joel Campbell,Andrea Beghetto,Raman Chibsah,Fiorentina,Alban Lafont,Cristiano Biraghi,Nikola Milenković,Gerson,Giovanni Simeone,Marko Pjaca,Jordan Veretout,Germán Pezzella,Marco Benassi,Federico Chiesa,Vitor Hugo,1,1,Matchweek 12
111,Torino,Salvatore Sirigu,Armando Izzo,Roberto Soriano,Daniele Baselli,Andrea Belotti,Iago Falque,Lorenzo De Silvestri,Koffi Djidji,Nicolas Nkoulou,Ola Aina,Tomás Rincón,Parma,Luigi Sepe,Simone Iacoponi,Antonino Barillà,Matteo Scozzarella,Bruno Alves,Gervinho,Riccardo Gagliolo,Roberto Inglese,Jonathan Biabiany,Alberto Grassi,Alessandro Bastoni,1,2,Matchweek 12
112,SPAL,Alfred Gomis,Thiago Cionek,Simone Missiroli,Mirco Antenucci,Mirko Valdifiori,Francesco Vicari,Felipe dal Belo,Pasquale Schiattarella,Manuel Lazzari,Andrea Petagna,Mohamed Fares,Cagliari,Alessio Cragno,Filip Bradarić,João Pedro,Nicolò Barella,Simone Padoin,Artur Ioniță,Luca Ceppitelli,Lucas Castro,Leonardo Pavoletti,Darijo Srna,Filippo Romagna,2,2,Matchweek 12
113,Genoa,Ionuț Radu,Domenico Criscito,Rômulo,Krzysztof Piątek,Christian Kouamé,Davide Biraschi,Cristian Romero,Darko Lazović,Daniel Bessa,Miguel Veloso,Oscar Hiljemark,Napoli,David Ospina,Allan,Mário Rui,José Callejón,Marek Hamšík,Piotr Zieliński,Elseid Hysaj,Lorenzo Insigne,Kalidou Koulibaly,Raúl Albiol,Arkadiusz Milik,1,2,Matchweek 12
114,Atalanta,Etrit Berisha,Rafael Tolói,Robin Gosens,Papu Gómez,Remo Freuler,Marten de Roon,Berat Djimsiti,Gianluca Mancini,Hans Hateboer,Josip Iličić,Duván Zapata,Inter,Samir Handanović,Roberto Gagliardini,Matías Vecino,Mauro Icardi,Matteo Politano,Kwadwo Asamoah,Miranda,Danilo D'Ambrosio,Milan Škriniar,Ivan Perišić,Marcelo Brozović,4,1,Matchweek 12
115,Roma,Robin Olsen,Bryan Cristante,Juan Jesus,Lorenzo Pellegrini,Aleksandar Kolarov,Patrik Schick,Alessandro Florenzi,Justin Kluivert,Steven Nzonzi,Kostas Manolas,Stephan El Shaarawy,Sampdoria,Emil Audero,Joachim Andersen,Ronaldo Vieira,Dennis Praet,Gastón Ramírez,Omar Colley,Karol Linetty,Gianluca Caprari,Bartosz Bereszyński,Nicola Murru,Grégoire Defrel,4,1,Matchweek 12
116,Empoli,Ivan Provedel,Giovanni Di Lorenzo,Miha Zajc,Hamed Junior Traorè,Ismaël Bennacer,Francesco Caputo,Luca Antonelli,Afriyie Acquah,Domenico Maietta,Matías Silvestre,Rade Krunić,Udinese,Juan Musso,Molla Wagué,Samir Santos,William Troost-Ekong,Seko Fofana,Rodrigo De Paul,Kevin Lasagna,Hidde ter Avest,Jens Stryger Larsen,Ignacio Pussetto,Rolando Mandragora,2,1,Matchweek 12
